,longitude,latitude,year,month,day,hour,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
0,116.62799999999999,40.328,2017.0,1.0,1.0,0.0,108.0,118.0,63.0,2.2,2.0,6.0
1,116.62799999999999,40.328,2017.0,1.0,1.0,1.0,108.0,118.0,63.0,2.2,2.0,6.0
2,116.62799999999999,40.328,2017.0,1.0,1.0,2.0,108.0,118.0,63.0,2.2,2.0,6.0
3,116.62799999999999,40.328,2017.0,1.0,1.0,3.0,108.0,118.0,63.0,2.2,2.0,6.0
4,116.62799999999999,40.328,2017.0,1.0,1.0,4.0,108.0,118.0,63.0,2.2,2.0,6.0
5,116.62799999999999,40.328,2017.0,1.0,1.0,5.0,108.0,118.0,63.0,2.2,2.0,6.0
6,116.62799999999999,40.328,2017.0,1.0,1.0,6.0,108.0,118.0,63.0,2.2,2.0,6.0
7,116.62799999999999,40.328,2017.0,1.0,1.0,7.0,108.0,118.0,63.0,2.2,2.0,6.0
8,116.62799999999999,40.328,2017.0,1.0,1.0,8.0,108.0,118.0,63.0,2.2,2.0,6.0
9,116.62799999999999,40.328,2017.0,1.0,1.0,9.0,108.0,118.0,63.0,2.2,2.0,6.0
10,116.62799999999999,40.328,2017.0,1.0,1.0,10.0,108.0,118.0,63.0,2.2,2.0,6.0
11,116.62799999999999,40.328,2017.0,1.0,1.0,11.0,108.0,118.0,63.0,2.2,2.0,6.0
12,116.62799999999999,40.328,2017.0,1.0,1.0,12.0,108.0,118.0,63.0,2.2,2.0,6.0
13,116.62799999999999,40.328,2017.0,1.0,1.0,13.0,108.0,118.0,63.0,2.2,2.0,6.0
14,116.62799999999999,40.328,2017.0,1.0,1.0,14.0,108.0,118.0,63.0,2.2,2.0,6.0
15,116.62799999999999,40.328,2017.0,1.0,1.0,15.0,108.0,118.0,63.0,2.2,2.0,6.0
16,116.62799999999999,40.328,2017.0,1.0,1.0,16.0,108.0,118.0,63.0,2.2,2.0,6.0
17,116.62799999999999,40.328,2017.0,1.0,1.0,17.0,108.0,118.0,63.0,2.2,2.0,6.0
18,116.62799999999999,40.328,2017.0,1.0,1.0,18.0,108.0,118.0,63.0,2.2,2.0,6.0
19,116.62799999999999,40.328,2017.0,1.0,1.0,19.0,108.0,118.0,63.0,2.2,2.0,6.0
20,116.62799999999999,40.328,2017.0,1.0,1.0,20.0,108.0,118.0,63.0,2.2,2.0,6.0
21,116.62799999999999,40.328,2017.0,1.0,1.0,21.0,108.0,118.0,63.0,2.2,2.0,6.0
22,116.62799999999999,40.328,2017.0,1.0,1.0,22.0,108.0,118.0,63.0,2.2,2.0,6.0
23,116.62799999999999,40.328,2017.0,1.0,1.0,23.0,108.0,118.0,63.0,2.2,2.0,6.0
24,116.62799999999999,40.328,2017.0,1.0,2.0,0.0,108.0,118.0,63.0,2.2,2.0,6.0
25,116.62799999999999,40.328,2017.0,1.0,2.0,1.0,108.0,118.0,63.0,2.2,2.0,6.0
26,116.62799999999999,40.328,2017.0,1.0,2.0,2.0,108.0,118.0,63.0,2.2,2.0,6.0
27,116.62799999999999,40.328,2017.0,1.0,2.0,3.0,108.0,118.0,63.0,2.2,2.0,6.0
28,116.62799999999999,40.328,2017.0,1.0,2.0,4.0,108.0,118.0,63.0,2.2,2.0,6.0
29,116.62799999999999,40.328,2017.0,1.0,2.0,5.0,108.0,118.0,63.0,2.2,2.0,6.0
30,116.62799999999999,40.328,2017.0,1.0,2.0,6.0,108.0,118.0,63.0,2.2,2.0,6.0
31,116.62799999999999,40.328,2017.0,1.0,2.0,7.0,108.0,118.0,63.0,2.2,2.0,6.0
32,116.62799999999999,40.328,2017.0,1.0,2.0,8.0,108.0,118.0,63.0,2.2,2.0,6.0
