,longitude,latitude,year,month,day,hour,weather,temperature,pressure,humidity,wind_direction,wind_speed
0,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,0.0,10.0,-2.6,1026.1,14.0,215.0,3.3
1,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,1.0,10.0,-2.6,1026.1,14.0,215.0,3.3
2,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,2.0,10.0,-2.6,1026.1,14.0,215.0,3.3
3,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,3.0,10.0,-2.6,1026.1,14.0,215.0,3.3
4,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,4.0,10.0,-2.6,1026.1,14.0,215.0,3.3
5,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,5.0,10.0,-2.6,1026.1,14.0,215.0,3.3
6,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,6.0,10.0,-2.6,1026.1,14.0,215.0,3.3
7,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,7.0,10.0,-2.6,1026.1,14.0,215.0,3.3
8,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,8.0,10.0,-2.6,1026.1,14.0,215.0,3.3
9,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,9.0,10.0,-2.6,1026.1,14.0,215.0,3.3
10,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,10.0,10.0,-2.6,1026.1,14.0,215.0,3.3
11,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,11.0,10.0,-2.6,1026.1,14.0,215.0,3.3
12,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,12.0,10.0,-2.6,1026.1,14.0,215.0,3.3
13,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,13.0,10.0,-2.6,1026.1,14.0,215.0,3.3
14,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,14.0,10.0,-2.6,1026.1,14.0,215.0,3.3
15,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,15.0,10.0,-2.6,1026.1,14.0,215.0,3.3
16,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,16.0,10.0,-2.6,1026.1,14.0,215.0,3.3
17,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,17.0,10.0,-2.6,1026.1,14.0,215.0,3.3
18,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,18.0,10.0,-2.6,1026.1,14.0,215.0,3.3
19,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,19.0,10.0,-2.6,1026.1,14.0,215.0,3.3
20,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,20.0,10.0,-2.6,1026.1,14.0,215.0,3.3
21,116.19416666666667,39.77305555555555,2017.0,1.0,1.0,21.0,10.0,-2.6,1026.1,14.0,215.0,3.3
