,longitude,latitude,year,month,day,hour,weather,temperature,pressure,humidity,wind_direction,wind_speed
0,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,0.0,0.0,-3.0,1022.5,17.0,108.0,1.1
1,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,1.0,0.0,-3.0,1022.5,17.0,108.0,1.1
2,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,2.0,0.0,-3.0,1022.5,17.0,108.0,1.1
3,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,3.0,0.0,-3.0,1022.5,17.0,108.0,1.1
4,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,4.0,0.0,-3.0,1022.5,17.0,108.0,1.1
5,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,5.0,0.0,-3.0,1022.5,17.0,108.0,1.1
6,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,6.0,0.0,-3.0,1022.5,17.0,108.0,1.1
7,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,7.0,0.0,-3.0,1022.5,17.0,108.0,1.1
8,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,8.0,0.0,-3.0,1022.5,17.0,108.0,1.1
9,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,9.0,0.0,-3.0,1022.5,17.0,108.0,1.1
10,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,10.0,0.0,-3.0,1022.5,17.0,108.0,1.1
11,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,11.0,0.0,-3.0,1022.5,17.0,108.0,1.1
12,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,12.0,0.0,-3.0,1022.5,17.0,108.0,1.1
13,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,13.0,0.0,-3.0,1022.5,17.0,108.0,1.1
14,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,14.0,0.0,-3.0,1022.5,17.0,108.0,1.1
15,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,15.0,0.0,-3.0,1022.5,17.0,108.0,1.1
16,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,16.0,0.0,-3.0,1022.5,17.0,108.0,1.1
17,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,17.0,0.0,-3.0,1022.5,17.0,108.0,1.1
18,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,18.0,0.0,-3.0,1022.5,17.0,108.0,1.1
19,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,19.0,0.0,-3.0,1022.5,17.0,108.0,1.1
20,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,20.0,0.0,-3.0,1022.5,17.0,108.0,1.1
21,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,21.0,0.0,-3.0,1022.5,17.0,108.0,1.1
22,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,22.0,0.0,-3.0,1022.5,17.0,108.0,1.1
23,116.21166666666667,40.223333333333336,2017.0,1.0,1.0,23.0,0.0,-3.0,1022.5,17.0,108.0,1.1
24,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,0.0,0.0,-3.0,1022.5,17.0,108.0,1.1
25,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,1.0,0.0,-3.0,1022.5,17.0,108.0,1.1
26,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,2.0,0.0,-3.0,1022.5,17.0,108.0,1.1
27,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,3.0,0.0,-3.0,1022.5,17.0,108.0,1.1
28,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,4.0,0.0,-3.0,1022.5,17.0,108.0,1.1
29,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,5.0,0.0,-3.0,1022.5,17.0,108.0,1.1
30,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,6.0,0.0,-3.0,1022.5,17.0,108.0,1.1
31,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,7.0,0.0,-3.0,1022.5,17.0,108.0,1.1
32,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,8.0,0.0,-3.0,1022.5,17.0,108.0,1.1
33,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,9.0,0.0,-3.0,1022.5,17.0,108.0,1.1
34,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,10.0,0.0,-3.0,1022.5,17.0,108.0,1.1
35,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,11.0,0.0,-3.0,1022.5,17.0,108.0,1.1
36,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,12.0,0.0,-3.0,1022.5,17.0,108.0,1.1
37,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,13.0,0.0,-3.0,1022.5,17.0,108.0,1.1
38,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,14.0,0.0,-3.0,1022.5,17.0,108.0,1.1
39,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,15.0,0.0,-3.0,1022.5,17.0,108.0,1.1
40,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,16.0,0.0,-3.0,1022.5,17.0,108.0,1.1
41,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,17.0,0.0,-3.0,1022.5,17.0,108.0,1.1
42,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,18.0,0.0,-3.0,1022.5,17.0,108.0,1.1
43,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,19.0,0.0,-3.0,1022.5,17.0,108.0,1.1
44,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,20.0,0.0,-3.0,1022.5,17.0,108.0,1.1
45,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,21.0,0.0,-3.0,1022.5,17.0,108.0,1.1
46,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,22.0,0.0,-3.0,1022.5,17.0,108.0,1.1
47,116.21166666666667,40.223333333333336,2017.0,1.0,2.0,23.0,0.0,-3.0,1022.5,17.0,108.0,1.1
48,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,0.0,0.0,-3.0,1022.5,17.0,108.0,1.1
49,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,1.0,0.0,-3.0,1022.5,17.0,108.0,1.1
50,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,2.0,0.0,-3.0,1022.5,17.0,108.0,1.1
51,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,3.0,0.0,-3.0,1022.5,17.0,108.0,1.1
52,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,4.0,0.0,-3.0,1022.5,17.0,108.0,1.1
53,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,5.0,0.0,-3.0,1022.5,17.0,108.0,1.1
54,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,6.0,0.0,-3.0,1022.5,17.0,108.0,1.1
55,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,7.0,0.0,-3.0,1022.5,17.0,108.0,1.1
56,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,8.0,0.0,-3.0,1022.5,17.0,108.0,1.1
57,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,9.0,0.0,-3.0,1022.5,17.0,108.0,1.1
58,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,10.0,0.0,-3.0,1022.5,17.0,108.0,1.1
59,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,11.0,0.0,-3.0,1022.5,17.0,108.0,1.1
60,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,12.0,0.0,-3.0,1022.5,17.0,108.0,1.1
61,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,13.0,0.0,-3.0,1022.5,17.0,108.0,1.1
62,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,14.0,0.0,-3.0,1022.5,17.0,108.0,1.1
63,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,15.0,0.0,-3.0,1022.5,17.0,108.0,1.1
64,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,16.0,0.0,-3.0,1022.5,17.0,108.0,1.1
65,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,17.0,0.0,-3.0,1022.5,17.0,108.0,1.1
66,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,18.0,0.0,-3.0,1022.5,17.0,108.0,1.1
67,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,19.0,0.0,-3.0,1022.5,17.0,108.0,1.1
68,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,20.0,0.0,-3.0,1022.5,17.0,108.0,1.1
69,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,21.0,0.0,-3.0,1022.5,17.0,108.0,1.1
70,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,22.0,0.0,-3.0,1022.5,17.0,108.0,1.1
71,116.21166666666667,40.223333333333336,2017.0,1.0,3.0,23.0,0.0,-3.0,1022.5,17.0,108.0,1.1
72,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,0.0,0.0,-3.0,1022.5,17.0,108.0,1.1
73,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,1.0,0.0,-3.0,1022.5,17.0,108.0,1.1
74,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,2.0,0.0,-3.0,1022.5,17.0,108.0,1.1
75,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,3.0,0.0,-3.0,1022.5,17.0,108.0,1.1
76,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,4.0,0.0,-3.0,1022.5,17.0,108.0,1.1
77,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,5.0,0.0,-3.0,1022.5,17.0,108.0,1.1
78,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,6.0,0.0,-3.0,1022.5,17.0,108.0,1.1
79,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,7.0,0.0,-3.0,1022.5,17.0,108.0,1.1
80,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,8.0,0.0,-3.0,1022.5,17.0,108.0,1.1
81,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,9.0,0.0,-3.0,1022.5,17.0,108.0,1.1
82,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,10.0,0.0,-3.0,1022.5,17.0,108.0,1.1
83,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,11.0,0.0,-3.0,1022.5,17.0,108.0,1.1
84,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,12.0,0.0,-3.0,1022.5,17.0,108.0,1.1
85,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,13.0,0.0,-3.0,1022.5,17.0,108.0,1.1
86,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,14.0,0.0,-3.0,1022.5,17.0,108.0,1.1
87,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,15.0,0.0,-3.0,1022.5,17.0,108.0,1.1
88,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,16.0,0.0,-3.0,1022.5,17.0,108.0,1.1
89,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,17.0,0.0,-3.0,1022.5,17.0,108.0,1.1
90,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,18.0,0.0,-3.0,1022.5,17.0,108.0,1.1
91,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,19.0,0.0,-3.0,1022.5,17.0,108.0,1.1
92,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,20.0,0.0,-3.0,1022.5,17.0,108.0,1.1
93,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,21.0,0.0,-3.0,1022.5,17.0,108.0,1.1
94,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,22.0,0.0,-3.0,1022.5,17.0,108.0,1.1
95,116.21166666666667,40.223333333333336,2017.0,1.0,4.0,23.0,0.0,-3.0,1022.5,17.0,108.0,1.1
96,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,0.0,0.0,-3.0,1022.5,17.0,108.0,1.1
97,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,1.0,0.0,-3.0,1022.5,17.0,108.0,1.1
98,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,2.0,0.0,-3.0,1022.5,17.0,108.0,1.1
99,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,3.0,0.0,-3.0,1022.5,17.0,108.0,1.1
100,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,4.0,0.0,-3.0,1022.5,17.0,108.0,1.1
101,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,5.0,0.0,-3.0,1022.5,17.0,108.0,1.1
102,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,6.0,0.0,-3.0,1022.5,17.0,108.0,1.1
103,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,7.0,0.0,-3.0,1022.5,17.0,108.0,1.1
104,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,8.0,0.0,-3.0,1022.5,17.0,108.0,1.1
105,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,9.0,0.0,-3.0,1022.5,17.0,108.0,1.1
106,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,10.0,0.0,-3.0,1022.5,17.0,108.0,1.1
107,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,11.0,0.0,-3.0,1022.5,17.0,108.0,1.1
108,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,12.0,0.0,-3.0,1022.5,17.0,108.0,1.1
109,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,13.0,0.0,-3.0,1022.5,17.0,108.0,1.1
110,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,14.0,0.0,-3.0,1022.5,17.0,108.0,1.1
111,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,15.0,0.0,-3.0,1022.5,17.0,108.0,1.1
112,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,16.0,0.0,-3.0,1022.5,17.0,108.0,1.1
113,116.21166666666667,40.223333333333336,2017.0,1.0,5.0,17.0,0.0,-3.0,1022.5,17.0,108.0,1.1
