,longitude,latitude,year,month,day,hour,weather,temperature,pressure,humidity,wind_direction,wind_speed
0,116.20527777777778,39.9425,2017.0,1.0,1.0,0.0,0.0,-1.8,1024.0,12.0,201.0,2.5
1,116.20527777777778,39.9425,2017.0,1.0,1.0,1.0,0.0,-1.8,1024.0,12.0,201.0,2.5
2,116.20527777777778,39.9425,2017.0,1.0,1.0,2.0,0.0,-1.8,1024.0,12.0,201.0,2.5
3,116.20527777777778,39.9425,2017.0,1.0,1.0,3.0,0.0,-1.8,1024.0,12.0,201.0,2.5
4,116.20527777777778,39.9425,2017.0,1.0,1.0,4.0,0.0,-1.8,1024.0,12.0,201.0,2.5
5,116.20527777777778,39.9425,2017.0,1.0,1.0,5.0,0.0,-1.8,1024.0,12.0,201.0,2.5
6,116.20527777777778,39.9425,2017.0,1.0,1.0,6.0,0.0,-1.8,1024.0,12.0,201.0,2.5
7,116.20527777777778,39.9425,2017.0,1.0,1.0,7.0,0.0,-1.8,1024.0,12.0,201.0,2.5
8,116.20527777777778,39.9425,2017.0,1.0,1.0,8.0,0.0,-1.8,1024.0,12.0,201.0,2.5
9,116.20527777777778,39.9425,2017.0,1.0,1.0,9.0,0.0,-1.8,1024.0,12.0,201.0,2.5
10,116.20527777777778,39.9425,2017.0,1.0,1.0,10.0,0.0,-1.8,1024.0,12.0,201.0,2.5
11,116.20527777777778,39.9425,2017.0,1.0,1.0,11.0,0.0,-1.8,1024.0,12.0,201.0,2.5
12,116.20527777777778,39.9425,2017.0,1.0,1.0,12.0,0.0,-1.8,1024.0,12.0,201.0,2.5
13,116.20527777777778,39.9425,2017.0,1.0,1.0,13.0,0.0,-1.8,1024.0,12.0,201.0,2.5
14,116.20527777777778,39.9425,2017.0,1.0,1.0,14.0,0.0,-1.8,1024.0,12.0,201.0,2.5
15,116.20527777777778,39.9425,2017.0,1.0,1.0,15.0,0.0,-1.8,1024.0,12.0,201.0,2.5
16,116.20527777777778,39.9425,2017.0,1.0,1.0,16.0,0.0,-1.8,1024.0,12.0,201.0,2.5
17,116.20527777777778,39.9425,2017.0,1.0,1.0,17.0,0.0,-1.8,1024.0,12.0,201.0,2.5
18,116.20527777777778,39.9425,2017.0,1.0,1.0,18.0,0.0,-1.8,1024.0,12.0,201.0,2.5
19,116.20527777777778,39.9425,2017.0,1.0,1.0,19.0,0.0,-1.8,1024.0,12.0,201.0,2.5
20,116.20527777777778,39.9425,2017.0,1.0,1.0,20.0,0.0,-1.8,1024.0,12.0,201.0,2.5
21,116.20527777777778,39.9425,2017.0,1.0,1.0,21.0,0.0,-1.8,1024.0,12.0,201.0,2.5
22,116.20527777777778,39.9425,2017.0,1.0,1.0,22.0,0.0,-1.8,1024.0,12.0,201.0,2.5
23,116.20527777777778,39.9425,2017.0,1.0,1.0,23.0,0.0,-1.8,1024.0,12.0,201.0,2.5
24,116.20527777777778,39.9425,2017.0,1.0,2.0,0.0,0.0,-1.8,1024.0,12.0,201.0,2.5
25,116.20527777777778,39.9425,2017.0,1.0,2.0,1.0,0.0,-1.8,1024.0,12.0,201.0,2.5
26,116.20527777777778,39.9425,2017.0,1.0,2.0,2.0,0.0,-1.8,1024.0,12.0,201.0,2.5
27,116.20527777777778,39.9425,2017.0,1.0,2.0,3.0,0.0,-1.8,1024.0,12.0,201.0,2.5
28,116.20527777777778,39.9425,2017.0,1.0,2.0,4.0,0.0,-1.8,1024.0,12.0,201.0,2.5
29,116.20527777777778,39.9425,2017.0,1.0,2.0,5.0,0.0,-1.8,1024.0,12.0,201.0,2.5
30,116.20527777777778,39.9425,2017.0,1.0,2.0,6.0,0.0,-1.8,1024.0,12.0,201.0,2.5
31,116.20527777777778,39.9425,2017.0,1.0,2.0,7.0,0.0,-1.8,1024.0,12.0,201.0,2.5
32,116.20527777777778,39.9425,2017.0,1.0,2.0,8.0,0.0,-1.8,1024.0,12.0,201.0,2.5
33,116.20527777777778,39.9425,2017.0,1.0,2.0,9.0,0.0,-1.8,1024.0,12.0,201.0,2.5
34,116.20527777777778,39.9425,2017.0,1.0,2.0,10.0,0.0,-1.8,1024.0,12.0,201.0,2.5
35,116.20527777777778,39.9425,2017.0,1.0,2.0,11.0,0.0,-1.8,1024.0,12.0,201.0,2.5
36,116.20527777777778,39.9425,2017.0,1.0,2.0,12.0,0.0,-1.8,1024.0,12.0,201.0,2.5
37,116.20527777777778,39.9425,2017.0,1.0,2.0,13.0,0.0,-1.8,1024.0,12.0,201.0,2.5
38,116.20527777777778,39.9425,2017.0,1.0,2.0,14.0,0.0,-1.8,1024.0,12.0,201.0,2.5
39,116.20527777777778,39.9425,2017.0,1.0,2.0,15.0,0.0,-1.8,1024.0,12.0,201.0,2.5
40,116.20527777777778,39.9425,2017.0,1.0,2.0,16.0,0.0,-1.8,1024.0,12.0,201.0,2.5
41,116.20527777777778,39.9425,2017.0,1.0,2.0,17.0,0.0,-1.8,1024.0,12.0,201.0,2.5
42,116.20527777777778,39.9425,2017.0,1.0,2.0,18.0,0.0,-1.8,1024.0,12.0,201.0,2.5
43,116.20527777777778,39.9425,2017.0,1.0,2.0,19.0,0.0,-1.8,1024.0,12.0,201.0,2.5
44,116.20527777777778,39.9425,2017.0,1.0,2.0,20.0,0.0,-1.8,1024.0,12.0,201.0,2.5
45,116.20527777777778,39.9425,2017.0,1.0,2.0,21.0,0.0,-1.8,1024.0,12.0,201.0,2.5
46,116.20527777777778,39.9425,2017.0,1.0,2.0,22.0,0.0,-1.8,1024.0,12.0,201.0,2.5
47,116.20527777777778,39.9425,2017.0,1.0,2.0,23.0,0.0,-1.8,1024.0,12.0,201.0,2.5
48,116.20527777777778,39.9425,2017.0,1.0,3.0,0.0,0.0,-1.8,1024.0,12.0,201.0,2.5
49,116.20527777777778,39.9425,2017.0,1.0,3.0,1.0,0.0,-1.8,1024.0,12.0,201.0,2.5
50,116.20527777777778,39.9425,2017.0,1.0,3.0,2.0,0.0,-1.8,1024.0,12.0,201.0,2.5
51,116.20527777777778,39.9425,2017.0,1.0,3.0,3.0,0.0,-1.8,1024.0,12.0,201.0,2.5
52,116.20527777777778,39.9425,2017.0,1.0,3.0,4.0,0.0,-1.8,1024.0,12.0,201.0,2.5
53,116.20527777777778,39.9425,2017.0,1.0,3.0,5.0,0.0,-1.8,1024.0,12.0,201.0,2.5
54,116.20527777777778,39.9425,2017.0,1.0,3.0,6.0,0.0,-1.8,1024.0,12.0,201.0,2.5
55,116.20527777777778,39.9425,2017.0,1.0,3.0,7.0,0.0,-1.8,1024.0,12.0,201.0,2.5
56,116.20527777777778,39.9425,2017.0,1.0,3.0,8.0,0.0,-1.8,1024.0,12.0,201.0,2.5
57,116.20527777777778,39.9425,2017.0,1.0,3.0,9.0,0.0,-1.8,1024.0,12.0,201.0,2.5
58,116.20527777777778,39.9425,2017.0,1.0,3.0,10.0,0.0,-1.8,1024.0,12.0,201.0,2.5
59,116.20527777777778,39.9425,2017.0,1.0,3.0,11.0,0.0,-1.8,1024.0,12.0,201.0,2.5
60,116.20527777777778,39.9425,2017.0,1.0,3.0,12.0,0.0,-1.8,1024.0,12.0,201.0,2.5
61,116.20527777777778,39.9425,2017.0,1.0,3.0,13.0,0.0,-1.8,1024.0,12.0,201.0,2.5
62,116.20527777777778,39.9425,2017.0,1.0,3.0,14.0,0.0,-1.8,1024.0,12.0,201.0,2.5
63,116.20527777777778,39.9425,2017.0,1.0,3.0,15.0,0.0,-1.8,1024.0,12.0,201.0,2.5
64,116.20527777777778,39.9425,2017.0,1.0,3.0,16.0,0.0,-1.8,1024.0,12.0,201.0,2.5
65,116.20527777777778,39.9425,2017.0,1.0,3.0,17.0,0.0,-1.8,1024.0,12.0,201.0,2.5
66,116.20527777777778,39.9425,2017.0,1.0,3.0,18.0,0.0,-1.8,1024.0,12.0,201.0,2.5
67,116.20527777777778,39.9425,2017.0,1.0,3.0,19.0,0.0,-1.8,1024.0,12.0,201.0,2.5
68,116.20527777777778,39.9425,2017.0,1.0,3.0,20.0,0.0,-1.8,1024.0,12.0,201.0,2.5
69,116.20527777777778,39.9425,2017.0,1.0,3.0,21.0,0.0,-1.8,1024.0,12.0,201.0,2.5
70,116.20527777777778,39.9425,2017.0,1.0,3.0,22.0,0.0,-1.8,1024.0,12.0,201.0,2.5
71,116.20527777777778,39.9425,2017.0,1.0,3.0,23.0,0.0,-1.8,1024.0,12.0,201.0,2.5
72,116.20527777777778,39.9425,2017.0,1.0,4.0,0.0,0.0,-1.8,1024.0,12.0,201.0,2.5
73,116.20527777777778,39.9425,2017.0,1.0,4.0,1.0,0.0,-1.8,1024.0,12.0,201.0,2.5
74,116.20527777777778,39.9425,2017.0,1.0,4.0,2.0,0.0,-1.8,1024.0,12.0,201.0,2.5
75,116.20527777777778,39.9425,2017.0,1.0,4.0,3.0,0.0,-1.8,1024.0,12.0,201.0,2.5
76,116.20527777777778,39.9425,2017.0,1.0,4.0,4.0,0.0,-1.8,1024.0,12.0,201.0,2.5
77,116.20527777777778,39.9425,2017.0,1.0,4.0,5.0,0.0,-1.8,1024.0,12.0,201.0,2.5
78,116.20527777777778,39.9425,2017.0,1.0,4.0,6.0,0.0,-1.8,1024.0,12.0,201.0,2.5
79,116.20527777777778,39.9425,2017.0,1.0,4.0,7.0,0.0,-1.8,1024.0,12.0,201.0,2.5
80,116.20527777777778,39.9425,2017.0,1.0,4.0,8.0,0.0,-1.8,1024.0,12.0,201.0,2.5
81,116.20527777777778,39.9425,2017.0,1.0,4.0,9.0,0.0,-1.8,1024.0,12.0,201.0,2.5
82,116.20527777777778,39.9425,2017.0,1.0,4.0,10.0,0.0,-1.8,1024.0,12.0,201.0,2.5
83,116.20527777777778,39.9425,2017.0,1.0,4.0,11.0,0.0,-1.8,1024.0,12.0,201.0,2.5
84,116.20527777777778,39.9425,2017.0,1.0,4.0,12.0,0.0,-1.8,1024.0,12.0,201.0,2.5
85,116.20527777777778,39.9425,2017.0,1.0,4.0,13.0,0.0,-1.8,1024.0,12.0,201.0,2.5
86,116.20527777777778,39.9425,2017.0,1.0,4.0,14.0,0.0,-1.8,1024.0,12.0,201.0,2.5
87,116.20527777777778,39.9425,2017.0,1.0,4.0,15.0,0.0,-1.8,1024.0,12.0,201.0,2.5
88,116.20527777777778,39.9425,2017.0,1.0,4.0,16.0,0.0,-1.8,1024.0,12.0,201.0,2.5
89,116.20527777777778,39.9425,2017.0,1.0,4.0,17.0,0.0,-1.8,1024.0,12.0,201.0,2.5
90,116.20527777777778,39.9425,2017.0,1.0,4.0,18.0,0.0,-1.8,1024.0,12.0,201.0,2.5
91,116.20527777777778,39.9425,2017.0,1.0,4.0,19.0,0.0,-1.8,1024.0,12.0,201.0,2.5
92,116.20527777777778,39.9425,2017.0,1.0,4.0,20.0,0.0,-1.8,1024.0,12.0,201.0,2.5
93,116.20527777777778,39.9425,2017.0,1.0,4.0,21.0,0.0,-1.8,1024.0,12.0,201.0,2.5
94,116.20527777777778,39.9425,2017.0,1.0,4.0,22.0,0.0,-1.8,1024.0,12.0,201.0,2.5
95,116.20527777777778,39.9425,2017.0,1.0,4.0,23.0,0.0,-1.8,1024.0,12.0,201.0,2.5
96,116.20527777777778,39.9425,2017.0,1.0,5.0,0.0,0.0,-1.8,1024.0,12.0,201.0,2.5
97,116.20527777777778,39.9425,2017.0,1.0,5.0,1.0,0.0,-1.8,1024.0,12.0,201.0,2.5
98,116.20527777777778,39.9425,2017.0,1.0,5.0,2.0,0.0,-1.8,1024.0,12.0,201.0,2.5
99,116.20527777777778,39.9425,2017.0,1.0,5.0,3.0,0.0,-1.8,1024.0,12.0,201.0,2.5
100,116.20527777777778,39.9425,2017.0,1.0,5.0,4.0,0.0,-1.8,1024.0,12.0,201.0,2.5
101,116.20527777777778,39.9425,2017.0,1.0,5.0,5.0,0.0,-1.8,1024.0,12.0,201.0,2.5
102,116.20527777777778,39.9425,2017.0,1.0,5.0,6.0,0.0,-1.8,1024.0,12.0,201.0,2.5
103,116.20527777777778,39.9425,2017.0,1.0,5.0,7.0,0.0,-1.8,1024.0,12.0,201.0,2.5
104,116.20527777777778,39.9425,2017.0,1.0,5.0,8.0,0.0,-1.8,1024.0,12.0,201.0,2.5
105,116.20527777777778,39.9425,2017.0,1.0,5.0,9.0,0.0,-1.8,1024.0,12.0,201.0,2.5
106,116.20527777777778,39.9425,2017.0,1.0,5.0,10.0,0.0,-1.8,1024.0,12.0,201.0,2.5
107,116.20527777777778,39.9425,2017.0,1.0,5.0,11.0,0.0,-1.8,1024.0,12.0,201.0,2.5
108,116.20527777777778,39.9425,2017.0,1.0,5.0,12.0,0.0,-1.8,1024.0,12.0,201.0,2.5
109,116.20527777777778,39.9425,2017.0,1.0,5.0,13.0,0.0,-1.8,1024.0,12.0,201.0,2.5
110,116.20527777777778,39.9425,2017.0,1.0,5.0,14.0,0.0,-1.8,1024.0,12.0,201.0,2.5
111,116.20527777777778,39.9425,2017.0,1.0,5.0,15.0,0.0,-1.8,1024.0,12.0,201.0,2.5
112,116.20527777777778,39.9425,2017.0,1.0,5.0,16.0,0.0,-1.8,1024.0,12.0,201.0,2.5
113,116.20527777777778,39.9425,2017.0,1.0,5.0,17.0,0.0,-1.8,1024.0,12.0,201.0,2.5
114,116.20527777777778,39.9425,2017.0,1.0,5.0,18.0,0.0,-1.8,1024.0,12.0,201.0,2.5
115,116.20527777777778,39.9425,2017.0,1.0,5.0,19.0,0.0,-1.8,1024.0,12.0,201.0,2.5
116,116.20527777777778,39.9425,2017.0,1.0,5.0,20.0,0.0,-1.8,1024.0,12.0,201.0,2.5
117,116.20527777777778,39.9425,2017.0,1.0,5.0,21.0,0.0,-1.8,1024.0,12.0,201.0,2.5
118,116.20527777777778,39.9425,2017.0,1.0,5.0,22.0,0.0,-1.8,1024.0,12.0,201.0,2.5
119,116.20527777777778,39.9425,2017.0,1.0,5.0,23.0,0.0,-1.8,1024.0,12.0,201.0,2.5
120,116.20527777777778,39.9425,2017.0,1.0,6.0,0.0,0.0,-1.8,1024.0,12.0,201.0,2.5
121,116.20527777777778,39.9425,2017.0,1.0,6.0,1.0,0.0,-1.8,1024.0,12.0,201.0,2.5
122,116.20527777777778,39.9425,2017.0,1.0,6.0,2.0,0.0,-1.8,1024.0,12.0,201.0,2.5
123,116.20527777777778,39.9425,2017.0,1.0,6.0,3.0,0.0,-1.8,1024.0,12.0,201.0,2.5
124,116.20527777777778,39.9425,2017.0,1.0,6.0,4.0,0.0,-1.8,1024.0,12.0,201.0,2.5
125,116.20527777777778,39.9425,2017.0,1.0,6.0,5.0,0.0,-1.8,1024.0,12.0,201.0,2.5
126,116.20527777777778,39.9425,2017.0,1.0,6.0,6.0,0.0,-1.8,1024.0,12.0,201.0,2.5
127,116.20527777777778,39.9425,2017.0,1.0,6.0,7.0,0.0,-1.8,1024.0,12.0,201.0,2.5
128,116.20527777777778,39.9425,2017.0,1.0,6.0,8.0,0.0,-1.8,1024.0,12.0,201.0,2.5
129,116.20527777777778,39.9425,2017.0,1.0,6.0,9.0,0.0,-1.8,1024.0,12.0,201.0,2.5
130,116.20527777777778,39.9425,2017.0,1.0,6.0,10.0,0.0,-1.8,1024.0,12.0,201.0,2.5
131,116.20527777777778,39.9425,2017.0,1.0,6.0,11.0,0.0,-1.8,1024.0,12.0,201.0,2.5
132,116.20527777777778,39.9425,2017.0,1.0,6.0,12.0,0.0,-1.8,1024.0,12.0,201.0,2.5
133,116.20527777777778,39.9425,2017.0,1.0,6.0,13.0,0.0,-1.8,1024.0,12.0,201.0,2.5
134,116.20527777777778,39.9425,2017.0,1.0,6.0,14.0,0.0,-1.8,1024.0,12.0,201.0,2.5
135,116.20527777777778,39.9425,2017.0,1.0,6.0,15.0,0.0,-1.8,1024.0,12.0,201.0,2.5
136,116.20527777777778,39.9425,2017.0,1.0,6.0,16.0,0.0,-1.8,1024.0,12.0,201.0,2.5
137,116.20527777777778,39.9425,2017.0,1.0,6.0,17.0,0.0,-1.8,1024.0,12.0,201.0,2.5
138,116.20527777777778,39.9425,2017.0,1.0,6.0,18.0,0.0,-1.8,1024.0,12.0,201.0,2.5
139,116.20527777777778,39.9425,2017.0,1.0,6.0,19.0,0.0,-1.8,1024.0,12.0,201.0,2.5
140,116.20527777777778,39.9425,2017.0,1.0,6.0,20.0,0.0,-1.8,1024.0,12.0,201.0,2.5
141,116.20527777777778,39.9425,2017.0,1.0,6.0,21.0,0.0,-1.8,1024.0,12.0,201.0,2.5
142,116.20527777777778,39.9425,2017.0,1.0,6.0,22.0,0.0,-1.8,1024.0,12.0,201.0,2.5
143,116.20527777777778,39.9425,2017.0,1.0,6.0,23.0,0.0,-1.8,1024.0,12.0,201.0,2.5
144,116.20527777777778,39.9425,2017.0,1.0,7.0,0.0,0.0,-1.8,1024.0,12.0,201.0,2.5
145,116.20527777777778,39.9425,2017.0,1.0,7.0,1.0,0.0,-1.8,1024.0,12.0,201.0,2.5
146,116.20527777777778,39.9425,2017.0,1.0,7.0,2.0,0.0,-1.8,1024.0,12.0,201.0,2.5
147,116.20527777777778,39.9425,2017.0,1.0,7.0,3.0,0.0,-1.8,1024.0,12.0,201.0,2.5
148,116.20527777777778,39.9425,2017.0,1.0,7.0,4.0,0.0,-1.8,1024.0,12.0,201.0,2.5
149,116.20527777777778,39.9425,2017.0,1.0,7.0,5.0,0.0,-1.8,1024.0,12.0,201.0,2.5
150,116.20527777777778,39.9425,2017.0,1.0,7.0,6.0,0.0,-1.8,1024.0,12.0,201.0,2.5
151,116.20527777777778,39.9425,2017.0,1.0,7.0,7.0,0.0,-1.8,1024.0,12.0,201.0,2.5
152,116.20527777777778,39.9425,2017.0,1.0,7.0,8.0,0.0,-1.8,1024.0,12.0,201.0,2.5
