,Unnamed: 0,longitude,latitude,year,month,day,hour,weather,temperature,pressure,humidity,wind_direction,wind_speed
0,0,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,0.0,0.0,-6.6,994.9,22.0,257.0,1.7
1,1,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,1.0,0.0,-6.6,994.9,22.0,257.0,1.7
2,2,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,2.0,0.0,-6.6,994.9,22.0,257.0,1.7
3,3,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,3.0,0.0,-6.6,994.9,22.0,257.0,1.7
4,4,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,4.0,0.0,-6.6,994.9,22.0,257.0,1.7
5,5,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,5.0,0.0,-6.6,994.9,22.0,257.0,1.7
6,6,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,6.0,0.0,-6.6,994.9,22.0,257.0,1.7
7,7,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,7.0,0.0,-6.6,994.9,22.0,257.0,1.7
8,8,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,8.0,0.0,-6.6,994.9,22.0,257.0,1.7
9,9,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,9.0,0.0,-6.6,994.9,22.0,257.0,1.7
10,10,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,10.0,0.0,-6.6,994.9,22.0,257.0,1.7
11,11,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,11.0,0.0,-6.6,994.9,22.0,257.0,1.7
12,12,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,12.0,0.0,-6.6,994.9,22.0,257.0,1.7
13,13,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,13.0,0.0,-6.6,994.9,22.0,257.0,1.7
14,14,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,14.0,0.0,-6.6,994.9,22.0,257.0,1.7
15,15,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,15.0,0.0,-6.6,994.9,22.0,257.0,1.7
16,16,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,16.0,0.0,-6.6,994.9,22.0,257.0,1.7
17,17,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,17.0,0.0,-6.6,994.9,22.0,257.0,1.7
18,18,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,18.0,0.0,-6.6,994.9,22.0,257.0,1.7
19,19,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,19.0,0.0,-6.6,994.9,22.0,257.0,1.7
20,20,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,20.0,0.0,-6.6,994.9,22.0,257.0,1.7
21,21,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,21.0,0.0,-6.6,994.9,22.0,257.0,1.7
22,22,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,22.0,0.0,-6.6,994.9,22.0,257.0,1.7
23,23,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,23.0,0.0,-6.6,994.9,22.0,257.0,1.7
24,24,117.11166666666666,40.65888888888889,2017.0,1.0,1.0,0.0,0.0,-6.6,994.9,22.0,257.0,1.7
25,25,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,1.0,0.0,-6.6,994.9,22.0,257.0,1.7
26,26,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,2.0,0.0,-6.6,994.9,22.0,257.0,1.7
27,27,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,3.0,0.0,-6.6,994.9,22.0,257.0,1.7
28,28,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,4.0,0.0,-6.6,994.9,22.0,257.0,1.7
29,29,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,5.0,0.0,-6.6,994.9,22.0,257.0,1.7
30,30,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,6.0,0.0,-6.6,994.9,22.0,257.0,1.7
31,31,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,7.0,0.0,-6.6,994.9,22.0,257.0,1.7
32,32,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,8.0,0.0,-6.6,994.9,22.0,257.0,1.7
33,33,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,9.0,0.0,-6.6,994.9,22.0,257.0,1.7
34,34,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,10.0,0.0,-6.6,994.9,22.0,257.0,1.7
35,35,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,11.0,0.0,-6.6,994.9,22.0,257.0,1.7
36,36,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,12.0,0.0,-6.6,994.9,22.0,257.0,1.7
37,37,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,13.0,0.0,-6.6,994.9,22.0,257.0,1.7
38,38,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,14.0,0.0,-6.6,994.9,22.0,257.0,1.7
39,39,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,15.0,0.0,-6.6,994.9,22.0,257.0,1.7
40,40,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,16.0,0.0,-6.6,994.9,22.0,257.0,1.7
41,41,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,17.0,0.0,-6.6,994.9,22.0,257.0,1.7
42,42,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,18.0,0.0,-6.6,994.9,22.0,257.0,1.7
43,43,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,19.0,0.0,-6.6,994.9,22.0,257.0,1.7
44,44,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,20.0,0.0,-6.6,994.9,22.0,257.0,1.7
45,45,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,21.0,0.0,-6.6,994.9,22.0,257.0,1.7
46,46,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,22.0,0.0,-6.6,994.9,22.0,257.0,1.7
47,47,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,23.0,0.0,-6.6,994.9,22.0,257.0,1.7
48,48,117.11166666666666,40.65888888888889,2017.0,1.0,2.0,0.0,0.0,-6.6,994.9,22.0,257.0,1.7
49,49,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,1.0,0.0,-6.6,994.9,22.0,257.0,1.7
50,50,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,2.0,0.0,-6.6,994.9,22.0,257.0,1.7
51,51,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,3.0,0.0,-6.6,994.9,22.0,257.0,1.7
52,52,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,4.0,0.0,-6.6,994.9,22.0,257.0,1.7
53,53,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,5.0,0.0,-6.6,994.9,22.0,257.0,1.7
54,54,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,6.0,0.0,-6.6,994.9,22.0,257.0,1.7
55,55,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,7.0,0.0,-6.6,994.9,22.0,257.0,1.7
56,56,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,8.0,0.0,-6.6,994.9,22.0,257.0,1.7
57,57,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,9.0,0.0,-6.6,994.9,22.0,257.0,1.7
58,58,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,10.0,0.0,-6.6,994.9,22.0,257.0,1.7
59,59,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,11.0,0.0,-6.6,994.9,22.0,257.0,1.7
60,60,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,12.0,0.0,-6.6,994.9,22.0,257.0,1.7
61,61,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,13.0,0.0,-6.6,994.9,22.0,257.0,1.7
62,62,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,14.0,0.0,-6.6,994.9,22.0,257.0,1.7
63,63,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,15.0,0.0,-6.6,994.9,22.0,257.0,1.7
64,64,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,16.0,0.0,-6.6,994.9,22.0,257.0,1.7
65,65,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,17.0,0.0,-6.6,994.9,22.0,257.0,1.7
66,66,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,18.0,0.0,-6.6,994.9,22.0,257.0,1.7
67,67,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,19.0,0.0,-6.6,994.9,22.0,257.0,1.7
68,68,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,20.0,0.0,-6.6,994.9,22.0,257.0,1.7
69,69,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,21.0,0.0,-6.6,994.9,22.0,257.0,1.7
70,70,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,22.0,0.0,-6.6,994.9,22.0,257.0,1.7
71,71,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,23.0,0.0,-6.6,994.9,22.0,257.0,1.7
72,72,117.11166666666666,40.65888888888889,2017.0,1.0,3.0,0.0,0.0,-6.6,994.9,22.0,257.0,1.7
73,73,117.11166666666666,40.65888888888889,2017.0,1.0,4.0,1.0,0.0,-6.6,994.9,22.0,257.0,1.7
74,74,117.11166666666666,40.65888888888889,2017.0,1.0,4.0,2.0,0.0,-6.6,994.9,22.0,257.0,1.7
75,75,117.11166666666666,40.65888888888889,2017.0,1.0,4.0,3.0,0.0,-6.6,994.9,22.0,257.0,1.7
76,76,117.11166666666666,40.65888888888889,2017.0,1.0,4.0,4.0,0.0,-6.6,994.9,22.0,257.0,1.7
77,77,117.11166666666666,40.65888888888889,2017.0,1.0,4.0,5.0,0.0,-6.6,994.9,22.0,257.0,1.7
78,78,117.11166666666666,40.65888888888889,2017.0,1.0,4.0,6.0,0.0,-6.6,994.9,22.0,257.0,1.7
79,79,117.11166666666666,40.65888888888889,2017.0,1.0,4.0,7.0,0.0,-6.6,994.9,22.0,257.0,1.7
