,Unnamed: 0,longitude,latitude,year,month,day,hour,weather,temperature,pressure,humidity,wind_direction,wind_speed
0,0,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,0.0,0.0,-1.7,1028.7,15.0,215.0,1.6
1,1,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,1.0,0.0,-1.7,1028.7,15.0,215.0,1.6
2,2,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,2.0,0.0,-1.7,1028.7,15.0,215.0,1.6
3,3,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,3.0,0.0,-1.7,1028.7,15.0,215.0,1.6
4,4,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,4.0,0.0,-1.7,1028.7,15.0,215.0,1.6
5,5,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,5.0,0.0,-1.7,1028.7,15.0,215.0,1.6
6,6,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,6.0,0.0,-1.7,1028.7,15.0,215.0,1.6
7,7,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,7.0,0.0,-1.7,1028.7,15.0,215.0,1.6
8,8,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,8.0,0.0,-1.7,1028.7,15.0,215.0,1.6
9,9,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,9.0,0.0,-1.7,1028.7,15.0,215.0,1.6
10,10,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,10.0,0.0,-1.7,1028.7,15.0,215.0,1.6
11,11,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,11.0,0.0,-1.7,1028.7,15.0,215.0,1.6
12,12,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,12.0,0.0,-1.7,1028.7,15.0,215.0,1.6
13,13,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,13.0,0.0,-1.7,1028.7,15.0,215.0,1.6
14,14,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,14.0,0.0,-1.7,1028.7,15.0,215.0,1.6
15,15,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,15.0,0.0,-1.7,1028.7,15.0,215.0,1.6
16,16,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,16.0,0.0,-1.7,1028.7,15.0,215.0,1.6
17,17,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,17.0,0.0,-1.7,1028.7,15.0,215.0,1.6
18,18,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,18.0,0.0,-1.7,1028.7,15.0,215.0,1.6
19,19,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,19.0,0.0,-1.7,1028.7,15.0,215.0,1.6
20,20,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,20.0,0.0,-1.7,1028.7,15.0,215.0,1.6
21,21,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,21.0,0.0,-1.7,1028.7,15.0,215.0,1.6
22,22,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,22.0,0.0,-1.7,1028.7,15.0,215.0,1.6
23,23,116.6152777777778,40.126666666666665,2017.0,1.0,1.0,23.0,0.0,-1.7,1028.7,15.0,215.0,1.6
