,Unnamed: 0,longitude,latitude,year,month,day,hour,weather,temperature,pressure,humidity,wind_direction,wind_speed
0,0,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,0.0,10.0,-6.0,1029.0,29.0,114.0,1.0
1,1,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,1.0,10.0,-6.0,1029.0,29.0,114.0,1.0
2,2,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,2.0,10.0,-6.0,1029.0,29.0,114.0,1.0
3,3,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,3.0,10.0,-6.0,1029.0,29.0,114.0,1.0
4,4,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,4.0,10.0,-6.0,1029.0,29.0,114.0,1.0
5,5,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,5.0,10.0,-6.0,1029.0,29.0,114.0,1.0
6,6,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,6.0,10.0,-6.0,1029.0,29.0,114.0,1.0
7,7,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,7.0,10.0,-6.0,1029.0,29.0,114.0,1.0
8,8,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,8.0,10.0,-6.0,1029.0,29.0,114.0,1.0
9,9,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,9.0,10.0,-6.0,1029.0,29.0,114.0,1.0
10,10,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,10.0,10.0,-6.0,1029.0,29.0,114.0,1.0
11,11,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,11.0,10.0,-6.0,1029.0,29.0,114.0,1.0
12,12,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,12.0,10.0,-6.0,1029.0,29.0,114.0,1.0
13,13,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,13.0,10.0,-6.0,1029.0,29.0,114.0,1.0
14,14,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,14.0,10.0,-6.0,1029.0,29.0,114.0,1.0
15,15,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,15.0,10.0,-6.0,1029.0,29.0,114.0,1.0
16,16,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,16.0,10.0,-6.0,1029.0,29.0,114.0,1.0
17,17,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,17.0,10.0,-6.0,1029.0,29.0,114.0,1.0
18,18,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,18.0,10.0,-6.0,1029.0,29.0,114.0,1.0
19,19,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,19.0,10.0,-6.0,1029.0,29.0,114.0,1.0
20,20,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,20.0,10.0,-6.0,1029.0,29.0,114.0,1.0
21,21,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,21.0,10.0,-6.0,1029.0,29.0,114.0,1.0
22,22,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,22.0,10.0,-6.0,1029.0,29.0,114.0,1.0
23,23,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,23.0,10.0,-6.0,1029.0,29.0,114.0,1.0
24,24,117.11777777777776,40.16944444444445,2017.0,1.0,1.0,0.0,10.0,-6.0,1029.0,29.0,114.0,1.0
25,25,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,1.0,10.0,-6.0,1029.0,29.0,114.0,1.0
26,26,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,2.0,10.0,-6.0,1029.0,29.0,114.0,1.0
27,27,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,3.0,10.0,-6.0,1029.0,29.0,114.0,1.0
28,28,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,4.0,10.0,-6.0,1029.0,29.0,114.0,1.0
29,29,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,5.0,10.0,-6.0,1029.0,29.0,114.0,1.0
30,30,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,6.0,10.0,-6.0,1029.0,29.0,114.0,1.0
31,31,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,7.0,10.0,-6.0,1029.0,29.0,114.0,1.0
32,32,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,8.0,10.0,-6.0,1029.0,29.0,114.0,1.0
33,33,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,9.0,10.0,-6.0,1029.0,29.0,114.0,1.0
34,34,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,10.0,10.0,-6.0,1029.0,29.0,114.0,1.0
35,35,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,11.0,10.0,-6.0,1029.0,29.0,114.0,1.0
36,36,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,12.0,10.0,-6.0,1029.0,29.0,114.0,1.0
37,37,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,13.0,10.0,-6.0,1029.0,29.0,114.0,1.0
38,38,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,14.0,10.0,-6.0,1029.0,29.0,114.0,1.0
39,39,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,15.0,10.0,-6.0,1029.0,29.0,114.0,1.0
40,40,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,16.0,10.0,-6.0,1029.0,29.0,114.0,1.0
41,41,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,17.0,10.0,-6.0,1029.0,29.0,114.0,1.0
42,42,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,18.0,10.0,-6.0,1029.0,29.0,114.0,1.0
43,43,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,19.0,10.0,-6.0,1029.0,29.0,114.0,1.0
44,44,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,20.0,10.0,-6.0,1029.0,29.0,114.0,1.0
45,45,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,21.0,10.0,-6.0,1029.0,29.0,114.0,1.0
46,46,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,22.0,10.0,-6.0,1029.0,29.0,114.0,1.0
47,47,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,23.0,10.0,-6.0,1029.0,29.0,114.0,1.0
48,48,117.11777777777776,40.16944444444445,2017.0,1.0,2.0,0.0,10.0,-6.0,1029.0,29.0,114.0,1.0
49,49,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,1.0,10.0,-6.0,1029.0,29.0,114.0,1.0
50,50,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,2.0,10.0,-6.0,1029.0,29.0,114.0,1.0
51,51,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,3.0,10.0,-6.0,1029.0,29.0,114.0,1.0
52,52,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,4.0,10.0,-6.0,1029.0,29.0,114.0,1.0
53,53,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,5.0,10.0,-6.0,1029.0,29.0,114.0,1.0
54,54,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,6.0,10.0,-6.0,1029.0,29.0,114.0,1.0
55,55,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,7.0,10.0,-6.0,1029.0,29.0,114.0,1.0
56,56,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,8.0,10.0,-6.0,1029.0,29.0,114.0,1.0
57,57,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,9.0,10.0,-6.0,1029.0,29.0,114.0,1.0
58,58,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,10.0,10.0,-6.0,1029.0,29.0,114.0,1.0
59,59,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,11.0,10.0,-6.0,1029.0,29.0,114.0,1.0
60,60,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,12.0,10.0,-6.0,1029.0,29.0,114.0,1.0
61,61,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,13.0,10.0,-6.0,1029.0,29.0,114.0,1.0
62,62,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,14.0,10.0,-6.0,1029.0,29.0,114.0,1.0
63,63,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,15.0,10.0,-6.0,1029.0,29.0,114.0,1.0
64,64,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,16.0,10.0,-6.0,1029.0,29.0,114.0,1.0
65,65,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,17.0,10.0,-6.0,1029.0,29.0,114.0,1.0
66,66,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,18.0,10.0,-6.0,1029.0,29.0,114.0,1.0
67,67,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,19.0,10.0,-6.0,1029.0,29.0,114.0,1.0
68,68,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,20.0,10.0,-6.0,1029.0,29.0,114.0,1.0
69,69,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,21.0,10.0,-6.0,1029.0,29.0,114.0,1.0
70,70,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,22.0,10.0,-6.0,1029.0,29.0,114.0,1.0
71,71,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,23.0,10.0,-6.0,1029.0,29.0,114.0,1.0
72,72,117.11777777777776,40.16944444444445,2017.0,1.0,3.0,0.0,10.0,-6.0,1029.0,29.0,114.0,1.0
73,73,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,1.0,10.0,-6.0,1029.0,29.0,114.0,1.0
74,74,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,2.0,10.0,-6.0,1029.0,29.0,114.0,1.0
75,75,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,3.0,10.0,-6.0,1029.0,29.0,114.0,1.0
76,76,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,4.0,10.0,-6.0,1029.0,29.0,114.0,1.0
77,77,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,5.0,10.0,-6.0,1029.0,29.0,114.0,1.0
78,78,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,6.0,10.0,-6.0,1029.0,29.0,114.0,1.0
79,79,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,7.0,10.0,-6.0,1029.0,29.0,114.0,1.0
80,80,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,8.0,10.0,-6.0,1029.0,29.0,114.0,1.0
81,81,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,9.0,10.0,-6.0,1029.0,29.0,114.0,1.0
82,82,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,10.0,10.0,-6.0,1029.0,29.0,114.0,1.0
83,83,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,11.0,10.0,-6.0,1029.0,29.0,114.0,1.0
84,84,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,12.0,10.0,-6.0,1029.0,29.0,114.0,1.0
85,85,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,13.0,10.0,-6.0,1029.0,29.0,114.0,1.0
86,86,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,14.0,10.0,-6.0,1029.0,29.0,114.0,1.0
87,87,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,15.0,10.0,-6.0,1029.0,29.0,114.0,1.0
88,88,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,16.0,10.0,-6.0,1029.0,29.0,114.0,1.0
89,89,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,17.0,10.0,-6.0,1029.0,29.0,114.0,1.0
90,90,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,18.0,10.0,-6.0,1029.0,29.0,114.0,1.0
91,91,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,19.0,10.0,-6.0,1029.0,29.0,114.0,1.0
92,92,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,20.0,10.0,-6.0,1029.0,29.0,114.0,1.0
93,93,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,21.0,10.0,-6.0,1029.0,29.0,114.0,1.0
94,94,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,22.0,10.0,-6.0,1029.0,29.0,114.0,1.0
95,95,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,23.0,10.0,-6.0,1029.0,29.0,114.0,1.0
96,96,117.11777777777776,40.16944444444445,2017.0,1.0,4.0,0.0,10.0,-6.0,1029.0,29.0,114.0,1.0
97,97,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,1.0,10.0,-6.0,1029.0,29.0,114.0,1.0
98,98,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,2.0,10.0,-6.0,1029.0,29.0,114.0,1.0
99,99,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,3.0,10.0,-6.0,1029.0,29.0,114.0,1.0
100,100,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,4.0,10.0,-6.0,1029.0,29.0,114.0,1.0
101,101,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,5.0,10.0,-6.0,1029.0,29.0,114.0,1.0
102,102,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,6.0,10.0,-6.0,1029.0,29.0,114.0,1.0
103,103,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,7.0,10.0,-6.0,1029.0,29.0,114.0,1.0
104,104,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,8.0,10.0,-6.0,1029.0,29.0,114.0,1.0
105,105,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,9.0,10.0,-6.0,1029.0,29.0,114.0,1.0
106,106,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,10.0,10.0,-6.0,1029.0,29.0,114.0,1.0
107,107,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,11.0,10.0,-6.0,1029.0,29.0,114.0,1.0
108,108,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,12.0,10.0,-6.0,1029.0,29.0,114.0,1.0
109,109,117.11777777777776,40.16944444444445,2017.0,1.0,5.0,13.0,10.0,-6.0,1029.0,29.0,114.0,1.0
