id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2957584,dongsi_aq,2018-04-13 00:00:00,44.0,120.0,74.0,1.7,20.0,32.0
2957585,tiantan_aq,2018-04-13 00:00:00,47.0,107.0,76.0,1.8,13.0,16.0
2957586,guanyuan_aq,2018-04-13 00:00:00,41.0,110.0,73.0,1.6,27.0,26.0
2957587,wanshouxigong_aq,2018-04-13 00:00:00,38.0,128.0,69.0,1.8,13.0,21.0
2957588,aotizhongxin_aq,2018-04-13 00:00:00,41.0,120.0,78.0,1.7,25.0,24.0
2957589,nongzhanguan_aq,2018-04-13 00:00:00,49.0,126.0,82.0,1.9,15.0,30.0
2957590,wanliu_aq,2018-04-13 00:00:00,44.0,149.0,80.0,1.8,15.0,19.0
2957591,beibuxinqu_aq,2018-04-13 00:00:00,34.0,160.0,73.0,1.0,3.0,3.0
2957592,zhiwuyuan_aq,2018-04-13 00:00:00,,,,,,
2957593,fengtaihuayuan_aq,2018-04-13 00:00:00,49.0,124.0,83.0,1.7,9.0,20.0
2957594,yungang_aq,2018-04-13 00:00:00,39.0,111.0,71.0,1.5,18.0,16.0
2957595,gucheng_aq,2018-04-13 00:00:00,48.0,106.0,80.0,1.6,17.0,13.0
2957596,fangshan_aq,2018-04-13 00:00:00,36.0,159.0,80.0,1.0,13.0,7.0
2957597,daxing_aq,2018-04-13 00:00:00,122.0,,83.0,1.9,6.0,16.0
2957598,yizhuang_aq,2018-04-13 00:00:00,40.0,109.0,74.0,1.9,23.0,24.0
2957599,tongzhou_aq,2018-04-13 00:00:00,49.0,138.0,78.0,1.9,13.0,33.0
2957600,shunyi_aq,2018-04-13 00:00:00,46.0,130.0,69.0,1.8,28.0,32.0
2957601,pingchang_aq,2018-04-13 00:00:00,24.0,69.0,59.0,0.8,10.0,9.0
2957602,mentougou_aq,2018-04-13 00:00:00,40.0,115.0,87.0,1.3,15.0,13.0
2957603,pinggu_aq,2018-04-13 00:00:00,48.0,125.0,57.0,2.1,42.0,19.0
2957604,huairou_aq,2018-04-13 00:00:00,20.0,62.0,35.0,1.1,53.0,14.0
2957605,miyun_aq,2018-04-13 00:00:00,25.0,83.0,63.0,1.0,19.0,9.0
2957606,yanqin_aq,2018-04-13 00:00:00,,68.0,38.0,0.9,36.0,17.0
2957607,dingling_aq,2018-04-13 00:00:00,22.0,71.0,30.0,0.8,39.0,3.0
2957608,badaling_aq,2018-04-13 00:00:00,29.0,84.0,55.0,0.9,42.0,14.0
2957609,miyunshuiku_aq,2018-04-13 00:00:00,23.0,67.0,41.0,0.7,29.0,8.0
2957610,donggaocun_aq,2018-04-13 00:00:00,45.0,114.0,65.0,2.1,42.0,36.0
2957611,yongledian_aq,2018-04-13 00:00:00,58.0,117.0,81.0,1.6,14.0,12.0
2957612,yufa_aq,2018-04-13 00:00:00,34.0,94.0,51.0,0.8,19.0,4.0
2957613,liulihe_aq,2018-04-13 00:00:00,39.0,84.0,31.0,0.5,48.0,2.0
2957614,qianmen_aq,2018-04-13 00:00:00,44.0,145.0,91.0,1.9,10.0,27.0
2957615,yongdingmennei_aq,2018-04-13 00:00:00,52.0,119.0,117.0,2.3,13.0,28.0
2957616,xizhimenbei_aq,2018-04-13 00:00:00,41.0,119.0,87.0,1.8,19.0,18.0
2957617,nansanhuan_aq,2018-04-13 00:00:00,72.0,153.0,97.0,1.9,4.0,27.0
2957618,dongsihuan_aq,2018-04-13 00:00:00,52.0,117.0,96.0,1.8,7.0,30.0
2957640,dongsi_aq,2018-04-13 01:00:00,42.0,105.0,68.0,1.7,27.0,26.0
2957641,tiantan_aq,2018-04-13 01:00:00,47.0,119.0,72.0,1.8,11.0,7.0
2957642,guanyuan_aq,2018-04-13 01:00:00,25.0,96.0,72.0,1.6,28.0,17.0
2957643,wanshouxigong_aq,2018-04-13 01:00:00,38.0,100.0,71.0,1.8,6.0,10.0
2957644,aotizhongxin_aq,2018-04-13 01:00:00,43.0,125.0,76.0,1.8,22.0,13.0
2957645,nongzhanguan_aq,2018-04-13 01:00:00,45.0,147.0,83.0,1.9,9.0,16.0
2957646,wanliu_aq,2018-04-13 01:00:00,43.0,135.0,76.0,1.9,11.0,10.0
2957647,beibuxinqu_aq,2018-04-13 01:00:00,34.0,111.0,79.0,1.3,10.0,6.0
2957648,zhiwuyuan_aq,2018-04-13 01:00:00,,,,,,
2957649,fengtaihuayuan_aq,2018-04-13 01:00:00,45.0,99.0,71.0,1.7,20.0,20.0
2957650,yungang_aq,2018-04-13 01:00:00,40.0,107.0,61.0,1.5,18.0,9.0
2957651,gucheng_aq,2018-04-13 01:00:00,46.0,95.0,79.0,1.6,19.0,10.0
2957652,fangshan_aq,2018-04-13 01:00:00,33.0,94.0,67.0,0.8,28.0,6.0
2957653,daxing_aq,2018-04-13 01:00:00,166.0,,81.0,2.0,7.0,16.0
2957654,yizhuang_aq,2018-04-13 01:00:00,125.0,,80.0,1.9,18.0,20.0
2957655,tongzhou_aq,2018-04-13 01:00:00,53.0,120.0,79.0,1.9,11.0,21.0
2957656,shunyi_aq,2018-04-13 01:00:00,50.0,120.0,66.0,1.8,28.0,26.0
2957657,pingchang_aq,2018-04-13 01:00:00,31.0,85.0,,0.9,7.0,7.0
2957658,mentougou_aq,2018-04-13 01:00:00,38.0,97.0,75.0,1.3,25.0,8.0
2957659,pinggu_aq,2018-04-13 01:00:00,77.0,130.0,63.0,2.1,30.0,19.0
2957660,huairou_aq,2018-04-13 01:00:00,23.0,112.0,63.0,1.5,28.0,16.0
2957661,miyun_aq,2018-04-13 01:00:00,46.0,108.0,64.0,1.8,26.0,17.0
2957662,yanqin_aq,2018-04-13 01:00:00,,70.0,43.0,1.0,28.0,16.0
2957663,dingling_aq,2018-04-13 01:00:00,24.0,97.0,31.0,0.9,42.0,2.0
2957664,badaling_aq,2018-04-13 01:00:00,29.0,105.0,40.0,0.9,56.0,7.0
2957665,miyunshuiku_aq,2018-04-13 01:00:00,33.0,85.0,51.0,1.6,35.0,23.0
2957666,donggaocun_aq,2018-04-13 01:00:00,57.0,141.0,69.0,1.7,30.0,22.0
2957667,yongledian_aq,2018-04-13 01:00:00,59.0,127.0,82.0,1.5,9.0,9.0
2957668,yufa_aq,2018-04-13 01:00:00,38.0,75.0,54.0,0.8,20.0,5.0
2957669,liulihe_aq,2018-04-13 01:00:00,43.0,118.0,35.0,0.6,36.0,2.0
2957670,qianmen_aq,2018-04-13 01:00:00,48.0,113.0,93.0,2.0,11.0,18.0
2957671,yongdingmennei_aq,2018-04-13 01:00:00,48.0,92.0,119.0,2.4,12.0,15.0
2957672,xizhimenbei_aq,2018-04-13 01:00:00,58.0,98.0,92.0,1.7,15.0,6.0
