id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2317364,shunyi_meo,2018-04-09 00:00:00,Sunny/clear,9.1,1008.2,48.0,1.2,322.0
2317365,hadian_meo,2018-04-09 00:00:00,Sunny/clear,9.0,1006.1,52.0,1.2,26.0
2317366,yanqing_meo,2018-04-09 00:00:00,Sunny/clear,8.0,953.1,47.0,1.5,63.0
2317367,miyun_meo,2018-04-09 00:00:00,Sunny/clear,8.9,1002.8,52.0,0.5,78.0
2317368,huairou_meo,2018-04-09 00:00:00,Sunny/clear,9.1,1002.3,54.0,1.0,156.0
2317369,shangdianzi_meo,2018-04-09 00:00:00,Sunny/clear,8.2,976.1,46.0,2.3,64.0
2317370,pinggu_meo,2018-04-09 00:00:00,Sunny/clear,10.3,1007.5,42.0,3.9,71.0
2317371,tongzhou_meo,2018-04-09 00:00:00,Sunny/clear,9.5,1008.9,44.0,4.2,86.0
2317372,chaoyang_meo,2018-04-09 00:00:00,Sunny/clear,9.7,1007.6,44.0,1.9,106.0
2317373,pingchang_meo,2018-04-09 00:00:00,Sunny/clear,8.5,1002.7,49.0,1.2,291.0
2317374,zhaitang_meo,2018-04-09 00:00:00,Sunny/clear,7.1,958.8,49.0,1.4,76.0
2317375,mentougou_meo,2018-04-09 00:00:00,Sunny/clear,8.7,1001.5,51.0,1.8,247.0
2317376,beijing_meo,2018-04-09 00:00:00,Sunny/clear,9.0,1007.6,47.0,2.4,89.0
2317377,shijingshan_meo,2018-04-09 00:00:00,Sunny/clear,9.4,1004.0,48.0,2.0,63.0
2317378,fengtai_meo,2018-04-09 00:00:00,Sunny/clear,10.3,1004.9,49.0,1.7,30.0
2317379,daxing_meo,2018-04-09 00:00:00,Sunny/clear,8.8,1006.7,50.0,2.7,41.0
2317380,fangshan_meo,2018-04-09 00:00:00,Sunny/clear,9.3,1005.6,43.0,2.7,75.0
2317381,xiayunling_meo,2018-04-09 00:00:00,Sunny/clear,7.0,962.2,56.0,0.7,354.0
2318897,shunyi_meo,2018-04-09 01:00:00,Sunny/clear,11.4,1007.9,39.0,3.5,158.0
2318898,hadian_meo,2018-04-09 01:00:00,Sunny/clear,11.1,1005.6,43.0,1.5,43.0
2318899,yanqing_meo,2018-04-09 01:00:00,Sunny/clear,10.3,952.8,41.0,2.3,52.0
2318900,miyun_meo,2018-04-09 01:00:00,Sunny/clear,11.4,1002.6,40.0,1.2,310.0
2318901,huairou_meo,2018-04-09 01:00:00,Sunny/clear,11.8,1001.9,40.0,1.7,232.0
2318902,shangdianzi_meo,2018-04-09 01:00:00,Sunny/clear,11.1,975.9,37.0,1.3,188.0
2318903,pinggu_meo,2018-04-09 01:00:00,Sunny/clear,13.0,1007.2,35.0,2.3,107.0
2318904,tongzhou_meo,2018-04-09 01:00:00,Sunny/clear,11.4,1008.6,40.0,3.2,98.0
2318905,chaoyang_meo,2018-04-09 01:00:00,Sunny/clear,11.3,1007.0,39.0,2.5,58.0
2318906,pingchang_meo,2018-04-09 01:00:00,Sunny/clear,11.1,1002.2,41.0,1.1,332.0
2318907,zhaitang_meo,2018-04-09 01:00:00,Sunny/clear,9.5,958.3,43.0,2.5,73.0
2318908,mentougou_meo,2018-04-09 01:00:00,Sunny/clear,10.7,1000.9,44.0,2.1,106.0
2318909,beijing_meo,2018-04-09 01:00:00,Sunny/clear,10.9,1007.2,40.0,2.5,43.0
2318910,shijingshan_meo,2018-04-09 01:00:00,Sunny/clear,10.8,1003.4,42.0,0.9,8.0
2318911,fengtai_meo,2018-04-09 01:00:00,Sunny/clear,11.6,1004.4,43.0,2.5,47.0
2318912,daxing_meo,2018-04-09 01:00:00,Sunny/clear,10.8,1006.3,43.0,2.2,18.0
2318913,fangshan_meo,2018-04-09 01:00:00,Sunny/clear,11.3,1005.0,39.0,2.8,13.0
2318914,xiayunling_meo,2018-04-09 01:00:00,Sunny/clear,10.4,961.9,44.0,2.2,312.0
2320430,shunyi_meo,2018-04-09 02:00:00,Sunny/clear,13.0,1007.1,37.0,0.6,353.0
2320431,hadian_meo,2018-04-09 02:00:00,Sunny/clear,13.0,1004.9,39.0,1.4,65.0
2320432,yanqing_meo,2018-04-09 02:00:00,Sunny/clear,12.0,952.2,34.0,3.0,164.0
2320433,miyun_meo,2018-04-09 02:00:00,Sunny/clear,13.6,1001.8,36.0,1.4,265.0
2320434,huairou_meo,2018-04-09 02:00:00,Sunny/clear,13.8,1001.3,32.0,1.1,195.0
2320435,shangdianzi_meo,2018-04-09 02:00:00,Sunny/clear,13.8,975.2,30.0,3.4,242.0
2320436,pinggu_meo,2018-04-09 02:00:00,Sunny/clear,14.8,1006.5,30.0,1.4,148.0
2320437,tongzhou_meo,2018-04-09 02:00:00,Sunny/clear,13.2,1008.1,36.0,2.9,92.0
2320438,chaoyang_meo,2018-04-09 02:00:00,Sunny/clear,13.1,1006.4,35.0,2.0,47.0
2320439,pingchang_meo,2018-04-09 02:00:00,Sunny/clear,12.8,1001.5,35.0,1.9,68.0
2320440,zhaitang_meo,2018-04-09 02:00:00,Sunny/clear,11.5,957.4,37.0,2.4,40.0
2320441,mentougou_meo,2018-04-09 02:00:00,Sunny/clear,12.4,1000.2,38.0,3.0,90.0
2320442,beijing_meo,2018-04-09 02:00:00,Sunny/clear,12.8,1006.7,36.0,2.5,55.0
2320443,shijingshan_meo,2018-04-09 02:00:00,Sunny/clear,12.3,1002.8,38.0,2.7,72.0
2320444,fengtai_meo,2018-04-09 02:00:00,Sunny/clear,13.7,1003.7,36.0,1.3,43.0
2320445,daxing_meo,2018-04-09 02:00:00,Sunny/clear,12.7,1005.8,37.0,3.1,62.0
2320446,fangshan_meo,2018-04-09 02:00:00,Sunny/clear,13.3,1004.5,32.0,3.0,110.0
2320447,xiayunling_meo,2018-04-09 02:00:00,Sunny/clear,13.4,961.1,38.0,1.9,357.0
2321963,shunyi_meo,2018-04-09 03:00:00,Sunny/clear,14.7,1005.9,34.0,3.2,73.0
2321964,hadian_meo,2018-04-09 03:00:00,Sunny/clear,15.0,1003.6,34.0,2.0,37.0
2321965,yanqing_meo,2018-04-09 03:00:00,Sunny/clear,14.0,951.0,32.0,1.2,48.0
2321966,miyun_meo,2018-04-09 03:00:00,Sunny/clear,15.3,1000.6,31.0,1.6,265.0
2321967,huairou_meo,2018-04-09 03:00:00,Sunny/clear,15.5,1000.2,29.0,1.4,101.0
2321968,shangdianzi_meo,2018-04-09 03:00:00,Sunny/clear,15.3,973.9,28.0,4.4,275.0
2321969,pinggu_meo,2018-04-09 03:00:00,Sunny/clear,17.0,1005.3,27.0,1.6,146.0
2321970,tongzhou_meo,2018-04-09 03:00:00,Sunny/clear,14.2,1006.9,33.0,3.7,104.0
2321971,chaoyang_meo,2018-04-09 03:00:00,Sunny/clear,14.6,1005.2,32.0,3.2,68.0
2321972,pingchang_meo,2018-04-09 03:00:00,Sunny/clear,14.1,1000.2,35.0,1.5,83.0
2321973,zhaitang_meo,2018-04-09 03:00:00,Sunny/clear,14.1,956.1,33.0,2.6,84.0
2321974,mentougou_meo,2018-04-09 03:00:00,Sunny/clear,13.6,999.0,35.0,2.7,93.0
2321975,beijing_meo,2018-04-09 03:00:00,Sunny/clear,14.7,1005.3,33.0,3.1,95.0
2321976,shijingshan_meo,2018-04-09 03:00:00,Sunny/clear,13.6,1001.6,34.0,2.2,87.0
2321977,fengtai_meo,2018-04-09 03:00:00,Sunny/clear,15.0,1002.4,32.0,2.0,40.0
2321978,daxing_meo,2018-04-09 03:00:00,Sunny/clear,14.6,1004.4,34.0,2.9,77.0
2321979,fangshan_meo,2018-04-09 03:00:00,Sunny/clear,14.6,1003.2,26.0,3.3,73.0
2321980,xiayunling_meo,2018-04-09 03:00:00,Sunny/clear,18.2,959.6,29.0,3.2,175.0
2323496,shunyi_meo,2018-04-09 04:00:00,Sunny/clear,16.2,1004.1,29.0,1.7,144.0
2323497,hadian_meo,2018-04-09 04:00:00,Sunny/clear,16.7,1001.9,29.0,1.7,188.0
2323498,yanqing_meo,2018-04-09 04:00:00,Sunny/clear,15.3,949.4,30.0,2.5,121.0
2323499,miyun_meo,2018-04-09 04:00:00,Sunny/clear,17.0,998.9,30.0,2.4,272.0
2323500,huairou_meo,2018-04-09 04:00:00,Sunny/clear,17.5,998.7,27.0,2.5,157.0
2323501,shangdianzi_meo,2018-04-09 04:00:00,Sunny/clear,17.7,972.3,25.0,3.4,230.0
2323502,pinggu_meo,2018-04-09 04:00:00,Sunny/clear,17.8,1003.6,26.0,1.8,96.0
2323503,tongzhou_meo,2018-04-09 04:00:00,Sunny/clear,16.1,1005.5,30.0,1.3,102.0
2323504,chaoyang_meo,2018-04-09 04:00:00,Sunny/clear,15.8,1003.5,30.0,3.2,125.0
2323505,pingchang_meo,2018-04-09 04:00:00,Sunny/clear,15.5,998.7,31.0,2.2,104.0
2323506,zhaitang_meo,2018-04-09 04:00:00,Sunny/clear,16.4,954.4,29.0,1.8,21.0
2323507,mentougou_meo,2018-04-09 04:00:00,Sunny/clear,15.4,997.5,32.0,1.8,76.0
2323508,beijing_meo,2018-04-09 04:00:00,Sunny/clear,16.1,1004.0,29.0,2.2,101.0
2323509,shijingshan_meo,2018-04-09 04:00:00,Sunny/clear,15.5,999.9,32.0,2.0,30.0
2323510,fengtai_meo,2018-04-09 04:00:00,Sunny/clear,16.7,1001.0,28.0,2.0,71.0
2323511,daxing_meo,2018-04-09 04:00:00,Sunny/clear,16.3,1003.1,30.0,3.1,77.0
2323512,fangshan_meo,2018-04-09 04:00:00,Sunny/clear,16.4,1001.9,23.0,2.5,95.0
2323513,xiayunling_meo,2018-04-09 04:00:00,Sunny/clear,19.8,958.6,27.0,3.0,175.0
