id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2534188,shunyi_meo,2018-04-15 00:00:00,Sunny/clear,12.4,1017.1,24.0,1.5,327.0
2534189,hadian_meo,2018-04-15 00:00:00,Sunny/clear,13.2,1014.6,26.0,1.5,39.0
2534190,yanqing_meo,2018-04-15 00:00:00,Sunny/clear,8.4,963.2,33.0,1.4,352.0
2534191,miyun_meo,2018-04-15 00:00:00,Sunny/clear,12.1,1012.0,28.0,1.9,76.0
2534192,huairou_meo,2018-04-15 00:00:00,Sunny/clear,12.2,1011.5,25.0,1.4,83.0
2534193,shangdianzi_meo,2018-04-15 00:00:00,Sunny/clear,10.1,985.4,27.0,3.4,98.0
2534194,pinggu_meo,2018-04-15 00:00:00,Sunny/clear,13.0,1016.4,22.0,2.5,305.0
2534195,tongzhou_meo,2018-04-15 00:00:00,Sunny/clear,13.7,1017.8,21.0,1.9,19.0
2534196,chaoyang_meo,2018-04-15 00:00:00,Sunny/clear,14.2,1016.3,19.0,1.5,78.0
2534197,pingchang_meo,2018-04-15 00:00:00,Sunny/clear,13.9,1011.1,19.0,2.2,41.0
2534198,zhaitang_meo,2018-04-15 00:00:00,Sunny/clear,12.2,968.2,20.0,1.3,51.0
2534199,mentougou_meo,2018-04-15 00:00:00,Sunny/clear,13.8,1010.1,24.0,1.1,94.0
2534200,beijing_meo,2018-04-15 00:00:00,Sunny/clear,14.3,1016.4,19.0,2.1,49.0
2534201,shijingshan_meo,2018-04-15 00:00:00,Sunny/clear,14.2,1012.6,21.0,1.2,104.0
2534202,fengtai_meo,2018-04-15 00:00:00,Sunny/clear,15.2,1013.6,21.0,1.5,83.0
2534203,daxing_meo,2018-04-15 00:00:00,Sunny/clear,14.7,1015.8,22.0,2.0,105.0
2534204,fangshan_meo,2018-04-15 00:00:00,Sunny/clear,14.6,1014.5,18.0,1.0,111.0
2534205,xiayunling_meo,2018-04-15 00:00:00,Sunny/clear,10.0,971.9,29.0,1.3,122.0
2535721,shunyi_meo,2018-04-15 01:00:00,Sunny/clear,15.2,1017.1,18.0,1.9,53.0
2535722,hadian_meo,2018-04-15 01:00:00,Sunny/clear,16.1,1014.8,19.0,1.3,177.0
2535723,yanqing_meo,2018-04-15 01:00:00,Sunny/clear,9.9,963.1,29.0,1.7,315.0
2535724,miyun_meo,2018-04-15 01:00:00,Sunny/clear,14.1,1012.0,18.0,2.2,39.0
2535725,huairou_meo,2018-04-15 01:00:00,Sunny/clear,14.6,1011.4,19.0,1.3,151.0
2535726,shangdianzi_meo,2018-04-15 01:00:00,Sunny/clear,12.0,985.2,21.0,3.3,78.0
2535727,pinggu_meo,2018-04-15 01:00:00,Sunny/clear,15.3,1016.4,19.0,2.1,320.0
2535728,tongzhou_meo,2018-04-15 01:00:00,Sunny/clear,15.3,1018.2,17.0,1.3,313.0
2535729,chaoyang_meo,2018-04-15 01:00:00,Sunny/clear,14.8,1016.5,18.0,1.2,290.0
2535730,pingchang_meo,2018-04-15 01:00:00,Sunny/clear,16.1,1011.0,15.0,1.2,4.0
2535731,zhaitang_meo,2018-04-15 01:00:00,Sunny/clear,14.7,968.2,13.0,1.9,48.0
2535732,mentougou_meo,2018-04-15 01:00:00,Sunny/clear,16.3,1010.2,17.0,2.1,102.0
2535733,beijing_meo,2018-04-15 01:00:00,Sunny/clear,16.5,1016.7,17.0,1.0,153.0
2535734,shijingshan_meo,2018-04-15 01:00:00,Sunny/clear,16.1,1012.7,15.0,1.3,55.0
2535735,fengtai_meo,2018-04-15 01:00:00,Sunny/clear,16.6,1013.8,15.0,1.0,245.0
2535736,daxing_meo,2018-04-15 01:00:00,Sunny/clear,16.5,1016.0,17.0,0.7,54.0
2535737,fangshan_meo,2018-04-15 01:00:00,Sunny/clear,16.6,1014.6,13.0,1.7,177.0
2535738,xiayunling_meo,2018-04-15 01:00:00,Sunny/clear,15.9,971.6,13.0,2.0,116.0
2537254,shunyi_meo,2018-04-15 02:00:00,Sunny/clear,16.5,1016.7,16.0,0.8,151.0
2537255,hadian_meo,2018-04-15 02:00:00,Sunny/clear,17.8,1014.4,15.0,1.2,198.0
2537256,yanqing_meo,2018-04-15 02:00:00,Sunny/clear,12.9,962.6,24.0,1.3,296.0
2537257,miyun_meo,2018-04-15 02:00:00,Sunny/clear,15.6,1011.7,17.0,0.9,209.0
2537258,huairou_meo,2018-04-15 02:00:00,Sunny/clear,15.6,1011.0,17.0,1.5,112.0
2537259,shangdianzi_meo,2018-04-15 02:00:00,Sunny/clear,14.0,985.0,18.0,2.3,70.0
2537260,pinggu_meo,2018-04-15 02:00:00,Sunny/clear,16.4,1016.0,16.0,2.6,286.0
2537261,tongzhou_meo,2018-04-15 02:00:00,Sunny/clear,16.2,1017.8,15.0,1.2,273.0
2537262,chaoyang_meo,2018-04-15 02:00:00,Sunny/clear,16.5,1016.1,17.0,0.6,256.0
2537263,pingchang_meo,2018-04-15 02:00:00,Sunny/clear,18.2,1010.6,12.0,1.2,292.0
2537264,zhaitang_meo,2018-04-15 02:00:00,Sunny/clear,15.6,967.7,13.0,1.3,270.0
2537265,mentougou_meo,2018-04-15 02:00:00,Sunny/clear,17.7,1009.8,15.0,3.6,89.0
2537266,beijing_meo,2018-04-15 02:00:00,Sunny/clear,17.1,1016.4,16.0,3.0,196.0
2537267,shijingshan_meo,2018-04-15 02:00:00,Sunny/clear,17.8,1012.3,13.0,1.7,97.0
2537268,fengtai_meo,2018-04-15 02:00:00,Sunny/clear,18.0,1013.5,15.0,2.8,285.0
2537269,daxing_meo,2018-04-15 02:00:00,Sunny/clear,17.8,1015.5,14.0,1.0,249.0
2537270,fangshan_meo,2018-04-15 02:00:00,Sunny/clear,17.2,1014.3,7.0,1.2,302.0
2537271,xiayunling_meo,2018-04-15 02:00:00,Sunny/clear,17.3,971.1,12.0,1.1,77.0
