id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
3988186,shunyi_meo,2018-05-25 00:00:00,Sunny/clear,22.4,999.8,59.0,0.9,178.0
3988187,hadian_meo,2018-05-25 00:00:00,Sunny/clear,21.5,997.7,66.0,1.2,7.0
3988188,yanqing_meo,2018-05-25 00:00:00,Sunny/clear,18.6,948.5,65.0,0.6,316.0
3988189,miyun_meo,2018-05-25 00:00:00,Sunny/clear,20.8,994.9,73.0,0.0,999017.0
3988190,huairou_meo,2018-05-25 00:00:00,Sunny/clear,20.3,994.4,70.0,0.6,262.0
3988191,shangdianzi_meo,2018-05-25 00:00:00,Sunny/clear,22.2,969.5,56.0,1.4,70.0
3988192,pinggu_meo,2018-05-25 00:00:00,Sunny/clear,20.9,999.4,65.0,0.7,307.0
3988193,tongzhou_meo,2018-05-25 00:00:00,Sunny/clear,21.2,1000.9,71.0,2.3,165.0
3988194,chaoyang_meo,2018-05-25 00:00:00,Sunny/clear,23.0,999.1,58.0,0.9,39.0
3988195,pingchang_meo,2018-05-25 00:00:00,Sunny/clear,21.9,994.5,63.0,1.1,255.0
3988196,zhaitang_meo,2018-05-25 00:00:00,Sunny/clear,18.6,953.3,64.0,1.0,63.0
3988197,mentougou_meo,2018-05-25 00:00:00,Sunny/clear,21.2,993.4,64.0,0.8,34.0
3988198,beijing_meo,2018-05-25 00:00:00,Hail,21.5,999.5,65.0,1.2,188.0
3988199,shijingshan_meo,2018-05-25 00:00:00,Sunny/clear,21.7,995.8,67.0,0.6,84.0
3988200,fengtai_meo,2018-05-25 00:00:00,Sunny/clear,22.3,996.8,64.0,0.0,999017.0
3988201,daxing_meo,2018-05-25 00:00:00,Sunny/clear,21.6,998.8,67.0,1.8,149.0
3988202,fangshan_meo,2018-05-25 00:00:00,Sunny/clear,21.1,997.6,68.0,0.6,175.0
3988203,xiayunling_meo,2018-05-25 00:00:00,Sunny/clear,20.2,956.6,65.0,0.5,76.0
3989719,shunyi_meo,2018-05-25 01:00:00,Sunny/clear,23.4,999.9,57.0,1.1,339.0
3989720,hadian_meo,2018-05-25 01:00:00,Sunny/clear,23.6,997.8,58.0,1.0,69.0
3989721,yanqing_meo,2018-05-25 01:00:00,Sunny/clear,21.5,948.2,51.0,0.3,22.0
3989722,miyun_meo,2018-05-25 01:00:00,Sunny/clear,24.2,994.9,56.0,1.0,123.0
3989723,huairou_meo,2018-05-25 01:00:00,Sunny/clear,23.1,994.4,62.0,1.4,209.0
3989724,shangdianzi_meo,2018-05-25 01:00:00,Sunny/clear,25.1,969.3,51.0,1.5,145.0
3989725,pinggu_meo,2018-05-25 01:00:00,Sunny/clear,23.2,999.6,59.0,0.7,285.0
3989726,tongzhou_meo,2018-05-25 01:00:00,Sunny/clear,22.9,1001.1,64.0,1.4,202.0
3989727,chaoyang_meo,2018-05-25 01:00:00,Sunny/clear,23.6,999.2,55.0,1.2,36.0
3989728,pingchang_meo,2018-05-25 01:00:00,Sunny/clear,24.6,994.4,54.0,1.0,256.0
3989729,zhaitang_meo,2018-05-25 01:00:00,Sunny/clear,21.5,953.3,50.0,1.2,23.0
3989730,mentougou_meo,2018-05-25 01:00:00,Sunny/clear,23.4,993.5,57.0,0.7,140.0
3989731,beijing_meo,2018-05-25 01:00:00,Sunny/clear,23.2,999.5,56.0,1.1,107.0
3989732,shijingshan_meo,2018-05-25 01:00:00,Sunny/clear,23.0,995.9,59.0,1.7,47.0
3989733,fengtai_meo,2018-05-25 01:00:00,Sunny/clear,24.2,996.8,58.0,0.5,211.0
3989734,daxing_meo,2018-05-25 01:00:00,Sunny/clear,23.2,998.8,59.0,2.1,42.0
3989735,fangshan_meo,2018-05-25 01:00:00,Sunny/clear,23.8,997.6,59.0,1.0,91.0
3989736,xiayunling_meo,2018-05-25 01:00:00,Sunny/clear,23.2,956.7,56.0,1.2,11.0
3991252,shunyi_meo,2018-05-25 02:00:00,Sunny/clear,24.6,999.9,51.0,1.5,344.0
3991253,hadian_meo,2018-05-25 02:00:00,Sunny/clear,26.4,997.8,48.0,1.0,79.0
3991254,yanqing_meo,2018-05-25 02:00:00,Sunny/clear,22.9,948.2,50.0,1.9,317.0
3991255,miyun_meo,2018-05-25 02:00:00,Sunny/clear,25.2,994.7,54.0,0.8,183.0
3991256,huairou_meo,2018-05-25 02:00:00,Sunny/clear,24.6,994.4,55.0,3.2,248.0
3991257,shangdianzi_meo,2018-05-25 02:00:00,Sunny/clear,27.3,968.9,46.0,2.9,180.0
3991258,pinggu_meo,2018-05-25 02:00:00,Sunny/clear,24.4,999.5,57.0,1.5,255.0
