id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2787168,beijing_grid_000,2018-04-22 00:00:00,CLOUDY,11.0,981.1432,84.0,57.1,13.2
2787169,beijing_grid_001,2018-04-22 00:00:00,CLOUDY,11.0,967.268,86.0,64.44,10.21
2787170,beijing_grid_002,2018-04-22 00:00:00,CLOUDY,9.0,953.3928,87.0,77.4,7.52
2787171,beijing_grid_003,2018-04-22 00:00:00,CLOUDY,9.0,937.5848,89.0,97.98,6.12
2787172,beijing_grid_004,2018-04-22 00:00:00,CLOUDY,9.0,919.844,91.0,119.74,6.18
2787173,beijing_grid_005,2018-04-22 00:00:00,CLOUDY,9.0,902.1032,94.0,138.49,7.06
2787174,beijing_grid_006,2018-04-22 00:00:00,CLOUDY,9.0,883.3768,95.0,131.34,6.98
2787175,beijing_grid_007,2018-04-22 00:00:00,CLOUDY,9.0,864.6504,95.0,124.13,7.01
2787176,beijing_grid_008,2018-04-22 00:00:00,CLOUDY,9.5,857.0248,94.0,111.02,7.91
2787177,beijing_grid_009,2018-04-22 00:00:00,RAIN,9.5,860.5,91.0,97.55,10.08
2787178,beijing_grid_010,2018-04-22 00:00:00,CLOUDY,9.0,863.9752,87.0,89.15,12.6
2787179,beijing_grid_011,2018-04-22 00:00:00,CLOUDY,9.0,875.3096,82.0,89.88,13.17
2787180,beijing_grid_012,2018-04-22 00:00:00,CLOUDY,9.0,886.644,77.0,90.54,13.75
2787181,beijing_grid_013,2018-04-22 00:00:00,RAIN,9.0,897.7896,72.0,95.07,14.19
2787182,beijing_grid_014,2018-04-22 00:00:00,RAIN,8.0,908.7464,66.0,103.13,14.7
2787183,beijing_grid_015,2018-04-22 00:00:00,RAIN,8.0,919.7032,61.0,110.52,15.49
2787184,beijing_grid_016,2018-04-22 00:00:00,RAIN,8.0,919.3192,57.0,114.21,15.9
2787185,beijing_grid_017,2018-04-22 00:00:00,RAIN,8.0,918.9352,54.0,117.71,16.38
2787186,beijing_grid_018,2018-04-22 00:00:00,CLOUDY,8.0,909.972,55.0,122.58,15.66
2787187,beijing_grid_019,2018-04-22 00:00:00,CLOUDY,8.0,892.4296,59.0,130.29,13.86
2787188,beijing_grid_020,2018-04-22 00:00:00,CLOUDY,8.0,874.8872,63.0,140.06,12.39
2787189,beijing_grid_021,2018-04-22 00:00:00,CLOUDY,11.0,990.3848,84.0,55.27,13.93
2787190,beijing_grid_022,2018-04-22 00:00:00,CLOUDY,11.0,979.8299,84.0,61.43,10.81
2787191,beijing_grid_023,2018-04-22 00:00:00,CLOUDY,11.0,969.2751,84.0,72.31,7.91
2787192,beijing_grid_024,2018-04-22 00:00:00,CLOUDY,11.0,955.0773,86.0,90.13,6.16
2787193,beijing_grid_025,2018-04-22 00:00:00,CLOUDY,11.0,937.2367,88.0,111.34,5.74
2787194,beijing_grid_026,2018-04-22 00:00:00,CLOUDY,10.7,919.396,90.0,132.56,6.15
2787195,beijing_grid_027,2018-04-22 00:00:00,CLOUDY,10.7,905.2238,89.0,123.23,6.0
2787196,beijing_grid_028,2018-04-22 00:00:00,CLOUDY,10.7,891.0517,89.0,113.69,6.01
2787197,beijing_grid_029,2018-04-22 00:00:00,RAIN,9.5,879.6629,89.0,102.24,6.9
