id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2958927,CD1,2018-04-14 00:00:00,31.2,31.8,25.1,,,
2958928,BL0,2018-04-14 00:00:00,,,,,,
2958929,GR4,2018-04-14 00:00:00,25.8,31.9,21.6,,,
2958930,MY7,2018-04-14 00:00:00,32.7,45.4,,,,
2958931,HV1,2018-04-14 00:00:00,26.4,30.4,43.9,,,
2958932,GN3,2018-04-14 00:00:00,34.2,36.1,38.0,,,
2958933,GR9,2018-04-14 00:00:00,29.6,35.1,54.3,,,
2958934,LW2,2018-04-14 00:00:00,39.9,35.9,50.3,,,
2958935,GN0,2018-04-14 00:00:00,35.8,30.2,42.8,,,
2958936,KF1,2018-04-14 00:00:00,,,,,,
2958937,CD9,2018-04-14 00:00:00,32.1,37.0,79.4,,,
2958938,CT3,2018-04-14 00:00:00,,,,,,
2958939,CT2,2018-04-14 00:00:00,34.0,,,,,
2958940,BX9,2018-04-14 00:00:00,26.9,,,,,
2958941,BX1,2018-04-14 00:00:00,,,37.3,,,
2958942,TH4,2018-04-14 00:00:00,,,,,,
2958943,ST5,2018-04-14 00:00:00,34.0,34.0,25.7,,,
2958944,RB7,2018-04-14 00:00:00,28.0,29.2,52.6,,,
2958945,TD5,2018-04-14 00:00:00,24.4,,,,,
2958947,CD1,2018-04-14 01:00:00,34.0,36.5,28.2,,,
2958948,BL0,2018-04-14 01:00:00,30.0,35.9,50.1,,,
2958949,GR4,2018-04-14 01:00:00,25.9,33.1,21.1,,,
2958950,MY7,2018-04-14 01:00:00,37.4,42.9,,,,
2958951,HV1,2018-04-14 01:00:00,25.1,29.5,43.8,,,
2958952,GN3,2018-04-14 01:00:00,32.1,36.6,32.4,,,
2958953,GR9,2018-04-14 01:00:00,30.1,36.6,53.3,,,
2958954,LW2,2018-04-14 01:00:00,31.1,34.0,36.5,,,
2958955,GN0,2018-04-14 01:00:00,36.0,29.5,35.8,,,
2958956,KF1,2018-04-14 01:00:00,,,,,,
2958957,CD9,2018-04-14 01:00:00,,,70.7,,,
2958958,CT3,2018-04-14 01:00:00,,,,,,
2958959,CT2,2018-04-14 01:00:00,40.0,,,,,
2958960,BX9,2018-04-14 01:00:00,28.9,,,,,
2958961,BX1,2018-04-14 01:00:00,,,28.0,,,
2958962,TH4,2018-04-14 01:00:00,,,,,,
2958963,ST5,2018-04-14 01:00:00,32.0,33.0,23.0,,,
2958964,RB7,2018-04-14 01:00:00,36.0,32.0,50.4,,,
2958965,TD5,2018-04-14 01:00:00,27.5,,,,,
2959003,CD1,2018-04-14 02:00:00,31.2,36.0,24.3,,,
2959004,BL0,2018-04-14 02:00:00,,,,,,
2959005,GR4,2018-04-14 02:00:00,28.9,32.2,18.3,,,
2959006,MY7,2018-04-14 02:00:00,35.6,43.2,,,,
2959007,HV1,2018-04-14 02:00:00,22.7,24.0,38.8,,,
2959008,GN3,2018-04-14 02:00:00,32.5,33.9,29.6,,,
2959009,GR9,2018-04-14 02:00:00,34.5,38.1,41.7,,,
2959010,LW2,2018-04-14 02:00:00,31.9,34.7,38.7,,,
2959011,GN0,2018-04-14 02:00:00,33.3,27.5,28.8,,,
2959012,KF1,2018-04-14 02:00:00,,,,,,
2959013,CD9,2018-04-14 02:00:00,31.7,36.8,62.3,,,
2959014,CT3,2018-04-14 02:00:00,,,,,,
2959015,CT2,2018-04-14 02:00:00,36.0,,,,,
2959016,BX9,2018-04-14 02:00:00,27.8,,,,,
2959017,BX1,2018-04-14 02:00:00,,,22.3,,,
2959018,TH4,2018-04-14 02:00:00,,,,,,
2959019,ST5,2018-04-14 02:00:00,33.0,34.0,21.3,,,
2959020,RB7,2018-04-14 02:00:00,36.0,36.4,53.3,,,
2959021,TD5,2018-04-14 02:00:00,31.1,,,,,
2959059,CD1,2018-04-14 03:00:00,32.4,35.6,26.3,,,
2959060,BL0,2018-04-14 03:00:00,,35.5,41.9,,,
2959061,GR4,2018-04-14 03:00:00,26.9,31.7,20.3,,,
2959062,MY7,2018-04-14 03:00:00,36.4,44.9,,,,
2959063,HV1,2018-04-14 03:00:00,28.4,31.5,43.2,,,
2959064,GN3,2018-04-14 03:00:00,31.5,33.7,33.8,,,
2959065,GR9,2018-04-14 03:00:00,29.7,39.1,38.9,,,
2959066,LW2,2018-04-14 03:00:00,28.9,35.0,34.5,,,
2959067,GN0,2018-04-14 03:00:00,35.5,28.2,32.3,,,
2959068,KF1,2018-04-14 03:00:00,,,,,,
2959069,CD9,2018-04-14 03:00:00,,,61.2,,,
2959070,CT3,2018-04-14 03:00:00,,,,,,
2959071,CT2,2018-04-14 03:00:00,36.0,,,,,
2959072,BX9,2018-04-14 03:00:00,28.8,,,,,
2959073,BX1,2018-04-14 03:00:00,,,32.5,,,
2959074,TH4,2018-04-14 03:00:00,,,,,,
2959075,ST5,2018-04-14 03:00:00,38.0,36.0,28.9,,,
2959076,RB7,2018-04-14 03:00:00,42.0,35.8,54.5,,,
2959077,TD5,2018-04-14 03:00:00,32.0,,,,,
2959115,CD1,2018-04-14 04:00:00,34.6,35.8,34.9,,,
2959116,BL0,2018-04-14 04:00:00,,,,,,
