id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
2972425,shunyi_meo,2018-04-27 00:00:00,Sunny/clear,19.4,1017.4,52.0,0.5,112.0
2972426,hadian_meo,2018-04-27 00:00:00,Sunny/clear,18.9,1015.1,49.0,1.1,191.0
2972427,yanqing_meo,2018-04-27 00:00:00,Sunny/clear,14.0,964.4,35.0,0.3,89.0
2972428,miyun_meo,2018-04-27 00:00:00,Sunny/clear,16.8,1012.5,49.0,0.6,67.0
2972429,huairou_meo,2018-04-27 00:00:00,Sunny/clear,17.9,1011.9,35.0,2.1,107.0
2972430,shangdianzi_meo,2018-04-27 00:00:00,Sunny/clear,15.2,986.4,26.0,2.7,56.0
2972431,pinggu_meo,2018-04-27 00:00:00,Sunny/clear,17.1,1017.1,57.0,0.7,209.0
2972432,tongzhou_meo,2018-04-27 00:00:00,Hail,19.2,1018.4,52.0,1.2,165.0
2972433,chaoyang_meo,2018-04-27 00:00:00,Sunny/clear,19.7,1016.7,43.0,3.1,208.0
2972434,pingchang_meo,2018-04-27 00:00:00,Sunny/clear,17.9,1011.7,46.0,1.1,344.0
2972435,zhaitang_meo,2018-04-27 00:00:00,Sunny/clear,13.0,969.6,42.0,0.8,64.0
2972436,mentougou_meo,2018-04-27 00:00:00,Sunny/clear,18.8,1010.8,43.0,1.6,231.0
2972437,beijing_meo,2018-04-27 00:00:00,Sunny/clear,19.3,1017.2,41.0,2.8,216.0
2972438,shijingshan_meo,2018-04-27 00:00:00,Sunny/clear,19.5,1013.2,40.0,1.4,215.0
2972439,fengtai_meo,2018-04-27 00:00:00,Sunny/clear,20.0,1014.3,45.0,1.1,195.0
2972440,daxing_meo,2018-04-27 00:00:00,Sunny/clear,19.3,1016.4,43.0,2.1,163.0
2972441,fangshan_meo,2018-04-27 00:00:00,Sunny/clear,19.1,1015.1,43.0,1.0,192.0
2972442,xiayunling_meo,2018-04-27 00:00:00,Sunny/clear,15.2,973.4,54.0,1.0,125.0
2973958,shunyi_meo,2018-04-27 01:00:00,Sunny/clear,20.7,1017.4,46.0,1.5,250.0
2973959,hadian_meo,2018-04-27 01:00:00,Sunny/clear,21.4,1015.1,33.0,2.9,221.0
2973960,yanqing_meo,2018-04-27 01:00:00,Sunny/clear,16.7,964.2,26.0,0.8,8.0
2973961,miyun_meo,2018-04-27 01:00:00,Sunny/clear,19.8,1012.3,39.0,0.8,170.0
2973962,huairou_meo,2018-04-27 01:00:00,Sunny/clear,20.0,1011.7,31.0,1.6,163.0
2973963,shangdianzi_meo,2018-04-27 01:00:00,Sunny/clear,18.7,986.3,24.0,1.6,132.0
2973964,pinggu_meo,2018-04-27 01:00:00,Sunny/clear,19.5,1017.1,44.0,1.3,246.0
2973965,tongzhou_meo,2018-04-27 01:00:00,Sunny/clear,20.6,1018.5,43.0,2.3,199.0
2973966,chaoyang_meo,2018-04-27 01:00:00,Sunny/clear,21.0,1016.8,33.0,2.7,202.0
2973967,pingchang_meo,2018-04-27 01:00:00,Sunny/clear,21.5,1011.6,31.0,2.3,108.0
2973968,zhaitang_meo,2018-04-27 01:00:00,Sunny/clear,18.4,969.1,34.0,1.4,193.0
2973969,mentougou_meo,2018-04-27 01:00:00,Sunny/clear,21.0,1010.8,35.0,3.7,195.0
2973970,beijing_meo,2018-04-27 01:00:00,Sunny/clear,20.9,1017.1,34.0,3.2,236.0
2973971,shijingshan_meo,2018-04-27 01:00:00,Sunny/clear,21.8,1013.1,30.0,2.5,177.0
2973972,fengtai_meo,2018-04-27 01:00:00,Sunny/clear,22.0,1014.3,33.0,2.8,242.0
2973973,daxing_meo,2018-04-27 01:00:00,Sunny/clear,21.1,1016.4,33.0,3.3,202.0
2973974,fangshan_meo,2018-04-27 01:00:00,Sunny/clear,20.9,1015.2,36.0,2.3,215.0
2973975,xiayunling_meo,2018-04-27 01:00:00,Sunny/clear,20.0,973.2,33.0,2.7,183.0
2975491,shunyi_meo,2018-04-27 02:00:00,Sunny/clear,22.8,1017.0,31.0,2.9,202.0
2975492,hadian_meo,2018-04-27 02:00:00,Sunny/clear,23.2,1014.8,33.0,1.7,206.0
2975493,yanqing_meo,2018-04-27 02:00:00,Sunny/clear,18.5,963.8,22.0,2.0,305.0
2975494,miyun_meo,2018-04-27 02:00:00,Sunny/clear,21.7,1012.0,38.0,1.3,262.0
2975495,huairou_meo,2018-04-27 02:00:00,Sunny/clear,22.0,1011.4,35.0,1.3,232.0
2975496,shangdianzi_meo,2018-04-27 02:00:00,Sunny/clear,20.2,985.9,33.0,3.7,226.0
2975497,pinggu_meo,2018-04-27 02:00:00,Sunny/clear,20.9,1016.9,44.0,2.7,227.0
2975498,tongzhou_meo,2018-04-27 02:00:00,Sunny/clear,22.0,1018.5,33.0,3.3,200.0
2975499,chaoyang_meo,2018-04-27 02:00:00,Sunny/clear,22.6,1016.5,29.0,3.8,210.0
2975500,pingchang_meo,2018-04-27 02:00:00,Sunny/clear,22.9,1011.3,29.0,2.8,147.0
2975501,zhaitang_meo,2018-04-27 02:00:00,Sunny/clear,21.4,968.7,26.0,5.5,212.0
2975502,mentougou_meo,2018-04-27 02:00:00,Sunny/clear,22.3,1010.5,35.0,4.1,211.0
2975503,beijing_meo,2018-04-27 02:00:00,Sunny/clear,22.5,1016.9,26.0,3.7,241.0
2975504,shijingshan_meo,2018-04-27 02:00:00,Sunny/clear,22.4,1012.9,33.0,3.1,197.0
2975505,fengtai_meo,2018-04-27 02:00:00,Sunny/clear,22.7,1014.1,36.0,3.0,220.0
2975506,daxing_meo,2018-04-27 02:00:00,Sunny/clear,22.5,1016.3,35.0,4.0,225.0
2975507,fangshan_meo,2018-04-27 02:00:00,Sunny/clear,22.0,1015.0,27.0,5.1,229.0
2975508,xiayunling_meo,2018-04-27 02:00:00,Sunny/clear,21.2,973.0,27.0,2.9,211.0
2977024,shunyi_meo,2018-04-27 03:00:00,Sunny/clear,23.9,1016.5,25.0,3.7,238.0
2977025,hadian_meo,2018-04-27 03:00:00,Sunny/clear,23.7,1014.3,27.0,3.4,197.0
2977026,yanqing_meo,2018-04-27 03:00:00,Sunny/clear,20.7,963.1,22.0,1.5,324.0
2977027,miyun_meo,2018-04-27 03:00:00,Sunny/clear,23.2,1011.4,32.0,3.3,203.0
2977028,huairou_meo,2018-04-27 03:00:00,Sunny/clear,23.8,1010.8,31.0,4.0,195.0
2977029,shangdianzi_meo,2018-04-27 03:00:00,Sunny/clear,21.7,985.4,35.0,4.4,237.0
2977030,pinggu_meo,2018-04-27 03:00:00,Sunny/clear,22.7,1016.4,41.0,2.0,268.0
2977031,tongzhou_meo,2018-04-27 03:00:00,Sunny/clear,23.3,1018.0,25.0,4.7,185.0
