id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2969184,CD1,2018-04-22 00:00:00,14.4,12.1,18.1,,,
2969185,BL0,2018-04-22 00:00:00,,,,,,
2969186,GR4,2018-04-22 00:00:00,10.4,17.9,12.1,,,
2969187,MY7,2018-04-22 00:00:00,12.3,20.0,,,,
2969188,HV1,2018-04-22 00:00:00,53.8,59.3,59.2,,,
2969189,GN3,2018-04-22 00:00:00,22.4,28.3,37.5,,,
2969190,GR9,2018-04-22 00:00:00,6.6,12.8,27.9,,,
2969191,LW2,2018-04-22 00:00:00,13.8,19.7,50.9,,,
2969192,GN0,2018-04-22 00:00:00,10.9,15.1,25.0,,,
2969193,KF1,2018-04-22 00:00:00,6.5,10.6,,,,
2969194,CD9,2018-04-22 00:00:00,,,64.2,,,
2969195,CT3,2018-04-22 00:00:00,22.0,14.2,,,,
2969196,CT2,2018-04-22 00:00:00,,,,,,
2969197,BX9,2018-04-22 00:00:00,65.9,,,,,
2969198,BX1,2018-04-22 00:00:00,,54.2,51.0,,,
2969199,TH4,2018-04-22 00:00:00,7.4,23.3,45.3,,,
2969200,ST5,2018-04-22 00:00:00,8.0,16.0,7.3,,,
2969201,RB7,2018-04-22 00:00:00,18.0,18.8,35.9,,,
2969202,TD5,2018-04-22 00:00:00,9.9,,,,,
2969204,CD1,2018-04-22 01:00:00,14.0,17.3,39.0,,,
2969205,BL0,2018-04-22 01:00:00,10.6,16.7,31.2,,,
2969206,GR4,2018-04-22 01:00:00,26.9,29.7,,,,
2969207,MY7,2018-04-22 01:00:00,18.3,23.9,,,,
2969208,HV1,2018-04-22 01:00:00,53.5,55.6,40.9,,,
2969209,GN3,2018-04-22 01:00:00,43.6,56.4,67.7,,,
2969210,GR9,2018-04-22 01:00:00,19.1,27.8,30.2,,,
2969211,LW2,2018-04-22 01:00:00,13.7,18.7,28.9,,,
2969212,GN0,2018-04-22 01:00:00,40.8,45.7,61.3,,,
2969213,KF1,2018-04-22 01:00:00,,,,,,
2969214,CD9,2018-04-22 01:00:00,,,63.0,,,
2969215,CT3,2018-04-22 01:00:00,12.0,15.6,,,,
2969216,CT2,2018-04-22 01:00:00,,,,,,
2969217,BX9,2018-04-22 01:00:00,58.9,,,,,
2969218,BX1,2018-04-22 01:00:00,,49.5,57.3,,,
2969219,TH4,2018-04-22 01:00:00,20.9,28.7,42.6,,,
2969220,ST5,2018-04-22 01:00:00,,19.0,10.2,,,
2969221,RB7,2018-04-22 01:00:00,16.0,9.4,16.3,,,
2969222,TD5,2018-04-22 01:00:00,10.9,,,,,
2969260,CD1,2018-04-22 02:00:00,24.5,25.6,35.1,,,
2969261,BL0,2018-04-22 02:00:00,,,,,,
2969262,GR4,2018-04-22 02:00:00,67.5,80.5,56.5,,,
2969263,MY7,2018-04-22 02:00:00,25.3,33.6,,,,
2969264,HV1,2018-04-22 02:00:00,54.4,56.1,45.0,,,
2969265,GN3,2018-04-22 02:00:00,61.6,71.4,67.5,,,
2969266,GR9,2018-04-22 02:00:00,64.3,81.8,71.4,,,
2969267,LW2,2018-04-22 02:00:00,47.9,55.6,73.6,,,
2969268,GN0,2018-04-22 02:00:00,64.0,55.2,64.1,,,
2969269,KF1,2018-04-22 02:00:00,,,,,,
2969270,CD9,2018-04-22 02:00:00,,,66.6,,,
2969271,CT3,2018-04-22 02:00:00,,,,,,
2969272,CT2,2018-04-22 02:00:00,,,,,,
2969273,BX9,2018-04-22 02:00:00,69.7,,,,,
2969274,BX1,2018-04-22 02:00:00,,49.7,54.0,,,
2969275,TH4,2018-04-22 02:00:00,49.3,57.7,54.1,,,
2969276,ST5,2018-04-22 02:00:00,25.0,31.0,15.2,,,
2969277,RB7,2018-04-22 02:00:00,66.0,70.6,28.6,,,
2969278,TD5,2018-04-22 02:00:00,15.0,,,,,
2969316,CD1,2018-04-22 03:00:00,35.1,39.8,38.2,,,
2969317,BL0,2018-04-22 03:00:00,41.0,46.2,56.8,,,
2969318,GR4,2018-04-22 03:00:00,,,,,,
2969319,MY7,2018-04-22 03:00:00,36.9,45.2,,,,
2969320,HV1,2018-04-22 03:00:00,59.1,61.4,47.3,,,
2969321,GN3,2018-04-22 03:00:00,66.8,73.3,58.9,,,
2969322,GR9,2018-04-22 03:00:00,83.9,96.2,67.4,,,
