id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2994477,CD1,2018-05-11 00:00:00,14.6,18.7,44.8,,,
2994478,BL0,2018-05-11 00:00:00,8.7,17.3,40.7,,,
2994479,GR4,2018-05-11 00:00:00,9.4,16.7,24.4,,,
2994480,MY7,2018-05-11 00:00:00,12.8,28.5,,,,
2994481,HV1,2018-05-11 00:00:00,19.0,24.4,43.5,,,
2994482,GN3,2018-05-11 00:00:00,9.6,21.5,36.0,,,
2994483,GR9,2018-05-11 00:00:00,11.5,19.5,50.1,,,
2994484,LW2,2018-05-11 00:00:00,12.0,19.3,28.2,,,
2994485,GN0,2018-05-11 00:00:00,,15.1,36.4,,,
2994486,KF1,2018-05-11 00:00:00,9.4,15.5,,,,
2994487,CD9,2018-05-11 00:00:00,,,86.7,,,
2994488,CT3,2018-05-11 00:00:00,,20.6,,,,
2994489,CT2,2018-05-11 00:00:00,14.0,,,,,
2994490,BX9,2018-05-11 00:00:00,16.0,,,,,
2994491,BX1,2018-05-11 00:00:00,,21.8,30.2,,,
2994492,TH4,2018-05-11 00:00:00,13.5,29.2,55.9,,,
2994493,ST5,2018-05-11 00:00:00,12.0,17.0,44.5,,,
2994494,RB7,2018-05-11 00:00:00,16.0,,62.1,,,
2994495,TD5,2018-05-11 00:00:00,9.6,,,,,
2994533,CD1,2018-05-11 01:00:00,13.4,22.2,31.7,,,
2994534,BL0,2018-05-11 01:00:00,9.2,17.5,27.2,,,
2994535,GR4,2018-05-11 01:00:00,8.7,15.4,15.6,,,
2994536,MY7,2018-05-11 01:00:00,12.7,22.5,,,,
2994537,HV1,2018-05-11 01:00:00,13.0,17.5,37.6,,,
2994538,GN3,2018-05-11 01:00:00,11.3,19.6,23.7,,,
2994539,GR9,2018-05-11 01:00:00,9.7,22.4,38.0,,,
2994540,LW2,2018-05-11 01:00:00,13.8,19.4,42.1,,,
2994541,GN0,2018-05-11 01:00:00,,13.2,19.5,,,
2994542,KF1,2018-05-11 01:00:00,9.6,15.8,,,,
2994543,CD9,2018-05-11 01:00:00,,,77.7,,,
2994544,CT3,2018-05-11 01:00:00,,19.2,,,,
2994545,CT2,2018-05-11 01:00:00,14.0,,,,,
2994546,BX9,2018-05-11 01:00:00,17.2,,,,,
2994547,BX1,2018-05-11 01:00:00,,23.6,29.7,,,
2994548,TH4,2018-05-11 01:00:00,13.3,26.6,63.8,,,
2994549,ST5,2018-05-11 01:00:00,12.0,19.0,36.9,,,
2994550,RB7,2018-05-11 01:00:00,18.0,,40.1,,,
2994551,TD5,2018-05-11 01:00:00,9.7,,,,,
2994589,CD1,2018-05-11 02:00:00,13.4,21.9,38.1,,,
2994590,BL0,2018-05-11 02:00:00,10.0,20.5,30.2,,,
2994591,GR4,2018-05-11 02:00:00,12.0,12.4,13.5,,,
2994592,MY7,2018-05-11 02:00:00,14.0,23.7,,,,
2994593,HV1,2018-05-11 02:00:00,10.1,16.7,34.4,,,
2994594,GN3,2018-05-11 02:00:00,9.8,16.9,18.4,,,
2994595,GR9,2018-05-11 02:00:00,9.2,18.6,41.5,,,
2994596,LW2,2018-05-11 02:00:00,11.2,16.6,26.1,,,
2994597,GN0,2018-05-11 02:00:00,,15.1,19.6,,,
2994598,KF1,2018-05-11 02:00:00,9.1,14.1,,,,
2994599,CD9,2018-05-11 02:00:00,,,96.6,,,
2994600,CT3,2018-05-11 02:00:00,,19.2,24.3,,,
2994601,CT2,2018-05-11 02:00:00,12.0,,,,,
2994602,BX9,2018-05-11 02:00:00,11.6,,,,,
2994603,BX1,2018-05-11 02:00:00,,19.6,16.8,,,
2994604,TH4,2018-05-11 02:00:00,10.6,25.0,44.6,,,
2994605,ST5,2018-05-11 02:00:00,7.0,21.0,35.7,,,
2994606,RB7,2018-05-11 02:00:00,13.0,,35.2,,,
2994607,TD5,2018-05-11 02:00:00,5.7,,,,,
2994645,CD1,2018-05-11 03:00:00,11.9,18.2,43.6,,,
2994646,BL0,2018-05-11 03:00:00,6.3,18.6,29.3,,,
2994647,GR4,2018-05-11 03:00:00,7.5,12.9,9.8,,,
2994648,MY7,2018-05-11 03:00:00,13.0,25.7,,,,
2994649,HV1,2018-05-11 03:00:00,3.8,9.2,36.7,,,
2994650,GN3,2018-05-11 03:00:00,8.5,16.3,20.5,,,
2994651,GR9,2018-05-11 03:00:00,7.7,14.9,52.9,,,
2994652,LW2,2018-05-11 03:00:00,12.0,16.7,23.0,,,
2994653,GN0,2018-05-11 03:00:00,,15.7,17.6,,,
2994654,KF1,2018-05-11 03:00:00,8.9,13.8,,,,
2994655,CD9,2018-05-11 03:00:00,,,67.4,,,
2994656,CT3,2018-05-11 03:00:00,,21.8,23.7,,,
2994657,CT2,2018-05-11 03:00:00,13.0,,,,,
2994658,BX9,2018-05-11 03:00:00,11.7,,,,,
2994659,BX1,2018-05-11 03:00:00,,18.3,19.8,,,
2994660,TH4,2018-05-11 03:00:00,10.4,24.2,51.1,,,
2994661,ST5,2018-05-11 03:00:00,6.0,21.0,30.7,,,
2994662,RB7,2018-05-11 03:00:00,13.0,,41.8,,,
2994663,TD5,2018-05-11 03:00:00,7.7,,,,,
2994701,CD1,2018-05-11 04:00:00,11.5,17.7,51.0,,,
2994702,BL0,2018-05-11 04:00:00,5.4,16.1,29.8,,,
2994703,GR4,2018-05-11 04:00:00,8.4,10.8,11.8,,,
2994704,MY7,2018-05-11 04:00:00,9.1,21.9,,,,
2994705,HV1,2018-05-11 04:00:00,14.1,21.9,49.4,,,
2994706,GN3,2018-05-11 04:00:00,13.2,23.3,32.6,,,
2994707,GR9,2018-05-11 04:00:00,11.3,21.1,55.4,,,
2994708,LW2,2018-05-11 04:00:00,8.8,14.8,23.9,,,
2994709,GN0,2018-05-11 04:00:00,,13.7,21.4,,,
2994710,KF1,2018-05-11 04:00:00,8.3,13.3,,,,
2994711,CD9,2018-05-11 04:00:00,,,72.4,,,
2994712,CT3,2018-05-11 04:00:00,,14.2,24.0,,,
2994713,CT2,2018-05-11 04:00:00,11.0,,,,,
2994714,BX9,2018-05-11 04:00:00,11.1,,,,,
2994715,BX1,2018-05-11 04:00:00,,17.6,30.6,,,
2994716,TH4,2018-05-11 04:00:00,14.1,27.9,73.9,,,
2994717,ST5,2018-05-11 04:00:00,10.0,23.0,42.9,,,
2994718,RB7,2018-05-11 04:00:00,18.0,,48.5,,,
2994719,TD5,2018-05-11 04:00:00,5.6,,,,,
2994757,CD1,2018-05-11 05:00:00,10.6,23.1,61.4,,,
2994758,BL0,2018-05-11 05:00:00,6.6,16.9,31.0,,,
2994759,GR4,2018-05-11 05:00:00,8.2,17.3,18.5,,,
2994760,MY7,2018-05-11 05:00:00,10.6,24.6,,,,
2994761,HV1,2018-05-11 05:00:00,15.8,37.9,61.5,,,
2994762,GN3,2018-05-11 05:00:00,10.8,21.8,37.0,,,
2994763,GR9,2018-05-11 05:00:00,12.3,23.7,60.5,,,
2994764,LW2,2018-05-11 05:00:00,11.4,16.2,27.9,,,
2994765,GN0,2018-05-11 05:00:00,,15.1,24.5,,,
2994766,KF1,2018-05-11 05:00:00,7.9,12.9,,,,
2994767,CD9,2018-05-11 05:00:00,,,95.4,,,
2994768,CT3,2018-05-11 05:00:00,,19.0,29.6,,,
2994769,CT2,2018-05-11 05:00:00,12.0,,,,,
2994770,BX9,2018-05-11 05:00:00,9.8,,,,,
2994771,BX1,2018-05-11 05:00:00,,19.0,26.0,,,
2994772,TH4,2018-05-11 05:00:00,17.0,41.2,85.1,,,
2994773,ST5,2018-05-11 05:00:00,11.0,31.0,48.0,,,
2994774,RB7,2018-05-11 05:00:00,15.0,,44.6,,,
2994775,TD5,2018-05-11 05:00:00,8.6,,,,,
2994813,CD1,2018-05-11 06:00:00,12.0,19.2,52.6,,,
2994814,BL0,2018-05-11 06:00:00,4.9,14.5,34.6,,,
2994815,GR4,2018-05-11 06:00:00,9.2,14.9,16.9,,,
2994816,MY7,2018-05-11 06:00:00,15.9,26.9,,,,
2994817,HV1,2018-05-11 06:00:00,15.5,30.7,42.5,,,
2994818,GN3,2018-05-11 06:00:00,8.2,15.1,29.5,,,
2994819,GR9,2018-05-11 06:00:00,10.1,18.7,41.3,,,
2994820,LW2,2018-05-11 06:00:00,7.5,17.1,21.6,,,
2994821,GN0,2018-05-11 06:00:00,,15.0,19.8,,,
2994822,KF1,2018-05-11 06:00:00,,,,,,
2994823,CD9,2018-05-11 06:00:00,,,105.4,,,
2994824,CT3,2018-05-11 06:00:00,,21.4,30.4,,,
2994825,CT2,2018-05-11 06:00:00,9.0,,,,,
2994826,BX9,2018-05-11 06:00:00,10.5,,,,,
2994827,BX1,2018-05-11 06:00:00,,10.0,12.7,,,
2994828,TH4,2018-05-11 06:00:00,12.0,24.6,57.9,,,
2994829,ST5,2018-05-11 06:00:00,7.0,38.0,42.1,,,
2994830,RB7,2018-05-11 06:00:00,16.0,,23.3,,,
2994831,TD5,2018-05-11 06:00:00,8.4,,,,,
2994869,CD1,2018-05-11 07:00:00,12.7,20.4,67.6,,,
2994870,BL0,2018-05-11 07:00:00,2.0,14.6,25.2,,,
2994871,GR4,2018-05-11 07:00:00,10.4,17.5,13.9,,,
2994872,MY7,2018-05-11 07:00:00,13.6,33.1,,,,
2994873,HV1,2018-05-11 07:00:00,12.0,24.3,34.4,,,
2994874,GN3,2018-05-11 07:00:00,10.7,17.6,27.9,,,
2994875,GR9,2018-05-11 07:00:00,8.1,21.7,26.9,,,
2994876,LW2,2018-05-11 07:00:00,14.5,18.2,17.1,,,
2994877,GN0,2018-05-11 07:00:00,,16.3,19.0,,,
2994878,KF1,2018-05-11 07:00:00,,,,,,
2994879,CD9,2018-05-11 07:00:00,,,118.1,,,
2994880,CT3,2018-05-11 07:00:00,,20.0,32.1,,,
2994881,CT2,2018-05-11 07:00:00,12.0,,,,,
2994882,BX9,2018-05-11 07:00:00,9.6,,,,,
2994883,BX1,2018-05-11 07:00:00,,13.4,7.7,,,
2994884,TH4,2018-05-11 07:00:00,10.4,23.5,45.5,,,
2994885,ST5,2018-05-11 07:00:00,8.0,40.0,39.5,,,
2994886,RB7,2018-05-11 07:00:00,19.0,,21.5,,,
2994887,TD5,2018-05-11 07:00:00,8.1,,,,,
2994925,CD1,2018-05-11 08:00:00,12.9,20.0,63.1,,,
2994926,BL0,2018-05-11 08:00:00,2.7,17.7,29.6,,,
2994927,GR4,2018-05-11 08:00:00,11.2,14.8,11.4,,,
2994928,MY7,2018-05-11 08:00:00,12.4,27.6,,,,
2994929,HV1,2018-05-11 08:00:00,10.2,28.8,28.4,,,
2994930,GN3,2018-05-11 08:00:00,9.4,19.0,26.2,,,
2994931,GR9,2018-05-11 08:00:00,25.8,21.9,29.7,,,
2994932,LW2,2018-05-11 08:00:00,8.8,20.1,19.0,,,
2994933,GN0,2018-05-11 08:00:00,,20.3,14.3,,,
2994934,KF1,2018-05-11 08:00:00,,,,,,
2994935,CD9,2018-05-11 08:00:00,,,117.4,,,
2994936,CT3,2018-05-11 08:00:00,,26.0,,,,
2994937,CT2,2018-05-11 08:00:00,15.0,,,,,
2994938,BX9,2018-05-11 08:00:00,9.9,,,,,
2994939,BX1,2018-05-11 08:00:00,,13.9,7.8,,,
2994940,TH4,2018-05-11 08:00:00,9.8,29.2,42.7,,,
2994941,ST5,2018-05-11 08:00:00,9.0,34.0,31.8,,,
2994942,RB7,2018-05-11 08:00:00,13.0,,18.1,,,
2994943,TD5,2018-05-11 08:00:00,8.8,,,,,
2994981,CD1,2018-05-11 09:00:00,14.2,22.1,50.1,,,
2994982,BL0,2018-05-11 09:00:00,5.5,20.5,25.4,,,
2994983,GR4,2018-05-11 09:00:00,6.2,14.2,6.4,,,
2994984,MY7,2018-05-11 09:00:00,14.0,29.8,,,,
2994985,HV1,2018-05-11 09:00:00,7.8,23.3,26.8,,,
2994986,GN3,2018-05-11 09:00:00,7.5,19.2,15.8,,,
2994987,GR9,2018-05-11 09:00:00,7.3,14.3,22.8,,,
2994988,LW2,2018-05-11 09:00:00,,,,,,
2994989,GN0,2018-05-11 09:00:00,,14.3,12.0,,,
2994990,KF1,2018-05-11 09:00:00,,,,,,
2994991,CD9,2018-05-11 09:00:00,,,106.4,,,
2994992,CT3,2018-05-11 09:00:00,,24.4,,,,
2994993,CT2,2018-05-11 09:00:00,12.0,,,,,
2994994,BX9,2018-05-11 09:00:00,7.5,,,,,
2994995,BX1,2018-05-11 09:00:00,,14.1,2.5,,,
2994996,TH4,2018-05-11 09:00:00,8.7,26.1,39.6,,,
2994997,ST5,2018-05-11 09:00:00,12.0,44.0,34.8,,,
2994998,RB7,2018-05-11 09:00:00,11.0,,12.2,,,
2994999,TD5,2018-05-11 09:00:00,7.8,,,,,
2995037,CD1,2018-05-11 10:00:00,10.2,22.0,45.8,,,
2995038,BL0,2018-05-11 10:00:00,,21.7,21.8,,,
2995039,GR4,2018-05-11 10:00:00,5.5,15.5,3.9,,,
2995040,MY7,2018-05-11 10:00:00,12.9,36.2,,,,
2995041,HV1,2018-05-11 10:00:00,9.4,26.0,23.0,,,
2995042,GN3,2018-05-11 10:00:00,7.3,15.7,14.2,,,
2995043,GR9,2018-05-11 10:00:00,7.1,16.1,22.1,,,
2995044,LW2,2018-05-11 10:00:00,11.7,15.4,16.2,,,
2995045,GN0,2018-05-11 10:00:00,,12.1,10.0,,,
2995046,KF1,2018-05-11 10:00:00,,,,,,
2995047,CD9,2018-05-11 10:00:00,,,116.4,,,
2995048,CT3,2018-05-11 10:00:00,,23.0,,,,
2995049,CT2,2018-05-11 10:00:00,11.0,,,,,
2995050,BX9,2018-05-11 10:00:00,8.0,,,,,
2995051,BX1,2018-05-11 10:00:00,,13.5,1.6,,,
2995052,TH4,2018-05-11 10:00:00,9.6,24.8,43.4,,,
2995053,ST5,2018-05-11 10:00:00,9.0,47.0,30.0,,,
2995054,RB7,2018-05-11 10:00:00,14.0,,12.2,,,
2995055,TD5,2018-05-11 10:00:00,9.2,,,,,
2995093,CD1,2018-05-11 11:00:00,10.5,24.7,48.1,,,
2995094,BL0,2018-05-11 11:00:00,,20.7,24.3,,,
2995095,GR4,2018-05-11 11:00:00,5.2,20.3,4.4,,,
2995096,MY7,2018-05-11 11:00:00,19.3,30.3,,,,
2995097,HV1,2018-05-11 11:00:00,3.1,15.2,23.9,,,
2995098,GN3,2018-05-11 11:00:00,16.1,23.1,19.1,,,
2995099,GR9,2018-05-11 11:00:00,5.7,15.2,22.2,,,
2995100,LW2,2018-05-11 11:00:00,12.2,15.0,19.9,,,
2995101,GN0,2018-05-11 11:00:00,,12.6,13.1,,,
2995102,KF1,2018-05-11 11:00:00,,,,,,
2995103,CD9,2018-05-11 11:00:00,,,126.0,,,
2995104,CT3,2018-05-11 11:00:00,,24.0,,,,
2995105,CT2,2018-05-11 11:00:00,11.0,,,,,
2995106,BX9,2018-05-11 11:00:00,6.0,,,,,
2995107,BX1,2018-05-11 11:00:00,,15.8,-2.2,,,
2995108,TH4,2018-05-11 11:00:00,9.6,22.8,38.1,,,
2995109,ST5,2018-05-11 11:00:00,7.0,44.0,36.4,,,
2995110,RB7,2018-05-11 11:00:00,14.0,,11.9,,,
2995111,TD5,2018-05-11 11:00:00,,,,,,
2995149,CD1,2018-05-11 12:00:00,10.5,20.3,53.2,,,
2995150,BL0,2018-05-11 12:00:00,4.6,19.1,25.2,,,
2995151,GR4,2018-05-11 12:00:00,9.7,15.4,4.8,,,
2995152,MY7,2018-05-11 12:00:00,13.4,31.7,,,,
2995153,HV1,2018-05-11 12:00:00,5.2,19.5,24.9,,,
2995154,GN3,2018-05-11 12:00:00,9.3,15.8,18.0,,,
