id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2989774,CD1,2018-05-08 00:00:00,,45.6,99.1,,,
2989775,BL0,2018-05-08 00:00:00,,,,,,
2989776,GR4,2018-05-08 00:00:00,45.9,48.6,63.8,,,
2989777,MY7,2018-05-08 00:00:00,,,,,,
2989778,HV1,2018-05-08 00:00:00,54.9,55.8,61.6,,,
2989779,GN3,2018-05-08 00:00:00,48.2,56.0,82.1,,,
2989780,GR9,2018-05-08 00:00:00,49.7,57.0,96.9,,,
2989781,LW2,2018-05-08 00:00:00,39.3,50.0,86.5,,,
2989782,GN0,2018-05-08 00:00:00,,50.1,88.4,,,
2989783,KF1,2018-05-08 00:00:00,30.0,39.1,,,,
2989784,CD9,2018-05-08 00:00:00,,57.6,127.6,,,
2989785,CT3,2018-05-08 00:00:00,31.0,48.8,,,,
2989786,CT2,2018-05-08 00:00:00,50.0,,,,,
2989787,BX9,2018-05-08 00:00:00,48.8,,,,,
2989788,BX1,2018-05-08 00:00:00,,41.3,74.2,,,
2989789,TH4,2018-05-08 00:00:00,55.6,63.5,93.5,,,
2989790,ST5,2018-05-08 00:00:00,31.0,39.0,62.2,,,
2989791,RB7,2018-05-08 00:00:00,59.0,,53.1,,,
2989792,TD5,2018-05-08 00:00:00,38.1,,,,,
2989830,CD1,2018-05-08 01:00:00,,52.0,103.2,,,
2989831,BL0,2018-05-08 01:00:00,46.9,53.8,,,,
2989832,GR4,2018-05-08 01:00:00,44.8,50.9,67.2,,,
2989833,MY7,2018-05-08 01:00:00,,,,,,
2989834,HV1,2018-05-08 01:00:00,61.4,61.9,54.5,,,
2989835,GN3,2018-05-08 01:00:00,52.0,57.7,85.8,,,
2989836,GR9,2018-05-08 01:00:00,50.9,58.9,92.5,,,
2989837,LW2,2018-05-08 01:00:00,50.6,54.0,99.8,,,
2989838,GN0,2018-05-08 01:00:00,,50.1,81.2,,,
2989839,KF1,2018-05-08 01:00:00,32.1,40.0,,,,
2989840,CD9,2018-05-08 01:00:00,,,124.3,,,
2989841,CT3,2018-05-08 01:00:00,36.0,55.0,,,,
2989842,CT2,2018-05-08 01:00:00,53.0,,,,,
2989843,BX9,2018-05-08 01:00:00,46.2,,,,,
2989844,BX1,2018-05-08 01:00:00,,40.9,62.0,,,
2989845,TH4,2018-05-08 01:00:00,61.6,70.0,87.9,,,
2989846,ST5,2018-05-08 01:00:00,25.0,33.0,41.7,,,
2989847,RB7,2018-05-08 01:00:00,60.0,,50.6,,,
2989848,TD5,2018-05-08 01:00:00,,,,,,
2989886,CD1,2018-05-08 02:00:00,,54.4,99.5,,,
2989887,BL0,2018-05-08 02:00:00,,,,,,
2989888,GR4,2018-05-08 02:00:00,45.3,59.1,63.9,,,
2989889,MY7,2018-05-08 02:00:00,,,,,,
2989890,HV1,2018-05-08 02:00:00,55.4,55.8,51.4,,,
2989891,GN3,2018-05-08 02:00:00,51.4,55.0,70.4,,,
2989892,GR9,2018-05-08 02:00:00,49.6,57.8,88.8,,,
2989893,LW2,2018-05-08 02:00:00,41.0,44.0,70.3,,,
2989894,GN0,2018-05-08 02:00:00,,,76.5,,,
2989895,KF1,2018-05-08 02:00:00,33.1,41.0,,,,
2989896,CD9,2018-05-08 02:00:00,,65.6,118.8,,,
2989897,CT3,2018-05-08 02:00:00,44.0,51.4,85.3,,,
2989898,CT2,2018-05-08 02:00:00,51.0,,,,,
2989899,BX9,2018-05-08 02:00:00,41.8,,,,,
2989900,BX1,2018-05-08 02:00:00,,45.5,46.7,,,
2989901,TH4,2018-05-08 02:00:00,62.8,73.4,85.3,,,
2989902,ST5,2018-05-08 02:00:00,23.0,22.0,30.7,,,
2989903,RB7,2018-05-08 02:00:00,55.0,,45.6,,,
