id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
3003770,CD1,2018-05-18 00:00:00,6.8,15.1,31.6,,,
3003771,BL0,2018-05-18 00:00:00,3.2,11.9,18.6,,,
3003772,GR4,2018-05-18 00:00:00,6.7,10.2,13.3,,,
3003773,MY7,2018-05-18 00:00:00,9.6,11.1,,,,
3003774,HV1,2018-05-18 00:00:00,8.9,13.6,10.1,,,
3003775,GN3,2018-05-18 00:00:00,5.2,13.3,10.8,,,
3003776,GR9,2018-05-18 00:00:00,,,,,,
3003777,LW2,2018-05-18 00:00:00,5.4,11.8,25.1,,,
3003778,GN0,2018-05-18 00:00:00,,12.8,26.3,,,
3003779,KF1,2018-05-18 00:00:00,,,,,,
3003780,CD9,2018-05-18 00:00:00,,,63.0,,,
3003781,CT3,2018-05-18 00:00:00,10.0,14.2,12.9,,,
3003782,CT2,2018-05-18 00:00:00,9.0,,,,,
3003783,BX9,2018-05-18 00:00:00,7.0,,,,,
3003784,BX1,2018-05-18 00:00:00,,11.1,3.8,,,
3003785,TH4,2018-05-18 00:00:00,5.2,16.9,26.0,,,
3003786,ST5,2018-05-18 00:00:00,6.0,16.0,20.4,,,
3003787,RB7,2018-05-18 00:00:00,15.0,9.0,11.9,,,
3003788,TD5,2018-05-18 00:00:00,7.5,,,,,
3003826,CD1,2018-05-18 01:00:00,8.2,13.0,32.2,,,
3003827,BL0,2018-05-18 01:00:00,2.4,6.3,14.3,,,
3003828,GR4,2018-05-18 01:00:00,5.0,10.9,11.0,,,
3003829,MY7,2018-05-18 01:00:00,7.0,12.7,,,,
3003830,HV1,2018-05-18 01:00:00,7.2,10.9,12.0,,,
3003831,GN3,2018-05-18 01:00:00,8.0,13.4,12.9,,,
3003832,GR9,2018-05-18 01:00:00,,,,,,
3003833,LW2,2018-05-18 01:00:00,10.4,18.9,29.1,,,
3003834,GN0,2018-05-18 01:00:00,,13.2,23.4,,,
3003835,KF1,2018-05-18 01:00:00,,,,,,
3003836,CD9,2018-05-18 01:00:00,,,54.3,,,
3003837,CT3,2018-05-18 01:00:00,4.0,,12.0,,,
3003838,CT2,2018-05-18 01:00:00,12.0,,,,,
3003839,BX9,2018-05-18 01:00:00,5.8,,,,,
3003840,BX1,2018-05-18 01:00:00,,,11.9,,,
3003841,TH4,2018-05-18 01:00:00,6.3,16.4,34.9,,,
3003842,ST5,2018-05-18 01:00:00,,,17.6,,,
3003843,RB7,2018-05-18 01:00:00,11.0,,13.2,,,
3003844,TD5,2018-05-18 01:00:00,8.9,,,,,
3003882,CD1,2018-05-18 02:00:00,7.4,14.1,27.4,,,
3003883,BL0,2018-05-18 02:00:00,,,,,,
3003884,GR4,2018-05-18 02:00:00,6.3,9.0,10.2,,,
3003885,MY7,2018-05-18 02:00:00,8.4,12.5,,,,
3003886,HV1,2018-05-18 02:00:00,0.4,4.4,12.2,,,
3003887,GN3,2018-05-18 02:00:00,5.8,14.6,20.5,,,
3003888,GR9,2018-05-18 02:00:00,,,,,,
3003889,LW2,2018-05-18 02:00:00,13.0,18.3,31.4,,,
3003890,GN0,2018-05-18 02:00:00,,13.1,27.5,,,
3003891,KF1,2018-05-18 02:00:00,,,,,,
3003892,CD9,2018-05-18 02:00:00,,,42.5,,,
3003893,CT3,2018-05-18 02:00:00,-2.0,,13.5,,,
3003894,CT2,2018-05-18 02:00:00,9.0,,,,,
3003895,BX9,2018-05-18 02:00:00,7.9,,,,,
3003896,BX1,2018-05-18 02:00:00,,,5.7,,,
3003897,TH4,2018-05-18 02:00:00,6.0,18.3,34.1,,,
3003898,ST5,2018-05-18 02:00:00,6.0,,18.9,,,
3003899,RB7,2018-05-18 02:00:00,11.0,,15.2,,,
3003900,TD5,2018-05-18 02:00:00,7.1,,,,,
3003938,CD1,2018-05-18 03:00:00,7.3,13.5,31.3,,,
3003939,BL0,2018-05-18 03:00:00,5.5,12.8,27.0,,,
3003940,GR4,2018-05-18 03:00:00,4.7,9.7,13.9,,,
3003941,MY7,2018-05-18 03:00:00,9.4,13.2,,,,
3003942,HV1,2018-05-18 03:00:00,-2.4,2.0,12.6,,,
3003943,GN3,2018-05-18 03:00:00,5.9,13.2,20.5,,,
3003944,GR9,2018-05-18 03:00:00,,,,,,
3003945,LW2,2018-05-18 03:00:00,8.6,14.0,57.7,,,
3003946,GN0,2018-05-18 03:00:00,,12.8,46.0,,,
3003947,KF1,2018-05-18 03:00:00,,12.2,,,,
3003948,CD9,2018-05-18 03:00:00,,,48.5,,,
3003949,CT3,2018-05-18 03:00:00,3.0,,24.5,,,
3003950,CT2,2018-05-18 03:00:00,9.0,,,,,
3003951,BX9,2018-05-18 03:00:00,6.0,,,,,
3003952,BX1,2018-05-18 03:00:00,,,5.4,,,
3003953,TH4,2018-05-18 03:00:00,7.2,18.9,39.7,,,
3003954,ST5,2018-05-18 03:00:00,,,15.4,,,
3003955,RB7,2018-05-18 03:00:00,12.0,,19.4,,,
3003956,TD5,2018-05-18 03:00:00,6.8,,,,,
3003994,CD1,2018-05-18 04:00:00,9.9,13.9,41.5,,,
3003995,BL0,2018-05-18 04:00:00,,,,,,
3003996,GR4,2018-05-18 04:00:00,6.6,10.3,18.5,,,
3003997,MY7,2018-05-18 04:00:00,9.4,20.0,,,,
3003998,HV1,2018-05-18 04:00:00,8.4,11.6,15.3,,,
3003999,GN3,2018-05-18 04:00:00,17.0,24.7,41.0,,,
3004000,GR9,2018-05-18 04:00:00,,,,,,
3004001,LW2,2018-05-18 04:00:00,16.2,22.0,52.3,,,
3004002,GN0,2018-05-18 04:00:00,,13.9,54.7,,,
3004003,KF1,2018-05-18 04:00:00,7.4,11.9,,,,
3004004,CD9,2018-05-18 04:00:00,,,56.4,,,
3004005,CT3,2018-05-18 04:00:00,,,,,,
3004006,CT2,2018-05-18 04:00:00,10.0,,,,,
3004007,BX9,2018-05-18 04:00:00,7.1,,,,,
3004008,BX1,2018-05-18 04:00:00,,13.1,21.4,,,
3004009,TH4,2018-05-18 04:00:00,8.7,24.1,49.5,,,
3004010,ST5,2018-05-18 04:00:00,6.0,9.0,16.3,,,
3004011,RB7,2018-05-18 04:00:00,12.0,17.4,29.5,,,
3004012,TD5,2018-05-18 04:00:00,7.8,,,,,
3004050,CD1,2018-05-18 05:00:00,12.7,35.4,65.1,,,
3004051,BL0,2018-05-18 05:00:00,6.1,15.9,39.0,,,
3004052,GR4,2018-05-18 05:00:00,6.9,12.1,26.0,,,
3004053,MY7,2018-05-18 05:00:00,8.0,17.6,,,,
3004054,HV1,2018-05-18 05:00:00,6.9,11.8,15.2,,,
3004055,GN3,2018-05-18 05:00:00,10.1,20.7,37.3,,,
3004056,GR9,2018-05-18 05:00:00,6.0,17.2,53.4,,,
3004057,LW2,2018-05-18 05:00:00,11.6,20.8,63.1,,,
3004058,GN0,2018-05-18 05:00:00,,25.7,80.6,,,
3004059,KF1,2018-05-18 05:00:00,,,,,,
3004060,CD9,2018-05-18 05:00:00,,,73.3,,,
3004061,CT3,2018-05-18 05:00:00,10.0,19.8,35.6,,,
3004062,CT2,2018-05-18 05:00:00,10.0,,,,,
3004063,BX9,2018-05-18 05:00:00,9.8,,,,,
3004064,BX1,2018-05-18 05:00:00,,20.3,26.1,,,
3004065,TH4,2018-05-18 05:00:00,8.9,22.5,55.6,,,
3004066,ST5,2018-05-18 05:00:00,4.0,13.0,29.3,,,
3004067,RB7,2018-05-18 05:00:00,12.0,19.2,41.6,,,
3004068,TD5,2018-05-18 05:00:00,8.5,,,,,
3004106,CD1,2018-05-18 06:00:00,11.1,26.0,82.6,,,
3004107,BL0,2018-05-18 06:00:00,4.8,16.8,40.4,,,
3004108,GR4,2018-05-18 06:00:00,7.6,18.2,20.5,,,
3004109,MY7,2018-05-18 06:00:00,9.6,19.6,,,,
3004110,HV1,2018-05-18 06:00:00,10.1,17.2,16.6,,,
3004111,GN3,2018-05-18 06:00:00,8.4,18.6,24.9,,,
3004112,GR9,2018-05-18 06:00:00,9.0,20.0,59.5,,,
3004113,LW2,2018-05-18 06:00:00,8.9,19.9,55.2,,,
3004114,GN0,2018-05-18 06:00:00,,23.2,76.9,,,
3004115,KF1,2018-05-18 06:00:00,,,,,,
3004116,CD9,2018-05-18 06:00:00,,,96.8,,,
3004117,CT3,2018-05-18 06:00:00,7.0,24.6,37.2,,,
3004118,CT2,2018-05-18 06:00:00,11.0,,,,,
3004119,BX9,2018-05-18 06:00:00,10.2,,,,,
3004120,BX1,2018-05-18 06:00:00,,14.0,15.6,,,
3004121,TH4,2018-05-18 06:00:00,11.4,29.6,54.5,,,
3004122,ST5,2018-05-18 06:00:00,7.0,20.0,22.4,,,
3004123,RB7,2018-05-18 06:00:00,15.0,17.6,51.4,,,
3004124,TD5,2018-05-18 06:00:00,8.9,,,,,
3004162,CD1,2018-05-18 07:00:00,12.5,27.8,66.9,,,
3004163,BL0,2018-05-18 07:00:00,4.6,18.3,37.3,,,
3004164,GR4,2018-05-18 07:00:00,7.5,18.2,12.2,,,
3004165,MY7,2018-05-18 07:00:00,10.7,20.2,,,,
3004166,HV1,2018-05-18 07:00:00,6.7,13.7,8.2,,,
3004167,GN3,2018-05-18 07:00:00,9.6,18.1,15.7,,,
3004168,GR9,2018-05-18 07:00:00,8.6,19.8,45.5,,,
3004169,LW2,2018-05-18 07:00:00,13.1,22.7,58.5,,,
3004170,GN0,2018-05-18 07:00:00,,25.6,70.0,,,
3004171,KF1,2018-05-18 07:00:00,,,,,,
3004172,CD9,2018-05-18 07:00:00,18.0,24.9,96.9,,,
3004173,CT3,2018-05-18 07:00:00,11.0,23.2,33.5,,,
3004174,CT2,2018-05-18 07:00:00,11.0,,,,,
3004175,BX9,2018-05-18 07:00:00,8.7,,,,,
3004176,BX1,2018-05-18 07:00:00,,15.7,4.8,,,
3004177,TH4,2018-05-18 07:00:00,8.2,20.5,42.3,,,
3004178,ST5,2018-05-18 07:00:00,8.0,22.0,24.3,,,
3004179,RB7,2018-05-18 07:00:00,12.0,17.4,29.4,,,
3004180,TD5,2018-05-18 07:00:00,,,,,,
3004218,CD1,2018-05-18 08:00:00,15.7,15.5,97.2,,,
3004219,BL0,2018-05-18 08:00:00,9.0,21.1,42.3,,,
3004220,GR4,2018-05-18 08:00:00,9.0,16.7,11.5,,,
3004221,MY7,2018-05-18 08:00:00,11.0,18.4,,,,
3004222,HV1,2018-05-18 08:00:00,5.8,12.5,9.4,,,
3004223,GN3,2018-05-18 08:00:00,7.7,17.7,11.4,,,
3004224,GR9,2018-05-18 08:00:00,8.0,18.4,36.7,,,
3004225,LW2,2018-05-18 08:00:00,14.6,24.0,46.4,,,
3004226,GN0,2018-05-18 08:00:00,,21.1,56.9,,,
3004227,KF1,2018-05-18 08:00:00,,,,,,
3004228,CD9,2018-05-18 08:00:00,,,90.3,,,
3004229,CT3,2018-05-18 08:00:00,18.0,27.4,27.5,,,
3004230,CT2,2018-05-18 08:00:00,12.0,,,,,
3004231,BX9,2018-05-18 08:00:00,8.8,,,,,
3004232,BX1,2018-05-18 08:00:00,,15.9,3.5,,,
3004233,TH4,2018-05-18 08:00:00,8.9,27.0,44.1,,,
3004234,ST5,2018-05-18 08:00:00,12.0,34.0,27.3,,,
3004235,RB7,2018-05-18 08:00:00,10.0,17.6,30.0,,,
3004236,TD5,2018-05-18 08:00:00,,,,,,
3004274,CD1,2018-05-18 09:00:00,14.7,23.9,67.4,,,
3004275,BL0,2018-05-18 09:00:00,,,,,,
3004276,GR4,2018-05-18 09:00:00,7.9,15.7,9.9,,,
3004277,MY7,2018-05-18 09:00:00,8.0,25.1,,,,
3004278,HV1,2018-05-18 09:00:00,10.9,18.0,9.9,,,
3004279,GN3,2018-05-18 09:00:00,9.2,19.5,11.4,,,
3004280,GR9,2018-05-18 09:00:00,11.0,19.7,33.2,,,
3004281,LW2,2018-05-18 09:00:00,8.3,23.1,50.2,,,
3004282,GN0,2018-05-18 09:00:00,,21.5,40.3,,,
3004283,KF1,2018-05-18 09:00:00,,,,,,
3004284,CD9,2018-05-18 09:00:00,,,100.0,,,
3004285,CT3,2018-05-18 09:00:00,15.0,23.6,32.5,,,
3004286,CT2,2018-05-18 09:00:00,12.0,,,,,
3004287,BX9,2018-05-18 09:00:00,8.3,,,,,
3004288,BX1,2018-05-18 09:00:00,,18.4,,,,
3004289,TH4,2018-05-18 09:00:00,11.5,28.5,41.5,,,
3004290,ST5,2018-05-18 09:00:00,10.0,22.0,30.0,,,
3004291,RB7,2018-05-18 09:00:00,16.0,16.4,26.2,,,
3004292,TD5,2018-05-18 09:00:00,12.1,,,,,
3004330,CD1,2018-05-18 10:00:00,12.2,26.9,72.9,,,
3004331,BL0,2018-05-18 10:00:00,6.4,18.1,34.0,,,
3004332,GR4,2018-05-18 10:00:00,9.1,17.5,8.9,,,
3004333,MY7,2018-05-18 10:00:00,6.8,23.3,,,,
3004334,HV1,2018-05-18 10:00:00,8.9,15.5,9.6,,,
3004335,GN3,2018-05-18 10:00:00,10.8,21.1,17.4,,,
3004336,GR9,2018-05-18 10:00:00,8.0,15.2,49.8,,,
3004337,LW2,2018-05-18 10:00:00,17.9,21.7,44.8,,,
3004338,GN0,2018-05-18 10:00:00,,20.8,38.6,,,
3004339,KF1,2018-05-18 10:00:00,,,,,,
3004340,CD9,2018-05-18 10:00:00,,,87.7,,,
3004341,CT3,2018-05-18 10:00:00,18.0,23.8,25.5,,,
3004342,CT2,2018-05-18 10:00:00,9.0,,,,,
3004343,BX9,2018-05-18 10:00:00,10.4,,,,,
3004344,BX1,2018-05-18 10:00:00,,19.2,0.5,,,
3004345,TH4,2018-05-18 10:00:00,11.2,26.7,38.2,,,
3004346,ST5,2018-05-18 10:00:00,9.0,22.0,28.7,,,
3004347,RB7,2018-05-18 10:00:00,13.0,16.0,19.6,,,
3004348,TD5,2018-05-18 10:00:00,9.5,,,,,
3004386,CD1,2018-05-18 11:00:00,14.7,23.8,66.1,,,
3004387,BL0,2018-05-18 11:00:00,6.6,21.0,33.1,,,
3004388,GR4,2018-05-18 11:00:00,11.7,13.6,8.1,,,
3004389,MY7,2018-05-18 11:00:00,,17.9,,,,
3004390,HV1,2018-05-18 11:00:00,10.6,15.8,13.9,,,
3004391,GN3,2018-05-18 11:00:00,9.3,20.1,19.6,,,
3004392,GR9,2018-05-18 11:00:00,12.8,21.7,36.2,,,
3004393,LW2,2018-05-18 11:00:00,13.9,20.0,51.8,,,
3004394,GN0,2018-05-18 11:00:00,,21.3,35.5,,,
3004395,KF1,2018-05-18 11:00:00,,,,,,
3004396,CD9,2018-05-18 11:00:00,,,95.4,,,
3004397,CT3,2018-05-18 11:00:00,13.0,27.6,24.3,,,
3004398,CT2,2018-05-18 11:00:00,13.0,,,,,
3004399,BX9,2018-05-18 11:00:00,10.7,,,,,
3004400,BX1,2018-05-18 11:00:00,,20.0,-0.8,,,
3004401,TH4,2018-05-18 11:00:00,12.7,27.9,36.0,,,
3004402,ST5,2018-05-18 11:00:00,10.0,,22.8,,,
3004403,RB7,2018-05-18 11:00:00,16.0,16.4,15.9,,,
3004404,TD5,2018-05-18 11:00:00,8.2,,,,,
3004442,CD1,2018-05-18 12:00:00,13.7,26.5,64.6,,,
3004443,BL0,2018-05-18 12:00:00,7.9,21.8,32.3,,,
3004444,GR4,2018-05-18 12:00:00,6.6,13.8,7.8,,,
3004445,MY7,2018-05-18 12:00:00,,19.1,,,,
3004446,HV1,2018-05-18 12:00:00,8.2,14.5,15.1,,,
3004447,GN3,2018-05-18 12:00:00,7.9,17.0,16.9,,,
3004448,GR9,2018-05-18 12:00:00,11.1,19.2,36.4,,,
3004449,LW2,2018-05-18 12:00:00,14.0,25.6,46.0,,,
3004450,GN0,2018-05-18 12:00:00,,21.8,44.1,,,
3004451,KF1,2018-05-18 12:00:00,,,,,,
