id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2962812,CD1,2018-04-17 00:00:00,8.7,14.0,12.1,,,
2962813,BL0,2018-04-17 00:00:00,,,,,,
2962814,GR4,2018-04-17 00:00:00,,13.4,9.9,,,
2962815,MY7,2018-04-17 00:00:00,10.0,17.6,,,,
2962816,HV1,2018-04-17 00:00:00,7.1,13.8,17.5,,,
2962817,GN3,2018-04-17 00:00:00,7.8,15.0,16.2,,,
2962818,GR9,2018-04-17 00:00:00,4.1,14.4,13.1,,,
2962819,LW2,2018-04-17 00:00:00,8.8,14.9,13.2,,,
2962820,GN0,2018-04-17 00:00:00,7.7,12.1,15.3,,,
2962821,KF1,2018-04-17 00:00:00,6.7,11.8,,,,
2962822,CD9,2018-04-17 00:00:00,5.9,15.0,43.1,,,
2962823,CT3,2018-04-17 00:00:00,20.0,9.4,5.4,,,
2962824,CT2,2018-04-17 00:00:00,9.0,,,,,
2962825,BX9,2018-04-17 00:00:00,9.1,,,,,
2962826,BX1,2018-04-17 00:00:00,,,9.1,,,
2962827,TH4,2018-04-17 00:00:00,5.8,16.6,31.7,,,
2962828,ST5,2018-04-17 00:00:00,8.0,18.0,,,,
2962829,RB7,2018-04-17 00:00:00,13.0,17.2,14.8,,,
2962830,TD5,2018-04-17 00:00:00,8.4,,,,,
2962868,CD1,2018-04-17 01:00:00,7.0,14.6,12.8,,,
2962869,BL0,2018-04-17 01:00:00,1.7,13.2,14.3,,,
2962870,GR4,2018-04-17 01:00:00,,12.9,9.9,,,
2962871,MY7,2018-04-17 01:00:00,4.7,18.8,,,,
2962872,HV1,2018-04-17 01:00:00,3.8,10.5,12.7,,,
2962873,GN3,2018-04-17 01:00:00,6.2,13.6,8.5,,,
2962874,GR9,2018-04-17 01:00:00,5.4,15.1,9.8,,,
2962875,LW2,2018-04-17 01:00:00,4.1,11.9,13.2,,,
2962876,GN0,2018-04-17 01:00:00,9.4,11.4,10.9,,,
2962877,KF1,2018-04-17 01:00:00,6.8,11.8,,,,
2962878,CD9,2018-04-17 01:00:00,,,45.2,,,
2962879,CT3,2018-04-17 01:00:00,9.0,10.6,5.8,,,
2962880,CT2,2018-04-17 01:00:00,10.0,,,,,
2962881,BX9,2018-04-17 01:00:00,6.3,,,,,
2962882,BX1,2018-04-17 01:00:00,,,6.3,,,
2962883,TH4,2018-04-17 01:00:00,6.0,16.6,25.6,,,
2962884,ST5,2018-04-17 01:00:00,,16.0,,,,
2962885,RB7,2018-04-17 01:00:00,,14.0,10.8,,,
2962886,TD5,2018-04-17 01:00:00,9.7,,,,,
2962924,CD1,2018-04-17 02:00:00,7.6,13.0,9.5,,,
2962925,BL0,2018-04-17 02:00:00,,,,,,
2962926,GR4,2018-04-17 02:00:00,,13.5,8.5,,,
2962927,MY7,2018-04-17 02:00:00,6.8,15.8,,,,
2962928,HV1,2018-04-17 02:00:00,3.6,10.5,16.0,,,
2962929,GN3,2018-04-17 02:00:00,6.2,14.3,7.9,,,
2962930,GR9,2018-04-17 02:00:00,6.3,14.3,9.5,,,
2962931,LW2,2018-04-17 02:00:00,7.2,14.4,11.3,,,
2962932,GN0,2018-04-17 02:00:00,6.9,12.9,12.0,,,
2962933,KF1,2018-04-17 02:00:00,6.3,10.9,,,,
2962934,CD9,2018-04-17 02:00:00,2.8,12.0,46.4,,,
2962935,CT3,2018-04-17 02:00:00,,11.4,9.5,,,
2962936,CT2,2018-04-17 02:00:00,13.0,,,,,
2962937,BX9,2018-04-17 02:00:00,7.3,,,,,
2962938,BX1,2018-04-17 02:00:00,,,7.0,,,
2962939,TH4,2018-04-17 02:00:00,6.0,17.8,27.8,,,
2962940,ST5,2018-04-17 02:00:00,9.0,17.0,,,,
2962941,RB7,2018-04-17 02:00:00,12.0,19.6,12.7,,,
2962942,TD5,2018-04-17 02:00:00,8.8,,,,,
2962980,CD1,2018-04-17 03:00:00,6.9,10.7,13.2,,,
2962981,BL0,2018-04-17 03:00:00,1.1,12.1,14.9,,,
2962982,GR4,2018-04-17 03:00:00,,12.1,8.1,,,
2962983,MY7,2018-04-17 03:00:00,7.6,15.2,,,,
2962984,HV1,2018-04-17 03:00:00,5.8,12.7,21.4,,,
2962985,GN3,2018-04-17 03:00:00,5.6,12.0,12.7,,,
2962986,GR9,2018-04-17 03:00:00,4.4,13.2,10.2,,,
2962987,LW2,2018-04-17 03:00:00,4.9,12.6,11.3,,,
2962988,GN0,2018-04-17 03:00:00,7.3,10.8,12.5,,,
2962989,KF1,2018-04-17 03:00:00,5.5,9.9,,,,
2962990,CD9,2018-04-17 03:00:00,,,55.6,,,
2962991,CT3,2018-04-17 03:00:00,12.0,11.8,5.7,,,
2962992,CT2,2018-04-17 03:00:00,9.0,,,,,
2962993,BX9,2018-04-17 03:00:00,6.6,,,,,
2962994,BX1,2018-04-17 03:00:00,,,9.7,,,
2962995,TH4,2018-04-17 03:00:00,6.2,15.8,30.2,,,
2962996,ST5,2018-04-17 03:00:00,8.0,13.0,,,,
2962997,RB7,2018-04-17 03:00:00,14.0,12.6,14.8,,,
2962998,TD5,2018-04-17 03:00:00,6.2,,,,,
2963036,CD1,2018-04-17 04:00:00,6.6,10.3,23.9,,,
2963037,BL0,2018-04-17 04:00:00,,,,,,
2963038,GR4,2018-04-17 04:00:00,,10.4,10.5,,,
2963039,MY7,2018-04-17 04:00:00,7.5,18.6,,,,
2963040,HV1,2018-04-17 04:00:00,8.0,16.7,38.4,,,
2963041,GN3,2018-04-17 04:00:00,5.7,12.4,28.5,,,
2963042,GR9,2018-04-17 04:00:00,3.1,11.9,21.4,,,
2963043,LW2,2018-04-17 04:00:00,6.6,9.9,12.7,,,
2963044,GN0,2018-04-17 04:00:00,6.4,8.1,14.4,,,
2963045,KF1,2018-04-17 04:00:00,5.1,9.2,,,,
2963046,CD9,2018-04-17 04:00:00,10.2,19.3,79.7,,,
2963047,CT3,2018-04-17 04:00:00,9.0,10.6,9.5,,,
2963048,CT2,2018-04-17 04:00:00,8.0,,,,,
2963049,BX9,2018-04-17 04:00:00,6.0,,,,,
2963050,BX1,2018-04-17 04:00:00,,,24.5,,,
2963051,TH4,2018-04-17 04:00:00,8.5,15.3,53.9,,,
2963052,ST5,2018-04-17 04:00:00,8.0,18.0,,,,
2963053,RB7,2018-04-17 04:00:00,10.0,15.8,22.6,,,
