id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2969148,dongsi_aq,2018-04-22 00:00:00,5.0,7.0,21.0,0.3,65.0,2.0
2969149,tiantan_aq,2018-04-22 00:00:00,13.0,15.0,32.0,0.3,58.0,2.0
2969150,guanyuan_aq,2018-04-22 00:00:00,5.0,,33.0,0.4,57.0,2.0
2969151,wanshouxigong_aq,2018-04-22 00:00:00,7.0,,23.0,0.4,65.0,2.0
2969152,aotizhongxin_aq,2018-04-22 00:00:00,8.0,,23.0,0.3,64.0,2.0
2969153,nongzhanguan_aq,2018-04-22 00:00:00,10.0,12.0,18.0,0.3,62.0,2.0
2969154,wanliu_aq,2018-04-22 00:00:00,9.0,,29.0,0.4,47.0,2.0
2969155,beibuxinqu_aq,2018-04-22 00:00:00,9.0,,20.0,0.5,44.0,2.0
2969156,zhiwuyuan_aq,2018-04-22 00:00:00,,,,,,
2969157,fengtaihuayuan_aq,2018-04-22 00:00:00,14.0,,29.0,0.4,58.0,2.0
2969158,yungang_aq,2018-04-22 00:00:00,,,,,,
2969159,gucheng_aq,2018-04-22 00:00:00,9.0,,25.0,0.3,69.0,2.0
2969160,fangshan_aq,2018-04-22 00:00:00,7.0,,22.0,0.3,76.0,2.0
2969161,daxing_aq,2018-04-22 00:00:00,7.0,13.0,14.0,0.1,69.0,2.0
2969162,yizhuang_aq,2018-04-22 00:00:00,8.0,11.0,21.0,0.4,72.0,2.0
2969163,tongzhou_aq,2018-04-22 00:00:00,6.0,21.0,12.0,0.4,80.0,2.0
2969164,shunyi_aq,2018-04-22 00:00:00,12.0,,8.0,0.6,84.0,5.0
2969165,pingchang_aq,2018-04-22 00:00:00,10.0,11.0,49.0,0.3,27.0,2.0
2969166,mentougou_aq,2018-04-22 00:00:00,9.0,,23.0,0.4,73.0,2.0
2969167,pinggu_aq,2018-04-22 00:00:00,8.0,10.0,13.0,0.4,80.0,4.0
2969168,huairou_aq,2018-04-22 00:00:00,9.0,12.0,10.0,0.4,81.0,2.0
2969169,miyun_aq,2018-04-22 00:00:00,9.0,18.0,9.0,0.4,86.0,3.0
2969170,yanqin_aq,2018-04-22 00:00:00,5.0,,11.0,0.3,78.0,2.0
2969171,dingling_aq,2018-04-22 00:00:00,10.0,26.0,7.0,0.2,72.0,2.0
2969172,badaling_aq,2018-04-22 00:00:00,11.0,,18.0,0.3,65.0,2.0
2969173,miyunshuiku_aq,2018-04-22 00:00:00,13.0,,6.0,0.3,88.0,3.0
2969174,donggaocun_aq,2018-04-22 00:00:00,8.0,27.0,2.0,0.2,57.0,2.0
2969175,yongledian_aq,2018-04-22 00:00:00,19.0,,18.0,0.5,70.0,2.0
2969176,yufa_aq,2018-04-22 00:00:00,14.0,,11.0,0.3,75.0,2.0
2969177,liulihe_aq,2018-04-22 00:00:00,7.0,,6.0,0.3,71.0,2.0
2969178,qianmen_aq,2018-04-22 00:00:00,3.0,,31.0,0.4,60.0,2.0
2969179,yongdingmennei_aq,2018-04-22 00:00:00,15.0,,49.0,0.4,65.0,3.0
2969180,xizhimenbei_aq,2018-04-22 00:00:00,5.0,,43.0,0.4,45.0,2.0
2969181,nansanhuan_aq,2018-04-22 00:00:00,5.0,19.0,37.0,0.3,48.0,2.0
2969182,dongsihuan_aq,2018-04-22 00:00:00,7.0,46.0,57.0,0.4,31.0,2.0
2969224,dongsi_aq,2018-04-22 02:00:00,8.0,32.0,28.0,0.4,54.0,2.0
2969225,tiantan_aq,2018-04-22 02:00:00,10.0,30.0,35.0,0.4,54.0,3.0
2969226,guanyuan_aq,2018-04-22 02:00:00,18.0,,33.0,0.4,56.0,2.0
2969227,wanshouxigong_aq,2018-04-22 02:00:00,16.0,35.0,27.0,0.5,59.0,2.0
2969228,aotizhongxin_aq,2018-04-22 02:00:00,13.0,31.0,43.0,0.4,44.0,2.0
2969229,nongzhanguan_aq,2018-04-22 02:00:00,14.0,38.0,22.0,0.3,57.0,2.0
2969230,wanliu_aq,2018-04-22 02:00:00,7.0,,16.0,0.4,67.0,2.0
2969231,beibuxinqu_aq,2018-04-22 02:00:00,7.0,9.0,15.0,0.5,73.0,2.0
2969232,zhiwuyuan_aq,2018-04-22 02:00:00,,,,,,
2969233,fengtaihuayuan_aq,2018-04-22 02:00:00,18.0,,30.0,0.4,56.0,2.0
2969234,yungang_aq,2018-04-22 02:00:00,,,,,,
2969235,gucheng_aq,2018-04-22 02:00:00,13.0,15.0,23.0,0.4,68.0,2.0
2969236,fangshan_aq,2018-04-22 02:00:00,9.0,10.0,24.0,0.3,77.0,2.0
2969237,daxing_aq,2018-04-22 02:00:00,9.0,32.0,19.0,0.1,62.0,2.0
2969238,yizhuang_aq,2018-04-22 02:00:00,9.0,17.0,28.0,0.4,63.0,3.0
2969239,tongzhou_aq,2018-04-22 02:00:00,9.0,21.0,18.0,0.4,71.0,2.0
2969240,shunyi_aq,2018-04-22 02:00:00,14.0,,10.0,0.6,83.0,6.0
2969241,pingchang_aq,2018-04-22 02:00:00,14.0,15.0,26.0,0.3,52.0,2.0
2969242,mentougou_aq,2018-04-22 02:00:00,10.0,,19.0,0.4,80.0,2.0
2969243,pinggu_aq,2018-04-22 02:00:00,9.0,14.0,20.0,0.5,68.0,4.0
2969244,huairou_aq,2018-04-22 02:00:00,12.0,17.0,10.0,0.4,81.0,2.0
2969245,miyun_aq,2018-04-22 02:00:00,10.0,22.0,9.0,0.3,88.0,4.0
2969246,yanqin_aq,2018-04-22 02:00:00,5.0,7.0,8.0,0.3,83.0,2.0
2969247,dingling_aq,2018-04-22 02:00:00,5.0,,10.0,0.3,68.0,2.0
2969248,badaling_aq,2018-04-22 02:00:00,10.0,,11.0,0.2,71.0,2.0
2969249,miyunshuiku_aq,2018-04-22 02:00:00,,,,,,
2969250,donggaocun_aq,2018-04-22 02:00:00,22.0,,2.0,0.2,56.0,2.0
2969251,yongledian_aq,2018-04-22 02:00:00,18.0,,16.0,0.5,77.0,2.0
2969252,yufa_aq,2018-04-22 02:00:00,13.0,20.0,18.0,0.3,65.0,2.0
2969253,liulihe_aq,2018-04-22 02:00:00,8.0,,6.0,0.3,84.0,2.0
2969254,qianmen_aq,2018-04-22 02:00:00,3.0,74.0,34.0,0.5,55.0,2.0
2969255,yongdingmennei_aq,2018-04-22 02:00:00,7.0,54.0,58.0,0.4,58.0,5.0
2969256,xizhimenbei_aq,2018-04-22 02:00:00,10.0,16.0,58.0,0.5,28.0,2.0
2969257,nansanhuan_aq,2018-04-22 02:00:00,6.0,48.0,45.0,0.4,44.0,2.0
2969258,dongsihuan_aq,2018-04-22 02:00:00,9.0,62.0,59.0,0.5,26.0,3.0
2969280,dongsi_aq,2018-04-22 03:00:00,12.0,23.0,32.0,0.4,48.0,2.0
2969281,tiantan_aq,2018-04-22 03:00:00,19.0,56.0,52.0,0.5,37.0,3.0
2969282,guanyuan_aq,2018-04-22 03:00:00,10.0,12.0,31.0,0.4,60.0,2.0
2969283,wanshouxigong_aq,2018-04-22 03:00:00,15.0,21.0,28.0,0.5,58.0,2.0
2969284,aotizhongxin_aq,2018-04-22 03:00:00,14.0,19.0,37.0,0.4,53.0,2.0
2969285,nongzhanguan_aq,2018-04-22 03:00:00,14.0,37.0,32.0,0.4,44.0,2.0
2969286,wanliu_aq,2018-04-22 03:00:00,12.0,,14.0,0.4,73.0,2.0
2969287,beibuxinqu_aq,2018-04-22 03:00:00,6.0,,10.0,0.4,83.0,2.0
2969288,zhiwuyuan_aq,2018-04-22 03:00:00,,,,,,
2969289,fengtaihuayuan_aq,2018-04-22 03:00:00,18.0,,27.0,0.4,65.0,2.0
2969290,yungang_aq,2018-04-22 03:00:00,,,,,,
2969291,gucheng_aq,2018-04-22 03:00:00,13.0,16.0,24.0,0.4,73.0,2.0
2969292,fangshan_aq,2018-04-22 03:00:00,11.0,25.0,32.0,0.4,63.0,2.0
2969293,daxing_aq,2018-04-22 03:00:00,9.0,47.0,23.0,0.2,56.0,2.0
2969294,yizhuang_aq,2018-04-22 03:00:00,8.0,28.0,22.0,0.4,76.0,3.0
2969295,tongzhou_aq,2018-04-22 03:00:00,9.0,30.0,16.0,0.4,80.0,2.0
2969296,shunyi_aq,2018-04-22 03:00:00,13.0,19.0,11.0,0.6,81.0,5.0
2969297,pingchang_aq,2018-04-22 03:00:00,11.0,18.0,15.0,0.3,69.0,2.0
2969298,mentougou_aq,2018-04-22 03:00:00,15.0,,21.0,0.4,83.0,2.0
2969299,pinggu_aq,2018-04-22 03:00:00,13.0,29.0,18.0,0.5,72.0,4.0
2969300,huairou_aq,2018-04-22 03:00:00,9.0,13.0,8.0,0.4,86.0,2.0
2969301,miyun_aq,2018-04-22 03:00:00,11.0,17.0,7.0,0.3,90.0,2.0
2969302,yanqin_aq,2018-04-22 03:00:00,7.0,17.0,7.0,0.3,85.0,2.0
2969303,dingling_aq,2018-04-22 03:00:00,4.0,21.0,13.0,0.3,59.0,2.0
2969304,badaling_aq,2018-04-22 03:00:00,8.0,,7.0,0.2,83.0,2.0
2969305,miyunshuiku_aq,2018-04-22 03:00:00,,,,,,
2969306,donggaocun_aq,2018-04-22 03:00:00,21.0,,2.0,0.2,63.0,2.0
2969307,yongledian_aq,2018-04-22 03:00:00,17.0,,12.0,0.5,85.0,2.0
2969308,yufa_aq,2018-04-22 03:00:00,18.0,,19.0,0.4,66.0,2.0
2969309,liulihe_aq,2018-04-22 03:00:00,4.0,22.0,5.0,0.3,88.0,2.0
2969310,qianmen_aq,2018-04-22 03:00:00,3.0,11.0,42.0,0.5,46.0,2.0
2969311,yongdingmennei_aq,2018-04-22 03:00:00,13.0,34.0,73.0,0.5,44.0,4.0
2969312,xizhimenbei_aq,2018-04-22 03:00:00,12.0,,54.0,0.5,36.0,2.0
2969313,nansanhuan_aq,2018-04-22 03:00:00,7.0,33.0,53.0,0.5,37.0,2.0
2969314,dongsihuan_aq,2018-04-22 03:00:00,10.0,94.0,59.0,0.5,26.0,3.0
2969336,dongsi_aq,2018-04-22 04:00:00,7.0,,22.0,0.3,65.0,2.0
2969337,tiantan_aq,2018-04-22 04:00:00,16.0,,34.0,0.4,57.0,3.0
2969338,guanyuan_aq,2018-04-22 04:00:00,9.0,,25.0,0.4,73.0,2.0
2969339,wanshouxigong_aq,2018-04-22 04:00:00,17.0,,27.0,0.5,62.0,2.0
2969340,aotizhongxin_aq,2018-04-22 04:00:00,15.0,,28.0,0.4,65.0,2.0
2969341,nongzhanguan_aq,2018-04-22 04:00:00,11.0,,20.0,0.3,63.0,2.0
2969342,wanliu_aq,2018-04-22 04:00:00,8.0,,12.0,0.4,84.0,2.0
2969343,beibuxinqu_aq,2018-04-22 04:00:00,8.0,16.0,9.0,0.4,85.0,2.0
2969344,zhiwuyuan_aq,2018-04-22 04:00:00,,,,,,
2969345,fengtaihuayuan_aq,2018-04-22 04:00:00,15.0,19.0,20.0,0.4,78.0,2.0
2969346,yungang_aq,2018-04-22 04:00:00,,,,,,
2969347,gucheng_aq,2018-04-22 04:00:00,9.0,,12.0,0.3,90.0,2.0
2969348,fangshan_aq,2018-04-22 04:00:00,9.0,20.0,22.0,0.3,85.0,2.0
2969349,daxing_aq,2018-04-22 04:00:00,12.0,20.0,27.0,0.2,52.0,2.0
2969350,yizhuang_aq,2018-04-22 04:00:00,8.0,29.0,17.0,0.4,90.0,2.0
2969351,tongzhou_aq,2018-04-22 04:00:00,12.0,20.0,18.0,0.4,75.0,2.0
2969352,shunyi_aq,2018-04-22 04:00:00,12.0,,8.0,0.5,88.0,4.0
2969353,pingchang_aq,2018-04-22 04:00:00,20.0,,21.0,0.3,65.0,2.0
2969354,mentougou_aq,2018-04-22 04:00:00,12.0,,16.0,0.4,90.0,2.0
2969355,pinggu_aq,2018-04-22 04:00:00,11.0,,17.0,0.5,82.0,5.0
2969356,huairou_aq,2018-04-22 04:00:00,9.0,,8.0,0.4,97.0,2.0
2969357,miyun_aq,2018-04-22 04:00:00,13.0,14.0,7.0,0.3,91.0,3.0
2969358,yanqin_aq,2018-04-22 04:00:00,10.0,25.0,12.0,0.3,78.0,2.0
2969359,dingling_aq,2018-04-22 04:00:00,12.0,,15.0,0.3,69.0,2.0
2969360,badaling_aq,2018-04-22 04:00:00,15.0,32.0,8.0,0.2,87.0,2.0
2969361,miyunshuiku_aq,2018-04-22 04:00:00,,,,,,
2969362,donggaocun_aq,2018-04-22 04:00:00,23.0,,2.0,0.3,62.0,2.0
2969363,yongledian_aq,2018-04-22 04:00:00,10.0,11.0,15.0,0.5,84.0,2.0
2969364,yufa_aq,2018-04-22 04:00:00,16.0,24.0,15.0,0.4,75.0,2.0
2969365,liulihe_aq,2018-04-22 04:00:00,5.0,,3.0,0.3,93.0,2.0
2969366,qianmen_aq,2018-04-22 04:00:00,3.0,,34.0,0.4,59.0,2.0
2969367,yongdingmennei_aq,2018-04-22 04:00:00,16.0,,61.0,0.5,59.0,4.0
2969368,xizhimenbei_aq,2018-04-22 04:00:00,21.0,,47.0,0.5,48.0,2.0
2969369,nansanhuan_aq,2018-04-22 04:00:00,9.0,41.0,46.0,0.5,44.0,2.0
2969370,dongsihuan_aq,2018-04-22 04:00:00,9.0,87.0,48.0,0.4,43.0,3.0
2969392,dongsi_aq,2018-04-22 05:00:00,7.0,,17.0,0.3,81.0,2.0
2969393,tiantan_aq,2018-04-22 05:00:00,12.0,,25.0,0.4,77.0,3.0
2969394,guanyuan_aq,2018-04-22 05:00:00,10.0,,21.0,0.4,88.0,2.0
2969395,wanshouxigong_aq,2018-04-22 05:00:00,16.0,,21.0,0.4,81.0,2.0
2969396,aotizhongxin_aq,2018-04-22 05:00:00,6.0,12.0,17.0,0.3,87.0,2.0
2969397,nongzhanguan_aq,2018-04-22 05:00:00,9.0,19.0,16.0,0.3,75.0,2.0
2969398,wanliu_aq,2018-04-22 05:00:00,6.0,9.0,12.0,0.3,93.0,2.0
2969399,beibuxinqu_aq,2018-04-22 05:00:00,4.0,18.0,10.0,0.5,85.0,2.0
2969400,zhiwuyuan_aq,2018-04-22 05:00:00,,,,,,
2969401,fengtaihuayuan_aq,2018-04-22 05:00:00,18.0,24.0,20.0,0.4,83.0,2.0
2969402,yungang_aq,2018-04-22 05:00:00,,,,,,
2969403,gucheng_aq,2018-04-22 05:00:00,11.0,16.0,15.0,0.3,88.0,2.0
2969404,fangshan_aq,2018-04-22 05:00:00,7.0,24.0,19.0,0.3,91.0,2.0
