id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
3810571,shunyi_meo,2018-05-20 00:00:00,Hail,17.2,1014.3,81.0,1.8,143.0
3810572,hadian_meo,2018-05-20 00:00:00,Sunny/clear,17.2,1011.9,71.0,1.9,229.0
3810573,yanqing_meo,2018-05-20 00:00:00,Sunny/clear,15.1,960.3,67.0,2.1,132.0
3810574,miyun_meo,2018-05-20 00:00:00,Hail,17.0,1009.3,74.0,1.0,210.0
3810575,huairou_meo,2018-05-20 00:00:00,Sunny/clear,16.7,1008.7,78.0,2.1,132.0
3810576,shangdianzi_meo,2018-05-20 00:00:00,Hail,15.5,983.1,85.0,2.6,250.0
3810577,pinggu_meo,2018-05-20 00:00:00,Sunny/clear,17.2,1013.9,71.0,1.6,104.0
3810578,tongzhou_meo,2018-05-20 00:00:00,Sunny/clear,16.2,1015.1,81.0,1.9,118.0
3810579,chaoyang_meo,2018-05-20 00:00:00,Sleet,16.4,1013.6,82.0,1.6,136.0
3810580,pingchang_meo,2018-05-20 00:00:00,Sunny/clear,18.0,1008.3,61.0,1.5,173.0
3810581,zhaitang_meo,2018-05-20 00:00:00,Sunny/clear,14.3,965.6,83.0,1.8,67.0
3810582,mentougou_meo,2018-05-20 00:00:00,Sunny/clear,16.4,1007.7,76.0,2.0,231.0
3810583,beijing_meo,2018-05-20 00:00:00,Sunny/clear,17.0,1013.8,75.0,1.2,110.0
3810584,shijingshan_meo,2018-05-20 00:00:00,Sunny/clear,17.1,1010.1,70.0,0.7,188.0
3810585,fengtai_meo,2018-05-20 00:00:00,Sunny/clear,17.5,1011.2,72.0,1.6,225.0
3810586,daxing_meo,2018-05-20 00:00:00,Sunny/clear,16.7,1013.1,76.0,1.3,168.0
3810587,fangshan_meo,2018-05-20 00:00:00,Sunny/clear,16.8,1012.0,75.0,1.8,204.0
3810588,xiayunling_meo,2018-05-20 00:00:00,Sunny/clear,14.5,969.7,80.0,0.3,63.0
3812104,shunyi_meo,2018-05-20 01:00:00,Hail,17.3,1014.6,78.0,2.3,158.0
3812105,hadian_meo,2018-05-20 01:00:00,Sunny/clear,17.5,1012.5,70.0,2.0,224.0
3812106,yanqing_meo,2018-05-20 01:00:00,Sunny/clear,15.0,960.8,71.0,2.5,104.0
3812107,miyun_meo,2018-05-20 01:00:00,Hail,17.4,1009.7,76.0,0.8,150.0
3812108,huairou_meo,2018-05-20 01:00:00,Hail,17.1,1009.1,80.0,1.2,140.0
3812109,shangdianzi_meo,2018-05-20 01:00:00,Hail,15.4,983.5,83.0,2.2,242.0
3812110,pinggu_meo,2018-05-20 01:00:00,Sunny/clear,17.1,1014.6,74.0,2.3,154.0
3812111,tongzhou_meo,2018-05-20 01:00:00,Sunny/clear,16.3,1015.9,80.0,1.6,136.0
3812112,chaoyang_meo,2018-05-20 01:00:00,Hail,16.5,1013.9,85.0,1.4,135.0
3812113,pingchang_meo,2018-05-20 01:00:00,Sunny/clear,17.8,1008.8,66.0,1.8,167.0
3812114,zhaitang_meo,2018-05-20 01:00:00,Sunny/clear,15.0,966.0,79.0,1.4,30.0
3812115,mentougou_meo,2018-05-20 01:00:00,Sunny/clear,16.6,1008.1,75.0,1.9,208.0
3812116,beijing_meo,2018-05-20 01:00:00,Sunny/clear,16.8,1014.2,73.0,1.9,130.0
3812117,shijingshan_meo,2018-05-20 01:00:00,Sunny/clear,17.0,1010.6,71.0,1.9,198.0
3812118,fengtai_meo,2018-05-20 01:00:00,Sunny/clear,17.5,1011.5,71.0,2.0,206.0
3812119,daxing_meo,2018-05-20 01:00:00,Sunny/clear,16.4,1013.6,81.0,2.5,144.0
3812120,fangshan_meo,2018-05-20 01:00:00,Sunny/clear,16.8,1012.3,77.0,2.0,173.0
3812121,xiayunling_meo,2018-05-20 01:00:00,Sunny/clear,15.2,969.9,76.0,0.7,84.0
3813637,shunyi_meo,2018-05-20 02:00:00,Sunny/clear,17.2,1014.9,76.0,2.1,174.0
3813638,hadian_meo,2018-05-20 02:00:00,Sunny/clear,17.5,1012.4,71.0,2.0,212.0
3813639,yanqing_meo,2018-05-20 02:00:00,Sunny/clear,15.2,960.8,72.0,1.7,97.0
3813640,miyun_meo,2018-05-20 02:00:00,Hail,17.2,1009.8,75.0,1.9,131.0
3813641,huairou_meo,2018-05-20 02:00:00,Hail,17.0,1009.2,77.0,2.4,133.0
3813642,shangdianzi_meo,2018-05-20 02:00:00,Hail,15.2,983.5,84.0,3.2,230.0
3813643,pinggu_meo,2018-05-20 02:00:00,Sunny/clear,15.2,1015.1,85.0,2.5,82.0
3813644,tongzhou_meo,2018-05-20 02:00:00,Sunny/clear,16.6,1016.0,80.0,0.3,35.0
3813645,chaoyang_meo,2018-05-20 02:00:00,Sunny/clear,16.8,1014.3,77.0,1.1,141.0
3813646,pingchang_meo,2018-05-20 02:00:00,Sunny/clear,17.9,1008.9,66.0,3.7,158.0
3813647,zhaitang_meo,2018-05-20 02:00:00,Sunny/clear,15.9,966.0,72.0,1.0,61.0
3813648,mentougou_meo,2018-05-20 02:00:00,Sunny/clear,16.7,1008.1,77.0,1.4,208.0
3813649,beijing_meo,2018-05-20 02:00:00,Sunny/clear,16.5,1014.6,78.0,1.2,150.0
3813650,shijingshan_meo,2018-05-20 02:00:00,Sunny/clear,17.1,1010.5,72.0,1.9,188.0
3813651,fengtai_meo,2018-05-20 02:00:00,Sunny/clear,17.6,1011.7,73.0,1.4,213.0
3813652,daxing_meo,2018-05-20 02:00:00,Hail,15.2,1013.9,89.0,1.8,136.0
3813653,fangshan_meo,2018-05-20 02:00:00,Sunny/clear,17.0,1012.5,76.0,1.0,114.0
3813654,xiayunling_meo,2018-05-20 02:00:00,Sunny/clear,15.4,970.0,75.0,1.0,317.0
3815170,shunyi_meo,2018-05-20 03:00:00,Sunny/clear,17.0,1015.3,79.0,2.0,135.0
3815171,hadian_meo,2018-05-20 03:00:00,Sunny/clear,17.1,1012.9,77.0,1.4,166.0
3815172,yanqing_meo,2018-05-20 03:00:00,Sunny/clear,14.9,961.2,73.0,1.9,101.0
3815173,miyun_meo,2018-05-20 03:00:00,Hail,16.6,1010.4,76.0,2.1,147.0
3815174,huairou_meo,2018-05-20 03:00:00,Sunny/clear,16.6,1009.7,77.0,3.4,127.0
3815175,shangdianzi_meo,2018-05-20 03:00:00,Hail,14.5,984.2,90.0,3.0,251.0
3815176,pinggu_meo,2018-05-20 03:00:00,Sunny/clear,15.4,1015.2,80.0,1.8,356.0
3815177,tongzhou_meo,2018-05-20 03:00:00,Sunny/clear,16.5,1016.1,83.0,1.7,352.0
3815178,chaoyang_meo,2018-05-20 03:00:00,Sunny/clear,16.0,1014.7,83.0,1.4,134.0
3815179,pingchang_meo,2018-05-20 03:00:00,Sunny/clear,17.7,1009.4,72.0,2.7,105.0
3815180,zhaitang_meo,2018-05-20 03:00:00,Sunny/clear,15.4,966.3,74.0,1.2,46.0
3815181,mentougou_meo,2018-05-20 03:00:00,Sunny/clear,16.9,1008.5,73.0,2.7,168.0
3815182,beijing_meo,2018-05-20 03:00:00,Sleet,15.6,1014.9,85.0,1.4,264.0
3815183,shijingshan_meo,2018-05-20 03:00:00,Sunny/clear,17.3,1010.9,71.0,1.8,179.0
3815184,fengtai_meo,2018-05-20 03:00:00,Hail,16.5,1012.1,84.0,1.5,128.0
3815185,daxing_meo,2018-05-20 03:00:00,Cloudy,15.2,1014.2,93.0,0.4,178.0
3815186,fangshan_meo,2018-05-20 03:00:00,Hail,16.0,1012.9,88.0,1.3,105.0
3815187,xiayunling_meo,2018-05-20 03:00:00,Sunny/clear,14.8,970.3,80.0,1.3,316.0
3816703,shunyi_meo,2018-05-20 04:00:00,Sunny/clear,16.7,1015.4,80.0,2.2,94.0
3816704,hadian_meo,2018-05-20 04:00:00,Hail,16.5,1013.0,86.0,0.6,152.0
3816705,yanqing_meo,2018-05-20 04:00:00,Sunny/clear,14.7,961.1,75.0,2.0,120.0
3816706,miyun_meo,2018-05-20 04:00:00,Sunny/clear,15.9,1010.5,85.0,2.0,138.0
3816707,huairou_meo,2018-05-20 04:00:00,Sunny/clear,16.0,1009.8,86.0,2.3,136.0
3816708,shangdianzi_meo,2018-05-20 04:00:00,Cloudy,14.1,984.3,97.0,2.3,225.0
3816709,pinggu_meo,2018-05-20 04:00:00,Sunny/clear,16.6,1015.0,70.0,0.6,299.0
3816710,tongzhou_meo,2018-05-20 04:00:00,Sunny/clear,17.0,1016.3,78.0,1.8,25.0
3816711,chaoyang_meo,2018-05-20 04:00:00,Sunny/clear,16.4,1014.6,80.0,0.8,145.0
3816712,pingchang_meo,2018-05-20 04:00:00,Hail,16.7,1009.5,80.0,3.7,94.0
3816713,zhaitang_meo,2018-05-20 04:00:00,Sunny/clear,15.2,966.1,79.0,2.4,30.0
3816714,mentougou_meo,2018-05-20 04:00:00,Cloudy,15.4,1008.5,92.0,2.2,146.0
3816715,beijing_meo,2018-05-20 04:00:00,Hail,15.7,1014.9,85.0,0.5,34.0
3816716,shijingshan_meo,2018-05-20 04:00:00,Hail,16.1,1011.0,87.0,1.3,140.0
3816717,fengtai_meo,2018-05-20 04:00:00,Sunny/clear,16.5,1012.0,88.0,1.0,193.0
3816718,daxing_meo,2018-05-20 04:00:00,Cloudy,15.4,1014.1,91.0,0.8,129.0
3816719,fangshan_meo,2018-05-20 04:00:00,Cloudy,15.8,1012.9,91.0,1.4,81.0
3816720,xiayunling_meo,2018-05-20 04:00:00,Sunny/clear,15.2,970.2,77.0,0.6,25.0
3818236,shunyi_meo,2018-05-20 05:00:00,Sunny/clear,16.2,1015.0,83.0,1.6,93.0
3818237,hadian_meo,2018-05-20 05:00:00,Cloudy,16.4,1012.6,89.0,1.4,136.0
3818238,yanqing_meo,2018-05-20 05:00:00,Sunny/clear,14.6,960.7,79.0,2.4,94.0
3818239,miyun_meo,2018-05-20 05:00:00,Sunny/clear,15.6,1009.9,87.0,0.3,293.0
3818240,huairou_meo,2018-05-20 05:00:00,Sunny/clear,16.0,1009.4,89.0,1.3,119.0
3818241,shangdianzi_meo,2018-05-20 05:00:00,Cloudy,14.4,983.6,97.0,2.7,197.0
3818242,pinggu_meo,2018-05-20 05:00:00,Sunny/clear,17.4,1014.5,66.0,1.4,311.0
3818243,tongzhou_meo,2018-05-20 05:00:00,Sunny/clear,17.8,1015.8,72.0,1.4,68.0
3818244,chaoyang_meo,2018-05-20 05:00:00,Sunny/clear,16.6,1014.2,77.0,1.8,116.0
3818245,pingchang_meo,2018-05-20 05:00:00,Cloudy,15.5,1009.3,88.0,2.3,108.0
3818246,zhaitang_meo,2018-05-20 05:00:00,Sunny/clear,15.1,966.0,80.0,3.0,49.0
3818247,mentougou_meo,2018-05-20 05:00:00,Cloudy,15.4,1008.2,90.0,1.4,157.0
3818248,beijing_meo,2018-05-20 05:00:00,Sunny/clear,16.4,1014.4,82.0,1.1,34.0
3818249,shijingshan_meo,2018-05-20 05:00:00,Hail,16.4,1010.7,83.0,1.7,175.0
3818250,fengtai_meo,2018-05-20 05:00:00,Sunny/clear,16.6,1011.6,86.0,1.6,104.0
3818251,daxing_meo,2018-05-20 05:00:00,Sunny/clear,16.3,1013.6,86.0,0.7,359.0
3818252,fangshan_meo,2018-05-20 05:00:00,Sunny/clear,16.4,1012.4,90.0,1.4,28.0
3818253,xiayunling_meo,2018-05-20 05:00:00,Sunny/clear,15.3,970.0,80.0,1.2,332.0
3819769,shunyi_meo,2018-05-20 06:00:00,Sunny/clear,17.2,1014.5,77.0,1.2,177.0
3819770,hadian_meo,2018-05-20 06:00:00,Sunny/clear,16.9,1012.2,82.0,0.8,252.0
3819771,yanqing_meo,2018-05-20 06:00:00,Sunny/clear,14.3,960.5,81.0,1.8,130.0
3819772,miyun_meo,2018-05-20 06:00:00,Sunny/clear,16.8,1009.4,79.0,1.2,244.0
3819773,miyun_meo,2018-05-20 06:00:00,Sunny/clear,16.8,1009.4,79.0,1.2,244.0
3819774,huairou_meo,2018-05-20 06:00:00,Sunny/clear,15.7,1009.1,85.0,0.9,333.0
3819775,shangdianzi_meo,2018-05-20 06:00:00,Sunny/clear,15.1,983.2,86.0,3.5,279.0
3819776,pinggu_meo,2018-05-20 06:00:00,Sunny/clear,18.4,1013.9,62.0,1.7,91.0
3819777,tongzhou_meo,2018-05-20 06:00:00,Sunny/clear,18.1,1015.4,66.0,2.8,109.0
3819778,chaoyang_meo,2018-05-20 06:00:00,Sunny/clear,17.3,1013.8,76.0,0.7,64.0
3819779,pingchang_meo,2018-05-20 06:00:00,Sleet,16.4,1008.9,83.0,1.8,140.0
3819780,pingchang_meo,2018-05-20 06:00:00,Sleet,16.4,1008.9,83.0,1.8,140.0
3819781,zhaitang_meo,2018-05-20 06:00:00,Sunny/clear,15.1,965.9,82.0,0.8,31.0
3819782,mentougou_meo,2018-05-20 06:00:00,Overcast,16.1,1007.9,85.0,0.8,331.0
3819783,beijing_meo,2018-05-20 06:00:00,Sunny/clear,17.4,1014.0,74.0,1.1,109.0
3819784,shijingshan_meo,2018-05-20 06:00:00,Overcast,16.6,1010.3,81.0,0.7,94.0
3819785,fengtai_meo,2018-05-20 06:00:00,Overcast,17.2,1011.3,83.0,0.9,186.0
3819786,daxing_meo,2018-05-20 06:00:00,Sunny/clear,17.1,1013.3,81.0,0.6,2.0
3819787,fangshan_meo,2018-05-20 06:00:00,Sunny/clear,17.0,1012.1,86.0,0.3,11.0
3819788,xiayunling_meo,2018-05-20 06:00:00,Cloudy,14.1,969.9,90.0,0.8,2.0
3821304,shunyi_meo,2018-05-20 07:00:00,Sunny/clear,18.1,1014.0,63.0,0.1,999017.0
3821305,hadian_meo,2018-05-20 07:00:00,Sunny/clear,17.5,1011.8,81.0,0.8,237.0
3821306,yanqing_meo,2018-05-20 07:00:00,Sunny/clear,14.2,960.3,81.0,2.5,108.0
3821307,miyun_meo,2018-05-20 07:00:00,Sunny/clear,17.0,1009.0,79.0,1.7,328.0
3821308,huairou_meo,2018-05-20 07:00:00,Sunny/clear,16.6,1008.6,79.0,2.2,321.0
3821309,shangdianzi_meo,2018-05-20 07:00:00,Sunny/clear,15.5,983.0,80.0,3.1,246.0
3821310,pinggu_meo,2018-05-20 07:00:00,Sunny/clear,19.4,1013.4,57.0,1.7,77.0
3821311,tongzhou_meo,2018-05-20 07:00:00,Sunny/clear,18.0,1015.0,74.0,2.1,87.0
3821312,chaoyang_meo,2018-05-20 07:00:00,Sunny/clear,17.7,1013.4,74.0,0.7,355.0
3821313,pingchang_meo,2018-05-20 07:00:00,Sunny/clear,16.1,1008.7,86.0,1.0,102.0
3821314,zhaitang_meo,2018-05-20 07:00:00,Sunny/clear,15.4,965.3,80.0,1.6,63.0
3821315,mentougou_meo,2018-05-20 07:00:00,Sunny/clear,16.8,1007.5,82.0,0.4,238.0
3821316,beijing_meo,2018-05-20 07:00:00,Sunny/clear,18.2,1013.6,60.0,1.5,78.0
3821317,shijingshan_meo,2018-05-20 07:00:00,Sunny/clear,17.2,1009.8,78.0,0.6,223.0
3821318,fengtai_meo,2018-05-20 07:00:00,Sunny/clear,17.8,1011.0,77.0,0.8,269.0
3821319,daxing_meo,2018-05-20 07:00:00,Sunny/clear,17.7,1012.8,73.0,1.8,58.0
3821320,fangshan_meo,2018-05-20 07:00:00,Sunny/clear,17.8,1011.8,76.0,0.8,39.0
3821321,xiayunling_meo,2018-05-20 07:00:00,Cloudy,14.4,969.5,92.0,0.9,30.0
3824351,shunyi_meo,2018-05-20 09:00:00,Sunny/clear,17.9,1013.6,71.0,1.6,39.0
3824352,hadian_meo,2018-05-20 09:00:00,Sunny/clear,17.5,1011.4,77.0,0.4,249.0
3824353,yanqing_meo,2018-05-20 09:00:00,Sunny/clear,14.2,960.1,80.0,1.5,196.0
3824354,miyun_meo,2018-05-20 09:00:00,Sunny/clear,17.2,1008.7,72.0,0.8,281.0
3824355,huairou_meo,2018-05-20 09:00:00,Sunny/clear,17.0,1008.2,75.0,1.4,276.0
3824356,shangdianzi_meo,2018-05-20 09:00:00,Sunny/clear,15.9,982.5,76.0,1.7,186.0
3824357,pinggu_meo,2018-05-20 09:00:00,Sunny/clear,19.4,1013.2,59.0,1.3,127.0
3824358,tongzhou_meo,2018-05-20 09:00:00,Hail,18.4,1014.6,72.0,1.4,108.0
3824359,chaoyang_meo,2018-05-20 09:00:00,Sunny/clear,18.0,1013.1,65.0,1.6,37.0
3824360,pingchang_meo,2018-05-20 09:00:00,Sunny/clear,16.9,1008.1,78.0,1.8,90.0
3824361,zhaitang_meo,2018-05-20 09:00:00,Sunny/clear,15.3,965.0,81.0,1.9,15.0
3824362,mentougou_meo,2018-05-20 09:00:00,Sunny/clear,17.5,1007.0,73.0,0.7,127.0
3824363,beijing_meo,2018-05-20 09:00:00,Hail,18.0,1013.2,67.0,1.2,74.0
3824364,shijingshan_meo,2018-05-20 09:00:00,Sunny/clear,17.7,1009.5,71.0,1.0,180.0
3824365,fengtai_meo,2018-05-20 09:00:00,Sunny/clear,18.2,1010.5,73.0,0.8,256.0
3824366,daxing_meo,2018-05-20 09:00:00,Hail,17.8,1012.5,73.0,0.7,55.0
3824367,fangshan_meo,2018-05-20 09:00:00,Sunny/clear,18.1,1011.3,71.0,0.2,999017.0
3824368,xiayunling_meo,2018-05-20 09:00:00,Sunny/clear,14.5,969.2,85.0,0.6,152.0
3825884,shunyi_meo,2018-05-20 10:00:00,Sunny/clear,17.8,1013.4,70.0,1.7,32.0
3825885,hadian_meo,2018-05-20 10:00:00,Sunny/clear,17.5,1011.3,78.0,0.6,281.0
3825886,yanqing_meo,2018-05-20 10:00:00,Sunny/clear,14.1,959.9,78.0,2.1,89.0
3825887,miyun_meo,2018-05-20 10:00:00,Sunny/clear,17.1,1008.5,78.0,0.3,326.0
3825888,huairou_meo,2018-05-20 10:00:00,Sunny/clear,16.8,1007.9,77.0,0.9,51.0
3825889,shangdianzi_meo,2018-05-20 10:00:00,Sunny/clear,15.7,982.5,77.0,2.2,210.0
3825890,pinggu_meo,2018-05-20 10:00:00,Sunny/clear,19.1,1013.1,62.0,1.7,105.0
3825891,tongzhou_meo,2018-05-20 10:00:00,Hail,18.2,1014.3,74.0,2.8,77.0
3825892,chaoyang_meo,2018-05-20 10:00:00,Sunny/clear,18.0,1012.8,68.0,1.1,69.0
3825893,pingchang_meo,2018-05-20 10:00:00,Sunny/clear,17.3,1008.0,68.0,0.8,341.0
3825894,zhaitang_meo,2018-05-20 10:00:00,Sunny/clear,14.9,964.9,81.0,1.8,337.0
3825895,mentougou_meo,2018-05-20 10:00:00,Sunny/clear,17.2,1006.9,75.0,1.2,266.0
3825896,beijing_meo,2018-05-20 10:00:00,Hail,18.0,1013.0,69.0,1.3,62.0
3825897,shijingshan_meo,2018-05-20 10:00:00,Sunny/clear,17.6,1009.3,71.0,0.8,231.0
3825898,fengtai_meo,2018-05-20 10:00:00,Sunny/clear,17.9,1010.3,75.0,0.7,282.0
