id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2970458,BL0,2018-04-23 00:00:00,,,,,,
2970459,GR4,2018-04-23 00:00:00,3.3,1.1,5.9,,,
2970460,MY7,2018-04-23 00:00:00,4.5,,,,,
2970461,HV1,2018-04-23 00:00:00,0.1,2.9,14.4,,,
2970462,GN3,2018-04-23 00:00:00,1.9,6.1,10.1,,,
2970463,GR9,2018-04-23 00:00:00,1.1,5.5,4.4,,,
2970464,LW2,2018-04-23 00:00:00,4.2,11.2,24.5,,,
2970465,GN0,2018-04-23 00:00:00,3.3,5.1,11.8,,,
2970466,KF1,2018-04-23 00:00:00,2.7,4.7,,,,
2970467,CD9,2018-04-23 00:00:00,,,24.6,,,
2970468,CT3,2018-04-23 00:00:00,-6.0,5.4,,,,
2970469,CT2,2018-04-23 00:00:00,,,,,,
2970470,BX9,2018-04-23 00:00:00,2.3,,,,,
2970471,BX1,2018-04-23 00:00:00,,2.4,-2.4,,,
2970472,TH4,2018-04-23 00:00:00,4.7,12.2,18.9,,,
2970473,ST5,2018-04-23 00:00:00,1.0,8.0,2.9,,,
2970474,RB7,2018-04-23 00:00:00,2.0,12.4,7.9,,,
2970475,TD5,2018-04-23 00:00:00,3.1,,,,,
2970533,CD1,2018-04-23 02:00:00,7.1,8.4,12.4,,,
2970534,BL0,2018-04-23 02:00:00,,,,,,
2970535,GR4,2018-04-23 02:00:00,4.3,2.0,7.1,,,
2970536,MY7,2018-04-23 02:00:00,6.5,,,,,
2970537,HV1,2018-04-23 02:00:00,2.7,6.8,16.6,,,
2970538,GN3,2018-04-23 02:00:00,3.8,10.3,8.7,,,
2970539,GR9,2018-04-23 02:00:00,3.7,9.8,4.0,,,
2970540,LW2,2018-04-23 02:00:00,7.5,5.7,21.2,,,
2970541,GN0,2018-04-23 02:00:00,6.3,5.0,8.3,,,
2970542,KF1,2018-04-23 02:00:00,3.3,5.8,,,,
2970543,CD9,2018-04-23 02:00:00,,,25.7,,,
2970544,CT3,2018-04-23 02:00:00,,21.6,,,,
2970545,CT2,2018-04-23 02:00:00,,,,,,
2970546,BX9,2018-04-23 02:00:00,4.8,,,,,
2970547,BX1,2018-04-23 02:00:00,,7.5,-3.7,,,
2970548,TH4,2018-04-23 02:00:00,7.4,10.2,17.4,,,
2970549,ST5,2018-04-23 02:00:00,4.0,10.0,3.6,,,
2970550,RB7,2018-04-23 02:00:00,10.0,8.4,9.8,,,
2970551,TD5,2018-04-23 02:00:00,4.8,,,,,
