id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
3002391,dongsi_aq,2018-05-17 00:00:00,65.0,75.0,29.0,1.4,65.0,8.0
3002392,tiantan_aq,2018-05-17 00:00:00,52.0,,26.0,1.1,49.0,3.0
3002393,guanyuan_aq,2018-05-17 00:00:00,60.0,,31.0,1.2,58.0,7.0
3002394,wanshouxigong_aq,2018-05-17 00:00:00,44.0,,33.0,1.1,49.0,4.0
3002395,aotizhongxin_aq,2018-05-17 00:00:00,70.0,,31.0,1.3,49.0,2.0
3002396,nongzhanguan_aq,2018-05-17 00:00:00,70.0,,38.0,1.6,36.0,8.0
3002397,wanliu_aq,2018-05-17 00:00:00,66.0,,56.0,1.5,26.0,3.0
3002398,beibuxinqu_aq,2018-05-17 00:00:00,,,,,,
3002399,zhiwuyuan_aq,2018-05-17 00:00:00,,,,,,
3002400,fengtaihuayuan_aq,2018-05-17 00:00:00,63.0,70.0,32.0,1.5,53.0,5.0
3002401,yungang_aq,2018-05-17 00:00:00,42.0,52.0,18.0,1.1,49.0,2.0
3002402,gucheng_aq,2018-05-17 00:00:00,71.0,,27.0,1.3,48.0,2.0
3002403,fangshan_aq,2018-05-17 00:00:00,46.0,67.0,22.0,1.1,76.0,2.0
3002404,daxing_aq,2018-05-17 00:00:00,56.0,77.0,29.0,1.5,49.0,2.0
3002405,yizhuang_aq,2018-05-17 00:00:00,56.0,,28.0,1.3,51.0,4.0
3002406,tongzhou_aq,2018-05-17 00:00:00,64.0,66.0,28.0,1.4,49.0,6.0
3002407,shunyi_aq,2018-05-17 00:00:00,94.0,,30.0,2.4,40.0,10.0
3002408,pingchang_aq,2018-05-17 00:00:00,64.0,,45.0,1.2,15.0,4.0
3002409,mentougou_aq,2018-05-17 00:00:00,67.0,72.0,50.0,1.4,26.0,2.0
3002410,pinggu_aq,2018-05-17 00:00:00,91.0,,39.0,2.3,31.0,13.0
3002411,huairou_aq,2018-05-17 00:00:00,56.0,81.0,29.0,1.0,20.0,2.0
3002412,miyun_aq,2018-05-17 00:00:00,65.0,,25.0,1.3,46.0,2.0
3002413,yanqin_aq,2018-05-17 00:00:00,47.0,49.0,25.0,0.8,57.0,2.0
3002414,dingling_aq,2018-05-17 00:00:00,46.0,52.0,17.0,0.6,22.0,4.0
3002415,badaling_aq,2018-05-17 00:00:00,57.0,,36.0,0.7,38.0,2.0
3002416,miyunshuiku_aq,2018-05-17 00:00:00,23.0,43.0,7.0,0.5,52.0,2.0
3002417,donggaocun_aq,2018-05-17 00:00:00,69.0,,24.0,1.3,18.0,2.0
3002418,yongledian_aq,2018-05-17 00:00:00,28.0,65.0,30.0,0.7,36.0,2.0
3002419,yufa_aq,2018-05-17 00:00:00,60.0,63.0,22.0,1.2,41.0,2.0
3002420,liulihe_aq,2018-05-17 00:00:00,61.0,73.0,11.0,1.0,72.0,2.0
3002421,qianmen_aq,2018-05-17 00:00:00,59.0,,59.0,1.0,41.0,6.0
3002422,yongdingmennei_aq,2018-05-17 00:00:00,3.0,50.0,37.0,0.9,39.0,6.0
3002423,xizhimenbei_aq,2018-05-17 00:00:00,70.0,,65.0,1.2,25.0,3.0
3002424,nansanhuan_aq,2018-05-17 00:00:00,22.0,88.0,87.0,1.0,15.0,7.0
3002425,dongsihuan_aq,2018-05-17 00:00:00,109.0,,55.0,1.6,21.0,9.0
3002447,dongsi_aq,2018-05-17 01:00:00,53.0,74.0,28.0,1.1,74.0,7.0
3002448,tiantan_aq,2018-05-17 01:00:00,46.0,,29.0,1.0,49.0,4.0
3002449,guanyuan_aq,2018-05-17 01:00:00,67.0,67.0,40.0,1.4,49.0,8.0
3002450,wanshouxigong_aq,2018-05-17 01:00:00,58.0,92.0,44.0,1.4,38.0,5.0
3002451,aotizhongxin_aq,2018-05-17 01:00:00,51.0,,29.0,1.0,61.0,2.0
3002452,nongzhanguan_aq,2018-05-17 01:00:00,61.0,,40.0,1.4,41.0,8.0
3002453,wanliu_aq,2018-05-17 01:00:00,72.0,,51.0,1.5,34.0,3.0
3002454,beibuxinqu_aq,2018-05-17 01:00:00,,,,,,
3002455,zhiwuyuan_aq,2018-05-17 01:00:00,,,,,,
3002456,fengtaihuayuan_aq,2018-05-17 01:00:00,58.0,69.0,32.0,1.2,57.0,5.0
3002457,yungang_aq,2018-05-17 01:00:00,33.0,64.0,22.0,1.1,46.0,2.0
3002458,gucheng_aq,2018-05-17 01:00:00,67.0,,28.0,1.2,50.0,2.0
3002459,fangshan_aq,2018-05-17 01:00:00,51.0,87.0,32.0,1.2,67.0,2.0
3002460,daxing_aq,2018-05-17 01:00:00,47.0,64.0,30.0,1.1,54.0,4.0
3002461,yizhuang_aq,2018-05-17 01:00:00,52.0,,33.0,1.1,52.0,4.0
3002462,tongzhou_aq,2018-05-17 01:00:00,70.0,76.0,30.0,1.3,49.0,6.0
3002463,shunyi_aq,2018-05-17 01:00:00,108.0,,35.0,2.4,43.0,12.0
3002464,pingchang_aq,2018-05-17 01:00:00,73.0,73.0,32.0,1.4,29.0,4.0
3002465,mentougou_aq,2018-05-17 01:00:00,68.0,83.0,49.0,1.4,31.0,2.0
3002466,pinggu_aq,2018-05-17 01:00:00,100.0,,35.0,2.2,39.0,13.0
3002467,huairou_aq,2018-05-17 01:00:00,66.0,86.0,28.0,1.3,28.0,2.0
3002468,miyun_aq,2018-05-17 01:00:00,52.0,,17.0,1.0,58.0,2.0
3002469,yanqin_aq,2018-05-17 01:00:00,40.0,,21.0,0.7,63.0,2.0
3002470,dingling_aq,2018-05-17 01:00:00,68.0,,24.0,1.1,26.0,4.0
3002471,badaling_aq,2018-05-17 01:00:00,45.0,,11.0,0.6,56.0,2.0
3002472,miyunshuiku_aq,2018-05-17 01:00:00,30.0,56.0,12.0,0.5,74.0,2.0
3002473,donggaocun_aq,2018-05-17 01:00:00,83.0,,24.0,1.5,24.0,2.0
3002474,yongledian_aq,2018-05-17 01:00:00,28.0,68.0,26.0,0.9,49.0,8.0
3002475,yufa_aq,2018-05-17 01:00:00,52.0,,17.0,1.0,56.0,3.0
3002476,liulihe_aq,2018-05-17 01:00:00,59.0,67.0,9.0,0.9,76.0,2.0
3002477,qianmen_aq,2018-05-17 01:00:00,61.0,80.0,68.0,1.1,34.0,7.0
3002478,yongdingmennei_aq,2018-05-17 01:00:00,3.0,80.0,47.0,1.0,34.0,6.0
3002479,xizhimenbei_aq,2018-05-17 01:00:00,65.0,94.0,70.0,1.3,24.0,4.0
3002480,nansanhuan_aq,2018-05-17 01:00:00,28.0,103.0,90.0,1.3,15.0,8.0
3002481,dongsihuan_aq,2018-05-17 01:00:00,94.0,,46.0,1.4,35.0,10.0
3002503,dongsi_aq,2018-05-17 02:00:00,57.0,94.0,38.0,1.3,66.0,6.0
3002504,tiantan_aq,2018-05-17 02:00:00,49.0,,32.0,1.0,47.0,
