id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2984582,CD1,2018-05-04 00:00:00,,14.1,49.7,,,
2984583,BL0,2018-05-04 00:00:00,,,,,,
2984584,GR4,2018-05-04 00:00:00,8.7,8.5,11.3,,,
2984585,MY7,2018-05-04 00:00:00,10.5,24.2,,,,
2984586,HV1,2018-05-04 00:00:00,5.9,11.6,28.7,,,
2984587,GN3,2018-05-04 00:00:00,8.7,16.5,21.6,,,
2984588,GR9,2018-05-04 00:00:00,7.4,14.8,34.2,,,
2984589,LW2,2018-05-04 00:00:00,10.5,16.6,21.1,,,
2984590,GN0,2018-05-04 00:00:00,,13.8,23.6,,,
2984591,KF1,2018-05-04 00:00:00,,,,,,
2984592,CD9,2018-05-04 00:00:00,15.2,17.5,73.2,,,
2984593,CT3,2018-05-04 00:00:00,,,,,,
2984594,CT2,2018-05-04 00:00:00,12.0,,,,,
2984595,BX9,2018-05-04 00:00:00,8.5,,,,,
2984596,BX1,2018-05-04 00:00:00,,,16.2,,,
2984597,TH4,2018-05-04 00:00:00,10.3,21.4,,,,
2984598,ST5,2018-05-04 00:00:00,11.0,,18.9,,,
2984599,RB7,2018-05-04 00:00:00,17.0,,29.2,,,
2984600,TD5,2018-05-04 00:00:00,9.2,,,,,
2984638,CD1,2018-05-04 01:00:00,,14.7,36.1,,,
2984639,BL0,2018-05-04 01:00:00,6.9,15.2,27.7,,,
2984640,GR4,2018-05-04 01:00:00,9.3,11.0,11.1,,,
2984641,MY7,2018-05-04 01:00:00,11.9,22.3,,,,
2984642,HV1,2018-05-04 01:00:00,7.2,14.8,35.2,,,
2984643,GN3,2018-05-04 01:00:00,7.8,14.5,18.0,,,
2984644,GR9,2018-05-04 01:00:00,8.9,15.2,44.9,,,
2984645,LW2,2018-05-04 01:00:00,8.9,13.0,25.3,,,
2984646,GN0,2018-05-04 01:00:00,,12.7,18.9,,,
2984647,KF1,2018-05-04 01:00:00,,,,,,
2984648,CD9,2018-05-04 01:00:00,,,69.8,,,
2984649,CT3,2018-05-04 01:00:00,,,29.4,,,
2984650,CT2,2018-05-04 01:00:00,16.0,,,,,
2984651,BX9,2018-05-04 01:00:00,9.3,,,,,
2984652,BX1,2018-05-04 01:00:00,,,18.1,,,
2984653,TH4,2018-05-04 01:00:00,9.1,21.3,,,,
2984654,ST5,2018-05-04 01:00:00,8.0,,21.7,,,
2984655,RB7,2018-05-04 01:00:00,18.0,,29.6,,,
2984656,TD5,2018-05-04 01:00:00,10.9,,,,,
2984694,CD1,2018-05-04 02:00:00,,15.6,53.3,,,
2984695,BL0,2018-05-04 02:00:00,,,,,,
2984696,GR4,2018-05-04 02:00:00,6.8,14.9,8.8,,,
2984697,MY7,2018-05-04 02:00:00,11.7,21.0,,,,
2984698,HV1,2018-05-04 02:00:00,9.0,16.3,43.8,,,
2984699,GN3,2018-05-04 02:00:00,11.5,19.7,22.2,,,
2984700,GR9,2018-05-04 02:00:00,7.5,13.8,23.0,,,
2984701,LW2,2018-05-04 02:00:00,10.4,14.8,38.8,,,
2984702,GN0,2018-05-04 02:00:00,,13.0,19.9,,,
2984703,KF1,2018-05-04 02:00:00,,,,,,
2984704,CD9,2018-05-04 02:00:00,12.7,16.4,64.7,,,
2984705,CT3,2018-05-04 02:00:00,,,34.1,,,
2984706,CT2,2018-05-04 02:00:00,15.0,,,,,
2984707,BX9,2018-05-04 02:00:00,8.4,,,,,
2984708,BX1,2018-05-04 02:00:00,,,15.1,,,
2984709,TH4,2018-05-04 02:00:00,11.9,24.4,,,,
2984710,ST5,2018-05-04 02:00:00,8.0,,21.8,,,
2984711,RB7,2018-05-04 02:00:00,15.0,,33.5,,,
2984712,TD5,2018-05-04 02:00:00,9.9,,,,,
2984750,CD1,2018-05-04 03:00:00,,14.9,46.3,,,
2984751,BL0,2018-05-04 03:00:00,4.6,12.5,24.5,,,
2984752,GR4,2018-05-04 03:00:00,8.0,17.2,13.1,,,
2984753,MY7,2018-05-04 03:00:00,11.8,23.8,,,,
2984754,HV1,2018-05-04 03:00:00,12.2,18.7,60.0,,,
2984755,GN3,2018-05-04 03:00:00,9.1,19.8,29.8,,,
2984756,GR9,2018-05-04 03:00:00,9.5,20.3,44.5,,,
2984757,LW2,2018-05-04 03:00:00,13.3,16.6,23.0,,,
2984758,GN0,2018-05-04 03:00:00,,14.0,27.0,,,
2984759,KF1,2018-05-04 03:00:00,,,,,,
2984760,CD9,2018-05-04 03:00:00,,,46.4,,,
2984761,CT3,2018-05-04 03:00:00,,,,,,
2984762,CT2,2018-05-04 03:00:00,12.0,,,,,
2984763,BX9,2018-05-04 03:00:00,10.1,,,,,
2984764,BX1,2018-05-04 03:00:00,,,23.1,,,
2984765,TH4,2018-05-04 03:00:00,14.3,31.8,,,,
2984766,ST5,2018-05-04 03:00:00,8.0,,13.7,,,
2984767,RB7,2018-05-04 03:00:00,15.0,,36.1,,,
2984768,TD5,2018-05-04 03:00:00,10.1,,,,,
2984806,CD1,2018-05-04 04:00:00,,19.1,55.2,,,
2984807,BL0,2018-05-04 04:00:00,,,,,,
2984808,GR4,2018-05-04 04:00:00,9.4,17.5,17.2,,,
2984809,MY7,2018-05-04 04:00:00,11.4,22.0,,,,
2984810,HV1,2018-05-04 04:00:00,12.5,23.7,65.2,,,
2984811,GN3,2018-05-04 04:00:00,12.6,19.5,50.7,,,
2984812,GR9,2018-05-04 04:00:00,13.7,23.3,59.7,,,
2984813,LW2,2018-05-04 04:00:00,9.8,16.7,23.0,,,
2984814,GN0,2018-05-04 04:00:00,,18.2,42.1,,,
2984815,KF1,2018-05-04 04:00:00,,,,,,
2984816,CD9,2018-05-04 04:00:00,11.0,14.7,63.9,,,
2984817,CT3,2018-05-04 04:00:00,,,,,,
2984818,CT2,2018-05-04 04:00:00,15.0,,,,,
2984819,BX9,2018-05-04 04:00:00,11.4,,,,,
2984820,BX1,2018-05-04 04:00:00,,20.0,47.1,,,
2984821,TH4,2018-05-04 04:00:00,18.4,39.5,,,,
2984822,ST5,2018-05-04 04:00:00,6.0,24.0,28.3,,,
2984823,RB7,2018-05-04 04:00:00,15.0,16.4,52.1,,,
2984824,TD5,2018-05-04 04:00:00,8.6,,,,,
2984862,CD1,2018-05-04 05:00:00,,25.2,75.7,,,
2984863,BL0,2018-05-04 05:00:00,3.9,12.6,70.6,,,
2984864,GR4,2018-05-04 05:00:00,11.6,16.9,21.3,,,
2984865,MY7,2018-05-04 05:00:00,16.0,26.5,,,,
2984866,HV1,2018-05-04 05:00:00,16.1,39.8,69.1,,,
2984867,GN3,2018-05-04 05:00:00,12.9,26.5,63.0,,,
2984868,GR9,2018-05-04 05:00:00,14.2,28.3,70.1,,,
2984869,LW2,2018-05-04 05:00:00,11.2,14.1,40.6,,,
2984870,GN0,2018-05-04 05:00:00,,21.1,50.9,,,
2984871,KF1,2018-05-04 05:00:00,,,,,,
2984872,CD9,2018-05-04 05:00:00,,,76.4,,,
2984873,CT3,2018-05-04 05:00:00,,,,,,
2984874,CT2,2018-05-04 05:00:00,15.0,,,,,
2984875,BX9,2018-05-04 05:00:00,20.5,,,,,
2984876,BX1,2018-05-04 05:00:00,,29.5,55.2,,,
2984877,TH4,2018-05-04 05:00:00,19.4,53.6,,,,
2984878,ST5,2018-05-04 05:00:00,12.0,58.0,54.1,,,
2984879,RB7,2018-05-04 05:00:00,17.0,15.8,57.6,,,
2984880,TD5,2018-05-04 05:00:00,8.7,,,,,
2984918,CD1,2018-05-04 06:00:00,,28.2,76.5,,,
2984919,BL0,2018-05-04 06:00:00,9.5,18.6,56.8,,,
2984920,GR4,2018-05-04 06:00:00,11.4,19.5,32.3,,,
2984921,MY7,2018-05-04 06:00:00,18.8,36.8,,,,
2984922,HV1,2018-05-04 06:00:00,21.1,44.4,68.4,,,
2984923,GN3,2018-05-04 06:00:00,15.9,26.2,68.3,,,
2984924,GR9,2018-05-04 06:00:00,18.8,26.9,80.5,,,
2984925,LW2,2018-05-04 06:00:00,12.8,17.7,45.2,,,
2984926,GN0,2018-05-04 06:00:00,,21.9,59.0,,,
2984927,KF1,2018-05-04 06:00:00,,,,,,
2984928,CD9,2018-05-04 06:00:00,11.5,16.8,,,,
2984929,CT3,2018-05-04 06:00:00,,,,,,
2984930,CT2,2018-05-04 06:00:00,20.0,,,,,
2984931,BX9,2018-05-04 06:00:00,15.4,,,,,
2984932,BX1,2018-05-04 06:00:00,,22.0,46.6,,,
2984933,TH4,2018-05-04 06:00:00,21.5,54.1,,,,
2984934,ST5,2018-05-04 06:00:00,16.0,47.0,56.1,,,
2984935,RB7,2018-05-04 06:00:00,20.0,25.6,57.2,,,
2984936,TD5,2018-05-04 06:00:00,10.6,,,,,
2984974,CD1,2018-05-04 07:00:00,,31.1,79.7,,,
2984975,BL0,2018-05-04 07:00:00,,18.7,58.9,,,
2984976,GR4,2018-05-04 07:00:00,11.7,16.9,24.5,,,
2984977,MY7,2018-05-04 07:00:00,16.8,34.3,,,,
2984978,HV1,2018-05-04 07:00:00,18.3,38.1,58.0,,,
2984979,GN3,2018-05-04 07:00:00,12.5,23.0,45.2,,,
2984980,GR9,2018-05-04 07:00:00,12.8,26.5,65.0,,,
2984981,LW2,2018-05-04 07:00:00,15.7,25.4,57.9,,,
2984982,GN0,2018-05-04 07:00:00,,24.0,60.5,,,
2984983,KF1,2018-05-04 07:00:00,,,,,,
2984984,CD9,2018-05-04 07:00:00,,,105.0,,,
