id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3333256,london_grid_000,2018-05-07 00:00:00,CLEAR_DAY,13.74,1019.923,78.0,63.83,7.07
3333257,london_grid_001,2018-05-07 00:00:00,CLEAR_DAY,13.15,1018.931,80.0,58.33,5.39
3333258,london_grid_002,2018-05-07 00:00:00,CLEAR_DAY,12.56,1017.939,83.0,48.08,3.8
3333259,london_grid_003,2018-05-07 00:00:00,CLEAR_DAY,12.17,1015.3022,85.0,33.25,2.52
3333260,london_grid_004,2018-05-07 00:00:00,CLEAR_DAY,11.98,1011.0205,86.0,9.1,1.55
3333261,london_grid_005,2018-05-07 00:00:00,CLEAR_DAY,11.8,1006.7389,87.0,317.02,1.31
3333262,london_grid_006,2018-05-07 00:00:00,CLEAR_DAY,11.99,1006.0733,87.0,284.46,1.41
3333263,london_grid_007,2018-05-07 00:00:00,CLEAR_DAY,12.18,1005.4077,87.0,262.21,1.86
3333264,london_grid_008,2018-05-07 00:00:00,CLEAR_DAY,12.37,1005.7373,87.0,256.77,2.08
3333265,london_grid_009,2018-05-07 00:00:00,CLEAR_DAY,12.56,1007.0621,86.0,260.56,1.93
3333266,london_grid_010,2018-05-07 00:00:00,CLEAR_DAY,12.74,1008.387,85.0,264.94,1.8
3333267,london_grid_011,2018-05-07 00:00:00,CLEAR_DAY,12.65,1006.4221,85.0,277.99,1.24
3333268,london_grid_012,2018-05-07 00:00:00,CLEAR_DAY,12.56,1004.4573,85.0,306.99,0.84
3333269,london_grid_013,2018-05-07 00:00:00,CLEAR_DAY,12.54,1004.1085,85.0,336.31,0.59
3333270,london_grid_014,2018-05-07 00:00:00,CLEAR_DAY,12.59,1005.3758,85.0,13.13,0.29
3333271,london_grid_015,2018-05-07 00:00:00,CLEAR_DAY,12.64,1006.643,85.0,86.66,0.37
3333272,london_grid_016,2018-05-07 00:00:00,CLEAR_DAY,12.75,1007.7246,85.0,218.38,0.36
3333273,london_grid_017,2018-05-07 00:00:00,CLEAR_DAY,12.86,1008.8062,86.0,234.34,1.0
3333274,london_grid_018,2018-05-07 00:00:00,CLEAR_DAY,13.39,1008.0445,84.0,244.31,1.66
3333275,london_grid_019,2018-05-07 00:00:00,CLEAR_DAY,14.36,1005.4397,82.0,253.09,2.38
3333276,london_grid_020,2018-05-07 00:00:00,CLEAR_DAY,15.33,1002.8349,79.0,257.75,3.12
3333277,london_grid_021,2018-05-07 00:00:00,CLEAR_DAY,13.73,1020.0382,78.0,66.07,7.22
3333278,london_grid_022,2018-05-07 00:00:00,CLEAR_DAY,13.18,1019.1742,80.0,61.22,5.54
3333279,london_grid_023,2018-05-07 00:00:00,CLEAR_DAY,12.62,1018.3102,83.0,52.26,3.92
3333280,london_grid_024,2018-05-07 00:00:00,CLEAR_DAY,12.27,1016.0586,85.0,38.92,2.58
3333281,london_grid_025,2018-05-07 00:00:00,CLEAR_DAY,12.1,1012.4196,86.0,15.58,1.55
3333282,london_grid_026,2018-05-07 00:00:00,CLEAR_DAY,11.94,1008.7805,87.0,320.85,1.25
3333283,london_grid_027,2018-05-07 00:00:00,CLEAR_DAY,12.08,1007.1882,87.0,284.72,1.4
3333284,london_grid_028,2018-05-07 00:00:00,CLEAR_DAY,12.21,1005.5959,87.0,262.24,1.93
3333285,london_grid_029,2018-05-07 00:00:00,CLEAR_DAY,12.35,1005.1076,87.0,256.11,2.22
3333286,london_grid_030,2018-05-07 00:00:00,CLEAR_DAY,12.5,1005.7233,86.0,257.47,2.12
3333287,london_grid_031,2018-05-07 00:00:00,CLEAR_DAY,12.66,1006.339,85.0,258.96,2.03
3333288,london_grid_032,2018-05-07 00:00:00,CLEAR_DAY,12.63,1005.7028,85.0,267.51,1.33
3333289,london_grid_033,2018-05-07 00:00:00,CLEAR_DAY,12.61,1005.0666,85.0,292.41,0.72
3333290,london_grid_034,2018-05-07 00:00:00,CLEAR_DAY,12.6,1004.8381,85.0,343.98,0.29
3333291,london_grid_035,2018-05-07 00:00:00,CLEAR_DAY,12.59,1005.0173,85.0,93.78,0.42
3333292,london_grid_036,2018-05-07 00:00:00,CLEAR_DAY,12.59,1005.1966,85.0,110.3,0.98
3333293,london_grid_037,2018-05-07 00:00:00,CLEAR_DAY,12.74,1006.977,85.0,149.92,0.9
3333294,london_grid_038,2018-05-07 00:00:00,CLEAR_DAY,12.9,1008.7575,85.0,180.58,1.22
3333295,london_grid_039,2018-05-07 00:00:00,CLEAR_DAY,13.41,1008.5885,84.0,204.94,1.61
3333296,london_grid_040,2018-05-07 00:00:00,CLEAR_DAY,14.27,1006.4701,82.0,225.9,2.16
3333297,london_grid_041,2018-05-07 00:00:00,CLEAR_DAY,15.12,1004.3517,80.0,237.5,2.87
3333298,london_grid_042,2018-05-07 00:00:00,CLEAR_DAY,13.72,1020.1533,78.0,68.21,7.39
3333299,london_grid_043,2018-05-07 00:00:00,CLEAR_DAY,13.2,1019.4173,80.0,63.95,5.7
3333300,london_grid_044,2018-05-07 00:00:00,CLEAR_DAY,12.69,1018.6813,83.0,56.18,4.06
3333301,london_grid_045,2018-05-07 00:00:00,CLEAR_DAY,12.37,1016.8151,85.0,44.29,2.67
3333302,london_grid_046,2018-05-07 00:00:00,CLEAR_DAY,12.23,1013.8186,86.0,22.02,1.56
3333303,london_grid_047,2018-05-07 00:00:00,CLEAR_DAY,12.09,1010.8222,87.0,325.0,1.2
3333304,london_grid_048,2018-05-07 00:00:00,CLEAR_DAY,12.16,1008.3031,87.0,284.99,1.39
3333305,london_grid_049,2018-05-07 00:00:00,CLEAR_DAY,12.24,1005.7841,87.0,262.28,2.0
3333306,london_grid_050,2018-05-07 00:00:00,CLEAR_DAY,12.34,1004.4778,87.0,255.52,2.36
3333307,london_grid_051,2018-05-07 00:00:00,CLEAR_DAY,12.45,1004.3844,86.0,254.9,2.32
3333308,london_grid_052,2018-05-07 00:00:00,CLEAR_DAY,12.57,1004.291,86.0,254.24,2.28
3333309,london_grid_053,2018-05-07 00:00:00,CLEAR_DAY,12.62,1004.9834,85.0,258.58,1.46
3333310,london_grid_054,2018-05-07 00:00:00,CLEAR_DAY,12.66,1005.6759,85.0,273.75,0.66
3333311,london_grid_055,2018-05-07 00:00:00,CLEAR_DAY,12.66,1005.5677,85.0,69.85,0.08
3333312,london_grid_056,2018-05-07 00:00:00,CLEAR_DAY,12.6,1004.6589,85.0,113.6,0.84
3333313,london_grid_057,2018-05-07 00:00:00,CLEAR_DAY,12.54,1003.7502,85.0,115.53,1.62
3333314,london_grid_058,2018-05-07 00:00:00,CLEAR_DAY,12.74,1006.2295,85.0,138.62,1.7
3333315,london_grid_059,2018-05-07 00:00:00,CLEAR_DAY,12.95,1008.7088,85.0,156.99,2.02
3333316,london_grid_060,2018-05-07 00:00:00,CLEAR_DAY,13.43,1009.1325,84.0,176.39,2.2
3333317,london_grid_061,2018-05-07 00:00:00,CLEAR_DAY,14.17,1007.5005,82.0,199.61,2.45
3333318,london_grid_062,2018-05-07 00:00:00,CLEAR_DAY,14.91,1005.8685,80.0,216.42,3.01
3333319,london_grid_063,2018-05-07 00:00:00,CLEAR_DAY,13.72,1020.1021,78.0,69.99,7.7
3333320,london_grid_064,2018-05-07 00:00:00,CLEAR_DAY,13.24,1019.3969,81.0,66.25,5.98
3333321,london_grid_065,2018-05-07 00:00:00,CLEAR_DAY,12.77,1018.6916,83.0,59.53,4.3
3333322,london_grid_066,2018-05-07 00:00:00,CLEAR_DAY,12.48,1017.121,85.0,49.32,2.85
3333323,london_grid_067,2018-05-07 00:00:00,CLEAR_DAY,12.37,1014.6852,86.0,30.08,1.66
3333324,london_grid_068,2018-05-07 00:00:00,CLEAR_DAY,12.25,1012.2494,87.0,333.95,1.13
3333325,london_grid_069,2018-05-07 00:00:00,CLEAR_DAY,12.27,1009.1902,87.0,285.73,1.29
3333326,london_grid_070,2018-05-07 00:00:00,CLEAR_DAY,12.29,1006.1309,87.0,260.98,2.01
3333327,london_grid_071,2018-05-07 00:00:00,CLEAR_DAY,12.34,1004.3389,87.0,253.39,2.45
3333328,london_grid_072,2018-05-07 00:00:00,CLEAR_DAY,12.44,1003.8141,87.0,250.88,2.45
3333329,london_grid_073,2018-05-07 00:00:00,CLEAR_DAY,12.54,1003.2893,86.0,248.38,2.46
3333330,london_grid_074,2018-05-07 00:00:00,CLEAR_DAY,12.62,1004.8778,86.0,247.94,1.53
3333331,london_grid_075,2018-05-07 00:00:00,CLEAR_DAY,12.69,1006.4663,85.0,246.19,0.61
3333332,london_grid_076,2018-05-07 00:00:00,CLEAR_DAY,12.69,1006.449,85.0,131.74,0.4
3333333,london_grid_077,2018-05-07 00:00:00,CLEAR_DAY,12.6,1004.826,85.0,119.35,1.31
3333334,london_grid_078,2018-05-07 00:00:00,CLEAR_DAY,12.5,1003.203,85.0,117.14,2.23
3333335,london_grid_079,2018-05-07 00:00:00,CLEAR_DAY,12.74,1005.9101,85.0,133.84,2.43
3333336,london_grid_080,2018-05-07 00:00:00,CLEAR_DAY,12.98,1008.6173,85.0,146.99,2.81
3333337,london_grid_081,2018-05-07 00:00:00,CLEAR_DAY,13.38,1009.4058,85.0,161.78,2.94
3333338,london_grid_082,2018-05-07 00:00:00,CLEAR_DAY,13.95,1008.2756,83.0,181.62,2.98
3333339,london_grid_083,2018-05-07 00:00:00,CLEAR_DAY,14.52,1007.1453,82.0,198.89,3.36
3333340,london_grid_084,2018-05-07 00:00:00,CLEAR_DAY,13.74,1019.8845,78.0,71.36,8.15
3333341,london_grid_085,2018-05-07 00:00:00,CLEAR_DAY,13.3,1019.1127,81.0,68.04,6.38
3333342,london_grid_086,2018-05-07 00:00:00,CLEAR_DAY,12.86,1018.3409,83.0,62.21,4.64
3333343,london_grid_087,2018-05-07 00:00:00,CLEAR_DAY,12.6,1016.9764,85.0,53.63,3.13
3333344,london_grid_088,2018-05-07 00:00:00,CLEAR_DAY,12.52,1015.0193,86.0,38.41,1.86
3333345,london_grid_089,2018-05-07 00:00:00,CLEAR_DAY,12.44,1013.0621,87.0,348.87,1.08
3333346,london_grid_090,2018-05-07 00:00:00,CLEAR_DAY,12.4,1009.8493,87.0,287.22,1.11
3333347,london_grid_091,2018-05-07 00:00:00,CLEAR_DAY,12.35,1006.6365,87.0,258.25,1.96
3333348,london_grid_092,2018-05-07 00:00:00,CLEAR_DAY,12.37,1004.6909,87.0,249.73,2.49
3333349,london_grid_093,2018-05-07 00:00:00,CLEAR_DAY,12.46,1004.0125,87.0,245.35,2.53
3333350,london_grid_094,2018-05-07 00:00:00,CLEAR_DAY,12.55,1003.3341,87.0,241.15,2.6
3333351,london_grid_095,2018-05-07 00:00:00,CLEAR_DAY,12.63,1005.386,86.0,234.98,1.61
3333352,london_grid_096,2018-05-07 00:00:00,CLEAR_DAY,12.7,1007.4378,85.0,211.11,0.69
3333353,london_grid_097,2018-05-07 00:00:00,CLEAR_DAY,12.69,1007.482,85.0,135.25,0.84
3333354,london_grid_098,2018-05-07 00:00:00,CLEAR_DAY,12.59,1005.5185,85.0,121.63,1.8
3333355,london_grid_099,2018-05-07 00:00:00,CLEAR_DAY,12.49,1003.555,86.0,117.55,2.79
3333356,london_grid_100,2018-05-07 00:00:00,CLEAR_DAY,12.74,1006.0189,86.0,130.56,3.08
3333357,london_grid_101,2018-05-07 00:00:00,CLEAR_DAY,12.99,1008.4829,86.0,140.85,3.51
3333358,london_grid_102,2018-05-07 00:00:00,CLEAR_DAY,13.29,1009.4084,86.0,152.81,3.63
3333359,london_grid_103,2018-05-07 00:00:00,CLEAR_DAY,13.62,1008.7952,85.0,169.26,3.58
3333360,london_grid_104,2018-05-07 00:00:00,CLEAR_DAY,13.95,1008.1821,84.0,184.85,3.82
3333361,london_grid_105,2018-05-07 00:00:00,CLEAR_DAY,13.76,1019.667,78.0,72.58,8.61
3333362,london_grid_106,2018-05-07 00:00:00,CLEAR_DAY,13.36,1018.8285,81.0,69.63,6.78
3333363,london_grid_107,2018-05-07 00:00:00,CLEAR_DAY,12.95,1017.9901,84.0,64.51,4.99
3333364,london_grid_108,2018-05-07 00:00:00,CLEAR_DAY,12.73,1016.8317,85.0,57.22,3.42
3333365,london_grid_109,2018-05-07 00:00:00,CLEAR_DAY,12.68,1015.3533,86.0,45.02,2.09
3333366,london_grid_110,2018-05-07 00:00:00,CLEAR_DAY,12.63,1013.8749,86.0,4.15,1.1
3333367,london_grid_111,2018-05-07 00:00:00,CLEAR_DAY,12.52,1010.5085,87.0,289.27,0.94
3333368,london_grid_112,2018-05-07 00:00:00,CLEAR_DAY,12.41,1007.1421,88.0,255.38,1.91
