id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2944821,dongsi_aq,2018-04-03 00:00:00,8.0,131.0,18.0,0.2,81.0,2.0
2944822,tiantan_aq,2018-04-03 00:00:00,4.0,125.0,24.0,0.2,79.0,2.0
2944823,guanyuan_aq,2018-04-03 00:00:00,11.0,89.0,17.0,0.2,86.0,2.0
2944824,wanshouxigong_aq,2018-04-03 00:00:00,13.0,110.0,15.0,0.3,79.0,2.0
2944825,aotizhongxin_aq,2018-04-03 00:00:00,5.0,113.0,20.0,0.1,69.0,2.0
2944826,nongzhanguan_aq,2018-04-03 00:00:00,14.0,118.0,16.0,0.2,83.0,2.0
2944827,wanliu_aq,2018-04-03 00:00:00,9.0,82.0,14.0,0.1,98.0,2.0
2944828,beibuxinqu_aq,2018-04-03 00:00:00,8.0,116.0,16.0,0.3,71.0,2.0
2944829,zhiwuyuan_aq,2018-04-03 00:00:00,,,,,,
2944830,fengtaihuayuan_aq,2018-04-03 00:00:00,3.0,108.0,21.0,0.3,84.0,2.0
2944831,yungang_aq,2018-04-03 00:00:00,8.0,113.0,13.0,0.2,84.0,2.0
2944832,gucheng_aq,2018-04-03 00:00:00,17.0,110.0,17.0,0.2,85.0,2.0
2944833,fangshan_aq,2018-04-03 00:00:00,8.0,169.0,19.0,0.2,94.0,2.0
2944834,daxing_aq,2018-04-03 00:00:00,11.0,169.0,24.0,0.4,73.0,2.0
2944835,yizhuang_aq,2018-04-03 00:00:00,8.0,163.0,19.0,0.3,80.0,5.0
2944836,tongzhou_aq,2018-04-03 00:00:00,11.0,121.0,15.0,0.4,84.0,7.0
2944837,shunyi_aq,2018-04-03 00:00:00,6.0,92.0,8.0,0.5,99.0,2.0
2944838,pingchang_aq,2018-04-03 00:00:00,12.0,82.0,12.0,0.2,75.0,2.0
2944839,mentougou_aq,2018-04-03 00:00:00,7.0,96.0,23.0,0.3,75.0,2.0
2944840,pinggu_aq,2018-04-03 00:00:00,53.0,85.0,19.0,0.3,73.0,2.0
2944841,huairou_aq,2018-04-03 00:00:00,9.0,68.0,13.0,0.2,89.0,2.0
2944842,miyun_aq,2018-04-03 00:00:00,3.0,58.0,11.0,0.2,102.0,2.0
2944843,yanqin_aq,2018-04-03 00:00:00,8.0,47.0,13.0,0.2,70.0,2.0
2944844,dingling_aq,2018-04-03 00:00:00,6.0,80.0,2.0,0.2,89.0,2.0
2944845,badaling_aq,2018-04-03 00:00:00,15.0,85.0,9.0,0.2,77.0,2.0
2944846,miyunshuiku_aq,2018-04-03 00:00:00,,,,,,
2944847,donggaocun_aq,2018-04-03 00:00:00,6.0,66.0,23.0,0.3,86.0,2.0
2944848,yongledian_aq,2018-04-03 00:00:00,6.0,90.0,19.0,0.7,90.0,2.0
2944849,yufa_aq,2018-04-03 00:00:00,14.0,132.0,19.0,0.3,73.0,2.0
2944850,liulihe_aq,2018-04-03 00:00:00,21.0,384.0,25.0,0.5,53.0,2.0
2944851,qianmen_aq,2018-04-03 00:00:00,5.0,89.0,29.0,0.2,79.0,2.0
2944852,yongdingmennei_aq,2018-04-03 00:00:00,8.0,121.0,29.0,0.3,81.0,3.0
2944853,xizhimenbei_aq,2018-04-03 00:00:00,10.0,94.0,23.0,0.3,78.0,2.0
2944854,nansanhuan_aq,2018-04-03 00:00:00,4.0,134.0,42.0,0.3,56.0,3.0
2944855,dongsihuan_aq,2018-04-03 00:00:00,4.0,115.0,51.0,0.4,54.0,2.0
2944877,dongsi_aq,2018-04-03 01:00:00,7.0,120.0,23.0,0.2,76.0,2.0
2944878,tiantan_aq,2018-04-03 01:00:00,10.0,92.0,28.0,0.2,76.0,2.0
2944879,guanyuan_aq,2018-04-03 01:00:00,6.0,97.0,16.0,0.2,90.0,2.0
2944880,wanshouxigong_aq,2018-04-03 01:00:00,9.0,113.0,18.0,0.3,76.0,2.0
2944881,aotizhongxin_aq,2018-04-03 01:00:00,4.0,120.0,20.0,0.1,72.0,2.0
2944882,nongzhanguan_aq,2018-04-03 01:00:00,7.0,108.0,19.0,0.2,83.0,2.0
2944883,wanliu_aq,2018-04-03 01:00:00,3.0,87.0,13.0,0.1,103.0,2.0
2944884,beibuxinqu_aq,2018-04-03 01:00:00,9.0,131.0,18.0,0.3,73.0,2.0
2944885,zhiwuyuan_aq,2018-04-03 01:00:00,,,,,,
2944886,fengtaihuayuan_aq,2018-04-03 01:00:00,3.0,100.0,24.0,0.3,82.0,2.0
2944887,yungang_aq,2018-04-03 01:00:00,10.0,106.0,13.0,0.2,87.0,2.0
2944888,gucheng_aq,2018-04-03 01:00:00,7.0,122.0,19.0,0.2,89.0,2.0
2944889,fangshan_aq,2018-04-03 01:00:00,9.0,153.0,21.0,0.2,93.0,2.0
2944890,daxing_aq,2018-04-03 01:00:00,7.0,129.0,27.0,0.4,70.0,2.0
2944891,yizhuang_aq,2018-04-03 01:00:00,8.0,120.0,23.0,0.3,76.0,4.0
2944892,tongzhou_aq,2018-04-03 01:00:00,13.0,111.0,18.0,0.4,80.0,4.0
2944893,shunyi_aq,2018-04-03 01:00:00,6.0,69.0,8.0,0.5,97.0,2.0
2944894,pingchang_aq,2018-04-03 01:00:00,9.0,90.0,12.0,0.2,75.0,2.0
2944895,mentougou_aq,2018-04-03 01:00:00,10.0,105.0,20.0,0.3,81.0,2.0
2944896,pinggu_aq,2018-04-03 01:00:00,,49.0,19.0,0.3,77.0,2.0
2944897,huairou_aq,2018-04-03 01:00:00,4.0,60.0,14.0,0.2,88.0,2.0
2944898,miyun_aq,2018-04-03 01:00:00,23.0,44.0,12.0,0.2,97.0,2.0
2944899,yanqin_aq,2018-04-03 01:00:00,8.0,70.0,13.0,0.2,69.0,3.0
2944900,dingling_aq,2018-04-03 01:00:00,5.0,79.0,2.0,0.2,91.0,2.0
2944901,badaling_aq,2018-04-03 01:00:00,16.0,125.0,9.0,0.2,75.0,3.0
2944902,miyunshuiku_aq,2018-04-03 01:00:00,,,,,,
2944903,donggaocun_aq,2018-04-03 01:00:00,12.0,57.0,23.0,0.2,87.0,2.0
2944904,yongledian_aq,2018-04-03 01:00:00,3.0,84.0,20.0,0.7,88.0,3.0
2944905,yufa_aq,2018-04-03 01:00:00,16.0,131.0,17.0,0.3,77.0,2.0
2944906,liulihe_aq,2018-04-03 01:00:00,28.0,339.0,33.0,0.4,50.0,2.0
2944907,qianmen_aq,2018-04-03 01:00:00,9.0,86.0,30.0,0.2,79.0,2.0
2944908,yongdingmennei_aq,2018-04-03 01:00:00,6.0,94.0,39.0,0.3,76.0,2.0
2944909,xizhimenbei_aq,2018-04-03 01:00:00,9.0,108.0,22.0,0.2,83.0,2.0
2944910,nansanhuan_aq,2018-04-03 01:00:00,4.0,109.0,48.0,0.4,52.0,3.0
2944911,dongsihuan_aq,2018-04-03 01:00:00,4.0,110.0,52.0,0.4,55.0,2.0
2944933,dongsi_aq,2018-04-03 02:00:00,7.0,106.0,22.0,0.2,75.0,2.0
2944934,tiantan_aq,2018-04-03 02:00:00,6.0,88.0,31.0,0.2,73.0,2.0
2944935,guanyuan_aq,2018-04-03 02:00:00,7.0,123.0,14.0,0.2,91.0,2.0
2944936,wanshouxigong_aq,2018-04-03 02:00:00,10.0,89.0,20.0,0.3,74.0,2.0
2944937,aotizhongxin_aq,2018-04-03 02:00:00,7.0,120.0,18.0,0.1,74.0,2.0
2944938,nongzhanguan_aq,2018-04-03 02:00:00,6.0,111.0,18.0,0.2,82.0,2.0
2944939,wanliu_aq,2018-04-03 02:00:00,9.0,92.0,14.0,0.1,101.0,2.0
2944940,beibuxinqu_aq,2018-04-03 02:00:00,12.0,137.0,11.0,0.3,77.0,2.0
2944941,zhiwuyuan_aq,2018-04-03 02:00:00,,,,,,
2944942,fengtaihuayuan_aq,2018-04-03 02:00:00,29.0,106.0,22.0,0.3,84.0,2.0
2944943,yungang_aq,2018-04-03 02:00:00,6.0,94.0,11.0,0.2,91.0,2.0
2944944,gucheng_aq,2018-04-03 02:00:00,12.0,119.0,18.0,0.2,90.0,2.0
2944945,fangshan_aq,2018-04-03 02:00:00,7.0,121.0,25.0,0.2,90.0,2.0
2944946,daxing_aq,2018-04-03 02:00:00,6.0,105.0,26.0,0.3,72.0,2.0
2944947,yizhuang_aq,2018-04-03 02:00:00,3.0,108.0,21.0,0.3,79.0,2.0
2944948,tongzhou_aq,2018-04-03 02:00:00,7.0,95.0,13.0,0.3,89.0,3.0
2944949,shunyi_aq,2018-04-03 02:00:00,5.0,76.0,9.0,0.5,95.0,2.0
2944950,pingchang_aq,2018-04-03 02:00:00,3.0,114.0,12.0,0.2,77.0,2.0
2944951,mentougou_aq,2018-04-03 02:00:00,22.0,104.0,20.0,0.3,81.0,2.0
2944952,pinggu_aq,2018-04-03 02:00:00,,46.0,16.0,0.3,79.0,2.0
2944953,huairou_aq,2018-04-03 02:00:00,8.0,66.0,12.0,0.2,91.0,2.0
2944954,miyun_aq,2018-04-03 02:00:00,12.0,52.0,8.0,0.2,101.0,2.0
2944955,yanqin_aq,2018-04-03 02:00:00,7.0,85.0,12.0,0.2,69.0,3.0
2944956,dingling_aq,2018-04-03 02:00:00,5.0,79.0,2.0,0.2,91.0,2.0
2944957,badaling_aq,2018-04-03 02:00:00,23.0,250.0,13.0,0.2,75.0,3.0
2944958,miyunshuiku_aq,2018-04-03 02:00:00,,,,,,
2944959,donggaocun_aq,2018-04-03 02:00:00,14.0,41.0,21.0,0.2,88.0,2.0
2944960,yongledian_aq,2018-04-03 02:00:00,8.0,112.0,19.0,0.7,86.0,6.0
2944961,yufa_aq,2018-04-03 02:00:00,16.0,108.0,20.0,0.3,74.0,2.0
2944962,liulihe_aq,2018-04-03 02:00:00,19.0,305.0,31.0,0.4,57.0,2.0
2944963,qianmen_aq,2018-04-03 02:00:00,4.0,73.0,37.0,0.3,71.0,2.0
2944964,yongdingmennei_aq,2018-04-03 02:00:00,14.0,89.0,34.0,0.3,79.0,2.0
2944965,xizhimenbei_aq,2018-04-03 02:00:00,9.0,103.0,21.0,0.3,83.0,2.0
2944966,nansanhuan_aq,2018-04-03 02:00:00,3.0,91.0,48.0,0.4,55.0,2.0
2944967,dongsihuan_aq,2018-04-03 02:00:00,4.0,101.0,50.0,0.4,55.0,2.0
2944989,dongsi_aq,2018-04-03 03:00:00,5.0,131.0,17.0,0.2,83.0,2.0
2944990,tiantan_aq,2018-04-03 03:00:00,8.0,106.0,24.0,0.2,80.0,2.0
2944991,guanyuan_aq,2018-04-03 03:00:00,4.0,86.0,15.0,0.2,92.0,2.0
2944992,wanshouxigong_aq,2018-04-03 03:00:00,4.0,101.0,16.0,0.3,79.0,2.0
2944993,aotizhongxin_aq,2018-04-03 03:00:00,6.0,93.0,18.0,0.1,74.0,2.0
2944994,nongzhanguan_aq,2018-04-03 03:00:00,12.0,117.0,15.0,0.2,87.0,2.0
2944995,wanliu_aq,2018-04-03 03:00:00,3.0,72.0,14.0,0.1,99.0,2.0
2944996,beibuxinqu_aq,2018-04-03 03:00:00,5.0,135.0,12.0,0.3,79.0,2.0
2944997,zhiwuyuan_aq,2018-04-03 03:00:00,,,,,,
2944998,fengtaihuayuan_aq,2018-04-03 03:00:00,5.0,99.0,21.0,0.3,85.0,2.0
2944999,yungang_aq,2018-04-03 03:00:00,7.0,82.0,10.0,0.2,92.0,2.0
2945000,gucheng_aq,2018-04-03 03:00:00,12.0,91.0,18.0,0.2,88.0,2.0
2945001,fangshan_aq,2018-04-03 03:00:00,6.0,122.0,25.0,0.2,89.0,2.0
2945002,daxing_aq,2018-04-03 03:00:00,8.0,94.0,24.0,0.4,72.0,2.0
2945003,yizhuang_aq,2018-04-03 03:00:00,4.0,111.0,19.0,0.3,80.0,2.0
