id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2998398,CD1,2018-05-14 00:00:00,16.6,19.4,40.9,,,
2998399,BL0,2018-05-14 00:00:00,10.6,17.1,42.6,,,
2998400,GR4,2018-05-14 00:00:00,20.8,26.3,52.5,,,
2998401,MY7,2018-05-14 00:00:00,11.3,16.8,,,,
2998402,HV1,2018-05-14 00:00:00,19.9,22.1,38.4,,,
2998403,GN3,2018-05-14 00:00:00,22.3,32.2,84.5,,,
2998404,GR9,2018-05-14 00:00:00,24.6,37.7,69.2,,,
2998405,LW2,2018-05-14 00:00:00,18.8,21.4,61.9,,,
2998406,GN0,2018-05-14 00:00:00,,25.5,68.9,,,
2998407,KF1,2018-05-14 00:00:00,15.5,20.0,,,,
2998408,CD9,2018-05-14 00:00:00,,,39.9,,,
2998409,CT3,2018-05-14 00:00:00,,18.6,,,,
2998410,CT2,2018-05-14 00:00:00,11.0,,,,,
2998411,BX9,2018-05-14 00:00:00,22.4,,,,,
2998412,BX1,2018-05-14 00:00:00,,23.0,49.7,,,
2998413,TH4,2018-05-14 00:00:00,21.5,32.8,85.1,,,
2998414,ST5,2018-05-14 00:00:00,26.0,29.0,47.3,,,
2998415,RB7,2018-05-14 00:00:00,23.0,,52.5,,,
2998416,TD5,2018-05-14 00:00:00,20.1,,,,,
2998454,CD1,2018-05-14 01:00:00,13.2,19.8,25.4,,,
2998455,BL0,2018-05-14 01:00:00,5.3,12.6,24.1,,,
2998456,GR4,2018-05-14 01:00:00,14.4,17.6,24.9,,,
2998457,MY7,2018-05-14 01:00:00,9.3,16.7,,,,
2998458,HV1,2018-05-14 01:00:00,21.5,23.5,22.5,,,
2998459,GN3,2018-05-14 01:00:00,15.2,18.5,39.6,,,
2998460,GR9,2018-05-14 01:00:00,23.4,35.2,64.9,,,
2998461,LW2,2018-05-14 01:00:00,10.2,20.0,26.4,,,
2998462,GN0,2018-05-14 01:00:00,,16.3,28.4,,,
2998463,KF1,2018-05-14 01:00:00,9.8,13.0,,,,
2998464,CD9,2018-05-14 01:00:00,,,39.2,,,
2998465,CT3,2018-05-14 01:00:00,,13.6,,,,
2998466,CT2,2018-05-14 01:00:00,14.0,,,,,
2998467,BX9,2018-05-14 01:00:00,16.9,,,,,
2998468,BX1,2018-05-14 01:00:00,,14.9,32.7,,,
2998469,TH4,2018-05-14 01:00:00,15.1,23.3,50.4,,,
2998470,ST5,2018-05-14 01:00:00,22.0,25.0,43.2,,,
