id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2983275,CD1,2018-05-03 00:00:00,8.7,12.3,85.7,,,
2983276,BL0,2018-05-03 00:00:00,,,,,,
2983277,GR4,2018-05-03 00:00:00,0.4,18.4,34.7,,,
2983278,MY7,2018-05-03 00:00:00,9.0,17.0,,,,
2983279,HV1,2018-05-03 00:00:00,10.5,20.6,70.8,,,
2983280,GN3,2018-05-03 00:00:00,7.6,12.7,54.8,,,
2983281,GR9,2018-05-03 00:00:00,6.4,13.8,64.6,,,
2983282,LW2,2018-05-03 00:00:00,11.7,14.2,46.9,,,
2983283,GN0,2018-05-03 00:00:00,,9.3,60.7,,,
2983284,KF1,2018-05-03 00:00:00,,9.5,,,,
2983285,CD9,2018-05-03 00:00:00,10.6,13.9,48.5,,,
2983287,CT2,2018-05-03 00:00:00,,,,,,
2983288,BX9,2018-05-03 00:00:00,8.7,,,,,
2983289,BX1,2018-05-03 00:00:00,,,45.6,,,
2983290,TH4,2018-05-03 00:00:00,9.5,21.8,,,,
2983291,ST5,2018-05-03 00:00:00,9.0,,18.2,,,
2983292,RB7,2018-05-03 00:00:00,12.0,,65.9,,,
2983293,TD5,2018-05-03 00:00:00,5.6,,,,,
2983295,CD1,2018-05-03 01:00:00,3.3,12.5,62.4,,,
2983296,BL0,2018-05-03 01:00:00,,13.1,78.0,,,
2983297,GR4,2018-05-03 01:00:00,2.4,18.2,20.0,,,
2983298,MY7,2018-05-03 01:00:00,12.8,17.2,,,,
2983299,HV1,2018-05-03 01:00:00,7.2,12.5,60.1,,,
2983300,GN3,2018-05-03 01:00:00,8.0,11.5,37.4,,,
2983301,GR9,2018-05-03 01:00:00,6.8,13.1,43.0,,,
2983302,LW2,2018-05-03 01:00:00,14.4,17.3,42.7,,,
2983303,GN0,2018-05-03 01:00:00,,11.1,36.6,,,
2983304,KF1,2018-05-03 01:00:00,,10.2,,,,
2983305,CD9,2018-05-03 01:00:00,,,43.7,,,
2983306,CT3,2018-05-03 01:00:00,,,39.0,,,
2983307,CT2,2018-05-03 01:00:00,,,,,,
2983308,BX9,2018-05-03 01:00:00,7.1,,,,,
2983309,BX1,2018-05-03 01:00:00,,,27.2,,,
2983310,TH4,2018-05-03 01:00:00,9.3,19.1,,,,
2983311,ST5,2018-05-03 01:00:00,6.0,,21.1,,,
2983312,RB7,2018-05-03 01:00:00,11.0,,46.1,,,
2983313,TD5,2018-05-03 01:00:00,,,,,,
2983351,CD1,2018-05-03 02:00:00,-0.1,13.3,93.8,,,
2983352,BL0,2018-05-03 02:00:00,,,,,,
2983353,GR4,2018-05-03 02:00:00,5.2,17.7,16.3,,,
2983354,MY7,2018-05-03 02:00:00,12.9,19.6,,,,
2983355,HV1,2018-05-03 02:00:00,9.5,13.7,50.8,,,
2983356,GN3,2018-05-03 02:00:00,9.4,14.2,34.0,,,
2983357,GR9,2018-05-03 02:00:00,9.5,17.8,47.6,,,
2983358,LW2,2018-05-03 02:00:00,16.4,13.6,32.9,,,
2983359,GN0,2018-05-03 02:00:00,,13.2,33.3,,,
2983360,KF1,2018-05-03 02:00:00,,,,,,
2983361,CD9,2018-05-03 02:00:00,9.3,12.4,58.3,,,
2983362,CT3,2018-05-03 02:00:00,,,51.9,,,
2983363,CT2,2018-05-03 02:00:00,,,,,,
2983364,BX9,2018-05-03 02:00:00,9.0,,,,,
2983365,BX1,2018-05-03 02:00:00,,,22.1,,,
2983366,TH4,2018-05-03 02:00:00,10.3,21.1,,,,
2983367,ST5,2018-05-03 02:00:00,8.0,,15.7,,,
2983368,RB7,2018-05-03 02:00:00,16.0,,38.4,,,
2983369,TD5,2018-05-03 02:00:00,4.9,,,,,
2983407,CD1,2018-05-03 03:00:00,-0.6,16.0,45.3,,,
2983408,BL0,2018-05-03 03:00:00,9.2,14.6,45.7,,,
2983409,GR4,2018-05-03 03:00:00,12.1,4.6,12.7,,,
2983410,MY7,2018-05-03 03:00:00,12.9,22.5,,,,
2983411,HV1,2018-05-03 03:00:00,7.4,12.6,37.0,,,
2983412,GN3,2018-05-03 03:00:00,10.3,17.7,34.6,,,
2983413,GR9,2018-05-03 03:00:00,11.4,19.3,51.2,,,
2983414,LW2,2018-05-03 03:00:00,11.2,14.5,32.1,,,
2983415,GN0,2018-05-03 03:00:00,,13.0,29.9,,,
2983416,KF1,2018-05-03 03:00:00,,,,,,
2983417,CD9,2018-05-03 03:00:00,,,63.4,,,
2983418,CT3,2018-05-03 03:00:00,,,50.9,,,
2983419,CT2,2018-05-03 03:00:00,,,,,,
2983420,BX9,2018-05-03 03:00:00,8.8,,,,,
2983421,BX1,2018-05-03 03:00:00,,,23.4,,,
2983422,TH4,2018-05-03 03:00:00,12.7,23.3,,,,
2983423,ST5,2018-05-03 03:00:00,7.0,,16.0,,,
2983424,RB7,2018-05-03 03:00:00,7.0,,43.1,,,
2983425,TD5,2018-05-03 03:00:00,5.5,,,,,
2983463,CD1,2018-05-03 04:00:00,-2.6,15.5,52.8,,,
2983464,BL0,2018-05-03 04:00:00,,,,,,
2983465,GR4,2018-05-03 04:00:00,7.7,8.0,15.7,,,
2983466,MY7,2018-05-03 04:00:00,13.3,30.2,,,,
2983467,HV1,2018-05-03 04:00:00,11.0,18.6,29.5,,,
2983468,GN3,2018-05-03 04:00:00,11.1,18.9,44.0,,,
2983469,GR9,2018-05-03 04:00:00,14.1,26.2,61.1,,,
2983470,LW2,2018-05-03 04:00:00,16.7,15.9,35.2,,,
