id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2956349,CD1,2018-04-12 00:00:00,41.7,44.6,19.7,,,
2956350,BL0,2018-04-12 00:00:00,,,,,,
2956351,GR4,2018-04-12 00:00:00,40.1,45.9,15.2,,,
2956352,MY7,2018-04-12 00:00:00,39.3,45.9,,,,
2956353,HV1,2018-04-12 00:00:00,37.9,38.3,9.5,,,
2956354,GN3,2018-04-12 00:00:00,42.6,46.4,19.1,,,
2956355,GR9,2018-04-12 00:00:00,43.7,52.4,34.4,,,
2956356,LW2,2018-04-12 00:00:00,43.1,50.0,34.6,,,
2956357,GN0,2018-04-12 00:00:00,44.2,41.3,26.3,,,
2956358,KF1,2018-04-12 00:00:00,,,,,,
2956359,CD9,2018-04-12 00:00:00,37.2,42.2,41.2,,,
2956360,CT3,2018-04-12 00:00:00,63.0,,15.1,,,
2956361,CT2,2018-04-12 00:00:00,57.0,,,,,
2956362,BX9,2018-04-12 00:00:00,36.6,,,,,
2956363,BX1,2018-04-12 00:00:00,,,11.9,,,
2956364,TH4,2018-04-12 00:00:00,43.9,51.6,26.7,,,
2956365,ST5,2018-04-12 00:00:00,40.0,,26.1,,,
2956366,RB7,2018-04-12 00:00:00,42.0,,15.3,,,
2956367,TD5,2018-04-12 00:00:00,32.4,,,,,
2956405,CD1,2018-04-12 01:00:00,41.6,42.7,12.5,,,
2956406,BL0,2018-04-12 01:00:00,,41.0,24.5,,,
2956407,GR4,2018-04-12 01:00:00,35.3,35.4,10.7,,,
2956408,MY7,2018-04-12 01:00:00,40.0,46.7,,,,
2956409,HV1,2018-04-12 01:00:00,31.1,30.3,7.9,,,
2956410,GN3,2018-04-12 01:00:00,33.0,35.1,10.6,,,
2956411,GR9,2018-04-12 01:00:00,32.9,37.9,20.1,,,
2956412,LW2,2018-04-12 01:00:00,40.0,41.4,24.5,,,
2956413,GN0,2018-04-12 01:00:00,35.3,29.2,14.9,,,
2956414,KF1,2018-04-12 01:00:00,,,,,,
2956415,CD9,2018-04-12 01:00:00,,,39.8,,,
2956416,CT3,2018-04-12 01:00:00,37.0,,10.5,,,
2956417,CT2,2018-04-12 01:00:00,44.0,,,,,
2956418,BX9,2018-04-12 01:00:00,29.9,,,,,
2956419,BX1,2018-04-12 01:00:00,,,6.9,,,
2956420,TH4,2018-04-12 01:00:00,34.7,39.9,23.9,,,
2956421,ST5,2018-04-12 01:00:00,45.0,,17.1,,,
2956422,RB7,2018-04-12 01:00:00,,,10.9,,,
2956423,TD5,2018-04-12 01:00:00,35.6,,,,,
2956461,CD1,2018-04-12 02:00:00,32.3,33.3,14.5,,,
2956462,BL0,2018-04-12 02:00:00,,,,,,
2956463,GR4,2018-04-12 02:00:00,26.5,29.1,7.8,,,
2956464,MY7,2018-04-12 02:00:00,32.8,36.2,,,,
2956465,HV1,2018-04-12 02:00:00,29.3,27.7,6.9,,,
2956466,GN3,2018-04-12 02:00:00,32.1,34.3,10.6,,,
2956467,GR9,2018-04-12 02:00:00,27.1,29.6,14.0,,,
2956468,LW2,2018-04-12 02:00:00,26.6,33.3,23.1,,,
2956469,GN0,2018-04-12 02:00:00,34.6,27.0,18.2,,,
2956470,KF1,2018-04-12 02:00:00,,,,,,
2956471,CD9,2018-04-12 02:00:00,30.6,32.0,32.6,,,
2956472,CT3,2018-04-12 02:00:00,46.0,,12.3,,,
2956473,CT2,2018-04-12 02:00:00,39.0,,,,,
2956474,BX9,2018-04-12 02:00:00,26.8,,,,,
2956475,BX1,2018-04-12 02:00:00,,,5.7,,,
2956476,TH4,2018-04-12 02:00:00,31.9,39.5,22.7,,,
2956477,ST5,2018-04-12 02:00:00,26.0,,11.5,,,
2956478,RB7,2018-04-12 02:00:00,42.0,,12.3,,,
2956479,TD5,2018-04-12 02:00:00,34.2,,,,,
2956517,CD1,2018-04-12 03:00:00,30.7,31.8,12.8,,,
2956518,BL0,2018-04-12 03:00:00,30.7,36.5,21.8,,,
2956519,GR4,2018-04-12 03:00:00,30.9,35.0,8.8,,,
2956520,MY7,2018-04-12 03:00:00,36.1,30.7,,,,
