id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2952392,dongsi_aq,2018-04-09 00:00:00,72.0,105.0,60.0,1.7,32.0,29.0
2952393,tiantan_aq,2018-04-09 00:00:00,71.0,105.0,78.0,1.7,21.0,14.0
2952394,guanyuan_aq,2018-04-09 00:00:00,68.0,112.0,74.0,1.2,29.0,29.0
2952395,wanshouxigong_aq,2018-04-09 00:00:00,74.0,127.0,70.0,1.3,16.0,19.0
2952396,aotizhongxin_aq,2018-04-09 00:00:00,71.0,99.0,79.0,1.4,13.0,21.0
2952397,nongzhanguan_aq,2018-04-09 00:00:00,67.0,97.0,70.0,1.7,23.0,31.0
2952398,wanliu_aq,2018-04-09 00:00:00,69.0,112.0,77.0,1.2,11.0,9.0
2952399,beibuxinqu_aq,2018-04-09 00:00:00,73.0,153.0,74.0,1.3,5.0,2.0
2952400,zhiwuyuan_aq,2018-04-09 00:00:00,,,,,,
2952401,fengtaihuayuan_aq,2018-04-09 00:00:00,77.0,110.0,78.0,1.1,11.0,12.0
2952402,yungang_aq,2018-04-09 00:00:00,63.0,126.0,67.0,1.0,9.0,5.0
2952403,gucheng_aq,2018-04-09 00:00:00,64.0,125.0,79.0,1.1,10.0,5.0
2952404,fangshan_aq,2018-04-09 00:00:00,69.0,127.0,78.0,1.0,23.0,11.0
2952405,daxing_aq,2018-04-09 00:00:00,68.0,124.0,77.0,1.9,15.0,14.0
2952406,yizhuang_aq,2018-04-09 00:00:00,62.0,108.0,74.0,2.6,27.0,23.0
2952407,tongzhou_aq,2018-04-09 00:00:00,69.0,118.0,62.0,1.9,33.0,39.0
2952408,shunyi_aq,2018-04-09 00:00:00,66.0,115.0,77.0,1.3,21.0,18.0
2952409,pingchang_aq,2018-04-09 00:00:00,57.0,95.0,65.0,1.0,6.0,9.0
2952410,mentougou_aq,2018-04-09 00:00:00,63.0,96.0,70.0,0.9,24.0,7.0
2952411,pinggu_aq,2018-04-09 00:00:00,61.0,80.0,48.0,1.7,42.0,16.0
2952412,huairou_aq,2018-04-09 00:00:00,46.0,63.0,36.0,0.9,33.0,4.0
2952413,miyun_aq,2018-04-09 00:00:00,62.0,127.0,65.0,1.1,12.0,3.0
2952414,yanqin_aq,2018-04-09 00:00:00,61.0,103.0,57.0,0.9,26.0,9.0
2952415,dingling_aq,2018-04-09 00:00:00,52.0,74.0,48.0,0.8,21.0,4.0
2952416,badaling_aq,2018-04-09 00:00:00,57.0,103.0,66.0,0.7,20.0,2.0
2952417,miyunshuiku_aq,2018-04-09 00:00:00,48.0,48.0,22.0,0.7,35.0,3.0
2952418,donggaocun_aq,2018-04-09 00:00:00,52.0,63.0,46.0,1.4,72.0,32.0
2952419,yongledian_aq,2018-04-09 00:00:00,75.0,126.0,82.0,2.7,37.0,52.0
2952420,yufa_aq,2018-04-09 00:00:00,84.0,117.0,67.0,1.0,21.0,12.0
2952421,liulihe_aq,2018-04-09 00:00:00,67.0,141.0,68.0,0.9,12.0,3.0
2952422,qianmen_aq,2018-04-09 00:00:00,70.0,106.0,78.0,1.5,20.0,21.0
2952423,yongdingmennei_aq,2018-04-09 00:00:00,72.0,119.0,101.0,2.3,20.0,34.0
2952424,xizhimenbei_aq,2018-04-09 00:00:00,77.0,110.0,82.0,1.7,18.0,9.0
2952425,nansanhuan_aq,2018-04-09 00:00:00,73.0,122.0,96.0,1.9,11.0,33.0
2952426,dongsihuan_aq,2018-04-09 00:00:00,66.0,130.0,96.0,1.9,11.0,30.0
2952448,dongsi_aq,2018-04-09 01:00:00,73.0,109.0,56.0,1.8,46.0,33.0
2952449,tiantan_aq,2018-04-09 01:00:00,66.0,99.0,72.0,2.0,37.0,24.0
2952450,guanyuan_aq,2018-04-09 01:00:00,68.0,111.0,66.0,1.6,49.0,38.0
2952451,wanshouxigong_aq,2018-04-09 01:00:00,72.0,121.0,67.0,1.8,30.0,32.0
2952452,aotizhongxin_aq,2018-04-09 01:00:00,74.0,95.0,69.0,1.8,32.0,29.0
2952453,nongzhanguan_aq,2018-04-09 01:00:00,64.0,96.0,60.0,1.9,42.0,36.0
2952454,wanliu_aq,2018-04-09 01:00:00,75.0,105.0,73.0,1.4,26.0,17.0
2952455,beibuxinqu_aq,2018-04-09 01:00:00,75.0,108.0,72.0,1.3,24.0,8.0
2952456,zhiwuyuan_aq,2018-04-09 01:00:00,,,,,,
2952457,fengtaihuayuan_aq,2018-04-09 01:00:00,85.0,119.0,72.0,1.2,27.0,17.0
