id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
3334118,shunyi_meo,2018-05-07 00:00:00,Sunny/clear,20.6,1007.9,45.0,1.2,34.0
3334119,hadian_meo,2018-05-07 00:00:00,Sunny/clear,20.4,1005.7,52.0,1.5,30.0
3334120,yanqing_meo,2018-05-07 00:00:00,Sunny/clear,17.1,955.7,49.0,0.8,59.0
3334121,miyun_meo,2018-05-07 00:00:00,Sunny/clear,20.5,1003.0,45.0,0.6,18.0
3334122,huairou_meo,2018-05-07 00:00:00,Sunny/clear,19.1,1002.5,55.0,0.8,68.0
3334123,shangdianzi_meo,2018-05-07 00:00:00,Sunny/clear,19.6,977.6,41.0,3.3,72.0
3334124,pinggu_meo,2018-05-07 00:00:00,Sunny/clear,19.4,1007.2,62.0,0.8,270.0
3334125,tongzhou_meo,2018-05-07 00:00:00,Hail,20.2,1008.7,62.0,1.0,145.0
3334126,chaoyang_meo,2018-05-07 00:00:00,Sunny/clear,19.7,1007.2,50.0,1.3,49.0
3334127,pingchang_meo,2018-05-07 00:00:00,Sunny/clear,20.2,1002.3,50.0,0.9,358.0
3334128,zhaitang_meo,2018-05-07 00:00:00,Sunny/clear,15.7,961.0,54.0,0.8,109.0
3334129,mentougou_meo,2018-05-07 00:00:00,Sunny/clear,20.5,1001.3,48.0,2.3,331.0
3334130,beijing_meo,2018-05-07 00:00:00,Sunny/clear,20.0,1007.3,56.0,2.5,61.0
3334131,shijingshan_meo,2018-05-07 00:00:00,Sunny/clear,21.7,1003.7,48.0,1.6,49.0
3334132,fengtai_meo,2018-05-07 00:00:00,Sunny/clear,21.9,1004.7,43.0,2.6,67.0
3334133,daxing_meo,2018-05-07 00:00:00,Sunny/clear,20.0,1006.6,61.0,1.8,359.0
3334134,fangshan_meo,2018-05-07 00:00:00,Sunny/clear,21.1,1005.3,49.0,2.4,64.0
3334135,xiayunling_meo,2018-05-07 00:00:00,Sunny/clear,16.4,964.1,65.0,0.9,121.0
3335651,shunyi_meo,2018-05-07 01:00:00,Sunny/clear,23.8,1008.3,43.0,0.8,99.0
3335652,hadian_meo,2018-05-07 01:00:00,Sunny/clear,23.2,1006.1,42.0,1.9,46.0
3335653,yanqing_meo,2018-05-07 01:00:00,Sunny/clear,19.7,955.9,44.0,1.3,339.0
3335654,miyun_meo,2018-05-07 01:00:00,Sunny/clear,22.9,1003.4,31.0,1.6,48.0
3335655,huairou_meo,2018-05-07 01:00:00,Sunny/clear,23.1,1002.9,41.0,1.5,113.0
3335656,shangdianzi_meo,2018-05-07 01:00:00,Sunny/clear,22.5,977.8,28.0,3.8,64.0
3335657,pinggu_meo,2018-05-07 01:00:00,Sunny/clear,22.8,1007.7,45.0,1.1,189.0
3335658,tongzhou_meo,2018-05-07 01:00:00,Hail,22.1,1009.3,46.0,4.1,84.0
3335659,chaoyang_meo,2018-05-07 01:00:00,Sunny/clear,22.6,1007.6,45.0,2.8,65.0
3335660,pingchang_meo,2018-05-07 01:00:00,Sunny/clear,23.1,1002.9,44.0,1.6,123.0
3335661,zhaitang_meo,2018-05-07 01:00:00,Sunny/clear,19.4,961.2,44.0,0.9,106.0
3335662,mentougou_meo,2018-05-07 01:00:00,Sunny/clear,23.1,1001.7,37.0,3.6,20.0
3335663,beijing_meo,2018-05-07 01:00:00,Sunny/clear,22.7,1007.6,48.0,2.5,67.0
3335664,shijingshan_meo,2018-05-07 01:00:00,Sunny/clear,23.3,1004.1,40.0,2.4,29.0
3335665,fengtai_meo,2018-05-07 01:00:00,Sunny/clear,23.8,1005.1,39.0,2.6,50.0
3335666,daxing_meo,2018-05-07 01:00:00,Sunny/clear,22.0,1006.8,54.0,3.3,33.0
3335667,fangshan_meo,2018-05-07 01:00:00,Sunny/clear,22.4,1005.7,43.0,2.1,39.0
3335668,xiayunling_meo,2018-05-07 01:00:00,Sunny/clear,21.2,964.2,52.0,4.9,337.0
