id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3987324,london_grid_000,2018-05-25 00:00:00,CLOUDY,13.61,1018.1899,95.0,339.56,11.26
3987325,london_grid_001,2018-05-25 00:00:00,CLOUDY,13.44,1017.1403,96.0,340.17,10.36
3987326,london_grid_002,2018-05-25 00:00:00,CLOUDY,13.26,1016.0907,97.0,340.89,9.46
3987327,london_grid_003,2018-05-25 00:00:00,RAIN,13.14,1013.4123,97.0,345.08,8.92
3987328,london_grid_004,2018-05-25 00:00:00,RAIN,13.08,1009.1051,98.0,352.77,8.86
3987329,london_grid_005,2018-05-25 00:00:00,RAIN,13.01,1004.7979,98.0,0.41,8.97
3987330,london_grid_006,2018-05-25 00:00:00,RAIN,12.75,1004.2283,97.0,10.84,9.38
3987331,london_grid_007,2018-05-25 00:00:00,RAIN,12.48,1003.6587,97.0,20.11,10.07
3987332,london_grid_008,2018-05-25 00:00:00,RAIN,12.1,1004.1099,96.0,27.01,10.62
3987333,london_grid_009,2018-05-25 00:00:00,RAIN,11.58,1005.5819,96.0,32.34,10.93
3987334,london_grid_010,2018-05-25 00:00:00,RAIN,11.07,1007.0539,96.0,37.34,11.32
3987335,london_grid_011,2018-05-25 00:00:00,RAIN,10.7,1005.1595,96.0,37.9,10.97
3987336,london_grid_012,2018-05-25 00:00:00,RAIN,10.33,1003.2651,96.0,38.49,10.62
3987337,london_grid_013,2018-05-25 00:00:00,RAIN,10.15,1002.9963,96.0,38.19,10.19
3987338,london_grid_014,2018-05-25 00:00:00,RAIN,10.15,1004.3531,95.0,36.86,9.69
3987339,london_grid_015,2018-05-25 00:00:00,RAIN,10.16,1005.7099,95.0,35.39,9.19
3987340,london_grid_016,2018-05-25 00:00:00,RAIN,10.45,1006.8427,94.0,34.41,9.85
3987341,london_grid_017,2018-05-25 00:00:00,PARTLY_CLOUDY_DAY,10.74,1007.9755,92.0,33.56,10.51
3987342,london_grid_018,2018-05-25 00:00:00,PARTLY_CLOUDY_DAY,11.33,1007.2651,88.0,34.65,11.32
3987343,london_grid_019,2018-05-25 00:00:00,PARTLY_CLOUDY_DAY,12.24,1004.7115,83.0,37.26,12.3
3987344,london_grid_020,2018-05-25 00:00:00,CLOUDY,13.14,1002.1579,77.0,39.48,13.3
3987345,london_grid_021,2018-05-25 00:00:00,CLOUDY,13.63,1018.2539,95.0,338.24,11.03
3987346,london_grid_022,2018-05-25 00:00:00,CLOUDY,13.48,1017.3298,96.0,339.59,10.1
3987347,london_grid_023,2018-05-25 00:00:00,CLOUDY,13.33,1016.4056,96.0,341.2,9.17
3987348,london_grid_024,2018-05-25 00:00:00,RAIN,13.23,1014.1163,97.0,346.48,8.67
3987349,london_grid_025,2018-05-25 00:00:00,RAIN,13.18,1010.4619,97.0,355.17,8.74
3987350,london_grid_026,2018-05-25 00:00:00,RAIN,13.13,1006.8075,98.0,3.53,9.0
3987351,london_grid_027,2018-05-25 00:00:00,RAIN,12.78,1005.3009,97.0,13.2,9.62
3987352,london_grid_028,2018-05-25 00:00:00,RAIN,12.42,1003.7944,97.0,21.49,10.48
3987353,london_grid_029,2018-05-25 00:00:00,RAIN,11.97,1003.4225,96.0,27.39,11.03
3987354,london_grid_030,2018-05-25 00:00:00,RAIN,11.4,1004.1854,96.0,31.87,11.2
3987355,london_grid_031,2018-05-25 00:00:00,RAIN,10.84,1004.9483,96.0,36.18,11.44
3987356,london_grid_032,2018-05-25 00:00:00,RAIN,10.53,1004.3979,96.0,36.59,11.03
3987357,london_grid_033,2018-05-25 00:00:00,RAIN,10.23,1003.8475,96.0,37.03,10.61
3987358,london_grid_034,2018-05-25 00:00:00,RAIN,10.07,1003.6965,96.0,36.79,10.23
3987359,london_grid_035,2018-05-25 00:00:00,RAIN,10.07,1003.9448,96.0,35.8,9.88
3987360,london_grid_036,2018-05-25 00:00:00,RAIN,10.07,1004.1931,95.0,34.75,9.54
3987361,london_grid_037,2018-05-25 00:00:00,RAIN,10.45,1006.0427,94.0,34.23,10.31
3987362,london_grid_038,2018-05-25 00:00:00,PARTLY_CLOUDY_DAY,10.83,1007.8923,92.0,33.78,11.09
3987363,london_grid_039,2018-05-25 00:00:00,PARTLY_CLOUDY_DAY,11.41,1007.7912,89.0,34.68,11.98
3987364,london_grid_040,2018-05-25 00:00:00,PARTLY_CLOUDY_DAY,12.19,1005.7393,84.0,36.62,12.98
3987365,london_grid_041,2018-05-25 00:00:00,PARTLY_CLOUDY_DAY,12.98,1003.6875,78.0,38.28,13.99
3987366,london_grid_042,2018-05-25 00:00:00,CLOUDY,13.64,1018.3179,95.0,336.87,10.82
3987367,london_grid_043,2018-05-25 00:00:00,CLOUDY,13.52,1017.5192,96.0,338.97,9.84
3987368,london_grid_044,2018-05-25 00:00:00,CLOUDY,13.4,1016.7205,96.0,341.53,8.88
3987369,london_grid_045,2018-05-25 00:00:00,RAIN,13.32,1014.8203,97.0,347.96,8.42
