id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3190708,london_grid_000,2018-05-03 00:00:00,CLEAR_DAY,9.8,1015.9084,74.0,307.08,18.9
3190709,london_grid_001,2018-05-03 00:00:00,CLEAR_DAY,8.25,1014.7884,79.0,304.76,16.02
3190710,london_grid_002,2018-05-03 00:00:00,CLEAR_DAY,6.7,1013.6684,85.0,301.43,13.18
3190711,london_grid_003,2018-05-03 00:00:00,CLEAR_DAY,5.51,1010.8588,89.0,297.12,11.58
3190712,london_grid_004,2018-05-03 00:00:00,CLEAR_DAY,4.67,1006.3595,92.0,292.83,11.23
3190713,london_grid_005,2018-05-03 00:00:00,CLEAR_DAY,3.83,1001.8603,95.0,288.29,10.95
3190714,london_grid_006,2018-05-03 00:00:00,CLEAR_DAY,3.99,1001.1371,94.0,284.57,11.2
3190715,london_grid_007,2018-05-03 00:00:00,CLEAR_DAY,4.15,1000.4139,94.0,281.02,11.5
3190716,london_grid_008,2018-05-03 00:00:00,CLEAR_DAY,4.31,1000.6955,94.0,277.63,11.56
3190717,london_grid_009,2018-05-03 00:00:00,CLEAR_DAY,4.48,1001.982,93.0,274.18,11.39
3190718,london_grid_010,2018-05-03 00:00:00,CLEAR_DAY,4.65,1003.2684,93.0,270.64,11.26
3190719,london_grid_011,2018-05-03 00:00:00,CLEAR_DAY,4.32,1001.1564,93.0,268.99,10.89
3190720,london_grid_012,2018-05-03 00:00:00,CLEAR_DAY,4.0,999.0444,94.0,267.23,10.52
3190721,london_grid_013,2018-05-03 00:00:00,CLEAR_DAY,3.76,998.6124,94.0,265.19,10.01
3190722,london_grid_014,2018-05-03 00:00:00,CLEAR_DAY,3.6,999.8604,94.0,262.73,9.36
3190723,london_grid_015,2018-05-03 00:00:00,CLEAR_DAY,3.44,1001.1084,94.0,259.9,8.73
3190724,london_grid_016,2018-05-03 00:00:00,CLEAR_DAY,3.69,1002.0875,93.0,261.79,9.11
3190725,london_grid_017,2018-05-03 00:00:00,CLEAR_DAY,3.95,1003.0667,92.0,263.53,9.49
3190726,london_grid_018,2018-05-03 00:00:00,CLEAR_DAY,4.55,1002.1547,88.0,267.07,9.8
3190727,london_grid_019,2018-05-03 00:00:00,CLEAR_DAY,5.49,999.3515,82.0,272.3,10.1
3190728,london_grid_020,2018-05-03 00:00:00,CLEAR_DAY,6.44,996.5484,76.0,277.2,10.48
3190729,london_grid_021,2018-05-03 00:00:00,CLEAR_DAY,9.8,1015.9915,74.0,307.62,19.02
3190730,london_grid_022,2018-05-03 00:00:00,CLEAR_DAY,8.32,1015.0047,79.0,305.29,16.18
3190731,london_grid_023,2018-05-03 00:00:00,CLEAR_DAY,6.85,1014.0178,84.0,301.96,13.39
3190732,london_grid_024,2018-05-03 00:00:00,CLEAR_DAY,5.69,1011.6063,88.0,297.81,11.76
3190733,london_grid_025,2018-05-03 00:00:00,CLEAR_DAY,4.85,1007.7701,91.0,293.72,11.29
