id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2960198,CD1,2018-04-15 00:00:00,55.5,60.3,48.2,,,
2960199,BL0,2018-04-15 00:00:00,,,,,,
2960200,GR4,2018-04-15 00:00:00,49.1,53.8,36.6,,,
2960201,MY7,2018-04-15 00:00:00,53.1,63.5,,,,
2960202,HV1,2018-04-15 00:00:00,35.7,36.0,29.0,,,
2960203,GN3,2018-04-15 00:00:00,51.0,56.1,36.0,,,
2960204,GR9,2018-04-15 00:00:00,52.5,58.6,58.1,,,
2960205,LW2,2018-04-15 00:00:00,56.9,59.1,67.9,,,
2960206,GN0,2018-04-15 00:00:00,55.3,46.4,51.4,,,
2960207,KF1,2018-04-15 00:00:00,46.1,52.5,,,,
2960208,CD9,2018-04-15 00:00:00,46.8,50.0,80.5,,,
2960209,CT3,2018-04-15 00:00:00,49.0,49.0,54.8,,,
2960210,CT2,2018-04-15 00:00:00,59.0,,,,,
2960211,BX9,2018-04-15 00:00:00,47.8,,,,,
2960212,BX1,2018-04-15 00:00:00,,,33.8,,,
2960213,TH4,2018-04-15 00:00:00,,,,,,
2960214,ST5,2018-04-15 00:00:00,33.0,35.0,,,,
2960215,RB7,2018-04-15 00:00:00,41.0,56.4,31.2,,,
2960216,TD5,2018-04-15 00:00:00,54.0,,,,,
2960254,CD1,2018-04-15 01:00:00,49.6,54.5,48.0,,,
2960255,BL0,2018-04-15 01:00:00,,,,,,
2960256,GR4,2018-04-15 01:00:00,46.2,54.9,34.3,,,
2960257,MY7,2018-04-15 01:00:00,41.6,47.5,,,,
2960258,HV1,2018-04-15 01:00:00,43.2,42.7,26.1,,,
2960259,GN3,2018-04-15 01:00:00,48.8,51.4,36.7,,,
2960260,GR9,2018-04-15 01:00:00,49.1,54.8,48.4,,,
2960261,LW2,2018-04-15 01:00:00,45.6,54.1,52.8,,,
2960262,GN0,2018-04-15 01:00:00,51.2,43.8,47.1,,,
2960263,KF1,2018-04-15 01:00:00,36.2,41.3,,,,
2960264,CD9,2018-04-15 01:00:00,,,79.8,,,
2960265,CT3,2018-04-15 01:00:00,,,,,,
2960266,CT2,2018-04-15 01:00:00,49.0,,,,,
2960267,BX9,2018-04-15 01:00:00,52.0,,,,,
2960268,BX1,2018-04-15 01:00:00,,,34.7,,,
2960269,TH4,2018-04-15 01:00:00,,,,,,
2960270,ST5,2018-04-15 01:00:00,29.0,28.0,,,,
2960271,RB7,2018-04-15 01:00:00,50.0,48.4,31.3,,,
2960272,TD5,2018-04-15 01:00:00,32.6,,,,,
2960310,CD1,2018-04-15 02:00:00,48.1,52.5,41.0,,,
2960311,BL0,2018-04-15 02:00:00,,,,,,
2960312,GR4,2018-04-15 02:00:00,47.0,53.1,31.0,,,
2960313,MY7,2018-04-15 02:00:00,39.0,46.6,,,,
2960314,HV1,2018-04-15 02:00:00,46.3,47.1,22.8,,,
2960315,GN3,2018-04-15 02:00:00,46.9,49.8,40.2,,,
2960316,GR9,2018-04-15 02:00:00,49.1,54.1,44.1,,,
2960317,LW2,2018-04-15 02:00:00,48.1,56.3,56.6,,,
2960318,GN0,2018-04-15 02:00:00,51.2,44.5,48.1,,,
2960319,KF1,2018-04-15 02:00:00,,,,,,
2960320,CD9,2018-04-15 02:00:00,43.6,44.8,76.4,,,
2960321,CT3,2018-04-15 02:00:00,,,,,,
2960322,CT2,2018-04-15 02:00:00,43.0,,,,,
2960323,BX9,2018-04-15 02:00:00,47.6,,,,,
2960324,BX1,2018-04-15 02:00:00,,,41.1,,,
2960325,TH4,2018-04-15 02:00:00,,,,,,
2960326,ST5,2018-04-15 02:00:00,28.0,28.0,,,,
2960327,RB7,2018-04-15 02:00:00,47.0,47.2,31.2,,,
2960328,TD5,2018-04-15 02:00:00,27.3,,,,,
2960366,CD1,2018-04-15 03:00:00,50.0,54.4,34.1,,,
2960367,BL0,2018-04-15 03:00:00,,48.5,55.8,,,
2960368,GR4,2018-04-15 03:00:00,,50.1,,,,
2960369,MY7,2018-04-15 03:00:00,45.0,52.0,,,,
2960370,HV1,2018-04-15 03:00:00,39.6,39.3,23.4,,,
2960371,GN3,2018-04-15 03:00:00,45.8,50.3,41.3,,,
2960372,GR9,2018-04-15 03:00:00,47.1,55.0,43.7,,,
2960373,LW2,2018-04-15 03:00:00,52.7,53.6,59.4,,,
2960374,GN0,2018-04-15 03:00:00,47.3,42.3,49.6,,,
2960375,KF1,2018-04-15 03:00:00,36.3,40.7,,,,
2960376,CD9,2018-04-15 03:00:00,,,70.1,,,
2960377,CT3,2018-04-15 03:00:00,,,,,,
2960378,CT2,2018-04-15 03:00:00,53.0,,,,,
2960379,BX9,2018-04-15 03:00:00,41.7,,,,,
2960380,BX1,2018-04-15 03:00:00,,,49.8,,,
2960381,TH4,2018-04-15 03:00:00,,,,,,
2960382,ST5,2018-04-15 03:00:00,29.0,28.0,,,,
2960383,RB7,2018-04-15 03:00:00,46.0,46.2,32.0,,,
2960384,TD5,2018-04-15 03:00:00,24.8,,,,,
2960422,CD1,2018-04-15 04:00:00,48.4,50.6,35.2,,,
2960423,BL0,2018-04-15 04:00:00,,,,,,
2960424,GR4,2018-04-15 04:00:00,40.5,47.7,35.4,,,
2960425,MY7,2018-04-15 04:00:00,45.6,49.6,,,,
2960426,HV1,2018-04-15 04:00:00,28.2,29.6,27.1,,,
2960427,GN3,2018-04-15 04:00:00,47.9,54.4,39.7,,,
2960428,GR9,2018-04-15 04:00:00,42.3,51.7,49.0,,,
2960429,LW2,2018-04-15 04:00:00,46.6,53.1,57.5,,,
2960430,GN0,2018-04-15 04:00:00,50.8,46.1,50.3,,,
2960431,KF1,2018-04-15 04:00:00,35.0,39.3,,,,
2960432,CD9,2018-04-15 04:00:00,43.1,45.0,68.6,,,
2960433,CT3,2018-04-15 04:00:00,,,,,,
2960434,CT2,2018-04-15 04:00:00,48.0,,,,,
2960435,BX9,2018-04-15 04:00:00,45.5,,,,,
2960436,BX1,2018-04-15 04:00:00,,,38.1,,,
2960437,TH4,2018-04-15 04:00:00,,,,,,
2960438,ST5,2018-04-15 04:00:00,37.0,37.0,,,,
2960439,RB7,2018-04-15 04:00:00,44.0,41.0,28.5,,,
