id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
3005113,CD1,2018-05-19 00:00:00,18.4,28.3,66.9,,,
3005114,BL0,2018-05-19 00:00:00,,,,,,
3005115,GR4,2018-05-19 00:00:00,13.6,18.2,20.7,,,
3005116,MY7,2018-05-19 00:00:00,,33.3,,,,
3005117,HV1,2018-05-19 00:00:00,12.8,18.1,26.3,,,
3005118,GN3,2018-05-19 00:00:00,16.4,29.7,40.4,,,
3005119,GR9,2018-05-19 00:00:00,,,,,,
3005120,LW2,2018-05-19 00:00:00,19.6,23.7,32.5,,,
3005121,GN0,2018-05-19 00:00:00,,23.3,35.2,,,
3005122,KF1,2018-05-19 00:00:00,15.5,25.2,,,,
3005123,CD9,2018-05-19 00:00:00,,,99.0,,,
3005124,CT3,2018-05-19 00:00:00,24.0,34.6,64.1,,,
3005125,CT2,2018-05-19 00:00:00,21.0,,,,,
3005126,BX9,2018-05-19 00:00:00,15.9,,,,,
3005127,BX1,2018-05-19 00:00:00,,21.8,30.2,,,
3005128,TH4,2018-05-19 00:00:00,,35.4,63.1,,,
3005129,ST5,2018-05-19 00:00:00,21.0,28.0,33.6,,,
3005130,RB7,2018-05-19 00:00:00,15.0,23.8,38.5,,,
3005131,TD5,2018-05-19 00:00:00,13.3,,,,,
3005169,CD1,2018-05-19 01:00:00,16.7,27.6,63.9,,,
3005170,BL0,2018-05-19 01:00:00,13.6,38.0,71.3,,,
3005171,GR4,2018-05-19 01:00:00,13.7,20.8,31.9,,,
3005172,MY7,2018-05-19 01:00:00,,29.2,,,,
3005173,HV1,2018-05-19 01:00:00,16.3,21.9,35.5,,,
3005174,GN3,2018-05-19 01:00:00,18.6,30.3,41.8,,,
3005175,GR9,2018-05-19 01:00:00,,,,,,
3005176,LW2,2018-05-19 01:00:00,20.2,28.0,33.6,,,
3005177,GN0,2018-05-19 01:00:00,,26.5,35.1,,,
3005178,KF1,2018-05-19 01:00:00,15.1,22.4,,,,
3005179,CD9,2018-05-19 01:00:00,,,92.0,,,
3005180,CT3,2018-05-19 01:00:00,,,,,,
3005181,CT2,2018-05-19 01:00:00,16.0,,,,,
3005182,BX9,2018-05-19 01:00:00,16.4,,,,,
3005183,BX1,2018-05-19 01:00:00,,21.7,32.5,,,
3005184,TH4,2018-05-19 01:00:00,17.5,36.6,70.1,,,
3005185,ST5,2018-05-19 01:00:00,15.0,23.0,19.8,,,
3005186,RB7,2018-05-19 01:00:00,19.0,29.2,29.7,,,
3005187,TD5,2018-05-19 01:00:00,11.4,,,,,
3005225,CD1,2018-05-19 02:00:00,18.9,26.2,64.1,,,
3005226,BL0,2018-05-19 02:00:00,,,,,,
3005227,GR4,2018-05-19 02:00:00,13.5,24.8,25.6,,,
3005228,MY7,2018-05-19 02:00:00,,29.0,,,,
3005229,HV1,2018-05-19 02:00:00,14.6,17.9,21.8,,,
3005230,GN3,2018-05-19 02:00:00,19.7,29.1,41.0,,,
3005231,GR9,2018-05-19 02:00:00,,,,,,
3005232,LW2,2018-05-19 02:00:00,14.8,15.0,33.6,,,
3005233,GN0,2018-05-19 02:00:00,,27.7,41.8,,,
3005234,KF1,2018-05-19 02:00:00,15.6,22.4,,,,
3005235,CD9,2018-05-19 02:00:00,,,75.7,,,
3005236,CT3,2018-05-19 02:00:00,,,,,,
3005237,CT2,2018-05-19 02:00:00,18.0,,,,,
3005238,BX9,2018-05-19 02:00:00,15.8,,,,,
3005239,BX1,2018-05-19 02:00:00,,20.3,29.0,,,
3005240,TH4,2018-05-19 02:00:00,18.6,40.0,74.1,,,
3005241,ST5,2018-05-19 02:00:00,13.0,26.0,22.5,,,
3005242,RB7,2018-05-19 02:00:00,21.0,22.2,34.0,,,
3005243,TD5,2018-05-19 02:00:00,11.1,,,,,
3005281,CD1,2018-05-19 03:00:00,19.0,27.6,66.5,,,
3005282,BL0,2018-05-19 03:00:00,11.1,26.0,68.7,,,
3005283,GR4,2018-05-19 03:00:00,14.1,20.9,20.3,,,
3005284,MY7,2018-05-19 03:00:00,,31.5,,,,
3005285,HV1,2018-05-19 03:00:00,9.3,14.0,19.5,,,
3005286,GN3,2018-05-19 03:00:00,17.6,26.6,43.3,,,
3005287,GR9,2018-05-19 03:00:00,,,,,,
3005288,LW2,2018-05-19 03:00:00,17.8,26.3,30.7,,,
3005289,GN0,2018-05-19 03:00:00,,26.2,43.4,,,
3005290,KF1,2018-05-19 03:00:00,16.1,22.4,,,,
3005291,CD9,2018-05-19 03:00:00,,,77.4,,,
3005292,CT3,2018-05-19 03:00:00,,,,,,
3005293,CT2,2018-05-19 03:00:00,16.0,,,,,
3005294,BX9,2018-05-19 03:00:00,16.3,,,,,
3005295,BX1,2018-05-19 03:00:00,,24.2,28.4,,,
3005296,TH4,2018-05-19 03:00:00,18.6,41.2,73.2,,,
3005297,ST5,2018-05-19 03:00:00,13.0,20.0,19.6,,,
3005298,RB7,2018-05-19 03:00:00,20.0,26.0,37.6,,,
3005299,TD5,2018-05-19 03:00:00,10.5,,,,,
