id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3478872,beijing_grid_000,2018-05-11 00:00:00,CLOUDY,17.0,973.457,52.0,110.34,6.13
3478873,beijing_grid_001,2018-05-11 00:00:00,RAIN,17.0,959.985,52.0,98.07,5.95
3478874,beijing_grid_002,2018-05-11 00:00:00,RAIN,12.0,946.513,51.0,85.64,6.05
3478875,beijing_grid_003,2018-05-11 00:00:00,CLOUDY,12.0,931.1754,52.0,82.54,6.15
3478876,beijing_grid_004,2018-05-11 00:00:00,CLOUDY,12.0,913.9722,54.0,88.31,6.09
3478877,beijing_grid_005,2018-05-11 00:00:00,CLOUDY,12.0,896.7691,56.0,94.14,6.09
3478878,beijing_grid_006,2018-05-11 00:00:00,CLOUDY,12.0,878.4202,62.0,109.17,5.64
3478879,beijing_grid_007,2018-05-11 00:00:00,CLOUDY,13.0,858.1716,68.0,132.0,5.75
3478880,beijing_grid_008,2018-05-11 00:00:00,CLOUDY,14.8,852.6378,68.0,140.04,6.24
3478881,beijing_grid_009,2018-05-11 00:00:00,CLOUDY,14.8,856.1194,65.0,150.56,7.36
3478882,beijing_grid_010,2018-05-11 00:00:00,CLOUDY,15.0,859.601,61.0,158.11,8.66
3478883,beijing_grid_011,2018-05-11 00:00:00,CLOUDY,15.0,870.4682,60.0,151.39,8.91
3478884,beijing_grid_012,2018-05-11 00:00:00,CLOUDY,15.0,881.3355,59.0,145.11,9.27
3478885,beijing_grid_013,2018-05-11 00:00:00,CLOUDY,15.0,892.0587,58.0,136.64,9.74
3478886,beijing_grid_014,2018-05-11 00:00:00,CLOUDY,13.0,902.6378,56.0,126.6,10.51
3478887,beijing_grid_015,2018-05-11 00:00:00,CLOUDY,13.0,913.217,55.0,118.14,11.54
3478888,beijing_grid_016,2018-05-11 00:00:00,RAIN,13.0,913.0314,54.0,127.08,11.8
3478889,beijing_grid_017,2018-05-11 00:00:00,RAIN,13.0,912.8458,53.0,135.44,12.33
3478890,beijing_grid_018,2018-05-11 00:00:00,RAIN,13.0,904.1578,55.0,146.31,12.95
3478891,beijing_grid_019,2018-05-11 00:00:00,RAIN,13.0,886.9674,60.0,159.05,14.0
