id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3877853,beijing_grid_000,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,975.6076,40.0,312.0,17.28
3877854,beijing_grid_001,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,962.0204,39.0,316.21,18.41
3877855,beijing_grid_002,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,948.4331,39.0,319.91,19.63
3877856,beijing_grid_003,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,932.8875,40.0,322.83,21.01
3877857,beijing_grid_004,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,915.3835,41.0,325.06,22.51
3877858,beijing_grid_005,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,897.8795,42.0,327.0,24.05
3877859,beijing_grid_006,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,879.4348,43.0,324.06,22.58
3877860,beijing_grid_007,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,13.0,860.99,44.0,320.71,21.18
3877861,beijing_grid_008,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,853.8732,44.0,314.31,21.0
3877862,beijing_grid_009,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,858.0844,42.0,305.9,22.34
3877863,beijing_grid_010,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,16.0,862.2955,40.0,298.58,24.1
3877864,beijing_grid_011,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,16.0,873.1308,36.0,296.97,27.89
3877865,beijing_grid_012,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,16.0,883.966,32.0,295.74,31.71
3877866,beijing_grid_013,2018-05-22 00:00:00,WIND,16.0,894.5996,28.0,297.61,34.13
3877867,beijing_grid_014,2018-05-22 00:00:00,WIND,14.0,905.0316,25.0,302.13,35.32
3877868,beijing_grid_015,2018-05-22 00:00:00,WIND,14.0,915.4636,21.0,306.32,36.72
3877869,beijing_grid_016,2018-05-22 00:00:00,WIND,14.0,915.2268,20.0,305.81,36.64
3877870,beijing_grid_017,2018-05-22 00:00:00,WIND,14.0,914.99,18.0,305.28,36.56
3877871,beijing_grid_018,2018-05-22 00:00:00,WIND,14.0,906.1868,18.0,304.9,36.88
3877872,beijing_grid_019,2018-05-22 00:00:00,WIND,14.0,888.8172,21.0,304.67,37.6
3877873,beijing_grid_020,2018-05-22 00:00:00,WIND,14.0,871.4476,23.0,304.45,38.32
3877874,beijing_grid_021,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,984.4652,43.0,305.58,14.92
3877875,beijing_grid_022,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,974.1087,42.0,310.5,15.13
3877876,beijing_grid_023,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,963.7522,41.0,315.26,15.45
3877877,beijing_grid_024,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,949.8143,41.0,319.57,15.99
3877878,beijing_grid_025,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,932.2949,42.0,323.33,16.73
3877879,beijing_grid_026,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,914.7755,42.0,326.76,17.53
3877880,beijing_grid_027,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,20.2,900.7851,42.0,323.3,17.76
3877881,beijing_grid_028,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,20.2,886.7948,41.0,319.94,18.04
3877882,beijing_grid_029,2018-05-22 00:00:00,PARTLY_CLOUDY_DAY,15.0,875.806,41.0,313.9,19.36
