id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
3191570,shunyi_meo,2018-05-03 00:00:00,Sunny/clear,16.9,1016.4,29.0,2.4,47.0
3191571,hadian_meo,2018-05-03 00:00:00,Sunny/clear,17.4,1013.9,22.0,2.9,30.0
3191572,yanqing_meo,2018-05-03 00:00:00,Sunny/clear,13.0,963.0,44.0,1.1,16.0
3191573,miyun_meo,2018-05-03 00:00:00,Sunny/clear,15.6,1011.4,33.0,1.5,38.0
3191574,huairou_meo,2018-05-03 00:00:00,Sunny/clear,15.9,1010.7,36.0,0.9,229.0
3191575,shangdianzi_meo,2018-05-03 00:00:00,Sunny/clear,14.1,984.8,30.0,3.4,76.0
3191576,pinggu_meo,2018-05-03 00:00:00,Sunny/clear,14.9,1015.7,41.0,1.4,282.0
3191577,tongzhou_meo,2018-05-03 00:00:00,Sunny/clear,17.4,1017.2,29.0,2.3,36.0
3191578,chaoyang_meo,2018-05-03 00:00:00,Sunny/clear,17.3,1015.6,24.0,3.1,337.0
3191579,pingchang_meo,2018-05-03 00:00:00,Sunny/clear,18.3,1010.7,18.0,1.6,351.0
3191580,zhaitang_meo,2018-05-03 00:00:00,Sunny/clear,12.8,968.3,43.0,1.2,355.0
3191581,mentougou_meo,2018-05-03 00:00:00,Sunny/clear,17.9,1009.4,25.0,2.3,65.0
3191582,beijing_meo,2018-05-03 00:00:00,Sunny/clear,17.5,1015.8,21.0,2.2,23.0
3191583,shijingshan_meo,2018-05-03 00:00:00,Sunny/clear,17.7,1011.9,25.0,2.2,47.0
3191584,fengtai_meo,2018-05-03 00:00:00,Sunny/clear,18.6,1013.0,22.0,2.8,45.0
3191585,daxing_meo,2018-05-03 00:00:00,Sunny/clear,18.4,1014.9,22.0,4.6,57.0
3191586,fangshan_meo,2018-05-03 00:00:00,Sunny/clear,18.0,1013.7,16.0,2.9,68.0
3191587,xiayunling_meo,2018-05-03 00:00:00,Sunny/clear,13.0,971.4,45.0,1.7,135.0
3193103,shunyi_meo,2018-05-03 01:00:00,Sunny/clear,18.8,1016.4,21.0,2.6,29.0
3193104,hadian_meo,2018-05-03 01:00:00,Sunny/clear,20.2,1014.0,16.0,3.1,26.0
3193105,yanqing_meo,2018-05-03 01:00:00,Sunny/clear,16.2,962.8,30.0,0.4,341.0
3193106,miyun_meo,2018-05-03 01:00:00,Sunny/clear,17.8,1011.3,24.0,1.3,13.0
3193107,huairou_meo,2018-05-03 01:00:00,Sunny/clear,18.8,1010.5,15.0,4.7,53.0
3193108,shangdianzi_meo,2018-05-03 01:00:00,Sunny/clear,16.7,984.9,24.0,3.5,72.0
3193109,pinggu_meo,2018-05-03 01:00:00,Sunny/clear,18.5,1015.6,19.0,4.0,332.0
3193110,tongzhou_meo,2018-05-03 01:00:00,Sunny/clear,18.6,1017.4,20.0,3.2,336.0
3193111,chaoyang_meo,2018-05-03 01:00:00,Sunny/clear,19.0,1015.7,21.0,1.8,78.0
3193112,pingchang_meo,2018-05-03 01:00:00,Sunny/clear,19.5,1010.6,16.0,2.8,345.0
3193113,zhaitang_meo,2018-05-03 01:00:00,Sunny/clear,17.9,968.0,20.0,1.9,85.0
