id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2964083,CD1,2018-04-18 00:00:00,10.2,16.3,15.8,,,
2964084,BL0,2018-04-18 00:00:00,,,,,,
2964085,GR4,2018-04-18 00:00:00,,12.0,21.4,,,
2964086,MY7,2018-04-18 00:00:00,8.7,17.0,,,,
2964087,HV1,2018-04-18 00:00:00,10.7,17.4,22.1,,,
2964088,GN3,2018-04-18 00:00:00,9.3,17.2,24.5,,,
2964089,GR9,2018-04-18 00:00:00,10.4,22.9,74.6,,,
2964090,LW2,2018-04-18 00:00:00,5.9,14.2,19.5,,,
2964091,GN0,2018-04-18 00:00:00,11.2,13.7,21.3,,,
2964092,KF1,2018-04-18 00:00:00,7.4,11.9,,,,
2964093,CD9,2018-04-18 00:00:00,22.5,27.0,79.3,,,
2964094,CT3,2018-04-18 00:00:00,7.0,14.6,19.9,,,
2964095,CT2,2018-04-18 00:00:00,11.0,,,,,
2964096,BX9,2018-04-18 00:00:00,10.7,,,,,
2964097,BX1,2018-04-18 00:00:00,,14.9,30.0,,,
2964098,TH4,2018-04-18 00:00:00,9.0,20.1,39.2,,,
2964099,ST5,2018-04-18 00:00:00,13.0,17.0,,,,
2964100,RB7,2018-04-18 00:00:00,14.0,15.0,25.7,,,
2964101,TD5,2018-04-18 00:00:00,9.6,,,,,
2964139,CD1,2018-04-18 01:00:00,10.6,12.6,15.6,,,
2964140,BL0,2018-04-18 01:00:00,4.1,14.1,25.4,,,
2964141,GR4,2018-04-18 01:00:00,,12.4,10.9,,,
2964142,MY7,2018-04-18 01:00:00,9.5,18.6,,,,
2964143,HV1,2018-04-18 01:00:00,5.3,11.4,21.6,,,
2964144,GN3,2018-04-18 01:00:00,8.4,14.4,11.5,,,
2964145,GR9,2018-04-18 01:00:00,8.6,19.1,39.3,,,
2964146,LW2,2018-04-18 01:00:00,9.3,16.0,17.6,,,
2964147,GN0,2018-04-18 01:00:00,7.8,11.9,18.5,,,
2964148,KF1,2018-04-18 01:00:00,6.6,12.5,,,,
2964149,CD9,2018-04-18 01:00:00,,,76.8,,,
2964150,CT3,2018-04-18 01:00:00,5.0,11.6,18.1,,,
2964151,CT2,2018-04-18 01:00:00,13.0,,,,,
2964152,BX9,2018-04-18 01:00:00,10.0,,,,,
2964153,BX1,2018-04-18 01:00:00,,18.7,25.5,,,
2964154,TH4,2018-04-18 01:00:00,11.4,14.7,36.5,,,
2964155,ST5,2018-04-18 01:00:00,10.0,18.0,,,,
2964156,RB7,2018-04-18 01:00:00,15.0,15.4,26.4,,,
2964157,TD5,2018-04-18 01:00:00,8.7,,,,,
2964195,CD1,2018-04-18 02:00:00,11.2,15.2,14.5,,,
2964196,BL0,2018-04-18 02:00:00,,,,,,
2964197,GR4,2018-04-18 02:00:00,,14.4,8.9,,,
2964198,MY7,2018-04-18 02:00:00,10.4,18.1,,,,
2964199,HV1,2018-04-18 02:00:00,7.2,13.4,,,,
2964200,GN3,2018-04-18 02:00:00,6.3,15.1,17.3,,,
2964201,GR9,2018-04-18 02:00:00,6.8,17.4,39.0,,,
2964202,LW2,2018-04-18 02:00:00,8.2,12.3,18.9,,,
2964203,GN0,2018-04-18 02:00:00,8.5,10.9,14.3,,,
2964204,KF1,2018-04-18 02:00:00,,,,,,
2964205,CD9,2018-04-18 02:00:00,,19.4,75.9,,,
2964206,CT3,2018-04-18 02:00:00,,,,,,
2964207,CT2,2018-04-18 02:00:00,12.0,,,,,
2964208,BX9,2018-04-18 02:00:00,10.7,,,,,
2964209,BX1,2018-04-18 02:00:00,,16.3,13.1,,,
2964210,TH4,2018-04-18 02:00:00,11.3,21.9,51.1,,,
2964211,ST5,2018-04-18 02:00:00,,,,,,
2964212,RB7,2018-04-18 02:00:00,,,21.2,,,
2964213,TD5,2018-04-18 02:00:00,9.0,,,,,
2964251,CD1,2018-04-18 03:00:00,10.0,15.4,15.3,,,
2964252,BL0,2018-04-18 03:00:00,5.0,16.5,25.2,,,
2964253,GR4,2018-04-18 03:00:00,,12.4,8.4,,,
2964254,MY7,2018-04-18 03:00:00,10.8,21.9,,,,
2964255,HV1,2018-04-18 03:00:00,10.9,18.8,61.2,,,
2964256,GN3,2018-04-18 03:00:00,10.8,17.8,23.8,,,
2964257,GR9,2018-04-18 03:00:00,6.6,16.2,40.4,,,
2964258,LW2,2018-04-18 03:00:00,10.3,12.8,18.9,,,
2964259,GN0,2018-04-18 03:00:00,8.1,12.3,15.8,,,
2964260,KF1,2018-04-18 03:00:00,,13.0,,,,
2964261,CD9,2018-04-18 03:00:00,,,64.2,,,
2964262,CT3,2018-04-18 03:00:00,,,,,,
2964263,CT2,2018-04-18 03:00:00,13.0,,,,,
2964264,BX9,2018-04-18 03:00:00,11.0,,,,,
2964265,BX1,2018-04-18 03:00:00,,,19.8,,,
2964266,TH4,2018-04-18 03:00:00,12.4,28.8,63.8,,,
