id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2955006,CD1,2018-04-11 00:00:00,31.1,42.4,66.3,,,
2955007,BL0,2018-04-11 00:00:00,31.0,41.0,52.6,,,
2955008,GR4,2018-04-11 00:00:00,38.9,46.0,16.9,,,
2955009,MY7,2018-04-11 00:00:00,28.4,40.0,,,,
2955010,HV1,2018-04-11 00:00:00,45.0,46.8,11.5,,,
2955011,GN3,2018-04-11 00:00:00,39.4,47.0,21.1,,,
2955012,GR9,2018-04-11 00:00:00,41.7,47.8,46.7,,,
2955013,LW2,2018-04-11 00:00:00,37.5,47.2,54.4,,,
2955014,GN0,2018-04-11 00:00:00,44.3,42.9,47.0,,,
2955015,KF1,2018-04-11 00:00:00,,,,,,
2955016,CD9,2018-04-11 00:00:00,35.1,39.1,87.1,,,
2955017,CT3,2018-04-11 00:00:00,,,,,,
2955018,CT2,2018-04-11 00:00:00,50.0,,,,,
2955019,BX9,2018-04-11 00:00:00,42.0,,,,,
2955020,BX1,2018-04-11 00:00:00,,,21.0,,,
2955021,TH4,2018-04-11 00:00:00,35.2,48.1,45.4,,,
2955022,ST5,2018-04-11 00:00:00,48.0,49.0,31.4,,,
2955023,RB7,2018-04-11 00:00:00,36.0,32.4,34.3,,,
2955024,TD5,2018-04-11 00:00:00,36.1,,,,,
2955062,CD1,2018-04-11 01:00:00,,,,,,
2955063,BL0,2018-04-11 01:00:00,29.4,37.8,53.0,,,
2955064,GR4,2018-04-11 01:00:00,42.8,48.9,21.3,,,
2955065,MY7,2018-04-11 01:00:00,29.6,33.6,,,,
2955066,HV1,2018-04-11 01:00:00,40.7,44.2,13.8,,,
2955067,GN3,2018-04-11 01:00:00,41.3,46.7,21.7,,,
2955068,GR9,2018-04-11 01:00:00,41.9,50.1,55.0,,,
2955069,LW2,2018-04-11 01:00:00,30.1,36.4,51.7,,,
2955070,GN0,2018-04-11 01:00:00,42.3,39.3,45.1,,,
2955071,KF1,2018-04-11 01:00:00,,,,,,
2955072,CD9,2018-04-11 01:00:00,30.7,35.8,90.6,,,
2955073,CT3,2018-04-11 01:00:00,,,,,,
2955074,CT2,2018-04-11 01:00:00,40.0,,,,,
2955075,BX9,2018-04-11 01:00:00,45.6,,,,,
2955076,BX1,2018-04-11 01:00:00,,,21.2,,,
2955077,TH4,2018-04-11 01:00:00,34.3,41.7,48.5,,,
2955078,ST5,2018-04-11 01:00:00,49.0,49.0,30.4,,,
2955079,RB7,2018-04-11 01:00:00,29.0,26.4,26.5,,,
2955080,TD5,2018-04-11 01:00:00,37.8,,,,,
2955118,CD1,2018-04-11 02:00:00,28.7,35.9,63.8,,,
2955119,BL0,2018-04-11 02:00:00,26.7,37.1,45.9,,,
2955120,GR4,2018-04-11 02:00:00,50.3,63.6,20.6,,,
2955121,MY7,2018-04-11 02:00:00,24.4,33.3,,,,
2955122,HV1,2018-04-11 02:00:00,37.0,40.4,14.8,,,
2955123,GN3,2018-04-11 02:00:00,46.2,53.4,23.8,,,
2955124,GR9,2018-04-11 02:00:00,47.1,62.1,51.0,,,
2955125,LW2,2018-04-11 02:00:00,37.0,43.8,55.4,,,
2955126,GN0,2018-04-11 02:00:00,46.3,47.4,50.5,,,
2955127,KF1,2018-04-11 02:00:00,,,,,,
2955128,CD9,2018-04-11 02:00:00,33.6,54.9,87.9,,,
2955129,CT3,2018-04-11 02:00:00,,,,,,
2955130,CT2,2018-04-11 02:00:00,39.0,,,,,
2955131,BX9,2018-04-11 02:00:00,46.9,,,,,
2955132,BX1,2018-04-11 02:00:00,,,23.5,,,
2955133,TH4,2018-04-11 02:00:00,34.7,43.9,41.5,,,
2955134,ST5,2018-04-11 02:00:00,48.0,51.0,25.6,,,
2955135,RB7,2018-04-11 02:00:00,29.0,33.6,26.6,,,
2955136,TD5,2018-04-11 02:00:00,36.7,,,,,
2955174,CD1,2018-04-11 03:00:00,27.9,43.0,51.3,,,
2955175,BL0,2018-04-11 03:00:00,27.4,34.8,49.0,,,
2955176,GR4,2018-04-11 03:00:00,47.9,58.4,22.2,,,
2955177,MY7,2018-04-11 03:00:00,28.2,34.6,,,,
2955178,HV1,2018-04-11 03:00:00,30.8,34.2,15.7,,,
2955179,GN3,2018-04-11 03:00:00,42.1,50.4,25.4,,,
2955180,GR9,2018-04-11 03:00:00,45.5,58.8,47.2,,,
2955181,LW2,2018-04-11 03:00:00,36.6,50.2,59.1,,,
2955182,GN0,2018-04-11 03:00:00,47.4,43.2,49.0,,,
2955183,KF1,2018-04-11 03:00:00,,,,,,
2955184,CD9,2018-04-11 03:00:00,31.4,51.4,86.7,,,
2955185,CT3,2018-04-11 03:00:00,,,,,,
2955186,CT2,2018-04-11 03:00:00,35.0,,,,,
2955187,BX9,2018-04-11 03:00:00,47.0,,,,,
2955188,BX1,2018-04-11 03:00:00,,,21.1,,,
2955189,TH4,2018-04-11 03:00:00,34.7,53.9,46.8,,,
2955190,ST5,2018-04-11 03:00:00,49.0,56.0,30.3,,,
2955191,RB7,2018-04-11 03:00:00,31.0,33.4,32.2,,,
2955192,TD5,2018-04-11 03:00:00,36.5,,,,,
2955230,CD1,2018-04-11 04:00:00,34.9,45.5,74.5,,,
2955231,BL0,2018-04-11 04:00:00,28.9,36.7,46.9,,,
2955232,GR4,2018-04-11 03:00:00,47.9,58.4,22.2,,,
2955233,MY7,2018-04-11 04:00:00,28.2,36.2,,,,
2955234,HV1,2018-04-11 04:00:00,29.3,30.9,16.4,,,
2955235,GN3,2018-04-11 04:00:00,34.6,39.5,25.9,,,
2955236,GR9,2018-04-11 04:00:00,39.3,49.9,52.0,,,
2955237,LW2,2018-04-11 04:00:00,37.8,45.8,57.3,,,
2955238,GN0,2018-04-11 04:00:00,37.7,40.1,49.5,,,
2955239,KF1,2018-04-11 04:00:00,,,,,,
2955240,CD9,2018-04-11 04:00:00,29.3,53.1,73.8,,,
2955241,CT3,2018-04-11 04:00:00,,,,,,
2955242,CT2,2018-04-11 04:00:00,34.0,,,,,
2955243,BX9,2018-04-11 04:00:00,41.7,,,,,
2955244,BX1,2018-04-11 04:00:00,,,20.7,,,
2955245,TH4,2018-04-11 04:00:00,32.9,60.9,47.3,,,
2955246,ST5,2018-04-11 04:00:00,44.0,47.0,31.7,,,
2955247,RB7,2018-04-11 04:00:00,28.0,28.6,27.7,,,
2955248,TD5,2018-04-11 04:00:00,32.5,,,,,
