id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2989738,dongsi_aq,2018-05-08 00:00:00,38.0,80.0,91.0,0.8,8.0,4.0
2989739,tiantan_aq,2018-05-08 00:00:00,41.0,92.0,91.0,0.8,4.0,4.0
2989740,guanyuan_aq,2018-05-08 00:00:00,30.0,86.0,82.0,0.8,22.0,5.0
2989741,wanshouxigong_aq,2018-05-08 00:00:00,34.0,48.0,96.0,0.9,10.0,5.0
2989742,aotizhongxin_aq,2018-05-08 00:00:00,34.0,65.0,86.0,0.6,10.0,7.0
2989743,nongzhanguan_aq,2018-05-08 00:00:00,42.0,100.0,92.0,0.9,2.0,7.0
2989744,wanliu_aq,2018-05-08 00:00:00,38.0,100.0,83.0,0.8,11.0,8.0
2989745,beibuxinqu_aq,2018-05-08 00:00:00,33.0,116.0,63.0,0.6,15.0,2.0
2989746,zhiwuyuan_aq,2018-05-08 00:00:00,,,,,,
2989747,fengtaihuayuan_aq,2018-05-08 00:00:00,63.0,82.0,84.0,0.7,24.0,4.0
2989748,yungang_aq,2018-05-08 00:00:00,20.0,60.0,40.0,0.5,43.0,4.0
2989749,gucheng_aq,2018-05-08 00:00:00,34.0,74.0,87.0,0.7,17.0,4.0
2989750,fangshan_aq,2018-05-08 00:00:00,31.0,97.0,65.0,0.6,22.0,3.0
2989751,daxing_aq,2018-05-08 00:00:00,39.0,135.0,96.0,0.7,11.0,6.0
2989752,yizhuang_aq,2018-05-08 00:00:00,28.0,94.0,100.0,0.8,13.0,8.0
2989753,tongzhou_aq,2018-05-08 00:00:00,33.0,120.0,71.0,0.7,23.0,6.0
2989754,shunyi_aq,2018-05-08 00:00:00,32.0,93.0,62.0,0.7,18.0,8.0
2989755,pingchang_aq,2018-05-08 00:00:00,25.0,79.0,45.0,0.5,30.0,3.0
2989756,mentougou_aq,2018-05-08 00:00:00,25.0,79.0,49.0,0.5,42.0,4.0
2989757,pinggu_aq,2018-05-08 00:00:00,29.0,79.0,38.0,0.7,43.0,3.0
2989758,huairou_aq,2018-05-08 00:00:00,25.0,85.0,46.0,0.7,29.0,2.0
2989759,miyun_aq,2018-05-08 00:00:00,27.0,101.0,48.0,0.6,31.0,3.0
2989760,yanqin_aq,2018-05-08 00:00:00,30.0,83.0,44.0,0.5,44.0,3.0
2989761,dingling_aq,2018-05-08 00:00:00,,67.0,64.0,0.5,18.0,5.0
2989762,badaling_aq,2018-05-08 00:00:00,34.0,79.0,46.0,0.4,58.0,4.0
2989763,miyunshuiku_aq,2018-05-08 00:00:00,27.0,67.0,22.0,0.5,59.0,3.0
2989764,donggaocun_aq,2018-05-08 00:00:00,14.0,38.0,21.0,0.5,50.0,6.0
2989765,yongledian_aq,2018-05-08 00:00:00,62.0,82.0,77.0,0.8,10.0,9.0
2989766,yufa_aq,2018-05-08 00:00:00,40.0,113.0,68.0,0.6,9.0,5.0
2989767,liulihe_aq,2018-05-08 00:00:00,,,30.0,0.4,38.0,2.0
2989768,qianmen_aq,2018-05-08 00:00:00,37.0,89.0,101.0,0.8,14.0,6.0
2989769,yongdingmennei_aq,2018-05-08 00:00:00,26.0,80.0,116.0,1.0,2.0,7.0
2989770,xizhimenbei_aq,2018-05-08 00:00:00,37.0,88.0,102.0,0.8,11.0,7.0
2989771,nansanhuan_aq,2018-05-08 00:00:00,37.0,186.0,121.0,1.4,2.0,13.0
2989772,dongsihuan_aq,2018-05-08 00:00:00,38.0,156.0,103.0,1.1,2.0,15.0
2989794,dongsi_aq,2018-05-08 01:00:00,29.0,,46.0,0.5,69.0,4.0
2989795,tiantan_aq,2018-05-08 01:00:00,28.0,49.0,55.0,0.6,59.0,5.0
