id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2965390,CD1,2018-04-19 00:00:00,38.2,50.8,49.1,,,
2965391,BL0,2018-04-19 00:00:00,,,,,,
2965392,GR4,2018-04-19 00:00:00,35.8,51.2,65.9,,,
2965393,MY7,2018-04-19 00:00:00,37.6,53.7,,,,
2965394,HV1,2018-04-19 00:00:00,39.0,46.1,38.2,,,
2965395,GN3,2018-04-19 00:00:00,44.6,56.8,85.0,,,
2965396,GR9,2018-04-19 00:00:00,38.7,52.4,82.5,,,
2965397,LW2,2018-04-19 00:00:00,45.5,55.4,106.2,,,
2965398,GN0,2018-04-19 00:00:00,43.6,44.1,78.9,,,
2965399,KF1,2018-04-19 00:00:00,,34.9,,,,
2965400,CD9,2018-04-19 00:00:00,,59.8,103.0,,,
2965401,CT3,2018-04-19 00:00:00,55.0,,67.5,,,
2965402,CT2,2018-04-19 00:00:00,39.0,,,,,
2965403,BX9,2018-04-19 00:00:00,40.5,,,,,
2965404,BX1,2018-04-19 00:00:00,,,69.9,,,
2965405,TH4,2018-04-19 00:00:00,39.9,54.9,67.4,,,
2965406,ST5,2018-04-19 00:00:00,30.0,,47.8,,,
2965407,RB7,2018-04-19 00:00:00,33.0,,45.7,,,
2965408,TD5,2018-04-19 00:00:00,29.8,,,,,
2965446,CD1,2018-04-19 01:00:00,39.7,52.5,42.0,,,
2965447,BL0,2018-04-19 01:00:00,37.7,53.7,73.4,,,
2965448,GR4,2018-04-19 01:00:00,38.5,57.1,65.3,,,
2965449,MY7,2018-04-19 01:00:00,37.2,52.4,,,,
2965450,HV1,2018-04-19 01:00:00,42.4,48.8,31.8,,,
2965451,GN3,2018-04-19 01:00:00,42.4,54.7,70.6,,,
2965452,GR9,2018-04-19 01:00:00,36.4,50.8,75.8,,,
2965453,LW2,2018-04-19 01:00:00,44.1,55.7,90.6,,,
2965454,GN0,2018-04-19 01:00:00,49.7,52.0,59.0,,,
2965455,KF1,2018-04-19 01:00:00,,,,,,
2965456,CD9,2018-04-19 01:00:00,,,92.5,,,
2965457,CT3,2018-04-19 01:00:00,37.0,,47.9,,,
2965458,CT2,2018-04-19 01:00:00,43.0,,,,,
2965459,BX9,2018-04-19 01:00:00,42.4,,,,,
2965460,BX1,2018-04-19 01:00:00,,,61.1,,,
2965461,TH4,2018-04-19 01:00:00,42.3,57.1,74.7,,,
2965462,ST5,2018-04-19 01:00:00,30.0,,57.1,,,
2965463,RB7,2018-04-19 01:00:00,35.0,,44.4,,,
2965464,TD5,2018-04-19 01:00:00,30.9,,,,,
2965502,CD1,2018-04-19 02:00:00,40.3,51.5,46.9,,,
2965503,BL0,2018-04-19 02:00:00,,,,,,
2965504,GR4,2018-04-19 02:00:00,37.1,52.9,,,,
2965505,MY7,2018-04-19 02:00:00,37.0,53.5,,,,
2965506,HV1,2018-04-19 02:00:00,43.2,50.3,39.1,,,
2965507,GN3,2018-04-19 02:00:00,40.6,50.7,69.2,,,
2965508,GR9,2018-04-19 02:00:00,36.9,51.4,72.5,,,
2965509,LW2,2018-04-19 02:00:00,41.8,51.7,77.4,,,
2965510,GN0,2018-04-19 02:00:00,42.9,45.1,65.4,,,
2965511,KF1,2018-04-19 02:00:00,,,,,,
2965512,CD9,2018-04-19 02:00:00,38.7,47.7,89.1,,,
