id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
3951433,shunyi_meo,2018-05-24 00:00:00,Sunny/clear,22.3,999.2,54.0,0.9,6.0
3951434,hadian_meo,2018-05-24 00:00:00,Sunny/clear,20.9,997.2,54.0,1.0,88.0
3951435,yanqing_meo,2018-05-24 00:00:00,Sunny/clear,19.9,948.5,43.0,0.0,999017.0
3951436,miyun_meo,2018-05-24 00:00:00,Sunny/clear,21.3,994.5,58.0,0.3,70.0
3951437,huairou_meo,2018-05-24 00:00:00,Sunny/clear,22.0,993.8,46.0,2.9,65.0
3951438,shangdianzi_meo,2018-05-24 00:00:00,Sunny/clear,20.3,969.1,50.0,2.9,57.0
3951439,pinggu_meo,2018-05-24 00:00:00,Sunny/clear,20.8,998.7,59.0,1.7,325.0
3951440,tongzhou_meo,2018-05-24 00:00:00,Sunny/clear,21.5,1000.3,55.0,1.7,188.0
3951441,chaoyang_meo,2018-05-24 00:00:00,Sunny/clear,22.6,998.7,51.0,1.1,56.0
3951442,pingchang_meo,2018-05-24 00:00:00,Sunny/clear,23.2,993.9,42.0,0.6,181.0
3951443,zhaitang_meo,2018-05-24 00:00:00,Sunny/clear,20.0,953.7,44.0,1.0,180.0
3951444,mentougou_meo,2018-05-24 00:00:00,Sunny/clear,22.3,992.9,45.0,0.9,103.0
3951445,beijing_meo,2018-05-24 00:00:00,Sunny/clear,22.5,998.9,51.0,1.7,176.0
3951446,shijingshan_meo,2018-05-24 00:00:00,Sunny/clear,22.1,995.4,52.0,0.8,118.0
3951447,fengtai_meo,2018-05-24 00:00:00,Sunny/clear,24.4,996.2,46.0,1.6,63.0
3951448,daxing_meo,2018-05-24 00:00:00,Sunny/clear,22.8,998.2,52.0,1.7,110.0
3951449,fangshan_meo,2018-05-24 00:00:00,Sunny/clear,22.0,997.1,54.0,1.5,350.0
3951450,xiayunling_meo,2018-05-24 00:00:00,Sunny/clear,21.3,956.7,45.0,1.1,142.0
3952966,shunyi_meo,2018-05-24 01:00:00,Sunny/clear,24.4,999.4,45.0,0.6,175.0
3952967,hadian_meo,2018-05-24 01:00:00,Sunny/clear,24.2,997.3,46.0,0.7,338.0
3952968,yanqing_meo,2018-05-24 01:00:00,Sunny/clear,22.4,948.5,35.0,1.5,277.0
3952969,miyun_meo,2018-05-24 01:00:00,Sunny/clear,24.2,994.3,46.0,0.3,68.0
3952970,huairou_meo,2018-05-24 01:00:00,Sunny/clear,24.9,993.7,43.0,1.4,108.0
3952971,shangdianzi_meo,2018-05-24 01:00:00,Sunny/clear,25.9,969.0,35.0,1.1,109.0
3952972,pinggu_meo,2018-05-24 01:00:00,Sunny/clear,23.6,999.0,48.0,1.8,277.0
