id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
3010377,dongsi_aq,2018-05-23 00:00:00,80.0,367.0,41.0,0.5,41.0,2.0
3010378,tiantan_aq,2018-05-23 00:00:00,43.0,178.0,56.0,0.5,19.0,5.0
3010379,guanyuan_aq,2018-05-23 00:00:00,52.0,333.0,63.0,0.6,15.0,2.0
3010380,wanshouxigong_aq,2018-05-23 00:00:00,58.0,173.0,45.0,0.5,27.0,2.0
3010381,aotizhongxin_aq,2018-05-23 00:00:00,163.0,288.0,81.0,0.6,2.0,3.0
3010382,nongzhanguan_aq,2018-05-23 00:00:00,99.0,419.0,81.0,0.6,2.0,2.0
3010383,wanliu_aq,2018-05-23 00:00:00,66.0,218.0,65.0,0.6,4.0,2.0
3010384,beibuxinqu_aq,2018-05-23 00:00:00,30.0,168.0,38.0,0.2,19.0,2.0
3010385,zhiwuyuan_aq,2018-05-23 00:00:00,,,,,,
3010386,fengtaihuayuan_aq,2018-05-23 00:00:00,72.0,295.0,36.0,0.4,43.0,2.0
3010387,yungang_aq,2018-05-23 00:00:00,49.0,183.0,22.0,0.4,35.0,2.0
3010388,gucheng_aq,2018-05-23 00:00:00,59.0,174.0,37.0,0.5,19.0,2.0
3010389,fangshan_aq,2018-05-23 00:00:00,42.0,248.0,50.0,0.4,27.0,2.0
3010390,daxing_aq,2018-05-23 00:00:00,57.0,354.0,46.0,0.4,30.0,5.0
3010391,yizhuang_aq,2018-05-23 00:00:00,100.0,294.0,59.0,0.6,18.0,2.0
3010392,tongzhou_aq,2018-05-23 00:00:00,80.0,458.0,73.0,0.5,7.0,2.0
3010393,shunyi_aq,2018-05-23 00:00:00,77.0,321.0,46.0,0.5,17.0,2.0
3010394,pingchang_aq,2018-05-23 00:00:00,71.0,238.0,24.0,0.3,40.0,2.0
3010395,mentougou_aq,2018-05-23 00:00:00,34.0,120.0,25.0,0.3,41.0,2.0
3010396,pinggu_aq,2018-05-23 00:00:00,97.0,434.0,19.0,0.3,61.0,2.0
3010397,huairou_aq,2018-05-23 00:00:00,50.0,238.0,30.0,0.3,30.0,2.0
3010398,miyun_aq,2018-05-23 00:00:00,186.0,350.0,48.0,0.4,21.0,2.0
3010399,yanqin_aq,2018-05-23 00:00:00,,191.0,37.0,0.4,18.0,2.0
3010400,dingling_aq,2018-05-23 00:00:00,51.0,227.0,25.0,0.1,41.0,2.0
3010401,badaling_aq,2018-05-23 00:00:00,36.0,167.0,41.0,0.1,17.0,2.0
3010402,miyunshuiku_aq,2018-05-23 00:00:00,121.0,394.0,9.0,0.2,61.0,2.0
3010403,donggaocun_aq,2018-05-23 00:00:00,87.0,336.0,16.0,0.4,59.0,5.0
3010404,yongledian_aq,2018-05-23 00:00:00,100.0,381.0,64.0,0.8,12.0,7.0
3010405,yufa_aq,2018-05-23 00:00:00,121.0,322.0,23.0,0.6,20.0,7.0
3010406,liulihe_aq,2018-05-23 00:00:00,,,,,,
3010407,qianmen_aq,2018-05-23 00:00:00,60.0,310.0,75.0,0.6,20.0,4.0
3010408,yongdingmennei_aq,2018-05-23 00:00:00,57.0,313.0,74.0,0.8,11.0,11.0
3010409,xizhimenbei_aq,2018-05-23 00:00:00,76.0,306.0,107.0,0.8,2.0,11.0
3010410,nansanhuan_aq,2018-05-23 00:00:00,63.0,316.0,81.0,0.7,10.0,7.0
3010411,dongsihuan_aq,2018-05-23 00:00:00,89.0,443.0,88.0,0.7,2.0,10.0
3010433,dongsi_aq,2018-05-23 01:00:00,82.0,463.0,69.0,0.6,19.0,3.0
3010434,tiantan_aq,2018-05-23 01:00:00,60.0,304.0,47.0,0.6,42.0,9.0
3010435,guanyuan_aq,2018-05-23 01:00:00,70.0,344.0,76.0,0.6,6.0,2.0
3010436,wanshouxigong_aq,2018-05-23 01:00:00,63.0,428.0,42.0,0.6,45.0,6.0
3010437,aotizhongxin_aq,2018-05-23 01:00:00,142.0,333.0,81.0,0.6,2.0,3.0
3010438,nongzhanguan_aq,2018-05-23 01:00:00,90.0,410.0,81.0,0.6,2.0,2.0
3010439,wanliu_aq,2018-05-23 01:00:00,69.0,257.0,66.0,0.6,9.0,2.0
3010440,beibuxinqu_aq,2018-05-23 01:00:00,57.0,258.0,40.0,0.2,27.0,2.0
3010441,zhiwuyuan_aq,2018-05-23 01:00:00,,,,,,
3010442,fengtaihuayuan_aq,2018-05-23 01:00:00,78.0,370.0,39.0,0.4,49.0,4.0
3010443,yungang_aq,2018-05-23 01:00:00,69.0,291.0,29.0,0.4,43.0,3.0
3010444,gucheng_aq,2018-05-23 01:00:00,56.0,173.0,30.0,0.4,29.0,2.0
3010445,fangshan_aq,2018-05-23 01:00:00,58.0,334.0,55.0,0.4,40.0,3.0
3010446,daxing_aq,2018-05-23 01:00:00,63.0,421.0,47.0,0.5,45.0,11.0
3010447,yizhuang_aq,2018-05-23 01:00:00,125.0,310.0,52.0,0.6,37.0,5.0
3010448,tongzhou_aq,2018-05-23 01:00:00,84.0,481.0,64.0,0.5,19.0,3.0
3010449,shunyi_aq,2018-05-23 01:00:00,94.0,368.0,36.0,0.5,36.0,2.0
3010450,pingchang_aq,2018-05-23 01:00:00,77.0,276.0,42.0,0.4,30.0,2.0
3010451,mentougou_aq,2018-05-23 01:00:00,56.0,172.0,30.0,0.3,54.0,2.0
3010452,pinggu_aq,2018-05-23 01:00:00,107.0,408.0,17.0,0.4,72.0,5.0
3010453,huairou_aq,2018-05-23 01:00:00,60.0,400.0,35.0,0.3,39.0,2.0
3010454,miyun_aq,2018-05-23 01:00:00,185.0,381.0,47.0,0.4,36.0,2.0
3010455,yanqin_aq,2018-05-23 01:00:00,,197.0,31.0,0.3,38.0,2.0
3010456,dingling_aq,2018-05-23 01:00:00,52.0,260.0,25.0,0.1,48.0,2.0
3010457,badaling_aq,2018-05-23 01:00:00,43.0,155.0,41.0,0.1,20.0,2.0
3010458,miyunshuiku_aq,2018-05-23 01:00:00,136.0,426.0,13.0,0.2,69.0,3.0
3010459,donggaocun_aq,2018-05-23 01:00:00,93.0,395.0,23.0,0.5,68.0,9.0
3010460,yongledian_aq,2018-05-23 01:00:00,94.0,426.0,56.0,1.1,41.0,15.0
3010461,yufa_aq,2018-05-23 01:00:00,71.0,361.0,34.0,0.6,41.0,18.0
3010462,liulihe_aq,2018-05-23 01:00:00,,,,,,
3010463,qianmen_aq,2018-05-23 01:00:00,63.0,381.0,66.0,0.6,36.0,8.0
3010464,yongdingmennei_aq,2018-05-23 01:00:00,61.0,360.0,55.0,0.6,35.0,15.0
3010465,xizhimenbei_aq,2018-05-23 01:00:00,76.0,342.0,102.0,0.7,4.0,9.0
3010466,nansanhuan_aq,2018-05-23 01:00:00,65.0,368.0,77.0,0.7,22.0,8.0
3010467,dongsihuan_aq,2018-05-23 01:00:00,97.0,423.0,87.0,0.7,3.0,8.0
3010489,dongsi_aq,2018-05-23 02:00:00,89.0,452.0,80.0,0.6,17.0,3.0
3010490,tiantan_aq,2018-05-23 02:00:00,59.0,295.0,53.0,0.6,50.0,10.0
3010491,guanyuan_aq,2018-05-23 02:00:00,77.0,384.0,81.0,0.6,13.0,3.0
3010492,wanshouxigong_aq,2018-05-23 02:00:00,67.0,412.0,41.0,0.6,63.0,10.0
3010493,aotizhongxin_aq,2018-05-23 02:00:00,139.0,318.0,83.0,0.6,6.0,4.0
3010494,nongzhanguan_aq,2018-05-23 02:00:00,86.0,383.0,83.0,0.7,10.0,4.0
3010495,wanliu_aq,2018-05-23 02:00:00,79.0,294.0,71.0,0.7,18.0,2.0
3010496,beibuxinqu_aq,2018-05-23 02:00:00,64.0,341.0,50.0,0.3,26.0,2.0
3010497,zhiwuyuan_aq,2018-05-23 02:00:00,,,,,,
3010498,fengtaihuayuan_aq,2018-05-23 02:00:00,73.0,347.0,65.0,0.6,27.0,4.0
3010499,yungang_aq,2018-05-23 02:00:00,71.0,277.0,48.0,0.4,41.0,5.0
3010500,gucheng_aq,2018-05-23 02:00:00,69.0,216.0,37.0,0.5,34.0,2.0
3010501,fangshan_aq,2018-05-23 02:00:00,68.0,375.0,53.0,0.4,58.0,7.0
3010502,daxing_aq,2018-05-23 02:00:00,58.0,379.0,43.0,0.5,62.0,13.0
3010503,yizhuang_aq,2018-05-23 02:00:00,73.0,293.0,55.0,0.6,47.0,7.0
3010504,tongzhou_aq,2018-05-23 02:00:00,76.0,439.0,60.0,0.6,35.0,6.0
3010505,shunyi_aq,2018-05-23 02:00:00,83.0,407.0,28.0,0.6,65.0,3.0
3010506,pingchang_aq,2018-05-23 02:00:00,93.0,309.0,36.0,0.3,43.0,2.0
3010507,mentougou_aq,2018-05-23 02:00:00,74.0,254.0,42.0,0.4,58.0,3.0
3010508,pinggu_aq,2018-05-23 02:00:00,,339.0,29.0,0.6,84.0,9.0
3010509,huairou_aq,2018-05-23 02:00:00,99.0,464.0,34.0,0.3,48.0,2.0
3010510,miyun_aq,2018-05-23 02:00:00,158.0,377.0,42.0,0.4,56.0,2.0
3010511,yanqin_aq,2018-05-23 02:00:00,110.0,207.0,41.0,0.3,33.0,2.0
3010512,dingling_aq,2018-05-23 02:00:00,51.0,289.0,35.0,0.1,49.0,2.0
3010513,badaling_aq,2018-05-23 02:00:00,,63.0,,0.1,30.0,4.0
3010514,miyunshuiku_aq,2018-05-23 02:00:00,127.0,438.0,21.0,0.3,78.0,3.0
3010515,donggaocun_aq,2018-05-23 02:00:00,83.0,363.0,36.0,0.6,76.0,15.0
3010516,yongledian_aq,2018-05-23 02:00:00,83.0,333.0,49.0,0.9,72.0,20.0
3010517,yufa_aq,2018-05-23 02:00:00,78.0,300.0,46.0,0.6,61.0,25.0
3010518,liulihe_aq,2018-05-23 02:00:00,,,,,,
3010519,qianmen_aq,2018-05-23 02:00:00,78.0,393.0,93.0,0.7,17.0,7.0
3010520,yongdingmennei_aq,2018-05-23 02:00:00,60.0,330.0,69.0,0.7,38.0,15.0
3010521,xizhimenbei_aq,2018-05-23 02:00:00,84.0,350.0,109.0,0.7,8.0,8.0
3010522,nansanhuan_aq,2018-05-23 02:00:00,64.0,328.0,86.0,0.8,29.0,11.0
3010523,dongsihuan_aq,2018-05-23 02:00:00,81.0,393.0,92.0,0.7,11.0,8.0
3010545,dongsi_aq,2018-05-23 03:00:00,81.0,403.0,66.0,0.6,49.0,5.0
3010546,tiantan_aq,2018-05-23 03:00:00,45.0,278.0,58.0,0.6,58.0,11.0
3010547,guanyuan_aq,2018-05-23 03:00:00,66.0,375.0,72.0,0.6,43.0,6.0
3010548,wanshouxigong_aq,2018-05-23 03:00:00,66.0,341.0,40.0,0.6,75.0,9.0
3010549,aotizhongxin_aq,2018-05-23 03:00:00,130.0,298.0,86.0,0.6,16.0,
3010550,nongzhanguan_aq,2018-05-23 03:00:00,83.0,328.0,58.0,0.7,56.0,8.0
3010551,wanliu_aq,2018-05-23 03:00:00,78.0,286.0,85.0,0.8,34.0,5.0
3010552,beibuxinqu_aq,2018-05-23 03:00:00,72.0,373.0,40.0,0.2,46.0,2.0
3010553,zhiwuyuan_aq,2018-05-23 03:00:00,,,,,,
3010554,fengtaihuayuan_aq,2018-05-23 03:00:00,81.0,318.0,35.0,0.4,83.0,8.0
3010555,yungang_aq,2018-05-23 03:00:00,70.0,270.0,35.0,0.4,68.0,8.0
3010556,gucheng_aq,2018-05-23 03:00:00,75.0,227.0,37.0,0.5,54.0,5.0
3010557,fangshan_aq,2018-05-23 03:00:00,65.0,319.0,36.0,0.3,87.0,7.0
3010558,daxing_aq,2018-05-23 03:00:00,54.0,321.0,33.0,0.4,83.0,13.0
3010559,yizhuang_aq,2018-05-23 03:00:00,74.0,279.0,46.0,0.5,67.0,9.0
