id,station_id,time,weather,temperature,pressure,humidity,wind_speed,wind_direction
3664308,shunyi_meo,2018-05-16 00:00:00,Hail,22.2,995.5,83.0,2.3,185.0
3664309,hadian_meo,2018-05-16 00:00:00,Cloudy,21.6,993.3,90.0,0.8,343.0
3664310,yanqing_meo,2018-05-16 00:00:00,Hail,22.0,943.7,83.0,0.9,26.0
3664311,miyun_meo,2018-05-16 00:00:00,Hail,23.0,990.2,88.0,0.6,290.0
3664312,huairou_meo,2018-05-16 00:00:00,Cloudy,22.7,989.7,89.0,1.0,198.0
3664313,shangdianzi_meo,2018-05-16 00:00:00,Hail,23.2,965.1,83.0,1.2,49.0
3664314,pinggu_meo,2018-05-16 00:00:00,Cloudy,21.0,995.2,93.0,1.1,180.0
3664315,tongzhou_meo,2018-05-16 00:00:00,Cloudy,20.7,996.6,90.0,1.4,126.0
3664316,chaoyang_meo,2018-05-16 00:00:00,Hail,21.2,995.0,84.0,2.7,107.0
3664317,pingchang_meo,2018-05-16 00:00:00,Hail,22.5,990.0,80.0,1.3,198.0
3664318,zhaitang_meo,2018-05-16 00:00:00,Hail,22.1,948.9,85.0,2.5,57.0
3664319,mentougou_meo,2018-05-16 00:00:00,Cloudy,21.7,989.0,91.0,1.3,149.0
3664320,beijing_meo,2018-05-16 00:00:00,Hail,21.5,995.1,80.0,1.4,102.0
3664321,shijingshan_meo,2018-05-16 00:00:00,Cloudy,21.5,991.4,90.0,1.5,16.0
3664322,fengtai_meo,2018-05-16 00:00:00,Hail,22.7,992.4,82.0,1.0,71.0
3664323,daxing_meo,2018-05-16 00:00:00,Hail,20.9,994.4,84.0,1.6,142.0
3664324,fangshan_meo,2018-05-16 00:00:00,Hail,21.9,993.3,84.0,0.6,105.0
3664325,xiayunling_meo,2018-05-16 00:00:00,Cloudy,21.5,952.3,89.0,0.0,999017.0
3665841,shunyi_meo,2018-05-16 01:00:00,Hail,22.5,995.9,81.0,1.7,157.0
3665842,hadian_meo,2018-05-16 01:00:00,Hail,22.1,993.6,86.0,0.5,343.0
3665843,yanqing_meo,2018-05-16 01:00:00,Hail,24.5,943.8,72.0,1.1,72.0
3665844,miyun_meo,2018-05-16 01:00:00,Hail,23.2,990.8,87.0,1.0,181.0
3665845,huairou_meo,2018-05-16 01:00:00,Hail,23.2,990.3,85.0,1.6,196.0
3665846,shangdianzi_meo,2018-05-16 01:00:00,Hail,24.6,965.4,74.0,0.7,324.0
3665847,pinggu_meo,2018-05-16 01:00:00,Cloudy,21.9,995.4,92.0,1.5,309.0
3665848,tongzhou_meo,2018-05-16 01:00:00,Hail,21.9,996.8,84.0,2.3,128.0
3665849,chaoyang_meo,2018-05-16 01:00:00,Hail,22.2,995.0,81.0,1.1,99.0
3665850,pingchang_meo,2018-05-16 01:00:00,Hail,22.9,990.4,78.0,1.1,130.0
3665851,zhaitang_meo,2018-05-16 01:00:00,Hail,24.6,948.8,74.0,2.0,60.0
3665852,mentougou_meo,2018-05-16 01:00:00,Hail,21.9,989.3,86.0,1.7,174.0
3665853,beijing_meo,2018-05-16 01:00:00,Hail,22.3,995.3,77.0,1.3,102.0
3665854,shijingshan_meo,2018-05-16 01:00:00,Cloudy,21.8,991.7,89.0,0.8,9.0
3665855,fengtai_meo,2018-05-16 01:00:00,Hail,22.8,992.7,80.0,1.0,151.0
3665856,daxing_meo,2018-05-16 01:00:00,Hail,21.6,994.6,82.0,0.6,62.0
3665857,fangshan_meo,2018-05-16 01:00:00,Hail,21.9,993.5,82.0,1.2,127.0
3665858,xiayunling_meo,2018-05-16 01:00:00,Hail,22.3,952.5,85.0,0.0,999017.0
3667374,shunyi_meo,2018-05-16 02:00:00,Hail,23.6,996.0,78.0,1.6,161.0
3667375,hadian_meo,2018-05-16 02:00:00,Hail,23.4,993.9,82.0,1.2,360.0
3667376,yanqing_meo,2018-05-16 02:00:00,Hail,25.9,944.0,64.0,0.8,22.0
3667377,miyun_meo,2018-05-16 02:00:00,Hail,24.7,991.0,82.0,2.0,247.0
3667378,huairou_meo,2018-05-16 02:00:00,Hail,23.7,990.6,82.0,1.4,212.0
3667379,shangdianzi_meo,2018-05-16 02:00:00,Sunny/clear,27.3,965.6,65.0,2.6,184.0
3667380,pinggu_meo,2018-05-16 02:00:00,Hail,22.8,995.7,88.0,1.4,245.0
3667381,tongzhou_meo,2018-05-16 02:00:00,Hail,23.7,996.9,81.0,1.0,47.0
3667382,chaoyang_meo,2018-05-16 02:00:00,Hail,23.4,995.4,76.0,0.4,35.0
3667383,pingchang_meo,2018-05-16 02:00:00,Hail,23.6,990.7,76.0,1.1,161.0
3667384,zhaitang_meo,2018-05-16 02:00:00,Hail,26.2,948.9,63.0,3.5,43.0
3667385,mentougou_meo,2018-05-16 02:00:00,Hail,22.2,989.6,85.0,0.9,78.0
3667386,beijing_meo,2018-05-16 02:00:00,Hail,23.3,995.5,73.0,1.7,22.0
3667387,shijingshan_meo,2018-05-16 02:00:00,Hail,22.3,992.1,87.0,1.7,1.0
3667388,fengtai_meo,2018-05-16 02:00:00,Hail,23.8,992.9,76.0,1.0,31.0
3667389,daxing_meo,2018-05-16 02:00:00,Hail,22.9,994.7,76.0,1.1,349.0
3667390,fangshan_meo,2018-05-16 02:00:00,Hail,23.5,993.7,77.0,1.6,27.0
3667391,xiayunling_meo,2018-05-16 02:00:00,Hail,23.3,952.6,80.0,1.5,324.0
3668907,shunyi_meo,2018-05-16 03:00:00,Hail,25.4,995.7,72.0,1.6,149.0
3668908,hadian_meo,2018-05-16 03:00:00,Hail,25.8,993.6,70.0,1.6,11.0
3668909,yanqing_meo,2018-05-16 03:00:00,Hail,27.0,943.6,57.0,1.2,25.0
3668910,miyun_meo,2018-05-16 03:00:00,Hail,25.8,990.7,75.0,1.6,210.0
3668911,huairou_meo,2018-05-16 03:00:00,Hail,25.3,990.2,74.0,2.0,227.0
3668912,shangdianzi_meo,2018-05-16 03:00:00,Hail,28.6,965.2,62.0,2.4,131.0
3668913,pinggu_meo,2018-05-16 03:00:00,Hail,23.8,995.5,82.0,1.3,191.0
3668914,tongzhou_meo,2018-05-16 03:00:00,Hail,23.6,997.2,79.0,3.2,85.0
3668915,chaoyang_meo,2018-05-16 03:00:00,Hail,25.0,995.2,72.0,1.1,154.0
3668916,pingchang_meo,2018-05-16 03:00:00,Hail,25.8,990.4,68.0,0.9,154.0
3668917,zhaitang_meo,2018-05-16 03:00:00,Hail,26.9,948.7,62.0,3.7,59.0
3668918,mentougou_meo,2018-05-16 03:00:00,Hail,24.2,989.5,77.0,1.0,59.0
3668919,beijing_meo,2018-05-16 03:00:00,Hail,25.0,995.4,69.0,2.2,113.0
3668920,shijingshan_meo,2018-05-16 03:00:00,Hail,24.4,991.9,75.0,1.1,49.0
3668921,fengtai_meo,2018-05-16 03:00:00,Hail,25.9,992.8,70.0,1.0,67.0
3668922,daxing_meo,2018-05-16 03:00:00,Hail,25.6,994.8,67.0,2.5,47.0
3668923,fangshan_meo,2018-05-16 03:00:00,Hail,25.3,993.6,70.0,1.9,42.0
3668924,xiayunling_meo,2018-05-16 03:00:00,Hail,25.2,952.8,73.0,0.8,12.0
3670440,shunyi_meo,2018-05-16 04:00:00,Hail,25.6,995.6,71.0,1.5,172.0
3670441,hadian_meo,2018-05-16 04:00:00,Hail,26.0,993.5,72.0,0.7,269.0
3670442,yanqing_meo,2018-05-16 04:00:00,Sunny/clear,28.7,943.3,55.0,2.4,123.0
3670443,miyun_meo,2018-05-16 04:00:00,Hail,27.3,990.5,71.0,1.2,247.0
3670444,huairou_meo,2018-05-16 04:00:00,Hail,27.2,990.1,68.0,0.9,137.0
3670445,shangdianzi_meo,2018-05-16 04:00:00,Sunny/clear,30.0,964.9,57.0,3.1,196.0
3670446,pinggu_meo,2018-05-16 04:00:00,Hail,24.8,995.3,78.0,2.0,184.0
3670447,tongzhou_meo,2018-05-16 04:00:00,Hail,24.9,996.7,76.0,2.7,126.0
3670448,chaoyang_meo,2018-05-16 04:00:00,Hail,25.8,995.1,69.0,2.2,63.0
3670449,pingchang_meo,2018-05-16 04:00:00,Hail,26.6,990.3,66.0,1.3,224.0
3670450,zhaitang_meo,2018-05-16 04:00:00,Hail,28.2,948.4,58.0,5.4,47.0
3670451,mentougou_meo,2018-05-16 04:00:00,Hail,25.6,989.5,74.0,1.6,302.0
3670452,beijing_meo,2018-05-16 04:00:00,Hail,26.2,995.2,66.0,1.3,55.0
3670453,shijingshan_meo,2018-05-16 04:00:00,Hail,25.8,991.8,70.0,1.2,289.0
3670454,fengtai_meo,2018-05-16 04:00:00,Hail,27.0,992.6,65.0,0.9,46.0
3670455,daxing_meo,2018-05-16 04:00:00,Hail,27.1,994.6,63.0,2.1,31.0
3670456,fangshan_meo,2018-05-16 04:00:00,Hail,27.2,993.4,64.0,1.3,98.0
3670457,xiayunling_meo,2018-05-16 04:00:00,Sunny/clear,26.6,952.6,65.0,2.1,327.0
3671973,shunyi_meo,2018-05-16 05:00:00,Hail,26.7,995.3,68.0,1.4,202.0
3671974,hadian_meo,2018-05-16 05:00:00,Hail,27.3,992.9,67.0,1.6,243.0
3671975,yanqing_meo,2018-05-16 05:00:00,Sunny/clear,28.1,943.1,56.0,3.1,134.0
3671976,miyun_meo,2018-05-16 05:00:00,Hail,27.2,990.1,71.0,1.9,211.0
3671977,huairou_meo,2018-05-16 05:00:00,Hail,27.8,989.7,68.0,2.0,176.0
3671978,shangdianzi_meo,2018-05-16 05:00:00,Sunny/clear,30.5,964.5,54.0,3.8,207.0
3671979,pinggu_meo,2018-05-16 05:00:00,Hail,26.0,995.0,72.0,0.8,323.0
3671980,tongzhou_meo,2018-05-16 05:00:00,Hail,25.2,996.5,76.0,2.7,113.0
3671981,chaoyang_meo,2018-05-16 05:00:00,Hail,26.9,994.5,66.0,1.5,164.0
3671982,pingchang_meo,2018-05-16 05:00:00,Hail,27.4,989.9,62.0,2.3,181.0
3671983,zhaitang_meo,2018-05-16 05:00:00,Hail,28.6,948.1,57.0,4.9,40.0
3671984,mentougou_meo,2018-05-16 05:00:00,Hail,27.4,988.8,62.0,1.2,143.0
3671985,beijing_meo,2018-05-16 05:00:00,Hail,27.0,994.9,63.0,2.2,96.0
3671986,shijingshan_meo,2018-05-16 05:00:00,Hail,27.3,991.0,66.0,0.5,71.0
3671987,fengtai_meo,2018-05-16 05:00:00,Hail,28.3,992.0,61.0,1.3,210.0
3671988,daxing_meo,2018-05-16 05:00:00,Hail,27.6,994.1,61.0,2.3,69.0
