id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3297978,london_grid_000,2018-05-06 00:00:00,CLEAR_DAY,13.21,1024.1812,81.0,71.58,8.46
3297979,london_grid_001,2018-05-06 00:00:00,CLEAR_DAY,12.56,1023.1956,83.0,67.55,7.64
3297980,london_grid_002,2018-05-06 00:00:00,CLEAR_DAY,11.91,1022.21,86.0,62.58,6.87
3297981,london_grid_003,2018-05-06 00:00:00,CLEAR_DAY,11.34,1019.5796,88.0,59.31,6.52
3297982,london_grid_004,2018-05-06 00:00:00,CLEAR_DAY,10.86,1015.3044,89.0,58.59,6.55
3297983,london_grid_005,2018-05-06 00:00:00,CLEAR_DAY,10.38,1011.0292,90.0,57.89,6.59
3297984,london_grid_006,2018-05-06 00:00:00,CLEAR_DAY,10.41,1010.4148,90.0,64.62,6.56
3297985,london_grid_007,2018-05-06 00:00:00,CLEAR_DAY,10.43,1009.8004,89.0,71.33,6.62
3297986,london_grid_008,2018-05-06 00:00:00,CLEAR_DAY,10.54,1010.1908,89.0,76.81,6.48
3297987,london_grid_009,2018-05-06 00:00:00,CLEAR_DAY,10.73,1011.586,89.0,81.63,6.1
3297988,london_grid_010,2018-05-06 00:00:00,CLEAR_DAY,10.91,1012.9812,88.0,87.04,5.77
3297989,london_grid_011,2018-05-06 00:00:00,CLEAR_DAY,10.88,1011.01,88.0,88.08,5.03
3297990,london_grid_012,2018-05-06 00:00:00,CLEAR_DAY,10.85,1009.0388,88.0,89.49,4.29
3297991,london_grid_013,2018-05-06 00:00:00,CLEAR_DAY,10.91,1008.6932,89.0,92.21,3.3
3297992,london_grid_014,2018-05-06 00:00:00,CLEAR_DAY,11.05,1009.9732,89.0,99.14,2.07
3297993,london_grid_015,2018-05-06 00:00:00,CLEAR_DAY,11.19,1011.2532,89.0,123.83,0.95
3297994,london_grid_016,2018-05-06 00:00:00,CLEAR_DAY,11.43,1012.322,89.0,229.03,0.61
3297995,london_grid_017,2018-05-06 00:00:00,CLEAR_DAY,11.66,1013.3908,90.0,261.01,1.74
3297996,london_grid_018,2018-05-06 00:00:00,CLEAR_DAY,12.2,1012.6132,89.0,267.99,2.6
3297997,london_grid_019,2018-05-06 00:00:00,CLEAR_DAY,13.05,1009.9892,87.0,272.56,3.12
3297998,london_grid_020,2018-05-06 00:00:00,CLEAR_DAY,13.9,1007.3652,86.0,275.8,3.66
3297999,london_grid_021,2018-05-06 00:00:00,CLEAR_DAY,13.21,1024.3092,80.0,77.13,9.09
3298000,london_grid_022,2018-05-06 00:00:00,CLEAR_DAY,12.58,1023.4516,83.0,74.4,8.04
3298001,london_grid_023,2018-05-06 00:00:00,CLEAR_DAY,11.94,1022.594,85.0,70.87,7.01
3298002,london_grid_024,2018-05-06 00:00:00,CLEAR_DAY,11.39,1020.3514,87.0,67.77,6.48
3298003,london_grid_025,2018-05-06 00:00:00,CLEAR_DAY,10.92,1016.7239,88.0,65.9,6.45
3298004,london_grid_026,2018-05-06 00:00:00,CLEAR_DAY,10.45,1013.0964,90.0,64.02,6.42
3298005,london_grid_027,2018-05-06 00:00:00,CLEAR_DAY,10.4,1011.5399,89.0,69.88,6.5
3298006,london_grid_028,2018-05-06 00:00:00,CLEAR_DAY,10.35,1009.9834,89.0,75.55,6.65
3298007,london_grid_029,2018-05-06 00:00:00,CLEAR_DAY,10.39,1009.5457,89.0,80.59,6.58
3298008,london_grid_030,2018-05-06 00:00:00,CLEAR_DAY,10.52,1010.2266,89.0,85.57,6.28
3298009,london_grid_031,2018-05-06 00:00:00,CLEAR_DAY,10.66,1010.9076,88.0,91.0,6.03
3298010,london_grid_032,2018-05-06 00:00:00,CLEAR_DAY,10.71,1010.2855,88.0,92.64,5.35
3298011,london_grid_033,2018-05-06 00:00:00,CLEAR_DAY,10.76,1009.6634,88.0,94.76,4.67
3298012,london_grid_034,2018-05-06 00:00:00,CLEAR_DAY,10.84,1009.4407,88.0,99.17,3.8
3298013,london_grid_035,2018-05-06 00:00:00,CLEAR_DAY,10.94,1009.6173,89.0,108.92,2.77
3298014,london_grid_036,2018-05-06 00:00:00,CLEAR_DAY,11.05,1009.794,89.0,128.55,1.91
3298015,london_grid_037,2018-05-06 00:00:00,CLEAR_DAY,11.34,1011.5745,89.0,164.78,1.28
3298016,london_grid_038,2018-05-06 00:00:00,CLEAR_DAY,11.63,1013.3549,89.0,212.8,1.52
3298017,london_grid_039,2018-05-06 00:00:00,CLEAR_DAY,12.17,1013.1751,89.0,234.81,2.09
3298018,london_grid_040,2018-05-06 00:00:00,CLEAR_DAY,12.95,1011.0349,87.0,246.36,2.53
3298019,london_grid_041,2018-05-06 00:00:00,CLEAR_DAY,13.74,1008.8948,86.0,254.27,3.05
3298020,london_grid_042,2018-05-06 00:00:00,CLEAR_DAY,13.21,1024.4372,79.0,81.91,9.8
3298021,london_grid_043,2018-05-06 00:00:00,CLEAR_DAY,12.59,1023.7076,82.0,80.54,8.54
