id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2984546,dongsi_aq,2018-05-04 00:00:00,53.0,114.0,81.0,0.6,12.0,5.0
2984547,tiantan_aq,2018-05-04 00:00:00,54.0,120.0,94.0,0.7,7.0,2.0
2984548,guanyuan_aq,2018-05-04 00:00:00,63.0,108.0,70.0,0.5,22.0,5.0
2984549,wanshouxigong_aq,2018-05-04 00:00:00,43.0,119.0,77.0,0.6,13.0,4.0
2984550,aotizhongxin_aq,2018-05-04 00:00:00,54.0,111.0,85.0,0.6,8.0,5.0
2984551,nongzhanguan_aq,2018-05-04 00:00:00,47.0,123.0,93.0,0.7,2.0,5.0
2984552,wanliu_aq,2018-05-04 00:00:00,64.0,94.0,67.0,0.6,28.0,8.0
2984553,beibuxinqu_aq,2018-05-04 00:00:00,30.0,90.0,65.0,0.5,15.0,2.0
2984554,zhiwuyuan_aq,2018-05-04 00:00:00,,,,,,
2984555,fengtaihuayuan_aq,2018-05-04 00:00:00,52.0,111.0,77.0,0.6,20.0,4.0
2984556,yungang_aq,2018-05-04 00:00:00,27.0,66.0,51.0,0.4,33.0,4.0
2984557,gucheng_aq,2018-05-04 00:00:00,69.0,,65.0,0.5,31.0,3.0
2984558,fangshan_aq,2018-05-04 00:00:00,,,77.0,0.5,24.0,3.0
2984559,daxing_aq,2018-05-04 00:00:00,73.0,141.0,90.0,0.7,7.0,14.0
2984560,yizhuang_aq,2018-05-04 00:00:00,39.0,86.0,79.0,0.6,22.0,4.0
2984561,tongzhou_aq,2018-05-04 00:00:00,55.0,117.0,71.0,0.7,17.0,6.0
2984562,shunyi_aq,2018-05-04 00:00:00,37.0,88.0,58.0,0.7,28.0,8.0
2984563,pingchang_aq,2018-05-04 00:00:00,25.0,83.0,57.0,0.4,24.0,2.0
2984564,mentougou_aq,2018-05-04 00:00:00,26.0,38.0,26.0,0.3,66.0,2.0
2984565,pinggu_aq,2018-05-04 00:00:00,35.0,61.0,32.0,0.4,61.0,2.0
2984566,huairou_aq,2018-05-04 00:00:00,22.0,77.0,42.0,0.5,37.0,2.0
2984567,miyun_aq,2018-05-04 00:00:00,31.0,75.0,47.0,0.4,35.0,2.0
2984568,yanqin_aq,2018-05-04 00:00:00,35.0,67.0,34.0,0.4,49.0,2.0
2984569,dingling_aq,2018-05-04 00:00:00,,89.0,29.0,0.4,43.0,2.0
2984570,badaling_aq,2018-05-04 00:00:00,58.0,90.0,70.0,0.5,30.0,4.0
2984571,miyunshuiku_aq,2018-05-04 00:00:00,17.0,40.0,13.0,0.3,69.0,2.0
2984572,donggaocun_aq,2018-05-04 00:00:00,40.0,58.0,25.0,0.4,75.0,9.0
2984573,yongledian_aq,2018-05-04 00:00:00,67.0,102.0,64.0,1.0,34.0,11.0
2984574,yufa_aq,2018-05-04 00:00:00,40.0,90.0,50.0,0.4,31.0,10.0
2984575,liulihe_aq,2018-05-04 00:00:00,46.0,106.0,56.0,0.3,28.0,4.0
2984576,qianmen_aq,2018-05-04 00:00:00,44.0,110.0,93.0,0.6,12.0,7.0
2984577,yongdingmennei_aq,2018-05-04 00:00:00,48.0,129.0,152.0,0.9,12.0,9.0
2984578,xizhimenbei_aq,2018-05-04 00:00:00,62.0,106.0,84.0,0.6,17.0,6.0
2984579,nansanhuan_aq,2018-05-04 00:00:00,51.0,139.0,98.0,0.5,8.0,7.0
2984580,dongsihuan_aq,2018-05-04 00:00:00,63.0,165.0,100.0,0.8,2.0,11.0
2984602,dongsi_aq,2018-05-04 01:00:00,85.0,103.0,77.0,0.6,22.0,6.0
2984603,tiantan_aq,2018-05-04 01:00:00,54.0,114.0,92.0,0.7,14.0,3.0
2984604,guanyuan_aq,2018-05-04 01:00:00,56.0,108.0,68.0,0.5,33.0,6.0
2984605,wanshouxigong_aq,2018-05-04 01:00:00,57.0,155.0,76.0,0.7,21.0,5.0
2984606,aotizhongxin_aq,2018-05-04 01:00:00,49.0,114.0,70.0,0.6,23.0,5.0
2984607,nongzhanguan_aq,2018-05-04 01:00:00,54.0,131.0,93.0,0.7,9.0,7.0
2984608,wanliu_aq,2018-05-04 01:00:00,56.0,91.0,63.0,0.6,38.0,9.0
2984609,beibuxinqu_aq,2018-05-04 01:00:00,37.0,85.0,68.0,0.5,30.0,2.0
2984610,zhiwuyuan_aq,2018-05-04 01:00:00,,,,,,
2984611,fengtaihuayuan_aq,2018-05-04 01:00:00,55.0,106.0,67.0,0.6,36.0,5.0
2984612,yungang_aq,2018-05-04 01:00:00,36.0,73.0,46.0,0.4,49.0,4.0
2984613,gucheng_aq,2018-05-04 01:00:00,45.0,72.0,58.0,0.5,43.0,4.0
2984614,fangshan_aq,2018-05-04 01:00:00,43.0,104.0,71.0,0.5,40.0,4.0
2984615,daxing_aq,2018-05-04 01:00:00,83.0,151.0,94.0,0.7,17.0,11.0
2984616,yizhuang_aq,2018-05-04 01:00:00,46.0,98.0,79.0,0.6,34.0,8.0
2984617,tongzhou_aq,2018-05-04 01:00:00,68.0,112.0,65.0,0.7,33.0,9.0
2984618,shunyi_aq,2018-05-04 01:00:00,51.0,91.0,44.0,0.8,57.0,11.0
2984619,pingchang_aq,2018-05-04 01:00:00,36.0,104.0,57.0,0.4,33.0,3.0
2984620,mentougou_aq,2018-05-04 01:00:00,40.0,45.0,35.0,0.4,68.0,3.0
2984621,pinggu_aq,2018-05-04 01:00:00,42.0,63.0,27.0,0.5,87.0,5.0
2984622,huairou_aq,2018-05-04 01:00:00,27.0,64.0,33.0,0.4,66.0,3.0
2984623,miyun_aq,2018-05-04 01:00:00,28.0,67.0,34.0,0.4,64.0,3.0
2984624,yanqin_aq,2018-05-04 01:00:00,31.0,72.0,35.0,0.4,58.0,2.0
2984625,dingling_aq,2018-05-04 01:00:00,,,39.0,0.4,53.0,2.0
2984626,badaling_aq,2018-05-04 01:00:00,70.0,93.0,60.0,0.5,48.0,4.0
2984627,miyunshuiku_aq,2018-05-04 01:00:00,18.0,21.0,13.0,0.3,84.0,3.0
2984628,donggaocun_aq,2018-05-04 01:00:00,29.0,46.0,21.0,0.4,96.0,11.0
2984629,yongledian_aq,2018-05-04 01:00:00,67.0,91.0,59.0,0.9,55.0,17.0
2984630,yufa_aq,2018-05-04 01:00:00,42.0,89.0,41.0,0.4,51.0,11.0
2984631,liulihe_aq,2018-05-04 01:00:00,53.0,136.0,51.0,0.3,44.0,6.0
2984632,qianmen_aq,2018-05-04 01:00:00,54.0,124.0,92.0,0.6,19.0,9.0
2984633,yongdingmennei_aq,2018-05-04 01:00:00,58.0,122.0,146.0,0.9,26.0,11.0
2984634,xizhimenbei_aq,2018-05-04 01:00:00,61.0,101.0,83.0,0.6,23.0,7.0
2984635,nansanhuan_aq,2018-05-04 01:00:00,54.0,123.0,94.0,0.6,15.0,7.0
2984636,dongsihuan_aq,2018-05-04 01:00:00,63.0,176.0,93.0,0.8,12.0,10.0
2984658,dongsi_aq,2018-05-04 02:00:00,80.0,95.0,75.0,0.6,34.0,7.0
2984659,tiantan_aq,2018-05-04 02:00:00,56.0,115.0,96.0,0.7,20.0,5.0
2984660,guanyuan_aq,2018-05-04 02:00:00,84.0,121.0,72.0,0.6,41.0,7.0
2984661,wanshouxigong_aq,2018-05-04 02:00:00,56.0,133.0,73.0,0.7,34.0,6.0
2984662,aotizhongxin_aq,2018-05-04 02:00:00,47.0,101.0,61.0,0.5,42.0,7.0
2984663,nongzhanguan_aq,2018-05-04 02:00:00,61.0,127.0,82.0,0.6,29.0,8.0
2984664,wanliu_aq,2018-05-04 02:00:00,42.0,86.0,55.0,0.6,59.0,10.0
2984665,beibuxinqu_aq,2018-05-04 02:00:00,39.0,111.0,60.0,0.5,48.0,3.0
2984666,zhiwuyuan_aq,2018-05-04 02:00:00,,,,,,
2984667,fengtaihuayuan_aq,2018-05-04 02:00:00,112.0,112.0,64.0,0.6,51.0,6.0
2984668,yungang_aq,2018-05-04 02:00:00,39.0,82.0,44.0,0.4,63.0,6.0
2984669,gucheng_aq,2018-05-04 02:00:00,44.0,75.0,48.0,0.5,65.0,5.0
2984670,fangshan_aq,2018-05-04 02:00:00,44.0,120.0,63.0,0.5,61.0,6.0
2984671,daxing_aq,2018-05-04 02:00:00,91.0,158.0,97.0,0.7,24.0,10.0
2984672,yizhuang_aq,2018-05-04 02:00:00,45.0,100.0,76.0,0.6,45.0,
2984673,tongzhou_aq,2018-05-04 02:00:00,73.0,116.0,57.0,0.7,50.0,10.0
2984674,shunyi_aq,2018-05-04 02:00:00,52.0,84.0,37.0,0.7,77.0,12.0
2984675,pingchang_aq,2018-05-04 02:00:00,42.0,98.0,38.0,0.4,64.0,3.0
2984676,mentougou_aq,2018-05-04 02:00:00,55.0,121.0,45.0,0.4,73.0,5.0
2984677,pinggu_aq,2018-05-04 02:00:00,47.0,54.0,27.0,0.5,100.0,8.0
2984678,huairou_aq,2018-05-04 02:00:00,26.0,87.0,31.0,0.4,78.0,4.0
2984679,miyun_aq,2018-05-04 02:00:00,37.0,68.0,28.0,0.4,90.0,4.0
2984680,yanqin_aq,2018-05-04 02:00:00,33.0,89.0,27.0,0.4,82.0,2.0
2984681,dingling_aq,2018-05-04 02:00:00,104.0,,55.0,0.4,46.0,3.0
2984682,badaling_aq,2018-05-04 02:00:00,37.0,99.0,90.0,0.4,73.0,16.0
2984683,miyunshuiku_aq,2018-05-04 02:00:00,19.0,45.0,14.0,0.3,100.0,4.0
2984684,donggaocun_aq,2018-05-04 02:00:00,41.0,55.0,20.0,0.4,109.0,13.0
2984685,yongledian_aq,2018-05-04 02:00:00,74.0,91.0,48.0,0.8,82.0,17.0
2984686,yufa_aq,2018-05-04 02:00:00,43.0,74.0,38.0,0.5,68.0,12.0
2984687,liulihe_aq,2018-05-04 02:00:00,60.0,150.0,49.0,0.3,56.0,7.0
2984688,qianmen_aq,2018-05-04 02:00:00,58.0,128.0,89.0,0.7,29.0,10.0
2984689,yongdingmennei_aq,2018-05-04 02:00:00,57.0,130.0,156.0,0.9,32.0,13.0
2984690,xizhimenbei_aq,2018-05-04 02:00:00,81.0,117.0,80.0,0.6,34.0,11.0
2984691,nansanhuan_aq,2018-05-04 02:00:00,57.0,125.0,99.0,0.6,23.0,8.0
2984692,dongsihuan_aq,2018-05-04 02:00:00,64.0,131.0,87.0,0.7,30.0,11.0
2984714,dongsi_aq,2018-05-04 03:00:00,76.0,115.0,73.0,0.7,53.0,7.0
2984715,tiantan_aq,2018-05-04 03:00:00,61.0,128.0,100.0,0.7,29.0,4.0
2984716,guanyuan_aq,2018-05-04 03:00:00,83.0,114.0,64.0,0.5,65.0,7.0
2984717,wanshouxigong_aq,2018-05-04 03:00:00,66.0,127.0,74.0,0.7,48.0,6.0
2984718,aotizhongxin_aq,2018-05-04 03:00:00,55.0,106.0,62.0,0.6,57.0,7.0
2984719,nongzhanguan_aq,2018-05-04 03:00:00,58.0,100.0,71.0,0.6,50.0,9.0
2984720,wanliu_aq,2018-05-04 03:00:00,56.0,83.0,48.0,0.5,83.0,11.0
2984721,beibuxinqu_aq,2018-05-04 03:00:00,43.0,100.0,39.0,0.5,82.0,5.0
2984722,zhiwuyuan_aq,2018-05-04 03:00:00,,,,,,
2984723,fengtaihuayuan_aq,2018-05-04 03:00:00,71.0,108.0,66.0,0.6,65.0,7.0
2984724,yungang_aq,2018-05-04 03:00:00,34.0,79.0,44.0,0.5,83.0,6.0
2984725,gucheng_aq,2018-05-04 03:00:00,49.0,73.0,44.0,0.5,85.0,6.0
2984726,fangshan_aq,2018-05-04 03:00:00,68.0,113.0,62.0,0.4,78.0,6.0
2984727,daxing_aq,2018-05-04 03:00:00,73.0,160.0,96.0,0.7,36.0,11.0
2984728,yizhuang_aq,2018-05-04 03:00:00,76.0,107.0,74.0,0.6,60.0,
2984729,tongzhou_aq,2018-05-04 03:00:00,69.0,117.0,54.0,0.6,68.0,11.0
2984730,shunyi_aq,2018-05-04 03:00:00,58.0,87.0,36.0,0.7,97.0,13.0
2984731,pingchang_aq,2018-05-04 03:00:00,43.0,98.0,28.0,0.4,91.0,3.0
2984732,mentougou_aq,2018-05-04 03:00:00,80.0,228.0,50.0,0.5,81.0,6.0
2984733,pinggu_aq,2018-05-04 03:00:00,50.0,60.0,25.0,0.5,120.0,11.0
2984734,huairou_aq,2018-05-04 03:00:00,27.0,102.0,31.0,0.4,89.0,5.0
2984735,miyun_aq,2018-05-04 03:00:00,35.0,68.0,30.0,0.4,105.0,6.0
2984736,yanqin_aq,2018-05-04 03:00:00,36.0,71.0,23.0,0.3,109.0,3.0
2984737,dingling_aq,2018-05-04 03:00:00,85.0,94.0,39.0,0.4,76.0,3.0
2984738,badaling_aq,2018-05-04 03:00:00,,28.0,39.0,0.4,70.0,2.0
2984739,miyunshuiku_aq,2018-05-04 03:00:00,26.0,71.0,13.0,0.3,118.0,4.0
2984740,donggaocun_aq,2018-05-04 03:00:00,50.0,73.0,34.0,0.5,97.0,17.0
2984741,yongledian_aq,2018-05-04 03:00:00,77.0,112.0,45.0,0.7,102.0,19.0
2984742,yufa_aq,2018-05-04 03:00:00,54.0,69.0,,0.5,85.0,12.0
2984743,liulihe_aq,2018-05-04 03:00:00,62.0,167.0,57.0,0.4,64.0,8.0
2984744,qianmen_aq,2018-05-04 03:00:00,57.0,135.0,100.0,0.8,37.0,10.0
2984745,yongdingmennei_aq,2018-05-04 03:00:00,69.0,131.0,162.0,1.0,45.0,14.0
2984746,xizhimenbei_aq,2018-05-04 03:00:00,72.0,108.0,82.0,0.6,47.0,12.0
2984747,nansanhuan_aq,2018-05-04 03:00:00,63.0,182.0,113.0,0.7,29.0,8.0
2984748,dongsihuan_aq,2018-05-04 03:00:00,92.0,118.0,82.0,0.7,51.0,11.0
2984770,dongsi_aq,2018-05-04 04:00:00,77.0,101.0,79.0,0.7,65.0,7.0
2984771,tiantan_aq,2018-05-04 04:00:00,66.0,114.0,102.0,0.7,40.0,6.0
2984772,guanyuan_aq,2018-05-04 04:00:00,77.0,112.0,64.0,0.5,90.0,7.0
2984773,wanshouxigong_aq,2018-05-04 04:00:00,72.0,149.0,93.0,0.8,43.0,6.0
2984774,aotizhongxin_aq,2018-05-04 04:00:00,61.0,104.0,65.0,0.6,77.0,7.0
2984775,nongzhanguan_aq,2018-05-04 04:00:00,61.0,108.0,77.0,0.6,61.0,9.0
2984776,wanliu_aq,2018-05-04 04:00:00,51.0,83.0,47.0,0.5,108.0,10.0
2984777,beibuxinqu_aq,2018-05-04 04:00:00,46.0,99.0,31.0,0.5,106.0,5.0
2984778,zhiwuyuan_aq,2018-05-04 04:00:00,,,,,,
2984779,fengtaihuayuan_aq,2018-05-04 04:00:00,98.0,112.0,67.0,0.6,86.0,7.0
2984780,yungang_aq,2018-05-04 04:00:00,51.0,86.0,46.0,0.5,103.0,7.0
2984781,gucheng_aq,2018-05-04 04:00:00,52.0,69.0,49.0,0.5,99.0,6.0
2984782,fangshan_aq,2018-05-04 04:00:00,61.0,127.0,75.0,0.5,84.0,7.0
2984783,daxing_aq,2018-05-04 04:00:00,56.0,143.0,71.0,0.6,72.0,12.0
2984784,yizhuang_aq,2018-05-04 04:00:00,77.0,91.0,50.0,0.6,104.0,
2984785,tongzhou_aq,2018-05-04 04:00:00,71.0,116.0,43.0,0.6,99.0,12.0
2984786,shunyi_aq,2018-05-04 04:00:00,70.0,118.0,38.0,0.8,123.0,14.0
2984787,pingchang_aq,2018-05-04 04:00:00,46.0,99.0,24.0,0.4,115.0,5.0
2984788,mentougou_aq,2018-05-04 04:00:00,63.0,94.0,46.0,0.4,101.0,6.0
2984789,pinggu_aq,2018-05-04 04:00:00,58.0,89.0,32.0,0.5,125.0,13.0
2984790,huairou_aq,2018-05-04 04:00:00,43.0,104.0,27.0,0.5,113.0,7.0
2984791,miyun_aq,2018-05-04 04:00:00,43.0,91.0,38.0,0.4,113.0,7.0
2984792,yanqin_aq,2018-05-04 04:00:00,38.0,86.0,31.0,0.3,105.0,2.0
2984793,dingling_aq,2018-05-04 04:00:00,55.0,95.0,26.0,0.4,110.0,4.0
2984794,badaling_aq,2018-05-04 04:00:00,21.0,87.0,37.0,0.5,66.0,2.0
2984795,miyunshuiku_aq,2018-05-04 04:00:00,34.0,,12.0,0.3,145.0,6.0
2984796,donggaocun_aq,2018-05-04 04:00:00,63.0,83.0,30.0,0.6,121.0,19.0
2984797,yongledian_aq,2018-05-04 04:00:00,95.0,125.0,41.0,0.8,132.0,22.0
2984798,yufa_aq,2018-05-04 04:00:00,56.0,106.0,29.0,0.6,113.0,15.0
2984799,liulihe_aq,2018-05-04 04:00:00,70.0,169.0,63.0,0.4,76.0,8.0
2984800,qianmen_aq,2018-05-04 04:00:00,63.0,142.0,115.0,0.8,41.0,10.0
2984801,yongdingmennei_aq,2018-05-04 04:00:00,69.0,133.0,181.0,1.0,49.0,14.0
2984802,xizhimenbei_aq,2018-05-04 04:00:00,,,75.0,0.6,73.0,10.0
2984803,nansanhuan_aq,2018-05-04 04:00:00,73.0,145.0,134.0,0.8,27.0,9.0
2984804,dongsihuan_aq,2018-05-04 04:00:00,74.0,107.0,85.0,0.6,63.0,10.0
2984826,dongsi_aq,2018-05-04 05:00:00,76.0,105.0,83.0,0.6,73.0,8.0
2984827,tiantan_aq,2018-05-04 05:00:00,76.0,103.0,89.0,0.7,67.0,7.0
2984828,guanyuan_aq,2018-05-04 05:00:00,88.0,121.0,88.0,0.7,82.0,7.0
2984829,wanshouxigong_aq,2018-05-04 05:00:00,81.0,162.0,92.0,0.8,58.0,7.0
2984830,aotizhongxin_aq,2018-05-04 05:00:00,69.0,115.0,81.0,0.7,81.0,6.0
2984831,nongzhanguan_aq,2018-05-04 05:00:00,74.0,129.0,83.0,0.6,71.0,10.0
2984832,wanliu_aq,2018-05-04 05:00:00,55.0,90.0,58.0,0.6,116.0,11.0
2984833,beibuxinqu_aq,2018-05-04 05:00:00,48.0,95.0,31.0,0.5,121.0,5.0
2984834,zhiwuyuan_aq,2018-05-04 05:00:00,,,,,,
2984835,fengtaihuayuan_aq,2018-05-04 05:00:00,79.0,131.0,89.0,0.7,78.0,8.0
2984836,yungang_aq,2018-05-04 05:00:00,52.0,94.0,53.0,0.5,116.0,7.0
2984837,gucheng_aq,2018-05-04 05:00:00,71.0,77.0,56.0,0.5,110.0,7.0
2984838,fangshan_aq,2018-05-04 05:00:00,59.0,130.0,60.0,0.5,118.0,11.0
2984839,daxing_aq,2018-05-04 05:00:00,56.0,123.0,49.0,0.6,109.0,13.0
2984840,yizhuang_aq,2018-05-04 05:00:00,62.0,76.0,30.0,0.6,148.0,14.0
2984841,tongzhou_aq,2018-05-04 05:00:00,76.0,110.0,32.0,0.6,134.0,13.0
2984842,shunyi_aq,2018-05-04 05:00:00,74.0,78.0,32.0,0.8,154.0,14.0
2984843,pingchang_aq,2018-05-04 05:00:00,55.0,68.0,24.0,0.4,134.0,5.0
2984844,mentougou_aq,2018-05-04 05:00:00,69.0,86.0,48.0,0.5,121.0,7.0
