id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2960162,dongsi_aq,2018-04-15 00:00:00,23.0,104.0,51.0,0.5,32.0,2.0
2960163,tiantan_aq,2018-04-15 00:00:00,11.0,60.0,59.0,0.5,17.0,4.0
2960164,guanyuan_aq,2018-04-15 00:00:00,24.0,66.0,57.0,0.4,29.0,2.0
2960165,wanshouxigong_aq,2018-04-15 00:00:00,24.0,59.0,47.0,0.5,26.0,2.0
2960166,aotizhongxin_aq,2018-04-15 00:00:00,17.0,58.0,50.0,0.5,41.0,2.0
2960167,nongzhanguan_aq,2018-04-15 00:00:00,38.0,85.0,55.0,0.4,34.0,7.0
2960168,wanliu_aq,2018-04-15 00:00:00,287.0,,63.0,0.5,9.0,2.0
2960169,beibuxinqu_aq,2018-04-15 00:00:00,22.0,65.0,54.0,0.4,26.0,2.0
2960170,zhiwuyuan_aq,2018-04-15 00:00:00,,,,,,
2960171,fengtaihuayuan_aq,2018-04-15 00:00:00,33.0,113.0,70.0,0.6,20.0,2.0
2960172,yungang_aq,2018-04-15 00:00:00,20.0,93.0,46.0,0.3,38.0,2.0
2960173,gucheng_aq,2018-04-15 00:00:00,35.0,117.0,78.0,0.5,14.0,2.0
2960174,fangshan_aq,2018-04-15 00:00:00,29.0,119.0,75.0,0.4,18.0,2.0
2960175,daxing_aq,2018-04-15 00:00:00,61.0,97.0,82.0,0.8,8.0,2.0
2960176,yizhuang_aq,2018-04-15 00:00:00,19.0,90.0,68.0,0.4,31.0,2.0
2960177,tongzhou_aq,2018-04-15 00:00:00,25.0,96.0,48.0,0.4,40.0,3.0
2960178,shunyi_aq,2018-04-15 00:00:00,18.0,84.0,21.0,0.5,61.0,3.0
2960179,pingchang_aq,2018-04-15 00:00:00,29.0,49.0,20.0,0.4,61.0,11.0
2960180,mentougou_aq,2018-04-15 00:00:00,11.0,46.0,50.0,0.3,38.0,2.0
2960181,pinggu_aq,2018-04-15 00:00:00,15.0,44.0,20.0,0.3,69.0,3.0
2960182,huairou_aq,2018-04-15 00:00:00,23.0,66.0,32.0,0.4,47.0,2.0
2960183,miyun_aq,2018-04-15 00:00:00,22.0,86.0,44.0,0.4,43.0,2.0
2960184,yanqin_aq,2018-04-15 00:00:00,47.0,142.0,48.0,0.8,14.0,5.0
2960185,dingling_aq,2018-04-15 00:00:00,20.0,56.0,25.0,0.4,49.0,3.0
2960186,badaling_aq,2018-04-15 00:00:00,15.0,62.0,31.0,0.6,57.0,9.0
2960187,miyunshuiku_aq,2018-04-15 00:00:00,7.0,47.0,8.0,0.2,74.0,2.0
2960188,donggaocun_aq,2018-04-15 00:00:00,7.0,38.0,19.0,0.2,71.0,2.0
2960189,yongledian_aq,2018-04-15 00:00:00,37.0,150.0,70.0,0.4,30.0,2.0
2960190,yufa_aq,2018-04-15 00:00:00,39.0,144.0,48.0,0.4,22.0,2.0
2960191,liulihe_aq,2018-04-15 00:00:00,29.0,131.0,35.0,0.3,23.0,2.0
2960192,qianmen_aq,2018-04-15 00:00:00,25.0,51.0,49.0,0.5,42.0,2.0
2960193,yongdingmennei_aq,2018-04-15 00:00:00,64.0,100.0,108.0,0.9,15.0,9.0
2960194,xizhimenbei_aq,2018-04-15 00:00:00,,,,,,
2960195,nansanhuan_aq,2018-04-15 00:00:00,32.0,146.0,97.0,0.7,8.0,6.0
2960196,dongsihuan_aq,2018-04-15 00:00:00,42.0,128.0,89.0,0.6,13.0,7.0
2960218,dongsi_aq,2018-04-15 01:00:00,17.0,86.0,34.0,0.3,55.0,2.0
2960219,tiantan_aq,2018-04-15 01:00:00,14.0,29.0,48.0,0.4,51.0,5.0
2960220,guanyuan_aq,2018-04-15 01:00:00,21.0,63.0,39.0,0.4,54.0,2.0
2960221,wanshouxigong_aq,2018-04-15 01:00:00,12.0,96.0,35.0,0.4,51.0,3.0
2960222,aotizhongxin_aq,2018-04-15 01:00:00,41.0,70.0,44.0,0.5,49.0,2.0
2960223,nongzhanguan_aq,2018-04-15 01:00:00,26.0,57.0,34.0,0.3,64.0,7.0
2960224,wanliu_aq,2018-04-15 01:00:00,,,49.0,0.4,44.0,2.0
2960225,beibuxinqu_aq,2018-04-15 01:00:00,19.0,48.0,46.0,0.3,45.0,3.0
2960226,zhiwuyuan_aq,2018-04-15 01:00:00,,,,,,
2960227,fengtaihuayuan_aq,2018-04-15 01:00:00,22.0,70.0,44.0,0.4,46.0,2.0
2960228,yungang_aq,2018-04-15 01:00:00,20.0,65.0,46.0,0.4,48.0,2.0
2960229,gucheng_aq,2018-04-15 01:00:00,20.0,74.0,47.0,0.4,50.0,2.0
2960230,fangshan_aq,2018-04-15 01:00:00,21.0,93.0,58.0,0.3,45.0,2.0
2960231,daxing_aq,2018-04-15 01:00:00,22.0,106.0,70.0,0.7,21.0,2.0
2960232,yizhuang_aq,2018-04-15 01:00:00,18.0,101.0,68.0,0.3,33.0,2.0
2960233,tongzhou_aq,2018-04-15 01:00:00,17.0,72.0,19.0,0.3,76.0,2.0
2960234,shunyi_aq,2018-04-15 01:00:00,16.0,65.0,15.0,0.5,73.0,3.0
2960235,pingchang_aq,2018-04-15 01:00:00,19.0,34.0,15.0,0.4,71.0,11.0
2960236,mentougou_aq,2018-04-15 01:00:00,17.0,66.0,50.0,0.4,48.0,2.0
2960237,pinggu_aq,2018-04-15 01:00:00,11.0,37.0,10.0,0.3,86.0,2.0
2960238,huairou_aq,2018-04-15 01:00:00,16.0,46.0,17.0,0.3,75.0,2.0
2960239,miyun_aq,2018-04-15 01:00:00,9.0,39.0,16.0,0.2,85.0,2.0
2960240,yanqin_aq,2018-04-15 01:00:00,21.0,80.0,30.0,0.5,47.0,6.0
2960241,dingling_aq,2018-04-15 01:00:00,13.0,35.0,12.0,0.4,69.0,3.0
2960242,badaling_aq,2018-04-15 01:00:00,15.0,66.0,22.0,0.5,71.0,8.0
2960243,miyunshuiku_aq,2018-04-15 01:00:00,8.0,41.0,7.0,0.2,77.0,2.0
2960244,donggaocun_aq,2018-04-15 01:00:00,7.0,47.0,25.0,0.2,76.0,2.0
2960245,yongledian_aq,2018-04-15 01:00:00,30.0,116.0,42.0,0.3,77.0,2.0
2960246,yufa_aq,2018-04-15 01:00:00,21.0,47.0,30.0,0.3,61.0,2.0
2960247,liulihe_aq,2018-04-15 01:00:00,9.0,20.0,10.0,0.3,76.0,2.0
2960248,qianmen_aq,2018-04-15 01:00:00,22.0,63.0,46.0,0.4,49.0,3.0
2960249,yongdingmennei_aq,2018-04-15 01:00:00,38.0,63.0,66.0,0.5,54.0,4.0
2960250,xizhimenbei_aq,2018-04-15 01:00:00,21.0,41.0,55.0,0.4,45.0,4.0
