id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2993098,dongsi_aq,2018-05-10 00:00:00,81.0,129.0,125.0,1.4,12.0,8.0
2993099,tiantan_aq,2018-05-10 00:00:00,74.0,169.0,143.0,1.2,3.0,3.0
2993100,guanyuan_aq,2018-05-10 00:00:00,60.0,161.0,122.0,1.3,8.0,9.0
2993101,wanshouxigong_aq,2018-05-10 00:00:00,89.0,183.0,116.0,1.4,9.0,8.0
2993102,aotizhongxin_aq,2018-05-10 00:00:00,92.0,121.0,108.0,1.2,6.0,7.0
2993103,nongzhanguan_aq,2018-05-10 00:00:00,,,130.0,1.3,2.0,6.0
2993104,wanliu_aq,2018-05-10 00:00:00,80.0,130.0,106.0,1.0,22.0,7.0
2993105,beibuxinqu_aq,2018-05-10 00:00:00,60.0,143.0,72.0,1.0,19.0,2.0
2993106,zhiwuyuan_aq,2018-05-10 00:00:00,,,,,,
2993107,fengtaihuayuan_aq,2018-05-10 00:00:00,,160.0,107.0,1.3,26.0,10.0
2993108,yungang_aq,2018-05-10 00:00:00,86.0,104.0,83.0,1.0,39.0,10.0
2993109,gucheng_aq,2018-05-10 00:00:00,85.0,108.0,97.0,1.1,37.0,7.0
2993110,fangshan_aq,2018-05-10 00:00:00,69.0,198.0,109.0,1.0,31.0,10.0
2993111,daxing_aq,2018-05-10 00:00:00,94.0,194.0,99.0,1.2,34.0,10.0
2993112,yizhuang_aq,2018-05-10 00:00:00,81.0,112.0,46.0,1.1,81.0,7.0
2993113,tongzhou_aq,2018-05-10 00:00:00,103.0,174.0,87.0,1.3,28.0,20.0
2993114,shunyi_aq,2018-05-10 00:00:00,89.0,123.0,72.0,1.4,32.0,11.0
2993115,pingchang_aq,2018-05-10 00:00:00,56.0,118.0,68.0,0.8,42.0,6.0
2993116,mentougou_aq,2018-05-10 00:00:00,60.0,102.0,50.0,0.8,90.0,5.0
2993117,pinggu_aq,2018-05-10 00:00:00,68.0,162.0,40.0,1.0,103.0,11.0
2993118,huairou_aq,2018-05-10 00:00:00,60.0,119.0,46.0,1.0,54.0,2.0
2993119,miyun_aq,2018-05-10 00:00:00,79.0,117.0,88.0,1.1,30.0,5.0
2993120,yanqin_aq,2018-05-10 00:00:00,77.0,125.0,63.0,0.8,64.0,8.0
2993121,dingling_aq,2018-05-10 00:00:00,50.0,95.0,46.0,0.8,59.0,7.0
2993122,badaling_aq,2018-05-10 00:00:00,66.0,102.0,69.0,0.6,74.0,5.0
2993123,miyunshuiku_aq,2018-05-10 00:00:00,58.0,70.0,21.0,0.8,105.0,4.0
2993124,donggaocun_aq,2018-05-10 00:00:00,84.0,,31.0,0.9,125.0,18.0
2993125,yongledian_aq,2018-05-10 00:00:00,120.0,173.0,70.0,1.1,78.0,29.0
2993126,yufa_aq,2018-05-10 00:00:00,102.0,141.0,37.0,0.9,88.0,14.0
2993127,liulihe_aq,2018-05-10 00:00:00,92.0,270.0,74.0,0.8,42.0,15.0
2993128,qianmen_aq,2018-05-10 00:00:00,77.0,158.0,132.0,1.3,12.0,10.0
2993129,yongdingmennei_aq,2018-05-10 00:00:00,79.0,177.0,136.0,1.2,2.0,8.0
2993130,xizhimenbei_aq,2018-05-10 00:00:00,93.0,162.0,125.0,1.3,14.0,7.0
2993131,nansanhuan_aq,2018-05-10 00:00:00,86.0,214.0,144.0,1.4,5.0,12.0
2993132,dongsihuan_aq,2018-05-10 00:00:00,102.0,198.0,136.0,1.5,2.0,13.0
2993154,dongsi_aq,2018-05-10 01:00:00,96.0,130.0,109.0,1.3,32.0,11.0
2993155,tiantan_aq,2018-05-10 01:00:00,83.0,171.0,136.0,1.4,13.0,5.0
2993156,guanyuan_aq,2018-05-10 01:00:00,72.0,169.0,93.0,1.3,44.0,13.0
2993157,wanshouxigong_aq,2018-05-10 01:00:00,109.0,187.0,109.0,1.3,31.0,11.0
2993158,aotizhongxin_aq,2018-05-10 01:00:00,101.0,141.0,90.0,1.2,32.0,10.0
2993159,nongzhanguan_aq,2018-05-10 01:00:00,,,128.0,1.5,7.0,8.0
2993160,wanliu_aq,2018-05-10 01:00:00,89.0,132.0,82.0,1.1,56.0,11.0
2993161,beibuxinqu_aq,2018-05-10 01:00:00,67.0,131.0,73.0,1.1,45.0,4.0
2993162,zhiwuyuan_aq,2018-05-10 01:00:00,,,,,,
2993163,fengtaihuayuan_aq,2018-05-10 01:00:00,,175.0,117.0,1.3,28.0,11.0
2993164,yungang_aq,2018-05-10 01:00:00,96.0,113.0,64.0,1.1,74.0,13.0
2993165,gucheng_aq,2018-05-10 01:00:00,91.0,107.0,75.0,1.1,66.0,11.0
2993166,fangshan_aq,2018-05-10 01:00:00,81.0,210.0,94.0,1.2,61.0,16.0
2993167,daxing_aq,2018-05-10 01:00:00,97.0,202.0,85.0,1.1,61.0,15.0
2993168,yizhuang_aq,2018-05-10 01:00:00,89.0,118.0,55.0,1.1,89.0,10.0
2993169,tongzhou_aq,2018-05-10 01:00:00,107.0,180.0,68.0,1.2,66.0,25.0
2993170,shunyi_aq,2018-05-10 01:00:00,103.0,140.0,59.0,1.5,71.0,17.0
2993171,pingchang_aq,2018-05-10 01:00:00,73.0,151.0,97.0,0.9,29.0,8.0
2993172,mentougou_aq,2018-05-10 01:00:00,71.0,123.0,65.0,0.9,84.0,9.0
2993173,pinggu_aq,2018-05-10 01:00:00,71.0,96.0,41.0,1.0,122.0,14.0
2993174,huairou_aq,2018-05-10 01:00:00,68.0,141.0,59.0,1.1,70.0,4.0
2993175,miyun_aq,2018-05-10 01:00:00,79.0,123.0,70.0,1.1,70.0,8.0
2993176,yanqin_aq,2018-05-10 01:00:00,67.0,109.0,31.0,0.7,116.0,8.0
2993177,dingling_aq,2018-05-10 01:00:00,67.0,113.0,40.0,0.9,96.0,9.0
2993178,badaling_aq,2018-05-10 01:00:00,70.0,118.0,39.0,0.5,123.0,6.0
2993179,miyunshuiku_aq,2018-05-10 01:00:00,61.0,77.0,24.0,0.8,122.0,6.0
2993180,donggaocun_aq,2018-05-10 01:00:00,83.0,85.0,31.0,0.9,132.0,21.0
2993181,yongledian_aq,2018-05-10 01:00:00,94.0,152.0,47.0,1.0,109.0,22.0
2993182,yufa_aq,2018-05-10 01:00:00,105.0,140.0,31.0,0.9,97.0,15.0
2993183,liulihe_aq,2018-05-10 01:00:00,101.0,213.0,64.0,0.8,78.0,19.0
2993184,qianmen_aq,2018-05-10 01:00:00,92.0,172.0,126.0,1.4,23.0,13.0
2993185,yongdingmennei_aq,2018-05-10 01:00:00,92.0,191.0,133.0,1.3,12.0,10.0
2993186,xizhimenbei_aq,2018-05-10 01:00:00,108.0,165.0,98.0,1.1,42.0,10.0
2993187,nansanhuan_aq,2018-05-10 01:00:00,94.0,195.0,140.0,1.3,19.0,13.0
2993188,dongsihuan_aq,2018-05-10 01:00:00,106.0,211.0,129.0,1.4,10.0,13.0
2993210,dongsi_aq,2018-05-10 02:00:00,109.0,118.0,98.0,1.2,60.0,14.0
2993211,tiantan_aq,2018-05-10 02:00:00,107.0,172.0,129.0,1.3,30.0,7.0
2993212,guanyuan_aq,2018-05-10 02:00:00,87.0,178.0,80.0,1.1,78.0,15.0
2993213,wanshouxigong_aq,2018-05-10 02:00:00,116.0,225.0,100.0,1.4,55.0,13.0
2993214,aotizhongxin_aq,2018-05-10 02:00:00,110.0,136.0,83.0,1.0,69.0,13.0
2993215,nongzhanguan_aq,2018-05-10 02:00:00,,,126.0,1.3,30.0,12.0
2993216,wanliu_aq,2018-05-10 02:00:00,92.0,133.0,66.0,1.1,95.0,13.0
2993217,beibuxinqu_aq,2018-05-10 02:00:00,76.0,137.0,65.0,1.1,76.0,7.0
2993218,zhiwuyuan_aq,2018-05-10 02:00:00,,,,,,
2993219,fengtaihuayuan_aq,2018-05-10 02:00:00,,168.0,84.0,1.2,76.0,17.0
2993220,yungang_aq,2018-05-10 02:00:00,91.0,118.0,65.0,1.0,91.0,15.0
2993221,gucheng_aq,2018-05-10 02:00:00,99.0,107.0,74.0,1.0,87.0,14.0
2993222,fangshan_aq,2018-05-10 02:00:00,82.0,198.0,88.0,1.1,84.0,15.0
2993223,daxing_aq,2018-05-10 02:00:00,101.0,196.0,74.0,1.1,90.0,17.0
2993224,yizhuang_aq,2018-05-10 02:00:00,95.0,129.0,60.0,1.2,105.0,13.0
