id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2958891,dongsi_aq,2018-04-14 00:00:00,9.0,97.0,13.0,0.2,76.0,2.0
2958892,tiantan_aq,2018-04-14 00:00:00,16.0,114.0,27.0,0.3,70.0,2.0
2958893,guanyuan_aq,2018-04-14 00:00:00,16.0,106.0,20.0,0.2,77.0,2.0
2958894,wanshouxigong_aq,2018-04-14 00:00:00,14.0,121.0,12.0,0.3,77.0,2.0
2958895,aotizhongxin_aq,2018-04-14 00:00:00,8.0,78.0,16.0,0.1,76.0,2.0
2958896,nongzhanguan_aq,2018-04-14 00:00:00,12.0,70.0,10.0,0.2,76.0,2.0
2958897,wanliu_aq,2018-04-14 00:00:00,12.0,77.0,8.0,0.3,90.0,2.0
2958898,beibuxinqu_aq,2018-04-14 00:00:00,10.0,97.0,9.0,0.2,82.0,2.0
2958899,zhiwuyuan_aq,2018-04-14 00:00:00,,,,,,
2958900,fengtaihuayuan_aq,2018-04-14 00:00:00,18.0,95.0,16.0,0.3,74.0,2.0
2958901,yungang_aq,2018-04-14 00:00:00,13.0,85.0,3.0,0.2,93.0,2.0
2958902,gucheng_aq,2018-04-14 00:00:00,14.0,87.0,8.0,0.2,91.0,2.0
2958903,fangshan_aq,2018-04-14 00:00:00,16.0,95.0,15.0,0.1,92.0,2.0
2958904,daxing_aq,2018-04-14 00:00:00,9.0,115.0,13.0,0.5,76.0,2.0
2958905,yizhuang_aq,2018-04-14 00:00:00,7.0,97.0,18.0,0.3,73.0,2.0
2958906,tongzhou_aq,2018-04-14 00:00:00,11.0,67.0,11.0,0.2,83.0,2.0
2958907,shunyi_aq,2018-04-14 00:00:00,7.0,76.0,7.0,0.4,85.0,2.0
2958908,pingchang_aq,2018-04-14 00:00:00,3.0,53.0,8.0,0.2,87.0,2.0
2958909,mentougou_aq,2018-04-14 00:00:00,12.0,88.0,10.0,0.2,86.0,2.0
2958910,pinggu_aq,2018-04-14 00:00:00,6.0,23.0,7.0,0.3,84.0,3.0
2958911,huairou_aq,2018-04-14 00:00:00,3.0,41.0,5.0,0.3,85.0,2.0
2958912,miyun_aq,2018-04-14 00:00:00,5.0,39.0,6.0,0.2,93.0,2.0
2958913,yanqin_aq,2018-04-14 00:00:00,8.0,34.0,2.0,0.3,94.0,2.0
2958914,dingling_aq,2018-04-14 00:00:00,4.0,32.0,3.0,0.2,90.0,2.0
2958915,badaling_aq,2018-04-14 00:00:00,15.0,56.0,8.0,0.1,89.0,2.0
2958916,miyunshuiku_aq,2018-04-14 00:00:00,3.0,26.0,3.0,0.2,86.0,2.0
2958917,donggaocun_aq,2018-04-14 00:00:00,7.0,27.0,21.0,0.2,82.0,2.0
2958918,yongledian_aq,2018-04-14 00:00:00,25.0,113.0,10.0,0.3,114.0,2.0
2958919,yufa_aq,2018-04-14 00:00:00,14.0,111.0,7.0,0.2,81.0,2.0
2958920,liulihe_aq,2018-04-14 00:00:00,10.0,88.0,11.0,0.2,88.0,2.0
2958921,qianmen_aq,2018-04-14 00:00:00,23.0,89.0,24.0,0.3,68.0,2.0
