id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2961505,dongsi_aq,2018-04-16 00:00:00,48.0,165.0,90.0,0.8,2.0,7.0
2961506,tiantan_aq,2018-04-16 00:00:00,56.0,126.0,78.0,0.7,4.0,5.0
2961507,guanyuan_aq,2018-04-16 00:00:00,41.0,146.0,87.0,0.6,2.0,4.0
2961508,wanshouxigong_aq,2018-04-16 00:00:00,59.0,131.0,80.0,0.8,2.0,8.0
2961509,aotizhongxin_aq,2018-04-16 00:00:00,66.0,139.0,82.0,0.6,7.0,5.0
2961510,nongzhanguan_aq,2018-04-16 00:00:00,54.0,135.0,89.0,0.7,2.0,11.0
2961511,wanliu_aq,2018-04-16 00:00:00,47.0,111.0,76.0,0.7,10.0,6.0
2961512,beibuxinqu_aq,2018-04-16 00:00:00,40.0,132.0,64.0,0.6,8.0,2.0
2961513,zhiwuyuan_aq,2018-04-16 00:00:00,,,,,,
2961514,fengtaihuayuan_aq,2018-04-16 00:00:00,66.0,135.0,86.0,0.7,9.0,6.0
2961515,yungang_aq,2018-04-16 00:00:00,56.0,127.0,73.0,0.5,11.0,5.0
2961516,gucheng_aq,2018-04-16 00:00:00,44.0,125.0,86.0,0.7,8.0,2.0
2961517,fangshan_aq,2018-04-16 00:00:00,218.0,,85.0,0.6,6.0,8.0
2961518,daxing_aq,2018-04-16 00:00:00,,,,,,
2961519,yizhuang_aq,2018-04-16 00:00:00,49.0,134.0,61.0,0.6,26.0,15.0
2961520,tongzhou_aq,2018-04-16 00:00:00,70.0,162.0,75.0,0.8,11.0,11.0
2961521,shunyi_aq,2018-04-16 00:00:00,59.0,187.0,68.0,1.1,18.0,14.0
2961522,pingchang_aq,2018-04-16 00:00:00,38.0,75.0,53.0,0.5,14.0,2.0
2961523,mentougou_aq,2018-04-16 00:00:00,67.0,,36.0,0.3,39.0,2.0
2961524,pinggu_aq,2018-04-16 00:00:00,39.0,96.0,41.0,0.7,35.0,6.0
2961525,huairou_aq,2018-04-16 00:00:00,30.0,80.0,37.0,0.7,27.0,2.0
2961526,miyun_aq,2018-04-16 00:00:00,44.0,115.0,56.0,0.7,18.0,3.0
2961527,yanqin_aq,2018-04-16 00:00:00,66.0,138.0,68.0,0.7,14.0,4.0
2961528,dingling_aq,2018-04-16 00:00:00,30.0,77.0,28.0,0.4,37.0,2.0
2961529,badaling_aq,2018-04-16 00:00:00,44.0,85.0,51.0,0.3,35.0,4.0
2961530,miyunshuiku_aq,2018-04-16 00:00:00,22.0,49.0,15.0,0.3,44.0,2.0
2961531,donggaocun_aq,2018-04-16 00:00:00,51.0,113.0,44.0,0.6,59.0,16.0
2961532,yongledian_aq,2018-04-16 00:00:00,81.0,201.0,71.0,0.9,37.0,10.0
2961533,yufa_aq,2018-04-16 00:00:00,53.0,169.0,43.0,0.5,51.0,27.0
2961534,liulihe_aq,2018-04-16 00:00:00,37.0,156.0,51.0,0.5,16.0,2.0
2961535,qianmen_aq,2018-04-16 00:00:00,64.0,140.0,90.0,0.7,6.0,15.0
2961536,yongdingmennei_aq,2018-04-16 00:00:00,166.0,,122.0,0.9,7.0,24.0
