id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2985854,CD1,2018-05-05 00:00:00,,27.3,87.2,,,
2985855,BL0,2018-05-05 00:00:00,,,,,,
2985856,GR4,2018-05-05 00:00:00,11.9,17.0,39.6,,,
2985857,MY7,2018-05-05 00:00:00,18.4,28.5,,,,
2985858,HV1,2018-05-05 00:00:00,15.1,19.9,48.2,,,
2985859,GN3,2018-05-05 00:00:00,24.4,37.1,67.9,,,
2985860,GR9,2018-05-05 00:00:00,15.1,26.9,85.1,,,
2985861,LW2,2018-05-05 00:00:00,23.9,29.7,73.5,,,
2985862,GN0,2018-05-05 00:00:00,,24.9,70.4,,,
2985863,KF1,2018-05-05 00:00:00,9.9,16.1,,,,
2985864,CD9,2018-05-05 00:00:00,,25.1,103.1,,,
2985865,CT3,2018-05-05 00:00:00,14.0,33.2,,,,
2985866,CT2,2018-05-05 00:00:00,16.0,,,,,
2985867,BX9,2018-05-05 00:00:00,20.9,,,,,
2985868,BX1,2018-05-05 00:00:00,,28.3,48.7,,,
2985869,TH4,2018-05-05 00:00:00,22.6,38.7,83.8,,,
2985870,ST5,2018-05-05 00:00:00,16.0,27.0,36.7,,,
2985871,RB7,2018-05-05 00:00:00,21.0,28.6,61.5,,,
2985872,TD5,2018-05-05 00:00:00,,,,,,
2985874,CD1,2018-05-05 01:00:00,,23.7,75.4,,,
2985875,BL0,2018-05-05 01:00:00,,,,,,
2985876,GR4,2018-05-05 01:00:00,14.2,19.6,41.1,,,
2985877,MY7,2018-05-05 01:00:00,18.7,27.6,,,,
2985878,HV1,2018-05-05 01:00:00,16.7,21.8,51.0,,,
2985879,GN3,2018-05-05 01:00:00,19.3,29.1,67.1,,,
2985880,GR9,2018-05-05 01:00:00,18.5,27.3,85.4,,,
2985881,LW2,2018-05-05 01:00:00,25.9,36.6,63.3,,,
2985882,GN0,2018-05-05 01:00:00,,27.6,68.2,,,
2985883,KF1,2018-05-05 01:00:00,12.5,19.2,,,,
2985884,CD9,2018-05-05 01:00:00,,,103.5,,,
2985885,CT3,2018-05-05 01:00:00,13.0,32.6,83.8,,,
2985886,CT2,2018-05-05 01:00:00,26.0,,,,,
2985887,BX9,2018-05-05 01:00:00,19.3,,,,,
2985888,BX1,2018-05-05 01:00:00,,23.9,49.5,,,
2985889,TH4,2018-05-05 01:00:00,24.1,37.0,78.0,,,
2985890,ST5,2018-05-05 01:00:00,18.0,25.0,39.8,,,
2985891,RB7,2018-05-05 01:00:00,25.0,25.6,42.0,,,
2985892,TD5,2018-05-05 01:00:00,,,,,,
2985930,CD1,2018-05-05 02:00:00,,30.9,73.6,,,
2985931,BL0,2018-05-05 02:00:00,,,,,,
2985932,GR4,2018-05-05 02:00:00,17.2,22.5,40.8,,,
2985933,MY7,2018-05-05 02:00:00,24.8,38.4,,,,
2985934,HV1,2018-05-05 02:00:00,11.1,15.3,44.4,,,
2985935,GN3,2018-05-05 02:00:00,17.5,27.3,60.5,,,
2985936,GR9,2018-05-05 02:00:00,14.9,29.0,69.5,,,
2985937,LW2,2018-05-05 02:00:00,18.5,26.7,60.0,,,
2985938,GN0,2018-05-05 02:00:00,,23.9,66.9,,,
2985939,KF1,2018-05-05 02:00:00,15.1,20.7,,,,
2985940,CD9,2018-05-05 02:00:00,,42.5,103.8,,,
2985941,CT3,2018-05-05 02:00:00,17.0,26.0,,,,
2985942,CT2,2018-05-05 02:00:00,25.0,,,,,
2985943,BX9,2018-05-05 02:00:00,17.6,,,,,
2985944,BX1,2018-05-05 02:00:00,,22.4,43.1,,,
2985945,TH4,2018-05-05 02:00:00,20.7,36.1,76.3,,,
2985946,ST5,2018-05-05 02:00:00,,20.0,42.1,,,
2985947,RB7,2018-05-05 02:00:00,27.0,24.4,49.3,,,
2985948,TD5,2018-05-05 02:00:00,,,,,,
2985986,CD1,2018-05-05 03:00:00,,32.0,73.9,,,
2985987,BL0,2018-05-05 03:00:00,,,,,,
2985988,GR4,2018-05-05 03:00:00,15.8,23.8,36.4,,,
2985989,MY7,2018-05-05 03:00:00,21.8,34.8,,,,
2985990,HV1,2018-05-05 03:00:00,19.1,22.0,45.8,,,
2985991,GN3,2018-05-05 03:00:00,19.3,31.8,58.9,,,
2985992,GR9,2018-05-05 03:00:00,15.8,28.2,62.2,,,
2985993,LW2,2018-05-05 03:00:00,13.7,20.7,43.3,,,
2985994,GN0,2018-05-05 03:00:00,,23.8,73.9,,,
2985995,KF1,2018-05-05 03:00:00,17.1,24.2,,,,
2985996,CD9,2018-05-05 03:00:00,,,107.1,,,
2985997,CT3,2018-05-05 03:00:00,15.0,28.6,76.2,,,
2985998,CT2,2018-05-05 03:00:00,24.0,,,,,
2985999,BX9,2018-05-05 03:00:00,18.2,,,,,
2986000,BX1,2018-05-05 03:00:00,,22.9,36.2,,,
2986001,TH4,2018-05-05 03:00:00,20.2,36.4,73.2,,,
2986002,ST5,2018-05-05 03:00:00,12.0,21.0,38.4,,,
2986003,RB7,2018-05-05 03:00:00,24.0,24.8,48.4,,,
2986004,TD5,2018-05-05 03:00:00,,,,,,
2986042,CD1,2018-05-05 04:00:00,,34.4,79.5,,,
2986043,BL0,2018-05-05 04:00:00,,,,,,
2986044,GR4,2018-05-05 04:00:00,13.9,27.4,40.2,,,
2986045,MY7,2018-05-05 04:00:00,22.1,35.2,,,,
2986046,HV1,2018-05-05 04:00:00,26.8,29.4,42.0,,,
2986047,GN3,2018-05-05 04:00:00,19.5,41.4,55.8,,,
2986048,GR9,2018-05-05 04:00:00,15.1,31.6,69.3,,,
2986049,LW2,2018-05-05 04:00:00,11.9,19.5,43.7,,,
2986050,GN0,2018-05-05 04:00:00,,29.0,73.9,,,
2986051,KF1,2018-05-05 04:00:00,15.3,22.4,,,,
2986052,CD9,2018-05-05 04:00:00,21.6,31.3,109.6,,,
2986053,CT3,2018-05-05 04:00:00,,,,,,
2986054,CT2,2018-05-05 04:00:00,23.0,,,,,
2986055,BX9,2018-05-05 04:00:00,17.6,,,,,
2986056,BX1,2018-05-05 04:00:00,,22.2,33.3,,,
2986057,TH4,2018-05-05 04:00:00,24.1,45.8,75.2,,,
2986058,ST5,2018-05-05 04:00:00,9.0,19.0,38.6,,,
2986059,RB7,2018-05-05 04:00:00,29.0,29.2,45.1,,,
2986060,TD5,2018-05-05 04:00:00,,,,,,
2986098,CD1,2018-05-05 05:00:00,,41.5,85.0,,,
2986099,BL0,2018-05-05 05:00:00,,,,,,
2986100,GR4,2018-05-05 05:00:00,17.4,21.0,43.8,,,
2986101,MY7,2018-05-05 05:00:00,26.1,40.2,,,,
2986102,HV1,2018-05-05 05:00:00,15.8,18.7,30.6,,,
2986103,GN3,2018-05-05 05:00:00,21.9,32.0,52.7,,,
2986104,GR9,2018-05-05 05:00:00,17.2,28.7,56.4,,,
2986105,LW2,2018-05-05 05:00:00,15.6,25.2,49.6,,,
2986106,GN0,2018-05-05 05:00:00,,34.2,74.9,,,
2986107,KF1,2018-05-05 05:00:00,16.1,27.8,,,,
2986108,CD9,2018-05-05 05:00:00,,,113.6,,,
2986109,CT3,2018-05-05 05:00:00,,,,,,
