id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2953699,CD1,2018-04-10 00:00:00,18.8,24.7,71.7,,,
2953700,BL0,2018-04-10 00:00:00,17.0,21.4,58.9,,,
2953701,GR4,2018-04-10 00:00:00,21.1,27.0,31.1,,,
2953702,MY7,2018-04-10 00:00:00,12.8,23.2,,,,
2953703,HV1,2018-04-10 00:00:00,13.8,18.0,17.2,,,
2953704,GN3,2018-04-10 00:00:00,22.7,29.4,39.6,,,
2953705,GR9,2018-04-10 00:00:00,25.2,37.5,78.3,,,
2953706,LW2,2018-04-10 00:00:00,25.9,31.8,79.4,,,
2953707,GN0,2018-04-10 00:00:00,25.8,30.4,70.0,,,
2953708,KF1,2018-04-10 00:00:00,,,,,,
2953709,CD9,2018-04-10 00:00:00,27.9,31.7,139.9,,,
2953710,CT3,2018-04-10 00:00:00,19.0,27.8,51.6,,,
2953711,CT2,2018-04-10 00:00:00,20.0,,,,,
2953712,BX9,2018-04-10 00:00:00,18.5,,,,,
2953713,BX1,2018-04-10 00:00:00,,,38.3,,,
2953714,TH4,2018-04-10 00:00:00,16.5,24.5,45.7,,,
2953715,ST5,2018-04-10 00:00:00,24.0,26.0,35.3,,,
2953716,RB7,2018-04-10 00:00:00,22.0,,40.2,,,
2953717,TD5,2018-04-10 00:00:00,21.0,,,,,
2953755,CD1,2018-04-10 01:00:00,21.7,26.3,73.1,,,
2953756,BL0,2018-04-10 01:00:00,17.1,23.1,61.2,,,
2953757,GR4,2018-04-10 01:00:00,20.0,26.8,31.9,,,
2953758,MY7,2018-04-10 01:00:00,16.6,21.3,,,,
2953759,HV1,2018-04-10 01:00:00,20.4,23.0,20.9,,,
2953760,GN3,2018-04-10 01:00:00,23.5,28.8,36.9,,,
2953761,GR9,2018-04-10 01:00:00,23.9,33.8,76.2,,,
2953762,LW2,2018-04-10 01:00:00,30.9,33.9,78.4,,,
2953763,GN0,2018-04-10 01:00:00,21.5,23.4,58.1,,,
2953764,KF1,2018-04-10 01:00:00,,,,,,
2953765,CD9,2018-04-10 01:00:00,25.5,28.0,132.2,,,
2953766,CT3,2018-04-10 01:00:00,26.0,25.4,50.4,,,
2953767,CT2,2018-04-10 01:00:00,25.0,,,,,
2953768,BX9,2018-04-10 01:00:00,21.7,,,,,
2953769,BX1,2018-04-10 01:00:00,,,27.1,,,
2953770,TH4,2018-04-10 01:00:00,16.2,21.7,45.0,,,
2953771,ST5,2018-04-10 01:00:00,19.0,25.0,37.2,,,
2953772,RB7,2018-04-10 01:00:00,20.0,,36.9,,,
2953773,TD5,2018-04-10 01:00:00,21.9,,,,,
2953811,CD1,2018-04-10 02:00:00,24.7,28.2,78.5,,,
2953812,BL0,2018-04-10 02:00:00,23.2,29.4,61.0,,,
2953813,GR4,2018-04-10 02:00:00,25.1,26.8,26.0,,,
2953814,MY7,2018-04-10 02:00:00,17.7,29.0,,,,
2953815,HV1,2018-04-10 02:00:00,20.0,25.9,28.9,,,
2953816,GN3,2018-04-10 02:00:00,27.4,40.8,51.6,,,
2953817,GR9,2018-04-10 02:00:00,24.1,43.4,72.6,,,
2953818,LW2,2018-04-10 02:00:00,28.4,42.1,69.6,,,
2953819,GN0,2018-04-10 02:00:00,36.0,35.2,58.0,,,
2953820,KF1,2018-04-10 02:00:00,,,,,,
2953821,CD9,2018-04-10 02:00:00,21.9,33.9,,,,
2953822,CT3,2018-04-10 02:00:00,28.0,35.4,50.8,,,
2953823,CT2,2018-04-10 02:00:00,27.0,,,,,
2953824,BX9,2018-04-10 02:00:00,25.9,,,,,
2953825,BX1,2018-04-10 02:00:00,,,26.9,,,
2953826,TH4,2018-04-10 02:00:00,27.8,36.7,50.4,,,
2953827,ST5,2018-04-10 02:00:00,22.0,32.0,40.1,,,
2953828,RB7,2018-04-10 02:00:00,30.0,,30.1,,,
2953829,TD5,2018-04-10 02:00:00,27.5,,,,,
2953867,CD1,2018-04-10 03:00:00,32.6,43.2,87.1,,,
2953868,BL0,2018-04-10 03:00:00,28.9,39.7,62.2,,,
2953869,GR4,2018-04-10 03:00:00,25.8,31.4,33.6,,,
2953870,MY7,2018-04-10 03:00:00,25.8,44.2,,,,
2953871,HV1,2018-04-10 03:00:00,18.6,23.8,22.8,,,
2953872,GN3,2018-04-10 03:00:00,24.8,34.7,46.9,,,
2953873,GR9,2018-04-10 03:00:00,26.6,40.9,68.7,,,
2953874,LW2,2018-04-10 03:00:00,27.5,46.1,69.1,,,
