id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3442080,beijing_grid_000,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,19.0,978.2371,40.0,173.65,3.97
3442081,beijing_grid_001,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,19.0,964.7139,39.0,160.57,3.49
3442082,beijing_grid_002,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,16.0,951.1907,39.0,144.4,3.23
3442083,beijing_grid_003,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,16.0,935.8787,39.0,132.2,3.06
3442084,beijing_grid_004,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,16.0,918.7779,39.0,124.21,2.81
3442085,beijing_grid_005,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,16.0,901.6771,40.0,114.9,2.63
3442086,beijing_grid_006,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,16.0,883.5331,41.0,108.41,0.58
3442087,beijing_grid_007,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,18.0,865.3891,42.0,300.05,1.47
3442088,beijing_grid_008,2018-05-10 00:00:00,CLOUDY,16.9,858.1155,43.0,289.45,3.47
3442089,beijing_grid_009,2018-05-10 00:00:00,CLOUDY,16.9,861.7123,42.0,281.13,5.53
3442090,beijing_grid_010,2018-05-10 00:00:00,CLOUDY,17.0,865.3091,41.0,277.37,7.65
3442091,beijing_grid_011,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,876.1123,41.0,270.68,6.31
3442092,beijing_grid_012,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,886.9155,40.0,260.59,5.09
3442093,beijing_grid_013,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,897.5779,39.0,254.32,3.45
3442094,beijing_grid_014,2018-05-10 00:00:00,CLOUDY,18.0,908.0995,38.0,259.33,1.23
3442095,beijing_grid_015,2018-05-10 00:00:00,CLOUDY,18.0,918.6211,37.0,62.24,1.03
3442096,beijing_grid_016,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,18.0,917.089,38.0,32.1,2.22
3442097,beijing_grid_017,2018-05-10 00:00:00,HAZE,18.0,918.2371,37.0,26.42,2.82
3442098,beijing_grid_018,2018-05-10 00:00:00,HAZE,17.0,909.6579,40.0,22.96,4.15
3442099,beijing_grid_019,2018-05-10 00:00:00,HAZE,17.0,892.6915,44.0,21.97,5.83
3442100,beijing_grid_020,2018-05-10 00:00:00,HAZE,17.0,875.7252,48.0,21.42,7.51
3442101,beijing_grid_021,2018-05-10 00:00:00,CLEAR_DAY,19.0,987.1715,39.0,185.53,5.16
3442102,beijing_grid_022,2018-05-10 00:00:00,CLEAR_DAY,19.0,976.8534,39.0,171.34,4.39
3442103,beijing_grid_023,2018-05-10 00:00:00,CLEAR_DAY,19.0,966.5354,38.0,152.89,3.99
3442104,beijing_grid_024,2018-05-10 00:00:00,CLEAR_DAY,18.0,952.7722,38.0,137.78,3.92
3442105,beijing_grid_025,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,19.3,935.5638,39.0,127.64,3.93
3442106,beijing_grid_026,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,19.3,918.3555,39.0,117.85,4.06
3442107,beijing_grid_027,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,19.3,904.6506,39.0,120.4,2.34
3442108,beijing_grid_028,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,19.3,890.9456,40.0,136.71,0.65
3442109,beijing_grid_029,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,16.9,879.9651,40.0,272.57,1.4
3442110,beijing_grid_030,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,19.5,871.7091,40.0,276.72,3.54
3442111,beijing_grid_031,2018-05-10 00:00:00,CLOUDY,17.0,863.4531,40.0,277.74,5.68
3442112,beijing_grid_032,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,879.2023,39.0,276.83,4.43
3442113,beijing_grid_033,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,894.9514,39.0,275.18,3.18
3442114,beijing_grid_034,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,907.3686,38.0,282.67,1.68
3442115,beijing_grid_035,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,916.4541,37.0,14.33,0.79
3442116,beijing_grid_036,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,18.0,925.5395,37.0,60.08,2.34
3442117,beijing_grid_037,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,18.0,916.7111,38.0,35.85,2.35
3442118,beijing_grid_038,2018-05-10 00:00:00,HAZE,18.0,910.2922,39.0,18.59,2.54
3442119,beijing_grid_039,2018-05-10 00:00:00,RAIN,18.0,898.4554,42.0,10.18,3.55
3442120,beijing_grid_040,2018-05-10 00:00:00,HAZE,12.0,882.4054,46.0,9.81,5.12
3442121,beijing_grid_041,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,12.0,866.3555,50.0,9.61,6.68
3442122,beijing_grid_042,2018-05-10 00:00:00,CLEAR_DAY,19.0,996.1059,39.0,192.79,6.47
3442123,beijing_grid_043,2018-05-10 00:00:00,CLEAR_DAY,19.0,990.1778,38.0,177.88,5.48
3442124,beijing_grid_044,2018-05-10 00:00:00,CLEAR_DAY,19.0,981.88,38.0,158.57,4.81
3442125,beijing_grid_045,2018-05-10 00:00:00,CLEAR_DAY,18.0,969.6656,38.0,141.33,4.81
3442126,beijing_grid_046,2018-05-10 00:00:00,CLEAR_DAY,18.0,952.3498,38.0,129.54,5.06
3442127,beijing_grid_047,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,18.0,935.0339,38.0,119.26,5.51
3442128,beijing_grid_048,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,18.0,925.768,38.0,122.1,4.11
3442129,beijing_grid_049,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,18.0,916.5021,37.0,127.83,2.73
3442130,beijing_grid_050,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,19.3,901.8147,37.0,155.71,1.13
3442131,beijing_grid_051,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,19.5,881.7059,38.0,261.51,1.62
3442132,beijing_grid_052,2018-05-10 00:00:00,CLOUDY,17.0,861.5971,39.0,278.51,3.71
3442133,beijing_grid_053,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,882.2922,38.0,291.43,2.68
3442134,beijing_grid_054,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,902.9872,37.0,316.94,1.93
3442135,beijing_grid_055,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,917.1594,36.0,1.69,1.67
3442136,beijing_grid_056,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,924.8086,36.0,42.22,2.38
3442137,beijing_grid_057,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,932.4579,36.0,59.47,3.66
3442138,beijing_grid_058,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,18.0,917.4026,38.0,40.29,2.72
3442139,beijing_grid_059,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,18.0,902.3472,41.0,9.08,2.32
3442140,beijing_grid_060,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,12.0,887.2528,44.0,353.37,3.18
3442141,beijing_grid_061,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,12.0,872.1194,48.0,354.64,4.69
3442142,beijing_grid_062,2018-05-10 00:00:00,CLOUDY,12.0,856.9859,52.0,355.28,6.21
3442143,beijing_grid_063,2018-05-10 00:00:00,CLEAR_DAY,19.0,1003.1459,38.0,197.9,8.06
3442144,beijing_grid_064,2018-05-10 00:00:00,CLEAR_DAY,19.0,998.497,38.0,184.84,6.61
3442145,beijing_grid_065,2018-05-10 00:00:00,CLEAR_DAY,19.0,993.848,38.0,166.15,5.68
3442146,beijing_grid_066,2018-05-10 00:00:00,CLEAR_DAY,18.0,982.9757,38.0,147.61,5.45
3442147,beijing_grid_067,2018-05-10 00:00:00,CLEAR_DAY,18.0,965.88,38.0,133.05,5.64
3442148,beijing_grid_068,2018-05-10 00:00:00,CLEAR_DAY,18.0,948.7843,38.0,120.2,6.16
3442149,beijing_grid_069,2018-05-10 00:00:00,CLEAR_DAY,18.0,939.9638,37.0,121.78,5.03
3442150,beijing_grid_070,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,18.0,931.1434,36.0,124.3,3.9
3442151,beijing_grid_071,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,19.3,914.6173,36.0,129.31,2.36
3442152,beijing_grid_072,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,19.5,890.3856,37.0,169.99,0.56
3442153,beijing_grid_073,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,866.1539,38.0,283.71,1.68
3442154,beijing_grid_074,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,888.5411,37.0,338.4,1.38
3442155,beijing_grid_075,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,910.9283,36.0,15.92,2.25
3442156,beijing_grid_076,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,923.873,36.0,33.48,3.05
3442157,beijing_grid_077,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,927.375,36.0,48.03,3.62
3442158,beijing_grid_078,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,930.8771,37.0,58.18,4.35
3442159,beijing_grid_079,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,17.0,913.1094,40.0,37.89,2.84
3442160,beijing_grid_080,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,18.0,895.3418,43.0,354.47,2.19
3442161,beijing_grid_081,2018-05-10 00:00:00,PARTLY_CLOUDY_DAY,12.0,879.3898,46.0,335.94,3.18
3442162,beijing_grid_082,2018-05-10 00:00:00,CLOUDY,12.0,865.2534,50.0,341.01,4.65
3442163,beijing_grid_083,2018-05-10 00:00:00,CLOUDY,12.0,851.1171,53.0,343.64,6.13
3442164,beijing_grid_084,2018-05-10 00:00:00,CLEAR_DAY,19.0,1008.2915,38.0,201.54,9.88
3442165,beijing_grid_085,2018-05-10 00:00:00,CLEAR_DAY,19.0,1005.3654,38.0,190.73,8.07
