id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2970347,dongsi_aq,2018-04-23 00:00:00,14.0,29.0,36.0,0.4,49.0,2.0
2970348,tiantan_aq,2018-04-23 00:00:00,12.0,35.0,49.0,0.6,46.0,3.0
2970349,guanyuan_aq,2018-04-23 00:00:00,18.0,29.0,57.0,0.5,31.0,2.0
2970350,wanshouxigong_aq,2018-04-23 00:00:00,18.0,,33.0,0.6,55.0,2.0
2970351,aotizhongxin_aq,2018-04-23 00:00:00,20.0,27.0,46.0,0.4,39.0,2.0
2970352,nongzhanguan_aq,2018-04-23 00:00:00,18.0,24.0,37.0,0.5,45.0,2.0
2970353,wanliu_aq,2018-04-23 00:00:00,17.0,24.0,38.0,0.4,40.0,2.0
2970354,beibuxinqu_aq,2018-04-23 00:00:00,17.0,32.0,61.0,0.5,5.0,2.0
2970355,zhiwuyuan_aq,2018-04-23 00:00:00,,,,,,
2970356,fengtaihuayuan_aq,2018-04-23 00:00:00,25.0,26.0,46.0,0.5,47.0,2.0
2970357,yungang_aq,2018-04-23 00:00:00,,,,,,
2970358,gucheng_aq,2018-04-23 00:00:00,16.0,29.0,45.0,0.5,49.0,2.0
2970359,fangshan_aq,2018-04-23 00:00:00,17.0,33.0,54.0,0.5,38.0,2.0
2970360,daxing_aq,2018-04-23 00:00:00,17.0,30.0,44.0,0.3,42.0,2.0
2970361,yizhuang_aq,2018-04-23 00:00:00,14.0,14.0,44.0,0.5,55.0,2.0
2970362,tongzhou_aq,2018-04-23 00:00:00,17.0,22.0,35.0,0.4,60.0,2.0
2970363,shunyi_aq,2018-04-23 00:00:00,17.0,19.0,18.0,0.6,81.0,4.0
2970364,pingchang_aq,2018-04-23 00:00:00,13.0,21.0,34.0,0.4,22.0,2.0
2970365,mentougou_aq,2018-04-23 00:00:00,18.0,28.0,25.0,0.4,52.0,2.0
2970366,pinggu_aq,2018-04-23 00:00:00,24.0,,24.0,0.7,44.0,6.0
2970367,huairou_aq,2018-04-23 00:00:00,20.0,,21.0,0.6,66.0,2.0
2970368,miyun_aq,2018-04-23 00:00:00,15.0,21.0,13.0,0.4,88.0,2.0
2970369,yanqin_aq,2018-04-23 00:00:00,21.0,26.0,22.0,0.4,51.0,2.0
2970370,dingling_aq,2018-04-23 00:00:00,19.0,26.0,10.0,0.3,38.0,2.0
2970371,badaling_aq,2018-04-23 00:00:00,26.0,61.0,60.0,0.3,16.0,2.0
2970372,miyunshuiku_aq,2018-04-23 00:00:00,17.0,19.0,13.0,0.4,79.0,3.0
2970373,donggaocun_aq,2018-04-23 00:00:00,13.0,,2.0,0.3,58.0,2.0
