id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2246852,shunyi_meo,2018-04-07 01:00:00,Sunny/clear,5.1,1020.3,22.0,3.5,316.0
2246853,hadian_meo,2018-04-07 01:00:00,Sunny/clear,6.4,1017.8,23.0,2.4,15.0
2246854,yanqing_meo,2018-04-07 01:00:00,Sunny/clear,2.0,963.5,27.0,2.1,247.0
2246855,miyun_meo,2018-04-07 01:00:00,Sunny/clear,4.9,1014.5,26.0,1.6,279.0
2246856,huairou_meo,2018-04-07 01:00:00,Sunny/clear,3.3,1014.3,25.0,3.4,269.0
2246857,shangdianzi_meo,2018-04-07 01:00:00,Sunny/clear,3.1,986.8,31.0,2.4,9.0
2246858,pinggu_meo,2018-04-07 01:00:00,Sunny/clear,4.6,1019.4,30.0,3.8,303.0
2246859,tongzhou_meo,2018-04-07 01:00:00,Sunny/clear,5.2,1021.2,23.0,5.9,331.0
2246860,chaoyang_meo,2018-04-07 01:00:00,Sunny/clear,5.1,1019.6,22.0,3.4,301.0
2246861,pingchang_meo,2018-04-07 01:00:00,Sunny/clear,5.8,1014.1,23.0,1.3,43.0
2246862,zhaitang_meo,2018-04-07 01:00:00,Sunny/clear,4.5,968.9,21.0,3.1,65.0
2246863,mentougou_meo,2018-04-07 01:00:00,Sunny/clear,6.0,1013.1,24.0,2.8,83.0
2246864,beijing_meo,2018-04-07 01:00:00,Sunny/clear,5.7,1019.7,22.0,3.3,336.0
2246865,shijingshan_meo,2018-04-07 01:00:00,Sunny/clear,6.1,1015.5,20.0,4.1,25.0
2246866,fengtai_meo,2018-04-07 01:00:00,Sunny/clear,6.6,1017.0,22.0,2.3,75.0
2246867,daxing_meo,2018-04-07 01:00:00,Sunny/clear,6.1,1018.9,21.0,2.5,346.0
2246868,fangshan_meo,2018-04-07 01:00:00,Sunny/clear,5.9,1017.6,15.0,2.5,38.0
2246869,xiayunling_meo,2018-04-07 01:00:00,Sunny/clear,4.5,973.0,20.0,3.3,208.0
2248385,shunyi_meo,2018-04-07 02:00:00,Sunny/clear,6.2,1019.6,21.0,3.1,316.0
2248386,hadian_meo,2018-04-07 02:00:00,Sunny/clear,7.8,1016.7,21.0,1.2,144.0
2248387,yanqing_meo,2018-04-07 02:00:00,Sunny/clear,4.0,962.7,26.0,1.7,58.0
2248388,miyun_meo,2018-04-07 02:00:00,Sunny/clear,5.8,1013.9,22.0,0.7,340.0
2248389,huairou_meo,2018-04-07 02:00:00,Sunny/clear,6.0,1013.2,22.0,4.2,335.0
2248390,shangdianzi_meo,2018-04-07 02:00:00,Sunny/clear,3.9,986.1,28.0,1.0,213.0
2248391,pinggu_meo,2018-04-07 02:00:00,Sunny/clear,5.5,1018.8,27.0,3.1,307.0
2248392,tongzhou_meo,2018-04-07 02:00:00,Sunny/clear,6.6,1020.5,19.0,5.3,342.0
2248393,chaoyang_meo,2018-04-07 02:00:00,Sunny/clear,6.4,1018.8,21.0,3.2,359.0
2248394,pingchang_meo,2018-04-07 02:00:00,Sunny/clear,7.0,1013.1,20.0,2.3,67.0
2248395,zhaitang_meo,2018-04-07 02:00:00,Sunny/clear,5.6,967.9,20.0,4.8,78.0
2248396,mentougou_meo,2018-04-07 02:00:00,Sunny/clear,7.0,1012.0,21.0,2.5,74.0
2248397,beijing_meo,2018-04-07 02:00:00,Sunny/clear,7.1,1019.0,20.0,2.7,331.0
2248398,shijingshan_meo,2018-04-07 02:00:00,Sunny/clear,7.9,1014.6,18.0,1.7,79.0
2248399,fengtai_meo,2018-04-07 02:00:00,Sunny/clear,7.7,1015.8,21.0,3.1,71.0
2248400,daxing_meo,2018-04-07 02:00:00,Sunny/clear,7.5,1018.2,19.0,1.3,3.0
2248401,fangshan_meo,2018-04-07 02:00:00,Sunny/clear,7.3,1016.9,14.0,1.7,76.0
2248402,xiayunling_meo,2018-04-07 02:00:00,Sunny/clear,6.2,972.3,19.0,2.7,186.0
2249056,shunyi_meo,2018-04-07 03:00:00,Sunny/clear,7.4,1018.1,20.0,1.9,298.0
2249057,hadian_meo,2018-04-07 03:00:00,Sunny/clear,9.6,1015.4,19.0,1.6,155.0
2249058,yanqing_meo,2018-04-07 03:00:00,Sunny/clear,5.1,961.5,23.0,2.0,257.0
2249059,miyun_meo,2018-04-07 03:00:00,Sunny/clear,6.7,1012.7,22.0,1.0,77.0
2249060,huairou_meo,2018-04-07 03:00:00,Sunny/clear,7.4,1011.9,21.0,1.8,240.0
2249061,shangdianzi_meo,2018-04-07 03:00:00,Sunny/clear,5.1,985.2,28.0,1.4,105.0
2249062,pinggu_meo,2018-04-07 03:00:00,Sunny/clear,6.7,1017.6,24.0,3.3,332.0
2249063,tongzhou_meo,2018-04-07 03:00:00,Sunny/clear,7.5,1019.3,20.0,3.8,335.0
2249064,chaoyang_meo,2018-04-07 03:00:00,Sunny/clear,7.3,1017.3,21.0,0.5,60.0
2249065,pingchang_meo,2018-04-07 03:00:00,Sunny/clear,8.4,1011.6,17.0,1.3,297.0
2249066,zhaitang_meo,2018-04-07 03:00:00,Sunny/clear,6.9,966.7,21.0,2.6,90.0
2249067,mentougou_meo,2018-04-07 03:00:00,Sunny/clear,8.4,1010.9,18.0,2.6,95.0
2249068,beijing_meo,2018-04-07 03:00:00,Sunny/clear,7.9,1017.7,18.0,0.9,7.0
2249069,shijingshan_meo,2018-04-07 03:00:00,Sunny/clear,8.5,1013.5,17.0,4.1,179.0
2249070,fengtai_meo,2018-04-07 03:00:00,Sunny/clear,8.6,1014.7,18.0,1.2,292.0
2249071,daxing_meo,2018-04-07 03:00:00,Sunny/clear,8.6,1017.1,19.0,1.7,188.0
2249072,fangshan_meo,2018-04-07 03:00:00,Sunny/clear,8.3,1015.7,14.0,2.0,217.0
2249073,xiayunling_meo,2018-04-07 03:00:00,Sunny/clear,7.1,971.2,20.0,2.8,143.0
2249937,shunyi_meo,2018-04-07 04:00:00,Sunny/clear,8.6,1016.4,19.0,3.9,348.0
2249938,hadian_meo,2018-04-07 04:00:00,Sunny/clear,10.0,1014.1,20.0,2.6,199.0
2249939,yanqing_meo,2018-04-07 04:00:00,Sunny/clear,6.8,959.9,23.0,3.5,242.0
2249940,miyun_meo,2018-04-07 04:00:00,Sunny/clear,7.3,1011.3,19.0,1.6,126.0
2249941,huairou_meo,2018-04-07 04:00:00,Sunny/clear,8.7,1010.1,19.0,3.1,94.0
2249942,shangdianzi_meo,2018-04-07 04:00:00,Sunny/clear,5.9,983.8,25.0,3.4,102.0
2249943,pinggu_meo,2018-04-07 04:00:00,Sunny/clear,7.6,1016.2,18.0,2.9,255.0
2249944,tongzhou_meo,2018-04-07 04:00:00,Sunny/clear,9.0,1017.9,19.0,3.3,297.0
2249945,chaoyang_meo,2018-04-07 04:00:00,Sunny/clear,8.7,1016.0,20.0,3.3,202.0
2249946,pingchang_meo,2018-04-07 04:00:00,Sunny/clear,10.9,1009.7,15.0,4.2,311.0
2249947,zhaitang_meo,2018-04-07 04:00:00,Sunny/clear,10.2,965.0,19.0,2.5,189.0
2249948,mentougou_meo,2018-04-07 04:00:00,Sunny/clear,9.0,1009.6,18.0,2.2,0.0
2249949,beijing_meo,2018-04-07 04:00:00,Sunny/clear,9.2,1016.4,19.0,4.3,263.0
2249950,shijingshan_meo,2018-04-07 04:00:00,Sunny/clear,9.5,1012.0,16.0,4.6,150.0
2249951,fengtai_meo,2018-04-07 04:00:00,Sunny/clear,10.1,1013.4,18.0,2.7,187.0
2249952,daxing_meo,2018-04-07 04:00:00,Sunny/clear,9.8,1015.7,17.0,2.9,228.0
2249953,fangshan_meo,2018-04-07 04:00:00,Sunny/clear,9.0,1014.2,13.0,3.9,242.0
2249954,xiayunling_meo,2018-04-07 04:00:00,Sunny/clear,7.8,969.8,19.0,2.2,225.0
2251470,shunyi_meo,2018-04-07 05:00:00,Sunny/clear,10.2,1014.8,19.0,1.9,219.0
2251471,hadian_meo,2018-04-07 05:00:00,Sunny/clear,10.5,1012.6,17.0,3.1,232.0
2251472,yanqing_meo,2018-04-07 05:00:00,Sunny/clear,8.1,958.4,25.0,3.2,228.0
2251473,miyun_meo,2018-04-07 05:00:00,Sunny/clear,8.4,1009.8,20.0,1.7,110.0
2251474,huairou_meo,2018-04-07 05:00:00,Sunny/clear,10.3,1008.6,20.0,1.8,222.0
2251475,shangdianzi_meo,2018-04-07 05:00:00,Sunny/clear,7.3,982.4,23.0,3.2,148.0
2251476,pinggu_meo,2018-04-07 05:00:00,Sunny/clear,9.0,1014.8,19.0,3.5,267.0
2251477,tongzhou_meo,2018-04-07 05:00:00,Sunny/clear,9.8,1016.6,18.0,3.8,196.0
2251478,chaoyang_meo,2018-04-07 05:00:00,Sunny/clear,9.6,1014.5,18.0,3.0,211.0
2251479,pingchang_meo,2018-04-07 05:00:00,Sunny/clear,12.1,1008.2,17.0,4.3,236.0
2251480,zhaitang_meo,2018-04-07 05:00:00,Sunny/clear,12.4,963.6,16.0,2.9,120.0
2251481,mentougou_meo,2018-04-07 05:00:00,Sunny/clear,9.9,1008.0,17.0,6.8,266.0
2251482,beijing_meo,2018-04-07 05:00:00,Sunny/clear,9.8,1014.9,18.0,1.3,330.0
2251483,shijingshan_meo,2018-04-07 05:00:00,Sunny/clear,10.4,1010.6,16.0,3.2,202.0
2251484,fengtai_meo,2018-04-07 05:00:00,Sunny/clear,10.8,1011.8,17.0,2.3,165.0
2251485,daxing_meo,2018-04-07 05:00:00,Sunny/clear,10.7,1014.1,17.0,3.3,209.0
2251486,fangshan_meo,2018-04-07 05:00:00,Sunny/clear,10.1,1012.7,11.0,4.4,236.0
2251487,xiayunling_meo,2018-04-07 05:00:00,Sunny/clear,9.4,968.4,19.0,2.0,105.0
2253003,shunyi_meo,2018-04-07 06:00:00,Sunny/clear,10.5,1013.4,18.0,3.2,173.0
2253004,hadian_meo,2018-04-07 06:00:00,Sunny/clear,12.2,1011.0,20.0,2.1,183.0
2253005,yanqing_meo,2018-04-07 06:00:00,Sunny/clear,9.7,956.9,24.0,4.5,238.0
2253006,miyun_meo,2018-04-07 06:00:00,Sunny/clear,10.4,1008.1,22.0,1.1,18.0
2253007,huairou_meo,2018-04-07 06:00:00,Sunny/clear,11.2,1007.0,20.0,3.3,153.0
2253008,shangdianzi_meo,2018-04-07 06:00:00,Sunny/clear,8.1,981.1,23.0,3.2,199.0
2253009,pinggu_meo,2018-04-07 06:00:00,Sunny/clear,9.9,1013.4,19.0,0.8,133.0
2253010,tongzhou_meo,2018-04-07 06:00:00,Sunny/clear,10.9,1015.0,18.0,4.6,214.0
2253011,chaoyang_meo,2018-04-07 06:00:00,Sunny/clear,10.7,1012.8,17.0,2.9,179.0
2253012,pingchang_meo,2018-04-07 06:00:00,Sunny/clear,12.3,1006.6,17.0,2.8,169.0
2253013,zhaitang_meo,2018-04-07 06:00:00,Sunny/clear,10.9,962.3,19.0,2.6,295.0
2253014,mentougou_meo,2018-04-07 06:00:00,Sunny/clear,11.1,1006.4,18.0,4.5,349.0
2253015,beijing_meo,2018-04-07 06:00:00,Sunny/clear,11.3,1013.2,18.0,3.8,191.0
2253016,shijingshan_meo,2018-04-07 06:00:00,Sunny/clear,11.4,1008.9,17.0,2.5,203.0
2253017,fengtai_meo,2018-04-07 06:00:00,Sunny/clear,12.5,1010.3,17.0,3.7,242.0
2253018,daxing_meo,2018-04-07 06:00:00,Sunny/clear,12.0,1012.6,17.0,4.3,221.0
2253019,fangshan_meo,2018-04-07 06:00:00,Sunny/clear,11.4,1011.1,12.0,3.6,230.0
2253020,xiayunling_meo,2018-04-07 06:00:00,Sunny/clear,9.3,967.3,19.0,3.5,223.0
2254536,shunyi_meo,2018-04-07 07:00:00,Sunny/clear,11.9,1012.0,17.0,3.6,200.0
2254537,hadian_meo,2018-04-07 07:00:00,Sunny/clear,13.1,1009.3,19.0,2.6,230.0
2254538,yanqing_meo,2018-04-07 07:00:00,Sunny/clear,10.4,955.6,23.0,5.2,236.0
2254539,miyun_meo,2018-04-07 07:00:00,Sunny/clear,11.2,1006.8,19.0,1.9,181.0
2254540,huairou_meo,2018-04-07 07:00:00,Sunny/clear,11.7,1005.9,19.0,5.6,213.0
2254541,shangdianzi_meo,2018-04-07 07:00:00,Sunny/clear,8.5,980.1,23.0,3.0,226.0
2254542,pinggu_meo,2018-04-07 07:00:00,Sunny/clear,11.1,1012.1,19.0,2.3,234.0
2254543,tongzhou_meo,2018-04-07 07:00:00,Sunny/clear,12.0,1013.4,18.0,5.0,199.0
2254544,chaoyang_meo,2018-04-07 07:00:00,Sunny/clear,11.9,1011.2,17.0,2.8,209.0
2254545,pingchang_meo,2018-04-07 07:00:00,Sunny/clear,12.6,1005.3,17.0,3.1,132.0
2254546,zhaitang_meo,2018-04-07 07:00:00,Sunny/clear,13.3,960.8,16.0,2.4,109.0
2254547,mentougou_meo,2018-04-07 07:00:00,Sunny/clear,11.9,1005.0,18.0,6.6,290.0
2254548,beijing_meo,2018-04-07 07:00:00,Sunny/clear,12.6,1011.7,18.0,5.1,263.0
2254549,shijingshan_meo,2018-04-07 07:00:00,Sunny/clear,12.2,1007.3,17.0,5.0,176.0
2254550,fengtai_meo,2018-04-07 07:00:00,Sunny/clear,12.8,1008.7,18.0,2.4,194.0
2254551,daxing_meo,2018-04-07 07:00:00,Sunny/clear,12.4,1010.9,17.0,4.6,222.0
2254552,fangshan_meo,2018-04-07 07:00:00,Sunny/clear,12.3,1009.5,14.0,4.9,227.0
