id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2946180,CD1,2018-04-04 00:00:00,6.9,18.3,40.3,,,
2946181,BL0,2018-04-04 00:00:00,5.5,18.4,27.9,,,
2946182,GR4,2018-04-04 00:00:00,6.5,14.9,4.0,,,
2946183,MY7,2018-04-04 00:00:00,13.1,27.2,,,,
2946184,HV1,2018-04-04 00:00:00,10.6,27.4,21.1,,,
2946185,GN3,2018-04-04 00:00:00,6.2,14.0,9.5,,,
2946186,GR9,2018-04-04 00:00:00,4.4,13.0,23.3,,,
2946187,LW2,2018-04-04 00:00:00,3.9,11.6,12.3,,,
2946188,GN0,2018-04-04 00:00:00,8.1,15.2,10.4,,,
2946189,KF1,2018-04-04 00:00:00,5.9,13.3,,,,
2946190,CD9,2018-04-04 00:00:00,11.6,25.1,118.3,,,
2946191,CT3,2018-04-04 00:00:00,11.0,20.0,18.6,,,
2946192,CT2,2018-04-04 00:00:00,9.0,,,,,
2946193,BX9,2018-04-04 00:00:00,7.2,,,,,
2946194,BX1,2018-04-04 00:00:00,,19.4,8.9,,,
2946195,TH4,2018-04-04 00:00:00,8.4,22.4,55.5,,,
2946196,ST5,2018-04-04 00:00:00,5.0,12.0,23.4,,,
2946197,RB7,2018-04-04 00:00:00,12.0,20.8,14.9,,,
2946198,TD5,2018-04-04 00:00:00,8.6,,,,,
2946236,CD1,2018-04-04 01:00:00,6.5,22.2,31.1,,,
2946237,BL0,2018-04-04 01:00:00,9.6,19.9,21.8,,,
2946238,GR4,2018-04-04 01:00:00,5.6,15.8,3.2,,,
2946239,MY7,2018-04-04 01:00:00,13.5,28.8,,,,
2946240,HV1,2018-04-04 01:00:00,8.4,25.8,19.9,,,
2946241,GN3,2018-04-04 01:00:00,7.0,14.8,7.9,,,
2946242,GR9,2018-04-04 01:00:00,5.7,19.4,20.2,,,
2946243,LW2,2018-04-04 01:00:00,7.8,14.8,11.7,,,
2946244,GN0,2018-04-04 01:00:00,8.3,,,,,
