id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2993134,CD1,2018-05-10 00:00:00,9.5,13.1,17.5,,,
2993135,BL0,2018-05-10 00:00:00,,,,,,
2993136,GR4,2018-05-10 00:00:00,3.8,17.5,7.2,,,
2993137,MY7,2018-05-10 00:00:00,8.0,20.6,,,,
2993138,HV1,2018-05-10 00:00:00,3.2,9.1,14.0,,,
2993139,GN3,2018-05-10 00:00:00,5.8,13.4,9.4,,,
2993140,GR9,2018-05-10 00:00:00,5.3,14.3,8.4,,,
2993141,LW2,2018-05-10 00:00:00,7.9,18.1,23.5,,,
2993142,GN0,2018-05-10 00:00:00,,8.7,11.6,,,
2993143,KF1,2018-05-10 00:00:00,,8.9,,,,
2993144,CD9,2018-05-10 00:00:00,,,54.6,,,
2993145,CT3,2018-05-10 00:00:00,2.0,,,,,
2993146,CT2,2018-05-10 00:00:00,8.0,,,,,
2993147,BX9,2018-05-10 00:00:00,6.7,,,,,
2993148,BX1,2018-05-10 00:00:00,,,-1.2,,,
2993149,TH4,2018-05-10 00:00:00,7.5,17.3,18.7,,,
2993150,ST5,2018-05-10 00:00:00,11.0,,9.6,,,
2993151,RB7,2018-05-10 00:00:00,9.0,,15.3,,,
2993152,TD5,2018-05-10 00:00:00,,,,,,
2993190,CD1,2018-05-10 01:00:00,5.0,13.7,13.9,,,
2993191,BL0,2018-05-10 01:00:00,,,,,,
2993192,GR4,2018-05-10 01:00:00,4.9,12.2,10.0,,,
2993193,MY7,2018-05-10 01:00:00,10.3,16.2,,,,
2993194,HV1,2018-05-10 01:00:00,4.7,11.2,10.2,,,
2993195,GN3,2018-05-10 01:00:00,6.7,12.2,7.9,,,
2993196,GR9,2018-05-10 01:00:00,3.8,12.0,7.3,,,
2993197,LW2,2018-05-10 01:00:00,11.4,12.7,19.8,,,
2993198,GN0,2018-05-10 01:00:00,,20.2,10.7,,,
2993199,KF1,2018-05-10 01:00:00,,9.4,,,,
2993200,CD9,2018-05-10 01:00:00,,,40.4,,,
2993201,CT3,2018-05-10 01:00:00,4.0,,,,,
2993202,CT2,2018-05-10 01:00:00,12.0,,,,,
2993203,BX9,2018-05-10 01:00:00,7.5,,,,,
2993204,BX1,2018-05-10 01:00:00,,,-0.4,,,
2993205,TH4,2018-05-10 01:00:00,7.3,18.6,17.6,,,
2993206,ST5,2018-05-10 01:00:00,12.0,,7.6,,,
2993207,RB7,2018-05-10 01:00:00,8.0,,11.8,,,
2993208,TD5,2018-05-10 01:00:00,7.8,,,,,
2993246,CD1,2018-05-10 02:00:00,10.5,9.5,14.7,,,
2993247,BL0,2018-05-10 02:00:00,,,,,,
2993248,GR4,2018-05-10 02:00:00,6.2,11.7,7.6,,,
2993249,MY7,2018-05-10 02:00:00,7.5,14.8,,,,
2993250,HV1,2018-05-10 02:00:00,7.9,13.2,10.8,,,
2993251,GN3,2018-05-10 02:00:00,5.6,13.1,7.0,,,
2993252,GR9,2018-05-10 02:00:00,4.4,9.5,5.9,,,
2993253,LW2,2018-05-10 02:00:00,8.2,16.6,15.8,,,
2993254,GN0,2018-05-10 02:00:00,,14.7,9.7,,,
2993255,KF1,2018-05-10 02:00:00,,8.3,,,,
2993256,CD9,2018-05-10 02:00:00,,,42.6,,,
2993257,CT3,2018-05-10 02:00:00,,,,,,
2993258,CT2,2018-05-10 02:00:00,10.0,,,,,
2993259,BX9,2018-05-10 02:00:00,9.2,,,,,
2993260,BX1,2018-05-10 02:00:00,,,-1.4,,,
2993261,TH4,2018-05-10 02:00:00,7.7,16.7,15.5,,,
2993262,ST5,2018-05-10 02:00:00,8.0,,8.4,,,
2993263,RB7,2018-05-10 02:00:00,12.0,,10.4,,,
2993264,TD5,2018-05-10 02:00:00,5.2,,,,,
2993302,CD1,2018-05-10 03:00:00,9.0,6.9,17.4,,,
2993303,BL0,2018-05-10 03:00:00,,,,,,
2993304,GR4,2018-05-10 03:00:00,7.1,9.3,8.1,,,
2993305,MY7,2018-05-10 03:00:00,7.4,16.6,,,,
2993306,HV1,2018-05-10 03:00:00,6.9,10.2,15.2,,,
2993307,GN3,2018-05-10 03:00:00,4.8,10.7,9.7,,,
2993308,GR9,2018-05-10 03:00:00,5.2,12.7,6.9,,,
2993309,LW2,2018-05-10 03:00:00,10.1,10.3,22.1,,,
2993310,GN0,2018-05-10 03:00:00,,12.0,12.2,,,
2993311,KF1,2018-05-10 03:00:00,,6.0,,,,
2993312,CD9,2018-05-10 03:00:00,,,40.6,,,
2993313,CT3,2018-05-10 03:00:00,,,,,,
2993314,CT2,2018-05-10 03:00:00,10.0,,,,,
2993315,BX9,2018-05-10 03:00:00,7.1,,,,,
2993316,BX1,2018-05-10 03:00:00,,,-0.8,,,
2993317,TH4,2018-05-10 03:00:00,5.4,14.7,21.7,,,
2993318,ST5,2018-05-10 03:00:00,7.0,,12.8,,,
2993319,RB7,2018-05-10 03:00:00,9.0,,11.7,,,
2993320,TD5,2018-05-10 03:00:00,5.3,,,,,
2993358,CD1,2018-05-10 04:00:00,6.2,6.5,13.4,,,
2993359,BL0,2018-05-10 04:00:00,,,,,,
2993360,GR4,2018-05-10 04:00:00,5.4,8.3,10.2,,,
2993361,MY7,2018-05-10 04:00:00,5.6,13.4,,,,
2993362,HV1,2018-05-10 04:00:00,5.7,9.0,25.2,,,
2993363,GN3,2018-05-10 04:00:00,5.1,11.1,19.0,,,
2993364,GR9,2018-05-10 04:00:00,4.0,12.8,10.1,,,
2993365,LW2,2018-05-10 04:00:00,10.4,10.6,50.1,,,
2993366,GN0,2018-05-10 04:00:00,,7.2,18.6,,,
2993367,KF1,2018-05-10 04:00:00,3.9,5.3,,,,
2993368,CD9,2018-05-10 04:00:00,,,39.7,,,
2993369,CT3,2018-05-10 04:00:00,,,,,,
2993370,CT2,2018-05-10 04:00:00,12.0,,,,,
2993371,BX9,2018-05-10 04:00:00,7.7,,,,,
2993372,BX1,2018-05-10 04:00:00,,8.4,5.2,,,
2993373,TH4,2018-05-10 04:00:00,6.7,15.6,34.8,,,
2993374,ST5,2018-05-10 04:00:00,6.0,9.0,14.6,,,
2993375,RB7,2018-05-10 04:00:00,12.0,,13.1,,,
2993376,TD5,2018-05-10 04:00:00,,,,,,
2993414,CD1,2018-05-10 05:00:00,7.1,6.3,27.5,,,
2993415,BL0,2018-05-10 05:00:00,,,,,,
2993416,GR4,2018-05-10 05:00:00,6.2,6.0,14.4,,,
2993417,MY7,2018-05-10 05:00:00,6.7,8.2,,,,
2993418,HV1,2018-05-10 05:00:00,4.6,7.6,31.4,,,
2993419,GN3,2018-05-10 05:00:00,6.3,10.2,40.2,,,
2993420,GR9,2018-05-10 05:00:00,1.8,7.3,11.5,,,
2993421,LW2,2018-05-10 05:00:00,11.6,9.6,39.3,,,
2993422,GN0,2018-05-10 05:00:00,,8.3,50.1,,,
2993423,KF1,2018-05-10 05:00:00,4.0,7.6,,,,
2993424,CD9,2018-05-10 05:00:00,,,31.4,,,
2993425,CT3,2018-05-10 05:00:00,,,,,,
2993426,CT2,2018-05-10 05:00:00,8.0,,,,,
2993427,BX9,2018-05-10 05:00:00,6.7,,,,,
2993428,BX1,2018-05-10 05:00:00,,4.2,10.7,,,
2993429,TH4,2018-05-10 05:00:00,7.3,19.6,57.2,,,
2993430,ST5,2018-05-10 05:00:00,10.0,13.0,29.6,,,
2993431,RB7,2018-05-10 05:00:00,9.0,,24.4,,,
2993432,TD5,2018-05-10 05:00:00,,,,,,
2993470,CD1,2018-05-10 06:00:00,6.1,9.9,35.8,,,
2993471,BL0,2018-05-10 06:00:00,,,,,,
2993472,GR4,2018-05-10 06:00:00,6.3,8.9,19.1,,,
2993473,MY7,2018-05-10 06:00:00,6.8,13.4,,,,
2993474,HV1,2018-05-10 06:00:00,4.5,9.8,20.6,,,
2993475,GN3,2018-05-10 06:00:00,8.8,14.1,47.9,,,
2993476,GR9,2018-05-10 06:00:00,3.7,11.2,20.4,,,
2993477,LW2,2018-05-10 06:00:00,7.6,10.1,51.5,,,
2993478,GN0,2018-05-10 06:00:00,,12.7,56.3,,,
2993479,KF1,2018-05-10 06:00:00,5.7,11.5,,,,
2993480,CD9,2018-05-10 06:00:00,,,,,,
2993481,CT3,2018-05-10 06:00:00,,,,,,
2993482,CT2,2018-05-10 06:00:00,10.0,,,,,
2993483,BX9,2018-05-10 06:00:00,5.9,,,,,
2993484,BX1,2018-05-10 06:00:00,,6.8,11.1,,,
2993485,TH4,2018-05-10 06:00:00,9.7,19.6,75.6,,,
2993486,ST5,2018-05-10 06:00:00,9.0,20.0,41.6,,,
2993487,RB7,2018-05-10 06:00:00,16.0,,53.7,,,
2993488,TD5,2018-05-10 06:00:00,6.2,,,,,
2993526,CD1,2018-05-10 07:00:00,9.4,12.9,32.9,,,
2993527,BL0,2018-05-10 07:00:00,4.5,15.9,,,,
2993528,GR4,2018-05-10 07:00:00,5.5,9.7,17.9,,,
2993529,MY7,2018-05-10 07:00:00,10.0,16.9,,,,
2993530,HV1,2018-05-10 07:00:00,6.0,13.2,22.6,,,
2993531,GN3,2018-05-10 07:00:00,6.1,14.6,52.9,,,
2993532,GR9,2018-05-10 07:00:00,3.6,12.8,21.5,,,
2993533,LW2,2018-05-10 07:00:00,8.5,20.4,43.4,,,
2993534,GN0,2018-05-10 07:00:00,,10.1,54.1,,,
2993535,KF1,2018-05-10 07:00:00,,,,,,
2993536,CD9,2018-05-10 07:00:00,-9.4,-1.8,41.5,,,
2993537,CT3,2018-05-10 07:00:00,,,,,,
2993538,CT2,2018-05-10 07:00:00,11.0,,,,,
2993539,BX9,2018-05-10 07:00:00,7.9,,,,,
2993540,BX1,2018-05-10 07:00:00,,7.4,11.3,,,
2993541,TH4,2018-05-10 07:00:00,10.3,31.6,61.2,,,
2993542,ST5,2018-05-10 07:00:00,8.0,30.0,32.0,,,
2993543,RB7,2018-05-10 07:00:00,14.0,,47.8,,,
2993544,TD5,2018-05-10 07:00:00,8.4,,,,,
2993582,CD1,2018-05-10 08:00:00,10.1,17.1,39.6,,,
2993583,BL0,2018-05-10 08:00:00,,13.8,,,,
2993584,GR4,2018-05-10 08:00:00,6.0,13.9,14.6,,,
2993585,MY7,2018-05-10 08:00:00,9.0,17.5,,,,
2993586,HV1,2018-05-10 08:00:00,3.9,13.1,12.1,,,
2993587,GN3,2018-05-10 08:00:00,9.2,17.4,36.0,,,
2993588,GR9,2018-05-10 08:00:00,2.9,15.1,20.9,,,
2993589,LW2,2018-05-10 08:00:00,8.5,17.6,36.6,,,
2993590,GN0,2018-05-10 08:00:00,,11.1,56.5,,,
2993591,KF1,2018-05-10 08:00:00,,,,,,
2993592,CD9,2018-05-10 08:00:00,,,36.1,,,
2993593,CT3,2018-05-10 08:00:00,,,,,,
2993594,CT2,2018-05-10 08:00:00,10.0,,,,,
2993595,BX9,2018-05-10 08:00:00,8.0,,,,,
2993596,BX1,2018-05-10 08:00:00,,,8.8,,,
2993597,TH4,2018-05-10 08:00:00,12.0,32.6,61.9,,,
