id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
3010413,CD1,2018-05-23 00:00:00,17.6,23.4,,,,
3010414,BL0,2018-05-23 00:00:00,,,,,,
3010415,GR4,2018-05-23 00:00:00,15.5,22.1,5.2,,,
3010416,MY7,2018-05-23 00:00:00,,23.8,,,,
3010417,HV1,2018-05-23 00:00:00,16.6,22.2,3.7,,,
3010418,GN3,2018-05-23 00:00:00,15.3,23.3,3.7,,,
3010419,GR9,2018-05-23 00:00:00,,,,,,
3010420,LW2,2018-05-23 00:00:00,15.8,23.9,14.6,,,
3010421,GN0,2018-05-23 00:00:00,,21.4,12.2,,,
3010422,KF1,2018-05-23 00:00:00,,21.0,,,,
3010423,CD9,2018-05-23 00:00:00,,,,,,
3010424,CT3,2018-05-23 00:00:00,,,,,,
3010425,CT2,2018-05-23 00:00:00,,,,,,
3010426,BX9,2018-05-23 00:00:00,16.1,,,,,
3010427,BX1,2018-05-23 00:00:00,,,-4.9,,,
3010428,TH4,2018-05-23 00:00:00,,,,,,
3010429,ST5,2018-05-23 00:00:00,,,,,,
3010430,RB7,2018-05-23 00:00:00,17.0,,5.0,,,
3010431,TD5,2018-05-23 00:00:00,18.1,,,,,
3010469,CD1,2018-05-23 01:00:00,16.6,22.8,,,,
3010470,BL0,2018-05-23 01:00:00,12.4,27.0,13.2,,,
3010471,GR4,2018-05-23 01:00:00,15.2,23.1,8.2,,,
3010472,MY7,2018-05-23 01:00:00,,23.4,,,,
3010473,HV1,2018-05-23 01:00:00,13.6,19.3,3.4,,,
3010474,GN3,2018-05-23 01:00:00,14.7,27.2,2.2,,,
3010475,GR9,2018-05-23 01:00:00,,,,,,
3010476,LW2,2018-05-23 01:00:00,18.9,28.1,12.3,,,
3010477,GN0,2018-05-23 01:00:00,,22.9,9.8,,,
3010478,KF1,2018-05-23 01:00:00,,20.5,,,,
3010479,CD9,2018-05-23 01:00:00,,,,,,
3010480,CT3,2018-05-23 01:00:00,,,,,,
3010481,CT2,2018-05-23 01:00:00,,,,,,
3010482,BX9,2018-05-23 01:00:00,17.4,,,,,
3010483,BX1,2018-05-23 01:00:00,,,-5.1,,,
3010484,TH4,2018-05-23 01:00:00,,,,,,
3010485,ST5,2018-05-23 01:00:00,,,,,,
3010486,RB7,2018-05-23 01:00:00,25.0,,3.9,,,
3010487,TD5,2018-05-23 01:00:00,16.2,,,,,
3010525,CD1,2018-05-23 02:00:00,17.5,23.5,-67.6,,,
3010526,BL0,2018-05-23 02:00:00,,,,,,
3010527,GR4,2018-05-23 02:00:00,16.4,22.8,5.0,,,
3010528,MY7,2018-05-23 02:00:00,,21.0,,,,
3010529,HV1,2018-05-23 02:00:00,13.8,19.2,3.1,,,
3010530,GN3,2018-05-23 02:00:00,16.5,23.7,2.2,,,
3010531,GR9,2018-05-23 02:00:00,,,,,,
3010532,LW2,2018-05-23 02:00:00,16.8,20.8,13.0,,,
3010533,GN0,2018-05-23 02:00:00,,23.0,14.6,,,
3010534,KF1,2018-05-23 02:00:00,,20.4,,,,
3010535,CD9,2018-05-23 02:00:00,,,,,,
