id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2987125,CD1,2018-05-06 00:00:00,,36.5,64.1,,,
2987126,BL0,2018-05-06 00:00:00,,,,,,
2987127,GR4,2018-05-06 00:00:00,26.0,35.7,27.1,,,
2987128,MY7,2018-05-06 00:00:00,26.7,36.4,,,,
2987129,HV1,2018-05-06 00:00:00,21.9,27.2,56.5,,,
2987130,GN3,2018-05-06 00:00:00,32.0,41.3,60.6,,,
2987131,GR9,2018-05-06 00:00:00,32.2,41.2,96.4,,,
2987132,LW2,2018-05-06 00:00:00,41.2,43.2,107.8,,,
2987133,GN0,2018-05-06 00:00:00,,33.0,73.9,,,
2987134,KF1,2018-05-06 00:00:00,22.6,28.5,,,,
2987135,CD9,2018-05-06 00:00:00,,37.8,100.1,,,
2987136,CT3,2018-05-06 00:00:00,20.0,27.6,,,,
2987137,CT2,2018-05-06 00:00:00,28.0,,,,,
2987138,BX9,2018-05-06 00:00:00,30.8,,,,,
2987139,BX1,2018-05-06 00:00:00,,30.8,22.1,,,
2987140,TH4,2018-05-06 00:00:00,29.2,41.3,67.7,,,
2987141,ST5,2018-05-06 00:00:00,42.0,51.0,37.2,,,
2987142,RB7,2018-05-06 00:00:00,27.0,28.6,32.9,,,
2987143,TD5,2018-05-06 00:00:00,31.0,,,,,
2987181,CD1,2018-05-06 01:00:00,,33.2,39.7,,,
2987182,BL0,2018-05-06 01:00:00,,30.6,36.3,,,
2987183,GR4,2018-05-06 01:00:00,25.6,34.8,24.6,,,
2987184,MY7,2018-05-06 01:00:00,27.8,44.7,,,,
2987185,HV1,2018-05-06 01:00:00,27.8,32.4,33.9,,,
2987186,GN3,2018-05-06 01:00:00,29.4,34.9,56.8,,,
2987187,GR9,2018-05-06 01:00:00,30.5,41.8,86.7,,,
2987188,LW2,2018-05-06 01:00:00,24.9,31.8,61.3,,,
2987189,GN0,2018-05-06 01:00:00,,32.7,67.5,,,
2987190,KF1,2018-05-06 01:00:00,22.3,27.8,,,,
2987191,CD9,2018-05-06 01:00:00,,,78.8,,,
2987192,CT3,2018-05-06 01:00:00,21.0,24.6,40.8,,,
2987193,CT2,2018-05-06 01:00:00,28.0,,,,,
2987194,BX9,2018-05-06 01:00:00,28.5,,,,,
2987195,BX1,2018-05-06 01:00:00,,29.3,43.4,,,
2987196,TH4,2018-05-06 01:00:00,28.7,40.3,69.0,,,
2987197,ST5,2018-05-06 01:00:00,46.0,53.0,33.2,,,
2987198,RB7,2018-05-06 01:00:00,33.0,24.2,38.4,,,
2987199,TD5,2018-05-06 01:00:00,34.8,,,,,
2987237,CD1,2018-05-06 02:00:00,,31.5,29.7,,,
2987238,BL0,2018-05-06 02:00:00,,,,,,
2987239,GR4,2018-05-06 02:00:00,27.7,32.8,40.6,,,
2987240,MY7,2018-05-06 02:00:00,27.8,35.8,,,,
2987241,HV1,2018-05-06 02:00:00,30.5,33.9,31.0,,,
