id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
3773128,beijing_grid_000,2018-05-19 00:00:00,CLEAR_DAY,23.0,976.4535,48.0,81.79,5.43
3773129,beijing_grid_001,2018-05-19 00:00:00,CLEAR_DAY,23.0,963.0583,49.0,92.17,4.99
3773130,beijing_grid_002,2018-05-19 00:00:00,CLEAR_DAY,16.0,949.6631,51.0,104.08,4.74
3773131,beijing_grid_003,2018-05-19 00:00:00,CLEAR_DAY,16.0,934.4023,54.0,122.06,5.43
3773132,beijing_grid_004,2018-05-19 00:00:00,CLEAR_DAY,16.0,917.2759,57.0,137.12,7.33
3773133,beijing_grid_005,2018-05-19 00:00:00,CLEAR_DAY,16.0,900.1495,60.0,145.63,9.53
3773134,beijing_grid_006,2018-05-19 00:00:00,PARTLY_CLOUDY_DAY,16.0,881.8391,62.0,149.02,10.78
3773135,beijing_grid_007,2018-05-19 00:00:00,PARTLY_CLOUDY_DAY,19.0,863.5287,64.0,151.7,12.07
3773136,beijing_grid_008,2018-05-19 00:00:00,PARTLY_CLOUDY_DAY,22.2,855.9767,64.0,153.99,13.0
3773137,beijing_grid_009,2018-05-19 00:00:00,PARTLY_CLOUDY_DAY,22.2,859.1831,62.0,156.17,13.58
3773138,beijing_grid_010,2018-05-19 00:00:00,PARTLY_CLOUDY_DAY,20.0,862.3895,60.0,158.17,14.17
3773139,beijing_grid_011,2018-05-19 00:00:00,PARTLY_CLOUDY_DAY,20.0,873.1671,59.0,153.73,13.47
3773140,beijing_grid_012,2018-05-19 00:00:00,PARTLY_CLOUDY_DAY,20.0,883.9447,58.0,148.83,12.85
3773141,beijing_grid_013,2018-05-19 00:00:00,PARTLY_CLOUDY_DAY,20.0,894.5815,57.0,139.6,12.85
3773142,beijing_grid_014,2018-05-19 00:00:00,PARTLY_CLOUDY_DAY,20.0,905.0775,56.0,127.54,13.86
3773143,beijing_grid_015,2018-05-19 00:00:00,PARTLY_CLOUDY_DAY,20.0,915.5735,56.0,117.49,15.4
3773144,beijing_grid_016,2018-05-19 00:00:00,PARTLY_CLOUDY_DAY,20.0,915.1196,55.0,121.4,16.01
3773145,beijing_grid_017,2018-05-19 00:00:00,PARTLY_CLOUDY_DAY,20.0,915.1895,55.0,124.02,16.82
3773146,beijing_grid_018,2018-05-19 00:00:00,PARTLY_CLOUDY_DAY,20.0,906.5495,57.0,132.23,17.36
3773147,beijing_grid_019,2018-05-19 00:00:00,PARTLY_CLOUDY_DAY,20.0,889.4615,60.0,145.0,18.34
3773148,beijing_grid_020,2018-05-19 00:00:00,PARTLY_CLOUDY_DAY,20.0,872.3735,64.0,155.99,20.12
3773149,beijing_grid_021,2018-05-19 00:00:00,CLEAR_DAY,23.0,985.3495,47.0,77.09,5.67
3773150,beijing_grid_022,2018-05-19 00:00:00,CLEAR_DAY,23.0,975.1466,48.0,84.07,5.03
