id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
3007763,CD1,2018-05-21 00:00:00,40.4,40.5,27.4,,,
3007764,BL0,2018-05-21 00:00:00,,,,,,
3007765,GR4,2018-05-21 00:00:00,28.3,34.3,10.0,,,
3007766,MY7,2018-05-21 00:00:00,,47.4,,,,
3007767,HV1,2018-05-21 00:00:00,26.6,28.3,8.1,,,
3007768,GN3,2018-05-21 00:00:00,40.3,49.3,20.9,,,
3007769,GR9,2018-05-21 00:00:00,33.0,41.2,35.8,,,
3007770,LW2,2018-05-21 00:00:00,45.8,59.5,44.2,,,
3007771,GN0,2018-05-21 00:00:00,,43.5,35.7,,,
3007772,KF1,2018-05-21 00:00:00,37.9,44.1,,,,
3007773,CD9,2018-05-21 00:00:00,,,61.5,,,
3007774,CT3,2018-05-21 00:00:00,43.0,58.2,41.8,,,
3007775,CT2,2018-05-21 00:00:00,47.0,,,,,
3007776,BX9,2018-05-21 00:00:00,33.2,,,,,
3007777,BX1,2018-05-21 00:00:00,,34.8,6.5,,,
3007778,TH4,2018-05-21 00:00:00,46.5,54.0,33.6,,,
3007779,ST5,2018-05-21 00:00:00,45.0,50.0,32.4,,,
3007780,RB7,2018-05-21 00:00:00,30.0,35.4,12.4,,,
3007781,TD5,2018-05-21 00:00:00,44.3,,,,,
3007819,CD1,2018-05-21 01:00:00,38.0,41.7,30.3,,,
3007820,BL0,2018-05-21 01:00:00,37.1,42.6,25.6,,,
3007821,GR4,2018-05-21 01:00:00,35.6,45.0,15.3,,,
3007822,MY7,2018-05-21 01:00:00,,45.8,,,,
3007823,HV1,2018-05-21 01:00:00,27.9,28.8,5.9,,,
3007824,GN3,2018-05-21 01:00:00,39.2,43.8,23.0,,,
3007825,GR9,2018-05-21 01:00:00,42.0,48.1,33.9,,,
3007826,LW2,2018-05-21 01:00:00,43.2,48.3,38.1,,,
3007827,GN0,2018-05-21 01:00:00,,37.3,30.9,,,
3007828,KF1,2018-05-21 01:00:00,35.1,40.5,,,,
3007829,CD9,2018-05-21 01:00:00,,,57.4,,,
3007830,CT3,2018-05-21 01:00:00,38.0,49.0,33.8,,,
3007831,CT2,2018-05-21 01:00:00,44.0,,,,,
3007832,BX9,2018-05-21 01:00:00,35.4,,,,,
3007833,BX1,2018-05-21 01:00:00,,31.8,13.6,,,
3007834,TH4,2018-05-21 01:00:00,36.7,45.3,20.3,,,
3007835,ST5,2018-05-21 01:00:00,38.0,48.0,17.8,,,
3007836,RB7,2018-05-21 01:00:00,32.0,34.0,9.5,,,
3007837,TD5,2018-05-21 01:00:00,44.1,,,,,
3007875,CD1,2018-05-21 02:00:00,34.2,36.0,31.2,,,
3007876,BL0,2018-05-21 02:00:00,,,,,,
3007877,GR4,2018-05-21 02:00:00,39.0,44.5,13.9,,,
