id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2973034,CD1,2018-04-25 00:00:00,3.1,3.4,0.6,,,
2973035,BL0,2018-04-25 00:00:00,,,,,,
2973036,GR4,2018-04-25 00:00:00,1.0,3.7,5.1,,,
2973037,MY7,2018-04-25 00:00:00,4.4,8.4,,,,
2973038,HV1,2018-04-25 00:00:00,2.0,4.5,10.8,,,
2973039,GN3,2018-04-25 00:00:00,3.9,6.1,7.2,,,
2973040,GR9,2018-04-25 00:00:00,0.3,1.8,4.2,,,
2973041,LW2,2018-04-25 00:00:00,-0.2,10.8,17.5,,,
2973042,GN0,2018-04-25 00:00:00,7.6,2.9,7.2,,,
2973043,KF1,2018-04-25 00:00:00,,,,,,
2973044,CD9,2018-04-25 00:00:00,,,21.4,,,
2973045,CT3,2018-04-25 00:00:00,,,,,,
2973046,CT2,2018-04-25 00:00:00,,,,,,
2973047,BX9,2018-04-25 00:00:00,4.6,,,,,
2973048,BX1,2018-04-25 00:00:00,,,-5.8,,,
2973049,TH4,2018-04-25 00:00:00,2.7,7.1,16.3,,,
2973050,ST5,2018-04-25 00:00:00,8.0,,2.5,,,
2973051,RB7,2018-04-25 00:00:00,6.0,,5.5,,,
2973052,TD5,2018-04-25 00:00:00,4.1,,,,,
2973090,CD1,2018-04-25 01:00:00,2.3,4.0,1.5,,,
2973091,BL0,2018-04-25 01:00:00,0.7,1.4,26.2,,,
2973092,GR4,2018-04-25 01:00:00,4.4,0.0,8.3,,,
2973093,MY7,2018-04-25 01:00:00,2.1,4.2,,,,
2973094,HV1,2018-04-25 01:00:00,2.5,4.0,6.1,,,
2973095,GN3,2018-04-25 01:00:00,2.2,4.2,7.9,,,
2973096,GR9,2018-04-25 01:00:00,1.5,7.4,4.7,,,
2973097,LW2,2018-04-25 01:00:00,6.8,8.9,16.3,,,
2973098,GN0,2018-04-25 01:00:00,1.5,3.6,8.1,,,
2973099,KF1,2018-04-25 01:00:00,,,,,,
2973100,CD9,2018-04-25 01:00:00,,,12.1,,,
2973101,CT3,2018-04-25 01:00:00,,,,,,
2973102,CT2,2018-04-25 01:00:00,,,,,,
2973103,BX9,2018-04-25 01:00:00,3.5,,,,,
2973104,BX1,2018-04-25 01:00:00,,,-3.8,,,
2973105,TH4,2018-04-25 01:00:00,3.0,7.0,14.4,,,
2973106,ST5,2018-04-25 01:00:00,5.0,,4.1,,,
2973107,RB7,2018-04-25 01:00:00,5.0,,4.1,,,
2973108,TD5,2018-04-25 01:00:00,3.3,,,,,
2973146,CD1,2018-04-25 02:00:00,2.2,1.9,2.7,,,
2973147,BL0,2018-04-25 02:00:00,,,,,,
2973148,GR4,2018-04-25 02:00:00,0.7,1.4,7.2,,,
2973149,MY7,2018-04-25 02:00:00,2.5,4.8,,,,
2973150,HV1,2018-04-25 02:00:00,1.4,3.2,6.5,,,
2973151,GN3,2018-04-25 02:00:00,2.3,3.2,9.7,,,
2973152,GR9,2018-04-25 02:00:00,3.0,8.0,6.0,,,
2973153,LW2,2018-04-25 02:00:00,6.6,1.6,21.2,,,
2973154,GN0,2018-04-25 02:00:00,0.7,4.0,8.6,,,
2973155,KF1,2018-04-25 02:00:00,,,,,,
2973156,CD9,2018-04-25 02:00:00,,,19.4,,,
2973157,CT3,2018-04-25 02:00:00,,,,,,
2973158,CT2,2018-04-25 02:00:00,,,,,,
2973159,BX9,2018-04-25 02:00:00,4.0,,,,,
2973160,BX1,2018-04-25 02:00:00,,,-5.0,,,
2973161,TH4,2018-04-25 02:00:00,3.3,10.7,19.5,,,
2973162,ST5,2018-04-25 02:00:00,2.0,,3.8,,,
2973163,RB7,2018-04-25 02:00:00,6.0,,5.9,,,
2973164,TD5,2018-04-25 02:00:00,2.1,,,,,
2973202,CD1,2018-04-25 03:00:00,4.4,3.6,7.2,,,
2973203,BL0,2018-04-25 03:00:00,,1.4,18.4,,,
2973204,GR4,2018-04-25 03:00:00,3.3,0.6,6.6,,,
2973205,MY7,2018-04-25 03:00:00,4.2,8.2,,,,
2973206,HV1,2018-04-25 03:00:00,3.0,5.9,19.7,,,
2973207,GN3,2018-04-25 03:00:00,3.0,5.3,11.9,,,
2973208,GR9,2018-04-25 03:00:00,0.7,5.4,5.9,,,
2973209,LW2,2018-04-25 03:00:00,,,,,,
2973210,GN0,2018-04-25 03:00:00,1.9,5.2,11.3,,,
2973211,KF1,2018-04-25 03:00:00,,,,,,
2973212,CD9,2018-04-25 03:00:00,,,31.9,,,
2973213,CT3,2018-04-25 03:00:00,,,,,,
2973214,CT2,2018-04-25 03:00:00,,,,,,
2973215,BX9,2018-04-25 03:00:00,2.8,,,,,
2973216,BX1,2018-04-25 03:00:00,,,-2.3,,,
2973217,TH4,2018-04-25 03:00:00,3.4,8.9,25.7,,,
2973218,ST5,2018-04-25 03:00:00,3.0,,6.5,,,
2973219,RB7,2018-04-25 03:00:00,4.0,,8.0,,,
2973220,TD5,2018-04-25 03:00:00,4.6,,,,,
2973258,CD1,2018-04-25 04:00:00,5.4,7.6,15.8,,,
2973259,BL0,2018-04-25 04:00:00,,,,,,
2973260,GR4,2018-04-25 04:00:00,3.5,3.9,13.3,,,
2973261,MY7,2018-04-25 04:00:00,6.9,12.0,,,,
2973262,HV1,2018-04-25 04:00:00,1.4,6.4,37.6,,,
2973263,GN3,2018-04-25 04:00:00,3.8,5.2,21.2,,,
2973264,GR9,2018-04-25 04:00:00,2.3,2.9,9.4,,,
2973265,LW2,2018-04-25 04:00:00,,,,,,
2973266,GN0,2018-04-25 04:00:00,2.8,2.8,15.2,,,
2973267,KF1,2018-04-25 04:00:00,4.3,5.8,,,,
2973268,CD9,2018-04-25 04:00:00,,,43.9,,,
2973269,CT3,2018-04-25 04:00:00,,,,,,
2973270,CT2,2018-04-25 04:00:00,,,,,,
2973271,BX9,2018-04-25 04:00:00,2.6,,,,,
2973272,BX1,2018-04-25 04:00:00,,5.8,3.7,,,
2973273,TH4,2018-04-25 04:00:00,7.4,11.6,41.4,,,
2973274,ST5,2018-04-25 04:00:00,6.0,12.0,10.9,,,
2973275,RB7,2018-04-25 04:00:00,6.0,5.2,15.8,,,
2973276,TD5,2018-04-25 04:00:00,5.4,,,,,
2973314,CD1,2018-04-25 05:00:00,9.6,8.6,27.4,,,
2973315,BL0,2018-04-25 05:00:00,1.9,7.9,21.6,,,
2973316,GR4,2018-04-25 05:00:00,5.4,6.6,19.1,,,
2973317,MY7,2018-04-25 05:00:00,13.6,20.4,,,,
2973318,HV1,2018-04-25 05:00:00,8.1,16.8,41.7,,,
2973319,GN3,2018-04-25 05:00:00,9.4,11.7,31.6,,,
2973320,GR9,2018-04-25 05:00:00,4.9,5.4,14.5,,,
2973321,LW2,2018-04-25 05:00:00,,,,,,
2973322,GN0,2018-04-25 05:00:00,7.5,9.0,19.3,,,
2973323,KF1,2018-04-25 05:00:00,5.6,7.6,,,,
2973324,CD9,2018-04-25 05:00:00,,,88.9,,,
2973325,CT3,2018-04-25 05:00:00,,,,,,
2973326,CT2,2018-04-25 05:00:00,,,,,,
2973327,BX9,2018-04-25 05:00:00,5.4,,,,,
2973328,BX1,2018-04-25 05:00:00,,6.0,11.3,,,
2973329,TH4,2018-04-25 05:00:00,11.7,20.8,56.1,,,
2973330,ST5,2018-04-25 05:00:00,7.0,19.0,20.3,,,
2973331,RB7,2018-04-25 05:00:00,14.0,8.2,22.2,,,
