id,station_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed
2644561,shunyi_meo,2018-04-18 00:00:00,Sunny/clear,16.9,1006.8,66.0,2.7,146.0
2644562,hadian_meo,2018-04-18 00:00:00,Hail,15.9,1004.4,71.0,0.8,89.0
2644563,yanqing_meo,2018-04-18 00:00:00,Hail,13.9,953.1,66.0,1.1,37.0
2644564,miyun_meo,2018-04-18 00:00:00,Hail,16.9,1001.8,67.0,1.3,196.0
2644565,huairou_meo,2018-04-18 00:00:00,Hail,16.6,1001.3,68.0,1.1,114.0
2644566,shangdianzi_meo,2018-04-18 00:00:00,Hail,15.1,975.8,73.0,2.8,206.0
2644567,pinggu_meo,2018-04-18 00:00:00,Sunny/clear,17.6,1006.8,61.0,1.8,117.0
2644568,tongzhou_meo,2018-04-18 00:00:00,Hail,16.8,1008.1,63.0,2.3,183.0
2644569,chaoyang_meo,2018-04-18 00:00:00,Sunny/clear,17.1,1006.1,64.0,1.8,160.0
2644570,pingchang_meo,2018-04-18 00:00:00,Hail,17.0,1000.9,61.0,0.5,319.0
2644571,zhaitang_meo,2018-04-18 00:00:00,Hail,12.8,958.7,69.0,0.9,54.0
2644572,mentougou_meo,2018-04-18 00:00:00,Hail,15.9,1000.0,65.0,0.7,36.0
2644573,beijing_meo,2018-04-18 00:00:00,Hail,16.3,1006.4,63.0,2.8,189.0
2644574,shijingshan_meo,2018-04-18 00:00:00,Hail,16.6,1002.4,67.0,1.2,66.0
2644575,fengtai_meo,2018-04-18 00:00:00,Sunny/clear,17.0,1003.5,69.0,1.0,150.0
2644576,daxing_meo,2018-04-18 00:00:00,Hail,16.6,1005.6,65.0,1.9,160.0
2644577,fangshan_meo,2018-04-18 00:00:00,Sunny/clear,16.8,1004.2,59.0,1.9,176.0
2644578,xiayunling_meo,2018-04-18 00:00:00,Sunny/clear,13.5,962.3,70.0,1.2,141.0
2646094,shunyi_meo,2018-04-18 01:00:00,Sunny/clear,18.1,1006.5,61.0,1.1,215.0
2646095,hadian_meo,2018-04-18 01:00:00,Hail,18.2,1004.1,61.0,0.8,84.0
2646096,yanqing_meo,2018-04-18 01:00:00,Hail,16.3,952.9,61.0,0.3,15.0
2646097,miyun_meo,2018-04-18 01:00:00,Hail,18.2,1001.4,61.0,2.3,198.0
2646098,huairou_meo,2018-04-18 01:00:00,Hail,18.0,1001.1,61.0,1.5,188.0
2646099,shangdianzi_meo,2018-04-18 01:00:00,Hail,16.2,975.2,69.0,6.1,245.0
2646100,pinggu_meo,2018-04-18 01:00:00,Sunny/clear,18.7,1006.4,54.0,3.2,171.0
2646101,tongzhou_meo,2018-04-18 01:00:00,Hail,18.3,1007.6,59.0,2.2,168.0
2646102,chaoyang_meo,2018-04-18 01:00:00,Hail,18.1,1005.7,59.0,1.9,168.0
2646103,pingchang_meo,2018-04-18 01:00:00,Hail,18.3,1000.9,59.0,0.9,200.0
2646104,zhaitang_meo,2018-04-18 01:00:00,Hail,16.2,958.3,59.0,1.7,60.0
2646105,mentougou_meo,2018-04-18 01:00:00,Hail,17.7,999.8,61.0,1.1,121.0
2646106,beijing_meo,2018-04-18 01:00:00,Hail,17.7,1006.1,59.0,1.8,187.0
2646107,shijingshan_meo,2018-04-18 01:00:00,Hail,18.3,1002.1,60.0,0.8,63.0
2646108,fengtai_meo,2018-04-18 01:00:00,Sunny/clear,19.1,1003.2,62.0,1.0,163.0
2646109,daxing_meo,2018-04-18 01:00:00,Hail,17.6,1005.1,61.0,1.9,173.0
2646110,fangshan_meo,2018-04-18 01:00:00,Sunny/clear,17.6,1004.1,56.0,2.1,208.0
2646111,xiayunling_meo,2018-04-18 01:00:00,Hail,16.8,961.9,59.0,1.2,332.0
2647627,shunyi_meo,2018-04-18 02:00:00,Sunny/clear,19.6,1006.5,57.0,1.0,188.0
2647628,hadian_meo,2018-04-18 02:00:00,Sunny/clear,19.8,1004.1,55.0,1.0,335.0
2647629,yanqing_meo,2018-04-18 02:00:00,Hail,18.2,952.8,55.0,1.3,346.0
2647630,miyun_meo,2018-04-18 02:00:00,Hail,19.3,1001.4,57.0,2.1,200.0
2647631,huairou_meo,2018-04-18 02:00:00,Hail,19.4,1000.9,57.0,1.4,123.0
2647632,shangdianzi_meo,2018-04-18 02:00:00,Hail,17.8,975.3,64.0,4.9,220.0
2647633,pinggu_meo,2018-04-18 02:00:00,Sunny/clear,19.7,1006.5,53.0,2.8,152.0
2647634,tongzhou_meo,2018-04-18 02:00:00,Hail,19.3,1007.6,55.0,2.4,194.0
2647635,chaoyang_meo,2018-04-18 02:00:00,Hail,19.6,1005.8,55.0,2.0,84.0
2647636,pingchang_meo,2018-04-18 02:00:00,Hail,19.7,1000.8,56.0,1.9,151.0
2647637,zhaitang_meo,2018-04-18 02:00:00,Hail,19.0,958.0,49.0,1.6,71.0
2647638,mentougou_meo,2018-04-18 02:00:00,Hail,19.4,999.8,56.0,1.9,144.0
2647639,beijing_meo,2018-04-18 02:00:00,Hail,18.8,1006.1,54.0,1.5,194.0
2647640,shijingshan_meo,2018-04-18 02:00:00,Hail,19.5,1002.2,54.0,1.6,309.0
2647641,fengtai_meo,2018-04-18 02:00:00,Sunny/clear,20.5,1003.3,55.0,1.7,110.0
2647642,daxing_meo,2018-04-18 02:00:00,Hail,19.3,1005.3,56.0,1.6,193.0
2647643,fangshan_meo,2018-04-18 02:00:00,Sunny/clear,19.4,1004.1,51.0,2.0,191.0
2647644,xiayunling_meo,2018-04-18 02:00:00,Hail,20.2,961.6,49.0,1.7,356.0
2649160,shunyi_meo,2018-04-18 03:00:00,Sunny/clear,20.7,1006.2,53.0,3.2,149.0
2649161,hadian_meo,2018-04-18 03:00:00,Sunny/clear,21.9,1003.8,52.0,1.8,156.0
2649162,yanqing_meo,2018-04-18 03:00:00,Hail,20.7,952.0,49.0,1.2,11.0
2649163,miyun_meo,2018-04-18 03:00:00,Hail,21.1,1000.9,52.0,2.5,215.0
2649164,huairou_meo,2018-04-18 03:00:00,Hail,20.7,1000.6,52.0,1.4,185.0
2649165,shangdianzi_meo,2018-04-18 03:00:00,Hail,19.3,974.6,58.0,5.6,230.0
2649166,pinggu_meo,2018-04-18 03:00:00,Sunny/clear,20.6,1005.9,51.0,3.1,164.0
2649167,tongzhou_meo,2018-04-18 03:00:00,Hail,20.4,1007.1,52.0,1.3,242.0
2649168,chaoyang_meo,2018-04-18 03:00:00,Hail,20.8,1005.3,54.0,1.9,144.0
2649169,pingchang_meo,2018-04-18 03:00:00,Hail,20.5,1000.4,54.0,2.8,102.0
2649170,zhaitang_meo,2018-04-18 03:00:00,Hail,21.3,957.3,41.0,2.7,89.0
2649171,mentougou_meo,2018-04-18 03:00:00,Hail,20.6,999.5,52.0,2.1,141.0
